POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;11;Classified;84;4:01:12.940;+7.104;+0.421;73;2:19.084;168.6;Capstone Motorsports;GS;B;;Mercedes-AMG GT GT4;M;1530;380;5;89;7643;3;5;13566;;;Gary;Ferrera;Bronze;Littleton, CO;;;1735;1;Bronze;;;Kris;Wilson;Bronze;Golden, CO;;;423;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;96;Classified;84;4:01:13.272;+7.436;+0.332;63;2:18.992;168.7;Turner Motorsport;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;35;13571;;;Robby;Foley;Silver;Randolph, NJ;;;1302;2;Silver;;;Vincent;Barletta;Bronze;Canton, MA;;;1894;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;93;Classified;84;4:01:16.987;+11.151;+3.715;39;2:19.383;168.3;CarBahn with Peregrine Racing;GS;;;Porsche 718 GT4 RS CS;M;1594;378;5;108;112;3;86;13579;;;Mark;Siegel;Bronze;Palo Alto, CA;;;1569;1;Bronze;;;Tom;Dyer;Silver;West Jordan, UT;;;805;2;Silver;;;Tyler;McQuarrie;Silver;I represent a business;;;454;3;Silver;;;;;;;;;;;;;;;;;;;;;
14;09;Classified;84;4:01:27.927;+22.091;+10.940;63;2:21.744;165.5;Automatic Racing;GS;B;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;154;13590;;;Ramin;Abdolvahabi;Bronze;Palm Bch Gardens, FL;;;2227;1;Bronze;;;Rob;Ecklin;Bronze;Lancaster, PA;;;452;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;5;Classified;84;4:01:28.322;+22.486;+0.395;84;2:21.894;165.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta Veloce TCR;M;962;265;22;95;7658;3;203;13598;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis;Bronze;Boca Raton, FL;;;1801;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;54;Classified;84;4:01:29.916;+24.080;+1.594;42;2:22.555;164.5;Michael Johnson Racing w/ Bryan Herta Autosport;TCR;;;Hyundai Elantra N TCR;M;1617;255;22;98;7660;3;173;13593;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;Silver;Cape Town, South Africa;;;765;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1;Classified;84;4:01:30.227;+24.391;+0.311;82;2:22.858;164.2;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1547;255;22;98;7660;3;197;13597;;;Michael;Lewis;Gold;Laguna Beach, CA;;;730;2;Gold;;;Taylor;Hagler;Silver;San Antonio, TX;;;1921;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;15;Classified;84;4:01:30.701;+24.865;+0.474;40;2:21.196;166.1;Belgard & Techniseal Racing;TCR;;;Audi RS3 LMS DSG;M;1059;359;22;94;909;3;222;13601;;;Eric;Rockwell;;Colts Neck, NJ;;;2431;1;;;;Denis;Dupont;;Montreal, QC;;;2250;2;;;;Nick;Looijmans;;Ottawa, ON;;;2936;3;;;;;;;;;;;;;;;;;;;;;;
19;33;Classified;84;4:01:31.269;+25.433;+0.568;57;2:22.209;164.9;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;952;255;22;98;7660;3;185;13595;;;Robert;Wickens;Gold;Guelph, ON;;;1286;3;Gold;;;Mark;Wilkins;Gold;Mulmur, ON;;;317;4;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;98;Classified;84;4:01:32.294;+26.458;+1.025;71;2:22.262;164.9;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;953;255;22;98;7660;3;179;13594;;;Parker;Chase;Silver;New Braunfels, TX;;;1137;1;Silver;;;Harry;Gottsacker;;San Antonio, TX;;;1456;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;77;Classified;84;4:01:33.557;+27.721;+1.263;63;2:22.745;164.3;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1544;255;22;76;7660;3;167;13592;;;Tyler;Maxson;Silver;Bogart, GA;;;2151;1;Silver;;;Mason;Filippi;Silver;Alamo, CA;;;1829;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;19;Classified;79;4:01:34.103;5 Laps;5 Laps;39;2:22.127;165.0;VAN DER STEUR RACING;TCR;;;Hyundai Veloster N TCR;M;950;341;22;76;7660;3;215;13600;;;Tyler;Gonzalez;Silver;St. Cloud, FL;;;2164;3;Silver;;;Rory;van der Steur;Silver;Chesapeake City, MD;;;2693;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;40;Classified;78;4:01:18.138;6 Laps;1 Lap;35;2:18.898;168.8;PF Racing;GS;;;Ford Mustang GT4;M;629;243;5;54;107;3;136;13587;;;James;Pesek;Silver;Harrisonville, MO;;;1745;3;Silver;;;Joey;Hand;;Wilton, California;;;37;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;21;Classified;76;3:37:33.465;8 Laps;2 Laps;73;2:18.320;169.6;Riley Motorsports;GS;;;Mercedes-AMG GT GT4;M;1414;35;5;104;7662;3;55;13574;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Scott;Andrews;Gold;Torquay, Australia;;;1657;2;Gold;;;Colin;Braun;Gold;Ovalo, TX;;;61;3;Gold;;;;;;;;;;;;;;;;;;;;;
25;65;Classified;72;3:24:28.829;12 Laps;4 Laps;8;2:20.135;167.4;Murillo Racing;GS;B;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;73;13577;;;Brent;Mosing;Bronze;Lafayette, LA;;;492;2;Bronze;;;Tim;Probert;Bronze;Houston, TX;;;491;1;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;83;Classified;62;2:59:05.912;22 Laps;10 Laps;57;2:18.055;169.9;BGB Motorsports;GS;;;Porsche 718 GT4 RS CS;M;1597;157;5;108;112;3;93;13580;;;Thomas;Collingwood;Bronze;St. John's, NL;;;1796;1;Bronze;;;John;Tecce;Bronze;Ormond Beach, FL;;;1268;2;Bronze;;;Spencer;Pumpelly;Silver;Atlanta, GA;;;64;3;Silver;;;;;;;;;;;;;;;;;;;;;
27;60;Classified;47;2:53:25.018;37 Laps;15 Laps;46;2:18.700;169.1;KOHR MOTORSPORTS;GS;;;Ford Mustang GT4;M;353;161;5;54;107;3;117;13584;;;Luca;Mars;;Sewickley, PA;;;2469;4;;;;Nate;Stacy;Silver;Owasso, OK;;;1515;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;99;Classified;40;2:06:12.570;44 Laps;7 Laps;5;2:22.646;164.4;Victor Gonzalez Racing Team - VGRT;TCR;;;Honda Civic FK7 TCR;M;1596;410;22;97;2081;3;242;13604;;;Victor;Gonzalez;;Trujillo Alto, PR;;;811;1;;;;Karl;Wittmer;Silver;Montreal, QC;;;2557;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;Classified;38;2:18:50.642;46 Laps;2 Laps;32;2:19.600;168.0;McCann Racing;GS;;;Porsche 718 GT4 RS CS;M;1532;303;5;108;112;3;11;13567;;;Andrew;Davis;Silver;Athens, GA;;;329;2;Silver;;;Michael;McCann;;Canton, OH;;;1937;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;89;Classified;34;2:31:17.396;50 Laps;4 Laps;2;2:23.080;163.9;HART (Honda of America Race Team);TCR;;;Honda Civic FK7 TCR;M;1616;391;22;97;2081;3;229;13602;;;Steve;Eich;Bronze;Marysville, OH;;;516;2;Bronze;;;Chad;Gilsinger;Bronze;Marysville, OH;;;517;1;Bronze;;;Ryan;Eversley;Gold;Atlanta, GA;;;501;3;Gold;;;;;;;;;;;;;;;;;;;;;
31;2;Classified;31;1:54:50.798;53 Laps;3 Laps;3;2:23.735;163.2;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1546;255;22;98;7660;3;191;13596;;;AJ;Muss;Silver;Rumson, NJ;;;1929;1;Silver;;;Ryan;Norman;Silver;Estero, FL;;;1927;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;14;Classified;28;1:30:52.430;56 Laps;3 Laps;23;2:19.848;167.7;Riley Motorsports;GS;;;Toyota Supra GT4;M;919;35;5;104;7662;3;48;13573;;;Javier;Quiros;Bronze;Escazú, Costa Rica;;;727;3;Bronze;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;1;;;;Thiago;Camilo;Gold;Sao Paulo, Brazil;;;2590;2;Gold;;;;;;;;;;;;;;;;;;;;;
33;59;Classified;23;1:12:55.453;61 Laps;5 Laps;3;2:19.563;168.0;KOHR MOTORSPORTS;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;105;13582;;;Bob;Michaelian;Bronze;Seal Beach, CA;;;417;2;Bronze;;;Billy;Johnson;Gold;Boynton Beach, FL;;;365;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;84;Classified;23;3:13:54.080;61 Laps;+2:00:58.627;5;2:25.555;161.1;Belgard and Techniseal Racing;TCR;;;Audi RS3 LMS DSG;M;2039;359;22;94;909;3;236;13603;;;Alex;Rockwell;;Colts Neck, NJ;;;2403;1;;;;Preston;Brown;;Chapel Hill, NC;;;2877;2;;;;Kyle;Raineri;;St. Louis, MO;;;2798;3;;;;;;;;;;;;;;;;;;;;;;
35;72;Classified;21;1:08:00.051;63 Laps;2 Laps;2;2:19.869;167.7;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;2022;212;5;168;7643;3;99;13581;;;Kenny;Murillo;Silver;Santa Rosa, CA;;;1820;4;Silver;;;Christian;Szymczak;Silver;Oakland, CA;;;850;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;9;Classified;13;37:33.691;71 Laps;8 Laps;7;2:21.435;165.8;Hardpoint;GS;B;;Porsche 718 GT4 RS CS;M;2040;346;5;108;112;3;161;13591;;;Derek;DeBoer;Bronze;Ashland, OR;;;786;1;Bronze;;;Sean;Gibbons;Bronze;Argyle, TX;;;2950;2;Bronze;;;Sam;Owen;Bronze;San Saba, TX;;;2951;3;Bronze;;;;;;;;;;;;;;;;;;;;;
37;61;Classified;13;37:43.080;71 Laps;+9.389;3;2:24.299;162.5;Road Shagger Racing;TCR;;;Audi RS3 LMS SEQ;M;1409;342;22;99;909;3;209;13599;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;Bronze;San Francisco, CA;;;2667;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;71;Classified;7;17:26.120;77 Laps;6 Laps;3;2:22.658;164.4;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;111;13583;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;47;Classified;1;2:26.390;83 Laps;6 Laps;0;;;NOLASPORT;GS;;;Porsche 718 GT4 RS CS;M;1581;403;5;108;112;3;79;13578;;;Jason;Hart;Silver;Flower Mound, TX;;;699;2;Silver;;;Matt;Travis;Bronze;The Woodlands, TX;;;1686;5;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
