POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;5;11;1:22.958;-;-;164.1;12;Mustang Sampling Racing;P;;;Cadillac DPi;C;253;158;1;49;7646;1;;3701;;;Filipe;Albuquerque;Platinum;;PRT;;1194;3;Platinum;;;Joao;Barbosa;Platinum;;PRT;;182;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;11;1:22.993;+0.035;+0.035;164.1;13;Acura Team Penske;P;;;Acura DPi;C;407;200;1;65;7641;1;;3705;;;Dane;Cameron;Gold;;USA;;54;4;Gold;;;Juan Pablo;Montoya;Platinum;;COL;;1329;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;55;11;1:23.185;+0.227;+0.192;163.7;11;Mazda Team Joest;P;;;Mazda DPi;C;409;201;1;48;110;1;;3699;;;Jonathan;Bomarito;Platinum;;USA;;309;1;Platinum;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;10;10;1:23.215;+0.257;+0.030;163.6;12;Konica Minolta Cadillac DPi-V.R;P;;;Cadillac DPi;C;252;81;1;49;7646;1;;3698;;;Renger;Van Der Zande;Gold;;NLD;;385;1;Gold;;;Jordan;Taylor;Platinum;;USA;;13;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;31;11;1:23.332;+0.374;+0.117;163.4;12;Whelen Engineering Racing;P;;;Cadillac DPi;C;254;1;1;49;7646;1;;3702;;;Felipe;Nasr;Platinum;;BRA;;1598;1;Platinum;;;Eric;Curran;Gold;;USA;;382;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;7;11;1:23.460;+0.502;+0.128;163.1;11;Acura Team Penske;P;;;Acura DPi;C;408;200;1;65;7641;1;;3694;;;Helio;Castroneves;Platinum;;BRA;;1525;4;Platinum;;;Ricky;Taylor;Gold;;USA;;608;1;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;90;9;1:23.514;+0.556;+0.054;163.0;10;Spirit of Daytona Racing;P;;;Cadillac DPi;C;437;6;1;49;7646;1;;3715;;;Matthew;McMurry;Silver;;USA;;393;1;Silver;;;Tristan;Vautier;Gold;;FRA;;635;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;54;11;1:23.580;+0.622;+0.066;162.9;12;CORE autosport;P;;;ORECA  LMP2;C;411;10;1;47;7637;1;;3695;;;Jonathan;Bennett;Bronze;;USA;;60;1;Bronze;;;Colin;Braun;Gold;;USA;;61;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;77;9;1:23.767;+0.809;+0.187;162.5;11;Mazda Team Joest;P;;;Mazda DPi;C;410;201;1;48;110;1;;3700;;;Oliver;Jarvis;Platinum;;GBR;;350;1;Platinum;;;Tristan;Nunez;Gold;;USA;;169;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;99;9;1:23.942;+0.984;+0.175;162.2;10;JDC-Miller Motorsports;P;;;ORECA  LMP2;C;448;15;1;47;7637;1;;3697;;;Misha;Goikhberg;Silver;;RUS;;168;3;Silver;;;Stephen;Simpson;Silver;;ZAF;;765;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;2;10;1:24.139;+1.181;+0.197;161.8;12;Tequila Patron ESM;P;;;Nissan DPi;C;259;44;1;51;915;1;;3692;;;Scott;Sharp;Platinum;;USA;;46;1;Platinum;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
