NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
13;1;1;6:03.216;0;;2:01.281;0;1:52.290;0;2:09.645;0;133.6;6:03.216;18:51:03.216;2:01.281;1:52.290;2:09.645;223.1;Orey FIDANI;0:01:20.190;LMGT3;;AWA Racing;Corvette;GF;121.281;112.290;129.645;
13;1;2;4:02.970;0;;38.507;0;1:33.312;0;1:51.151;0;201.9;10:06.186;18:55:06.186;0:38.507;1:33.312;1:51.151;283.9;Orey FIDANI;;LMGT3;;AWA Racing;Corvette;GF;38.507;93.312;111.151;
13;1;3;4:01.730;0;;38.096;0;1:32.695;0;1:50.939;0;202.9;14:07.916;18:59:07.916;0:38.096;1:32.695;1:50.939;284.7;Orey FIDANI;;LMGT3;;AWA Racing;Corvette;GF;38.096;92.695;110.939;
13;1;4;5:59.853;0;B;39.088;0;2:53.925;0;2:26.840;0;136.3;20:07.769;19:05:07.769;0:39.088;2:53.925;2:26.840;80.2;Orey FIDANI;;LMGT3;;AWA Racing;Corvette;RF;39.088;173.925;146.840;
13;1;5;7:13.035;0;;3:39.783;0;1:34.245;0;1:59.007;0;113.3;27:20.804;19:12:20.804;3:39.783;1:34.245;1:59.007;284.7;Orey FIDANI;0:03:10.342;LMGT3;;AWA Racing;Corvette;GF;219.783;94.245;119.007;
13;1;6;4:01.099;2;;37.993;2;1:32.184;2;1:50.922;2;203.5;31:21.903;19:16:21.903;0:37.993;1:32.184;1:50.922;285.4;Orey FIDANI;;LMGT3;;AWA Racing;Corvette;GF;37.993;92.184;110.922;
13;1;7;5:57.297;0;B;38.272;0;1:32.911;0;3:46.114;0;137.3;37:19.200;19:22:19.200;0:38.272;1:32.911;3:46.114;285.4;Orey FIDANI;;LMGT3;;AWA Racing;Corvette;RF;38.272;92.911;226.114;
150;1;1;5:19.857;0;;1:41.578;0;1:37.034;0;2:01.245;0;151.7;5:19.857;18:50:19.857;1:41.578;1:37.034;2:01.245;283.9;Custodio TOLEDO;0:00:58.302;LMGT3;;Richard Mille AF Corse;Ferrari;GF;101.578;97.034;121.245;
150;1;2;4:02.887;0;;38.272;0;1:33.207;0;1:51.408;0;202.0;9:22.744;18:54:22.744;0:38.272;1:33.207;1:51.408;289.3;Custodio TOLEDO;;LMGT3;;Richard Mille AF Corse;Ferrari;GF;38.272;93.207;111.408;
150;1;3;4:01.120;0;;38.158;0;1:32.078;2;1:50.884;0;203.4;13:23.864;18:58:23.864;0:38.158;1:32.078;1:50.884;291.6;Custodio TOLEDO;;LMGT3;;Richard Mille AF Corse;Ferrari;GF;38.158;92.078;110.884;
150;1;4;5:32.931;0;B;37.956;0;2:30.986;0;2:23.989;0;147.3;18:56.795;19:03:56.795;0:37.956;2:30.986;2:23.989;289.3;Custodio TOLEDO;;LMGT3;;Richard Mille AF Corse;Ferrari;RF;37.956;150.986;143.989;
150;1;5;9:08.304;0;;5:20.382;0;1:43.034;0;2:04.888;0;89.5;28:05.099;19:13:05.099;5:20.382;1:43.034;2:04.888;284.7;Custodio TOLEDO;0:04:48.406;LMGT3;;Richard Mille AF Corse;Ferrari;GF;320.382;103.034;124.888;
150;1;6;4:01.011;0;;37.808;2;1:32.448;0;1:50.755;2;203.5;32:06.110;19:17:06.110;0:37.808;1:32.448;1:50.755;287.7;Custodio TOLEDO;;LMGT3;;Richard Mille AF Corse;Ferrari;GF;37.808;92.448;110.755;
16;3;1;4:24.825;0;;1:01.415;0;1:30.490;0;1:52.920;0;183.3;4:24.825;18:49:24.825;1:01.415;1:30.490;1:52.920;285.4;Patrick PILET;0:00:24.175;LMP2;P/A;RLR M Sport;Oreca;GF;61.415;90.490;112.920;
16;3;2;3:38.927;0;;34.490;0;1:24.729;0;1:39.708;0;224.1;8:03.752;18:53:03.752;0:34.490;1:24.729;1:39.708;312.7;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;GF;34.490;84.729;99.708;
16;3;3;3:37.119;2;;34.158;0;1:24.111;0;1:38.850;2;225.9;11:40.871;18:56:40.871;0:34.158;1:24.111;1:38.850;315.4;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;GF;34.158;84.111;98.850;
16;3;4;4:19.731;0;B;34.038;2;1:23.824;0;2:21.869;0;188.9;16:00.602;19:01:00.602;0:34.038;1:23.824;2:21.869;316.3;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;RF;34.038;83.824;141.869;
16;3;5;10:32.289;0;;7:16.790;0;1:28.545;0;1:46.954;0;77.6;26:32.891;19:11:32.891;7:16.790;1:28.545;1:46.954;294.8;Patrick PILET;0:06:47.907;LMP2;P/A;RLR M Sport;Oreca;GF;436.790;88.545;106.954;
16;3;6;3:38.408;0;;34.087;0;1:24.742;0;1:39.579;0;224.6;30:11.299;19:15:11.299;0:34.087;1:24.742;1:39.579;311.8;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;GF;34.087;84.742;99.579;
16;3;7;3:37.445;0;;34.107;0;1:23.689;2;1:39.649;0;225.6;33:48.744;19:18:48.744;0:34.107;1:23.689;1:39.649;311.8;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;GF;34.107;83.689;99.649;
16;3;8;6:57.858;0;B;1:04.056;0;3:56.760;0;1:57.042;0;117.4;40:46.602;19:25:46.602;1:04.056;3:56.760;1:57.042;80.7;Patrick PILET;;LMP2;P/A;RLR M Sport;Oreca;RF;64.056;236.760;117.042;
18;3;1;4:15.165;0;;53.391;0;1:33.330;0;1:48.444;0;190.2;4:15.165;18:49:15.165;0:53.391;1:33.330;1:48.444;284.7;André LOTTERER;0:00:14.337;LMP2;;IDEC Sport;Oreca;GF;53.391;93.330;108.444;
18;3;2;3:42.004;0;;34.780;0;1:25.824;0;1:41.400;0;221.0;7:57.169;18:52:57.169;0:34.780;1:25.824;1:41.400;310.9;André LOTTERER;;LMP2;;IDEC Sport;Oreca;GF;34.780;85.824;101.400;
18;3;3;3:38.967;0;;34.526;0;1:24.701;0;1:39.740;0;224.0;11:36.136;18:56:36.136;0:34.526;1:24.701;1:39.740;311.8;André LOTTERER;;LMP2;;IDEC Sport;Oreca;GF;34.526;84.701;99.740;
18;3;4;4:15.948;0;B;34.413;0;1:24.283;0;2:17.252;0;191.7;15:52.084;19:00:52.084;0:34.413;1:24.283;2:17.252;312.7;André LOTTERER;;LMP2;;IDEC Sport;Oreca;RF;34.413;84.283;137.252;
18;3;5;10:37.245;0;;7:21.987;0;1:27.842;0;1:47.416;0;77.0;26:29.329;19:11:29.329;7:21.987;1:27.842;1:47.416;299.7;André LOTTERER;0:06:53.809;LMP2;;IDEC Sport;Oreca;GF;441.987;87.842;107.416;
18;3;6;3:38.669;0;;34.338;2;1:24.758;0;1:39.573;0;224.3;30:07.998;19:15:07.998;0:34.338;1:24.758;1:39.573;310.9;André LOTTERER;;LMP2;;IDEC Sport;Oreca;GF;34.338;84.758;99.573;
18;3;7;3:37.940;2;;34.523;0;1:24.029;2;1:39.388;2;225.1;33:45.938;19:18:45.938;0:34.523;1:24.029;1:39.388;311.8;André LOTTERER;;LMP2;;IDEC Sport;Oreca;GF;34.523;84.029;99.388;
18;3;8;6:56.984;0;B;1:02.005;0;3:59.882;0;1:55.097;0;117.6;40:42.922;19:25:42.922;1:02.005;3:59.882;1:55.097;80.7;André LOTTERER;;LMP2;;IDEC Sport;Oreca;RF;62.005;239.882;115.097;
183;2;1;4:11.852;0;;52.760;0;1:31.721;0;1:47.371;0;192.7;4:11.852;18:49:11.852;0:52.760;1:31.721;1:47.371;300.5;Matthieu VAXIVIERE;0:00:11.009;LMP2;P/A;AF Corse;Oreca;GF;52.760;91.721;107.371;
183;2;2;3:39.242;0;;34.698;0;1:24.705;0;1:39.839;0;223.7;7:51.094;18:52:51.094;0:34.698;1:24.705;1:39.839;312.7;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;34.698;84.705;99.839;
183;2;3;3:38.041;0;;34.459;0;1:24.286;0;1:39.296;0;225.0;11:29.135;18:56:29.135;0:34.459;1:24.286;1:39.296;311.8;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;34.459;84.286;99.296;
183;2;4;4:04.478;0;B;34.359;0;1:24.243;0;2:05.876;0;200.6;15:33.613;19:00:33.613;0:34.359;1:24.243;2:05.876;310.9;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;RF;34.359;84.243;125.876;
183;2;5;11:00.979;0;;7:42.824;0;1:28.787;0;1:49.368;0;74.2;26:34.592;19:11:34.592;7:42.824;1:28.787;1:49.368;290.8;Matthieu VAXIVIERE;0:07:13.031;LMP2;P/A;AF Corse;Oreca;GF;462.824;88.787;109.368;
183;2;6;3:37.724;0;;34.322;0;1:24.305;0;1:39.097;2;225.3;30:12.316;19:15:12.316;0:34.322;1:24.305;1:39.097;311.8;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;34.322;84.305;99.097;
183;2;7;3:37.394;2;;34.235;2;1:23.958;2;1:39.201;0;225.6;33:49.710;19:18:49.710;0:34.235;1:23.958;1:39.201;311.8;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;34.235;83.958;99.201;
183;2;8;7:01.713;0;B;1:06.148;0;3:56.374;0;1:59.191;0;116.3;40:51.423;19:25:51.423;1:06.148;3:56.374;1:59.191;80.9;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;RF;66.148;236.374;119.191;
193;1;1;5:09.158;0;;1:29.700;0;1:40.529;0;1:58.929;0;157.0;5:09.158;18:50:09.158;1:29.700;1:40.529;1:58.929;244.8;Jonathan HUI;0:00:46.441;LMGT3;;Ziggo Sport Tempesta;Ferrari;GF;89.700;100.529;118.929;
193;1;2;4:00.180;0;;38.470;0;1:32.004;0;1:49.706;0;204.2;9:09.338;18:54:09.338;0:38.470;1:32.004;1:49.706;290.0;Jonathan HUI;;LMGT3;;Ziggo Sport Tempesta;Ferrari;GF;38.470;92.004;109.706;
193;1;3;3:58.708;0;;37.715;0;1:31.638;0;1:49.355;0;205.5;13:08.046;18:58:08.046;0:37.715;1:31.638;1:49.355;290.8;Jonathan HUI;;LMGT3;;Ziggo Sport Tempesta;Ferrari;GF;37.715;91.638;109.355;
193;1;4;5:43.874;0;B;37.512;0;2:17.656;0;2:48.706;0;142.6;18:51.920;19:03:51.920;0:37.512;2:17.656;2:48.706;290.0;Jonathan HUI;;LMGT3;;Ziggo Sport Tempesta;Ferrari;RF;37.512;137.656;168.706;
193;1;5;8:36.112;0;;4:58.537;0;1:37.643;0;1:59.932;0;95.0;27:28.032;19:12:28.032;4:58.537;1:37.643;1:59.932;239.3;Jonathan HUI;0:04:25.671;LMGT3;;Ziggo Sport Tempesta;Ferrari;GF;298.537;97.643;119.932;
193;1;6;3:57.960;2;;37.411;2;1:31.226;2;1:49.323;2;206.1;31:25.992;19:16:25.992;0:37.411;1:31.226;1:49.323;289.3;Jonathan HUI;;LMGT3;;Ziggo Sport Tempesta;Ferrari;GF;37.411;91.226;109.323;
193;1;7;5:59.375;0;B;37.608;0;1:31.280;0;3:50.487;0;136.5;37:25.367;19:22:25.367;0:37.608;1:31.280;3:50.487;293.2;Jonathan HUI;;LMGT3;;Ziggo Sport Tempesta;Ferrari;RF;37.608;91.280;230.487;
199;3;1;7:27.564;0;;4:10.005;0;1:31.480;0;1:46.079;0;108.4;7:27.564;18:52:27.564;4:10.005;1:31.480;1:46.079;266.5;Louis DELETRAZ;0:03:33.120;LMP2;P/A;AO by TF;Oreca;GF;250.005;91.480;106.079;
199;3;2;3:36.888;0;;34.012;0;1:23.866;0;1:39.010;0;226.2;11:04.452;18:56:04.452;0:34.012;1:23.866;1:39.010;312.7;Louis DELETRAZ;;LMP2;P/A;AO by TF;Oreca;GF;34.012;83.866;99.010;
199;3;3;3:36.020;0;;33.890;0;1:23.620;0;1:38.510;0;227.1;14:40.472;18:59:40.472;0:33.890;1:23.620;1:38.510;314.5;Louis DELETRAZ;;LMP2;P/A;AO by TF;Oreca;GF;33.890;83.620;98.510;
199;3;4;5:29.367;0;B;1:12.687;0;2:16.105;0;2:00.575;0;148.9;20:09.839;19:05:09.839;1:12.687;2:16.105;2:00.575;198.1;Louis DELETRAZ;;LMP2;P/A;AO by TF;Oreca;RF;72.687;136.105;120.575;
199;3;5;6:50.857;0;;3:23.622;0;1:28.425;0;1:58.810;0;119.4;27:00.696;19:12:00.696;3:23.622;1:28.425;1:58.810;279.5;Louis DELETRAZ;0:02:54.485;LMP2;P/A;AO by TF;Oreca;GF;203.622;88.425;118.810;
199;3;6;3:35.472;3;;33.753;2;1:23.478;2;1:38.241;3;227.7;30:36.168;19:15:36.168;0:33.753;1:23.478;1:38.241;312.7;Louis DELETRAZ;;LMP2;P/A;AO by TF;Oreca;GF;33.753;83.478;98.241;
199;3;7;4:38.322;0;B;34.912;0;1:26.535;0;2:36.875;0;176.2;35:14.490;19:20:14.490;0:34.912;1:26.535;2:36.875;311.8;Louis DELETRAZ;;LMP2;P/A;AO by TF;Oreca;RF;34.912;86.535;156.875;
21;1;1;4:32.079;0;;55.798;0;1:39.922;0;1:56.359;0;178.4;4:32.079;18:49:32.079;0:55.798;1:39.922;1:56.359;231.6;François HERIAU;0:00:17.188;LMGT3;;Vista AF Corse;Ferrari;GF;55.798;99.922;116.359;
21;1;2;4:01.733;0;;38.536;0;1:32.354;0;1:50.843;0;202.9;8:33.812;18:53:33.812;0:38.536;1:32.354;1:50.843;288.5;François HERIAU;;LMGT3;;Vista AF Corse;Ferrari;GF;38.536;92.354;110.843;
21;1;3;4:00.018;0;;37.526;0;1:31.807;0;1:50.685;0;204.4;12:33.830;18:57:33.830;0:37.526;1:31.807;1:50.685;288.5;François HERIAU;;LMGT3;;Vista AF Corse;Ferrari;GF;37.526;91.807;110.685;
21;1;4;5:22.386;0;B;37.541;0;1:31.747;0;3:13.098;0;152.2;17:56.216;19:02:56.216;0:37.541;1:31.747;3:13.098;287.7;François HERIAU;;LMGT3;;Vista AF Corse;Ferrari;RF;37.541;91.747;193.098;
21;1;5;9:12.817;0;;5:41.301;0;1:35.623;0;1:55.893;0;88.7;27:09.033;19:12:09.033;5:41.301;1:35.623;1:55.893;240.9;François HERIAU;0:05:10.962;LMGT3;;Vista AF Corse;Ferrari;GF;341.301;95.623;115.893;
21;1;6;3:58.116;2;;37.618;0;1:30.915;2;1:49.583;2;206.0;31:07.149;19:16:07.149;0:37.618;1:30.915;1:49.583;290.8;François HERIAU;;LMGT3;;Vista AF Corse;Ferrari;GF;37.618;90.915;109.583;
21;1;7;5:32.777;0;B;37.417;2;1:31.157;0;3:24.203;0;147.4;36:39.926;19:21:39.926;0:37.417;1:31.157;3:24.203;294.0;François HERIAU;;LMGT3;;Vista AF Corse;Ferrari;RF;37.417;91.157;204.203;
22;2;1;4:27.037;0;;58.861;0;1:32.016;0;1:56.160;0;181.8;4:27.037;18:49:27.037;0:58.861;1:32.016;1:56.160;288.5;Pietro FITTIPALDI;0:00:21.657;LMP2;;United Autosports;Oreca;GF;58.861;92.016;116.160;
22;2;2;3:38.278;0;;34.469;0;1:24.220;0;1:39.589;0;224.7;8:05.315;18:53:05.315;0:34.469;1:24.220;1:39.589;314.5;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;GF;34.469;84.220;99.589;
22;2;3;3:37.520;0;;34.523;0;1:23.784;0;1:39.213;0;225.5;11:42.835;18:56:42.835;0:34.523;1:23.784;1:39.213;316.3;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;GF;34.523;83.784;99.213;
22;2;4;4:32.304;0;B;35.226;0;1:25.006;0;2:32.072;0;180.1;16:15.139;19:01:15.139;0:35.226;1:25.006;2:32.072;314.5;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;RF;35.226;85.006;152.072;
22;2;5;10:28.932;0;;7:08.456;0;1:28.692;0;1:51.784;0;78.0;26:44.071;19:11:44.071;7:08.456;1:28.692;1:51.784;301.3;Pietro FITTIPALDI;0:06:38.457;LMP2;;United Autosports;Oreca;GF;428.456;88.692;111.784;
22;2;6;3:36.536;2;;33.989;2;1:23.739;0;1:38.808;2;226.5;30:20.607;19:15:20.607;0:33.989;1:23.739;1:38.808;314.5;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;GF;33.989;83.739;98.808;
22;2;7;3:36.404;0;;34.211;0;1:23.492;2;1:38.701;0;226.7;33:57.011;19:18:57.011;0:34.211;1:23.492;1:38.701;315.4;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;RF;34.211;83.492;98.701;
22;2;8;7:06.389;0;B;1:18.343;0;3:42.212;0;2:05.834;0;115.0;41:03.400;19:26:03.400;1:18.343;3:42.212;2:05.834;81.0;Pietro FITTIPALDI;;LMP2;;United Autosports;Oreca;RF;78.343;222.212;125.834;
23;3;1;7:22.751;0;;4:07.465;0;1:28.912;0;1:46.374;0;109.6;7:22.751;18:52:22.751;4:07.465;1:28.912;1:46.374;263.2;Benjamin HANLEY;0:03:31.462;LMP2;P/A;United Autosports;Oreca;GF;247.465;88.912;106.374;
23;3;2;3:37.201;0;;34.148;0;1:23.669;0;1:39.384;0;225.8;10:59.952;18:55:59.952;0:34.148;1:23.669;1:39.384;315.4;Benjamin HANLEY;;LMP2;P/A;United Autosports;Oreca;GF;34.148;83.669;99.384;
23;3;3;3:36.116;0;;33.936;0;1:23.394;3;1:38.786;0;227.0;14:36.068;18:59:36.068;0:33.936;1:23.394;1:38.786;317.2;Benjamin HANLEY;;LMP2;P/A;United Autosports;Oreca;GF;33.936;83.394;98.786;
23;3;4;5:32.949;0;B;1:02.111;0;2:26.555;0;2:04.283;0;147.3;20:09.017;19:05:09.017;1:02.111;2:26.555;2:04.283;167.2;Benjamin HANLEY;;LMP2;P/A;United Autosports;Oreca;RF;62.111;146.555;124.283;
23;3;5;9:17.745;0;;6:04.547;0;1:29.791;0;1:43.407;0;87.9;29:26.762;19:14:26.762;6:04.547;1:29.791;1:43.407;267.1;Benjamin HANLEY;0:05:37.846;LMP2;P/A;United Autosports;Oreca;GF;364.547;89.791;103.407;
23;3;6;3:35.657;2;;33.800;2;1:23.513;0;1:38.344;2;227.5;33:02.419;19:18:02.419;0:33.800;1:23.513;1:38.344;312.7;Benjamin HANLEY;;LMP2;P/A;United Autosports;Oreca;GF;33.800;83.513;98.344;
23;3;7;6:48.236;0;B;33.867;0;3:20.662;0;2:53.707;0;120.2;39:50.655;19:24:50.655;0:33.867;3:20.662;2:53.707;127.0;Benjamin HANLEY;;LMP2;P/A;United Autosports;Oreca;RF;33.867;200.662;173.707;
24;3;1;4:18.272;0;;57.759;0;1:32.692;0;1:47.821;0;187.9;4:18.272;18:49:18.272;0:57.759;1:32.692;1:47.821;264.5;Colin BRAUN;0:00:20.365;LMP2;P/A;Nielsen Racing;Oreca;GF;57.759;92.692;107.821;
24;3;2;3:40.271;2;;34.687;0;1:24.987;0;1:40.597;2;222.7;7:58.543;18:52:58.543;0:34.687;1:24.987;1:40.597;310.9;Colin BRAUN;;LMP2;P/A;Nielsen Racing;Oreca;GF;34.687;84.987;100.597;
24;3;3;3:49.134;0;B;34.377;0;1:24.616;0;1:50.141;0;214.1;11:47.677;18:56:47.677;0:34.377;1:24.616;1:50.141;313.6;Colin BRAUN;;LMP2;P/A;Nielsen Racing;Oreca;GF;34.377;84.616;110.141;
24;3;4;14:35.944;0;;11:22.767;0;1:27.882;0;1:45.295;0;56.0;26:23.621;19:11:23.621;11:22.767;1:27.882;1:45.295;303.0;Colin BRAUN;0:10:55.409;LMP2;P/A;Nielsen Racing;Oreca;GF;682.767;87.882;105.295;
24;3;5;3:41.666;0;;34.249;2;1:24.473;2;1:42.944;0;221.3;30:05.287;19:15:05.287;0:34.249;1:24.473;1:42.944;310.9;Colin BRAUN;;LMP2;P/A;Nielsen Racing;Oreca;GF;34.249;84.473;102.944;
24;3;6;3:43.121;0;;34.431;0;1:26.224;0;1:42.466;0;219.9;33:48.408;19:18:48.408;0:34.431;1:26.224;1:42.466;309.1;Colin BRAUN;;LMP2;P/A;Nielsen Racing;Oreca;GF;34.431;86.224;102.466;
24;3;7;6:56.140;0;B;1:02.248;0;3:58.278;0;1:55.614;0;117.9;40:44.548;19:25:44.548;1:02.248;3:58.278;1:55.614;81.0;Colin BRAUN;;LMP2;P/A;Nielsen Racing;Oreca;RF;62.248;238.278;115.614;
25;3;1;4:32.485;0;;1:07.530;0;1:29.434;0;1:55.521;0;178.1;4:32.485;18:49:32.485;1:07.530;1:29.434;1:55.521;292.4;Théo POURCHAIRE;0:00:29.937;LMP2;;Algarve Pro Racing;Oreca;GF;67.530;89.434;115.521;
25;3;2;3:38.355;0;;34.531;0;1:24.017;0;1:39.807;0;224.7;8:10.840;18:53:10.840;0:34.531;1:24.017;1:39.807;314.5;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;GF;34.531;84.017;99.807;
25;3;3;3:36.612;2;;34.043;0;1:23.643;0;1:38.926;2;226.5;11:47.452;18:56:47.452;0:34.043;1:23.643;1:38.926;316.3;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;GF;34.043;83.643;98.926;
25;3;4;4:37.008;0;B;33.808;2;1:23.611;2;2:39.589;0;177.1;16:24.460;19:01:24.460;0:33.808;1:23.611;2:39.589;317.2;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;RF;33.808;83.611;159.589;
25;3;5;10:16.579;0;;6:58.370;0;1:29.190;0;1:49.019;0;79.6;26:41.039;19:11:41.039;6:58.370;1:29.190;1:49.019;305.6;Théo POURCHAIRE;0:06:28.266;LMP2;;Algarve Pro Racing;Oreca;GF;418.370;89.190;109.019;
25;3;6;3:36.981;0;;33.996;0;1:23.758;0;1:39.227;0;226.1;30:18.020;19:15:18.020;0:33.996;1:23.758;1:39.227;312.7;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;GF;33.996;83.758;99.227;
25;3;7;3:36.990;0;;33.913;0;1:24.265;0;1:38.812;0;226.1;33:55.010;19:18:55.010;0:33.913;1:24.265;1:38.812;310.9;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;RF;33.913;84.265;98.812;
25;3;8;7:06.236;0;B;1:19.438;0;3:42.368;0;2:04.430;0;115.1;41:01.246;19:26:01.246;1:19.438;3:42.368;2:04.430;81.0;Théo POURCHAIRE;;LMP2;;Algarve Pro Racing;Oreca;RF;79.438;222.368;124.430;
27;1;1;5:53.409;0;;2:06.347;0;1:38.867;0;2:08.195;0;137.3;5:53.409;18:50:53.409;2:06.347;1:38.867;2:08.195;272.5;Ian JAMES;0:01:25.139;LMGT3;;Heart of Racing Team;Aston Martin;GF;126.347;98.867;128.195;
27;1;2;3:58.550;0;;37.685;0;1:31.970;0;1:48.895;0;205.6;9:51.959;18:54:51.959;0:37.685;1:31.970;1:48.895;286.9;Ian JAMES;;LMGT3;;Heart of Racing Team;Aston Martin;GF;37.685;91.970;108.895;
27;1;3;3:57.766;0;;37.310;2;1:31.133;0;1:49.323;0;206.3;13:49.725;18:58:49.725;0:37.310;1:31.133;1:49.323;288.5;Ian JAMES;;LMGT3;;Heart of Racing Team;Aston Martin;GF;37.310;91.133;109.323;
