NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
11;2;3;4:52.370;0;;48.548;0;1:47.783;0;2:16.039;0;167.8;16:09.799;09:54:09.799;0:48.548;1:47.783;2:16.039;224.0;Richard RENAULT;;992;;Racing Technology;;GF;48.548;107.783;136.039;
11;2;4;4:49.707;2;;48.113;2;1:45.790;2;2:15.804;2;169.3;20:59.506;09:58:59.506;0:48.113;1:45.790;2:15.804;254.5;Richard RENAULT;;992;;Racing Technology;;FF;48.113;105.790;135.804;
111;1;1;8:34.387;0;;1:20.852;0;5:03.250;0;2:10.285;0;94.4;8:34.387;09:46:34.387;1:20.852;5:03.250;2:10.285;270.4;Sylvain NOEL;0:00:37.970;992;;Racing Technology;;GF;80.852;303.250;130.285;
111;1;2;4:32.780;0;;45.055;0;1:40.961;0;2:06.764;0;179.8;13:07.167;09:51:07.167;0:45.055;1:40.961;2:06.764;283.9;Sylvain NOEL;;992;;Racing Technology;;GF;45.055;100.961;126.764;
111;1;3;4:30.022;2;;44.709;0;1:40.091;2;2:05.222;0;181.7;17:37.189;09:55:37.189;0:44.709;1:40.091;2:05.222;286.9;Sylvain NOEL;;992;;Racing Technology;;GF;44.709;100.091;125.222;
111;1;4;4:27.588;0;;44.568;2;1:39.851;0;2:03.169;2;183.3;22:04.777;10:00:04.777;0:44.568;1:39.851;2:03.169;284.7;Sylvain NOEL;;992;;Racing Technology;;FF;44.568;99.851;123.169;
12;1;1;6:06.991;0;;1:59.564;0;1:46.929;0;2:20.498;0;132.3;6:06.991;09:44:06.991;1:59.564;1:46.929;2:20.498;246.4;Laurent NUSS;0:01:10.396;GT4 RS;;Rempp Racing;;GF;119.564;106.929;140.498;
12;1;2;4:42.258;2;;47.620;0;1:43.211;2;2:11.427;2;173.8;10:49.249;09:48:49.249;0:47.620;1:43.211;2:11.427;291.6;Laurent NUSS;;GT4 RS;;Rempp Racing;;GF;47.620;103.211;131.427;
12;1;3;5:01.357;0;;48.702;0;1:50.591;0;2:22.064;0;162.8;15:50.606;09:53:50.606;0:48.702;1:50.591;2:22.064;222.1;Laurent NUSS;;GT4 RS;;Rempp Racing;;GF;48.702;110.591;142.064;
12;1;4;4:42.277;0;;47.070;2;1:43.756;0;2:11.451;0;173.8;20:32.883;09:58:32.883;0:47.070;1:43.756;2:11.451;255.7;Laurent NUSS;;GT4 RS;;Rempp Racing;;FF;47.070;103.756;131.451;
13;1;1;6:08.356;0;;2:09.312;0;1:46.540;0;2:12.504;0;131.8;6:08.356;09:44:08.356;2:09.312;1:46.540;2:12.504;238.8;Marc VANWYNSBERGHE;0:01:21.577;992;;911 Impact;;GF;129.312;106.540;132.504;
13;1;2;4:41.673;0;;47.267;0;1:42.916;0;2:11.490;0;174.2;10:50.029;09:48:50.029;0:47.267;1:42.916;2:11.490;272.5;Marc VANWYNSBERGHE;;992;;911 Impact;;GF;47.267;102.916;131.490;
13;1;3;4:40.140;2;;46.533;2;1:42.941;0;2:10.666;2;175.1;15:30.169;09:53:30.169;0:46.533;1:42.941;2:10.666;285.4;Marc VANWYNSBERGHE;;992;;911 Impact;;GF;46.533;102.941;130.666;
13;1;4;4:40.673;0;;46.268;0;1:42.672;2;2:11.733;0;174.8;20:10.842;09:58:10.842;0:46.268;1:42.672;2:11.733;281.7;Marc VANWYNSBERGHE;;992;;911 Impact;;FF;46.268;102.672;131.733;
15;1;1;6:09.466;0;;2:10.131;0;1:46.041;0;2:13.294;0;131.4;6:09.466;09:44:09.466;2:10.131;1:46.041;2:13.294;219.4;Bashar MARDINI;0:01:25.100;992;;GDL Racing;;GF;130.131;106.041;133.294;
15;1;2;4:42.115;0;;47.100;0;1:43.202;0;2:11.813;0;173.9;10:51.581;09:48:51.581;0:47.100;1:43.202;2:11.813;261.3;Bashar MARDINI;;992;;GDL Racing;;GF;47.100;103.202;131.813;
15;1;3;4:36.801;2;;46.544;0;1:42.466;0;2:07.791;2;177.2;15:28.382;09:53:28.382;0:46.544;1:42.466;2:07.791;259.4;Bashar MARDINI;;992;;GDL Racing;;GF;46.544;102.466;127.791;
15;1;4;4:37.543;0;;46.091;2;1:41.418;2;2:10.034;0;176.7;20:05.925;09:58:05.925;0:46.091;1:41.418;2:10.034;276.0;Bashar MARDINI;;992;;GDL Racing;;FF;46.091;101.418;130.034;
16;1;1;8:23.698;0;;3:38.739;0;2:23.562;0;2:21.397;0;96.4;8:23.698;09:46:23.698;3:38.739;2:23.562;2:21.397;226.8;Jim MICHAELIAN;0:02:50.124;992;;GDL Racing;;GF;218.739;143.562;141.397;
16;1;2;5:00.665;0;;49.949;0;1:47.314;0;2:23.402;0;163.2;13:24.363;09:51:24.363;0:49.949;1:47.314;2:23.402;262.6;Jim MICHAELIAN;;992;;GDL Racing;;GF;49.949;107.314;143.402;
16;1;3;4:57.261;0;;49.772;0;1:47.759;0;2:19.730;2;165.0;18:21.624;09:56:21.624;0:49.772;1:47.759;2:19.730;249.8;Jim MICHAELIAN;;992;;GDL Racing;;GF;49.772;107.759;139.730;
16;1;4;4:57.227;2;;49.520;2;1:47.179;2;2:20.528;0;165.0;23:18.851;10:01:18.851;0:49.520;1:47.179;2:20.528;264.5;Jim MICHAELIAN;;992;;GDL Racing;;FF;49.520;107.179;140.528;
17;1;1;5:01.745;0;;1:01.695;0;1:44.128;0;2:15.922;0;160.8;5:01.745;09:43:01.745;1:01.695;1:44.128;2:15.922;253.9;Michel ETTOUATI;0:00:15.708;R;;Schumacher IMSA;;GF;61.695;104.128;135.922;
17;1;2;4:54.004;0;;46.776;2;1:53.636;0;2:13.592;2;166.8;9:55.749;09:47:55.749;0:46.776;1:53.636;2:13.592;248.1;Michel ETTOUATI;;R;;Schumacher IMSA;;GF;46.776;113.636;133.592;
17;1;3;4:45.048;2;;47.304;0;1:43.899;2;2:13.845;0;172.1;14:40.797;09:52:40.797;0:47.304;1:43.899;2:13.845;273.9;Michel ETTOUATI;;R;;Schumacher IMSA;;GF;47.304;103.899;133.845;
17;1;4;4:45.889;0;;46.937;0;1:44.230;0;2:14.722;0;171.6;19:26.686;09:57:26.686;0:46.937;1:44.230;2:14.722;261.3;Michel ETTOUATI;;R;;Schumacher IMSA;;GF;46.937;104.230;134.722;
17;1;5;5:01.967;0;B;49.842;0;1:43.978;0;2:28.147;0;162.4;24:28.653;10:02:28.653;0:49.842;1:43.978;2:28.147;261.3;Michel ETTOUATI;;R;;Schumacher IMSA;;FF;49.842;103.978;148.147;
19;1;1;5:36.838;0;;1:39.185;0;1:45.464;0;2:12.189;0;144.1;5:36.838;09:43:36.838;1:39.185;1:45.464;2:12.189;251.0;Laurent COCHARD;0:00:52.688;992;;Racing Technology;;GF;99.185;105.464;132.189;
19;1;2;4:42.128;0;;47.490;0;1:44.204;0;2:10.434;0;173.9;10:18.966;09:48:18.966;0:47.490;1:44.204;2:10.434;249.3;Laurent COCHARD;;992;;Racing Technology;;GF;47.490;104.204;130.434;
19;1;3;4:39.125;2;;46.505;2;1:43.318;0;2:09.302;2;175.7;14:58.091;09:52:58.091;0:46.505;1:43.318;2:09.302;264.5;Laurent COCHARD;;992;;Racing Technology;;GF;46.505;103.318;129.302;
19;1;4;5:02.675;0;;46.770;0;1:42.067;2;2:33.838;0;162.1;20:00.766;09:58:00.766;0:46.770;1:42.067;2:33.838;269.8;Laurent COCHARD;;992;;Racing Technology;;FF;46.770;102.067;153.838;
20;1;1;5:49.134;0;;1:49.805;0;1:48.243;0;2:11.086;0;139.0;5:49.134;09:43:49.134;1:49.805;1:48.243;2:11.086;216.8;Ziad GERIS;0:01:00.091;992;;GP Elite;;GF;109.805;108.243;131.086;
20;1;2;4:35.897;2;;45.990;2;1:41.140;0;2:08.767;0;177.8;10:25.031;09:48:25.031;0:45.990;1:41.140;2:08.767;288.5;Ziad GERIS;;992;;GP Elite;;GF;45.990;101.140;128.767;
20;1;3;4:36.028;0;;46.601;0;1:41.047;2;2:08.380;2;177.7;15:01.059;09:53:01.059;0:46.601;1:41.047;2:08.380;272.5;Ziad GERIS;;992;;GP Elite;;GF;46.601;101.047;128.380;
20;1;4;4:40.899;0;;46.889;0;1:41.625;0;2:12.385;0;174.6;19:41.958;09:57:41.958;0:46.889;1:41.625;2:12.385;279.5;Ziad GERIS;;992;;GP Elite;;GF;46.889;101.625;132.385;
20;1;5;4:41.060;0;;46.623;0;1:43.223;0;2:11.214;0;174.5;24:23.018;10:02:23.018;0:46.623;1:43.223;2:11.214;290.0;Ziad GERIS;;992;;GP Elite;;FF;46.623;103.223;131.214;
21;1;1;5:48.012;0;;1:49.321;0;1:46.843;0;2:11.848;0;139.5;5:48.012;09:43:48.012;1:49.321;1:46.843;2:11.848;210.9;Samer SHAHIN;0:00:58.933;992;;GP Elite;;GF;109.321;106.843;131.848;
21;1;2;4:36.266;0;;45.307;2;1:40.783;0;2:10.176;0;177.6;10:24.278;09:48:24.278;0:45.307;1:40.783;2:10.176;240.9;Samer SHAHIN;;992;;GP Elite;;GF;45.307;100.783;130.176;
21;1;3;4:35.357;0;;46.697;0;1:40.906;0;2:07.754;0;178.1;14:59.635;09:52:59.635;0:46.697;1:40.906;2:07.754;261.9;Samer SHAHIN;;992;;GP Elite;;GF;46.697;100.906;127.754;
21;1;4;4:44.290;0;;47.442;0;1:46.182;0;2:10.666;0;172.5;19:43.925;09:57:43.925;0:47.442;1:46.182;2:10.666;204.5;Samer SHAHIN;;992;;GP Elite;;GF;47.442;106.182;130.666;
21;1;5;4:32.094;2;;46.128;0;1:40.594;2;2:05.372;2;180.3;24:16.019;10:02:16.019;0:46.128;1:40.594;2:05.372;264.5;Samer SHAHIN;;992;;GP Elite;;FF;46.128;100.594;125.372;
22;1;1;5:45.893;0;;1:48.829;0;1:44.805;0;2:12.259;0;140.3;5:45.893;09:43:45.893;1:48.829;1:44.805;2:12.259;224.9;Gilles COLOMBANI;0:01:02.624;992;;ABM;;GF;108.829;104.805;132.259;
22;1;2;4:38.123;0;;45.763;2;1:41.156;0;2:11.204;0;176.4;10:24.016;09:48:24.016;0:45.763;1:41.156;2:11.204;255.1;Gilles COLOMBANI;;992;;ABM;;GF;45.763;101.156;131.204;
22;1;3;4:38.524;0;;46.166;0;1:43.100;0;2:09.258;0;176.1;15:02.540;09:53:02.540;0:46.166;1:43.100;2:09.258;272.5;Gilles COLOMBANI;;992;;ABM;;GF;46.166;103.100;129.258;
22;1;4;4:35.937;0;;45.971;0;1:41.829;0;2:08.137;0;177.8;19:38.477;09:57:38.477;0:45.971;1:41.829;2:08.137;249.3;Gilles COLOMBANI;;992;;ABM;;GF;45.971;101.829;128.137;
22;1;5;4:33.499;2;;45.815;0;1:41.014;2;2:06.670;2;179.4;24:11.976;10:02:11.976;0:45.815;1:41.014;2:06.670;280.3;Gilles COLOMBANI;;992;;ABM;;FF;45.815;101.014;126.670;
23;1;1;5:51.967;0;;1:59.168;0;1:44.515;0;2:08.284;0;137.9;5:51.967;09:43:51.967;1:59.168;1:44.515;2:08.284;260.7;Anthony VINCE;0:01:14.112;992;;Mougins Autosport Racing;;GF;119.168;104.515;128.284;
23;1;2;4:36.621;0;;45.736;0;1:42.545;0;2:08.340;0;177.3;10:28.588;09:48:28.588;0:45.736;1:42.545;2:08.340;270.4;Anthony VINCE;;992;;Mougins Autosport Racing;;GF;45.736;102.545;128.340;
23;1;3;4:35.397;2;;45.518;2;1:42.101;0;2:07.778;0;178.1;15:03.985;09:53:03.985;0:45.518;1:42.101;2:07.778;254.5;Anthony VINCE;;992;;Mougins Autosport Racing;;GF;45.518;102.101;127.778;
23;1;4;4:35.439;0;;46.009;0;1:41.361;2;2:08.069;0;178.1;19:39.424;09:57:39.424;0:46.009;1:41.361;2:08.069;246.4;Anthony VINCE;;992;;Mougins Autosport Racing;;GF;46.009;101.361;128.069;
23;1;5;4:33.725;0;;45.518;0;1:42.153;0;2:06.054;2;179.2;24:13.149;10:02:13.149;0:45.518;1:42.153;2:06.054;276.0;Anthony VINCE;;992;;Mougins Autosport Racing;;FF;45.518;102.153;126.054;
233;1;1;4:55.674;0;;55.596;0;1:44.484;0;2:15.594;0;164.1;4:55.674;09:42:55.674;0:55.596;1:44.484;2:15.594;231.2;Krahn REINHOLD;0:00:07.956;992;;Laptime Performance;;GF;55.596;104.484;135.594;
233;1;2;5:05.366;0;;47.556;0;2:00.771;0;2:17.039;0;160.6;10:01.040;09:48:01.040;0:47.556;2:00.771;2:17.039;212.5;Krahn REINHOLD;;992;;Laptime Performance;;GF;47.556;120.771;137.039;
233;1;3;4:45.025;0;;46.763;2;1:42.666;0;2:15.596;0;172.1;14:46.065;09:52:46.065;0:46.763;1:42.666;2:15.596;245.9;Krahn REINHOLD;;992;;Laptime Performance;;GF;46.763;102.666;135.596;
233;1;4;4:41.596;0;;47.068;0;1:42.343;2;2:12.185;0;174.2;19:27.661;09:57:27.661;0:47.068;1:42.343;2:12.185;248.1;Krahn REINHOLD;;992;;Laptime Performance;;GF;47.068;102.343;132.185;
233;1;5;4:38.294;2;;47.595;0;1:42.392;0;2:08.307;2;176.3;24:05.955;10:02:05.955;0:47.595;1:42.392;2:08.307;258.8;Krahn REINHOLD;;992;;Laptime Performance;;FF;47.595;102.392;128.307;
24;1;1;7:04.760;0;B;2:22.322;0;2:02.281;0;2:40.157;0;114.3;7:04.760;09:45:04.760;2:22.322;2:02.281;2:40.157;208.4;Riley GIACOMAZZI;0:01:29.195;992;;Huber Racing;;GF;142.322;122.281;160.157;
24;1;2;6:17.468;0;;2:16.534;0;1:41.475;0;2:19.459;0;130.0;13:22.228;09:51:22.228;2:16.534;1:41.475;2:19.459;270.4;Riley GIACOMAZZI;0:01:40.447;992;;Huber Racing;;GF;136.534;101.475;139.459;
24;1;3;4:33.310;0;;46.120;0;1:40.980;2;2:06.210;0;179.5;17:55.538;09:55:55.538;0:46.120;1:40.980;2:06.210;278.8;Riley GIACOMAZZI;;992;;Huber Racing;;GF;46.120;100.980;126.210;
24;1;4;4:30.801;2;;45.463;2;1:41.223;0;2:04.115;2;181.1;22:26.339;10:00:26.339;0:45.463;1:41.223;2:04.115;285.4;Riley GIACOMAZZI;;992;;Huber Racing;;FF;45.463;101.223;124.115;
25;2;1;7:05.833;0;;2:52.891;0;1:49.362;0;2:23.580;0;114.0;7:05.833;09:45:05.833;2:52.891;1:49.362;2:23.580;242.6;Arthur RAMOS;0:02:03.615;992;;Huber Racing;;GF;172.891;109.362;143.580;
25;2;2;4:50.108;0;;50.160;0;1:46.092;0;2:13.856;0;169.1;11:55.941;09:49:55.941;0:50.160;1:46.092;2:13.856;229.2;Arthur RAMOS;;992;;Huber Racing;;GF;50.160;106.092;133.856;
25;2;3;4:47.623;0;;48.612;2;1:45.865;0;2:13.146;0;170.5;16:43.564;09:54:43.564;0:48.612;1:45.865;2:13.146;235.2;Arthur RAMOS;;992;;Huber Racing;;GF;48.612;105.865;133.146;
25;2;4;4:45.685;2;;49.458;0;1:43.684;2;2:12.543;2;171.7;21:29.249;09:59:29.249;0:49.458;1:43.684;2:12.543;246.4;Arthur RAMOS;;992;;Huber Racing;;FF;49.458;103.684;132.543;
288;1;1;8:07.837;0;;3:27.482;0;2:32.042;0;2:08.313;0;99.5;8:07.837;09:46:07.837;3:27.482;2:32.042;2:08.313;189.8;Kayden KELLY;0:02:42.351;992;;Laptime Performance;;GF;207.482;152.042;128.313;
288;1;2;4:33.645;2;;45.499;2;1:40.060;2;2:08.086;2;179.3;12:41.482;09:50:41.482;0:45.499;1:40.060;2:08.086;285.4;Kayden KELLY;;992;;Laptime Performance;;GF;45.499;100.060;128.086;
288;1;3;4:36.738;0;;45.731;0;1:42.908;0;2:08.099;0;177.3;17:18.220;09:55:18.220;0:45.731;1:42.908;2:08.099;278.1;Kayden KELLY;;992;;Laptime Performance;;GF;45.731;102.908;128.099;
288;1;4;4:39.416;0;;46.282;0;1:44.727;0;2:08.407;0;175.6;21:57.636;09:59:57.636;0:46.282;1:44.727;2:08.407;286.9;Kayden KELLY;;992;;Laptime Performance;;FF;46.282;104.727;128.407;
31;1;1;5:58.031;0;;2:05.726;0;1:43.110;0;2:09.195;0;135.6;5:58.031;09:43:58.031;2:05.726;1:43.110;2:09.195;276.0;Louis MERIC;0:01:22.106;992;;LM31 by Racetivity;;GF;125.726;103.110;129.195;
31;1;2;4:31.199;2;;44.790;2;1:39.911;0;2:06.498;0;180.9;10:29.230;09:48:29.230;0:44.790;1:39.911;2:06.498;261.9;Louis MERIC;;992;;LM31 by Racetivity;;GF;44.790;99.911;126.498;
31;1;3;4:32.532;0;;45.357;0;1:39.658;2;2:07.517;0;180.0;15:01.762;09:53:01.762;0:45.357;1:39.658;2:07.517;276.7;Louis MERIC;;992;;LM31 by Racetivity;;GF;45.357;99.658;127.517;
31;1;4;4:32.371;0;;45.458;0;1:40.405;0;2:06.508;0;180.1;19:34.133;09:57:34.133;0:45.458;1:40.405;2:06.508;282.5;Louis MERIC;;992;;LM31 by Racetivity;;GF;45.458;100.405;126.508;
31;1;5;4:32.002;0;;44.985;0;1:40.613;0;2:06.404;2;180.3;24:06.135;10:02:06.135;0:44.985;1:40.613;2:06.404;269.8;Louis MERIC;;992;;LM31 by Racetivity;;FF;44.985;100.613;126.404;
32;1;1;5:44.392;0;;1:43.697;0;1:42.448;0;2:18.247;0;140.9;5:44.392;09:43:44.392;1:43.697;1:42.448;2:18.247;277.4;Graham KING;0:00:57.070;992;;NGT Racing BV;;GF;103.697;102.448;138.247;
32;1;2;4:34.876;0;;46.229;2;1:40.990;0;2:07.657;0;178.5;10:19.268;09:48:19.268;0:46.229;1:40.990;2:07.657;271.8;Graham KING;;992;;NGT Racing BV;;GF;46.229;100.990;127.657;
32;1;3;4:34.895;0;;46.558;0;1:41.455;0;2:06.882;0;178.4;14:54.163;09:52:54.163;0:46.558;1:41.455;2:06.882;283.9;Graham KING;;992;;NGT Racing BV;;GF;46.558;101.455;126.882;
32;1;4;4:34.522;2;;46.973;0;1:40.811;2;2:06.738;2;178.7;19:28.685;09:57:28.685;0:46.973;1:40.811;2:06.738;250.4;Graham KING;;992;;NGT Racing BV;;GF;46.973;100.811;126.738;
32;1;5;4:37.821;0;;48.420;0;1:40.887;0;2:08.514;0;176.6;24:06.506;10:02:06.506;0:48.420;1:40.887;2:08.514;267.8;Graham KING;;992;;NGT Racing BV;;FF;48.420;100.887;128.514;
34;1;1;6:41.607;0;;2:24.028;0;1:50.258;0;2:27.321;0;120.9;6:41.607;09:44:41.607;2:24.028;1:50.258;2:27.321;230.2;Dirk VON ROMPUY;0:01:34.577;992;;NGT Racing BV;;GF;144.028;110.258;147.321;
34;1;2;5:04.620;0;;52.261;0;1:50.151;0;2:22.208;0;161.0;11:46.227;09:49:46.227;0:52.261;1:50.151;2:22.208;225.4;Dirk VON ROMPUY;;992;;NGT Racing BV;;GF;52.261;110.151;142.208;
34;1;3;4:50.825;2;;48.153;2;1:46.017;0;2:16.655;2;168.7;16:37.052;09:54:37.052;0:48.153;1:46.017;2:16.655;251.0;Dirk VON ROMPUY;;992;;NGT Racing BV;;GF;48.153;106.017;136.655;
34;1;4;4:54.159;0;;50.867;0;1:45.521;2;2:17.771;0;166.8;21:31.211;09:59:31.211;0:50.867;1:45.521;2:17.771;242.0;Dirk VON ROMPUY;;992;;NGT Racing BV;;FF;50.867;105.521;137.771;
37;1;1;5:28.255;0;;1:33.640;0;1:43.360;0;2:11.255;0;147.9;5:28.255;09:43:28.255;1:33.640;1:43.360;2:11.255;251.6;Gregg GORSKI;0:00:48.511;992;;HRT Performance;;GF;93.640;103.360;131.255;
37;1;2;4:38.977;0;;46.974;0;1:42.314;0;2:09.689;0;175.8;10:07.232;09:48:07.232;0:46.974;1:42.314;2:09.689;256.4;Gregg GORSKI;;992;;HRT Performance;;GF;46.974;102.314;129.689;
37;1;3;4:37.594;0;;46.864;0;1:42.257;0;2:08.473;0;176.7;14:44.826;09:52:44.826;0:46.864;1:42.257;2:08.473;268.4;Gregg GORSKI;;992;;HRT Performance;;GF;46.864;102.257;128.473;
37;1;4;4:40.471;0;;47.589;0;1:41.971;0;2:10.911;0;174.9;19:25.297;09:57:25.297;0:47.589;1:41.971;2:10.911;274.6;Gregg GORSKI;;992;;HRT Performance;;GF;47.589;101.971;130.911;
37;1;5;4:32.887;2;;46.221;2;1:40.441;2;2:06.225;2;179.8;23:58.184;10:01:58.184;0:46.221;1:40.441;2:06.225;286.2;Gregg GORSKI;;992;;HRT Performance;;FF;46.221;100.441;126.225;
39;1;1;5:25.309;0;;1:19.539;0;1:45.327;0;2:20.443;0;149.2;5:25.309;09:43:25.309;1:19.539;1:45.327;2:20.443;255.7;Axel SARTINGEN;0:00:34.704;992;;HRT Performance;;GF;79.539;105.327;140.443;
39;1;2;4:41.129;0;;46.919;0;1:43.188;0;2:11.022;0;174.5;10:06.438;09:48:06.438;0:46.919;1:43.188;2:11.022;262.6;Axel SARTINGEN;;992;;HRT Performance;;GF;46.919;103.188;131.022;
39;1;3;4:40.979;0;;47.213;0;1:44.123;0;2:09.643;0;174.6;14:47.417;09:52:47.417;0:47.213;1:44.123;2:09.643;260.7;Axel SARTINGEN;;992;;HRT Performance;;GF;47.213;104.123;129.643;
39;1;4;4:44.030;0;;46.570;2;1:42.960;0;2:14.500;0;172.7;19:31.447;09:57:31.447;0:46.570;1:42.960;2:14.500;255.1;Axel SARTINGEN;;992;;HRT Performance;;GF;46.570;102.960;134.500;
39;1;5;4:38.017;2;;46.939;0;1:42.782;2;2:08.296;2;176.4;24:09.464;10:02:09.464;0:46.939;1:42.782;2:08.296;282.5;Axel SARTINGEN;;992;;HRT Performance;;FF;46.939;102.782;128.296;
44;1;1;6:05.790;0;;1:42.321;0;1:55.555;0;2:27.914;0;132.7;6:05.790;09:44:05.790;1:42.321;1:55.555;2:27.914;218.1;Mathias DURAND;0:00:50.438;GT4 RS;;Racing Technology;;GF;102.321;115.555;147.914;
44;1;2;5:06.217;0;;52.998;0;1:48.049;2;2:25.170;0;160.2;11:12.007;09:49:12.007;0:52.998;1:48.049;2:25.170;254.5;Mathias DURAND;;GT4 RS;;Racing Technology;;GF;52.998;108.049;145.170;
44;1;3;4:59.519;2;;50.209;0;1:49.086;0;2:20.224;2;163.8;16:11.526;09:54:11.526;0:50.209;1:49.086;2:20.224;260.0;Mathias DURAND;;GT4 RS;;Racing Technology;;GF;50.209;109.086;140.224;
44;1;4;4:57.696;0;;48.461;2;1:48.255;0;2:20.980;0;164.8;21:09.222;09:59:09.222;0:48.461;1:48.255;2:20.980;234.7;Mathias DURAND;;GT4 RS;;Racing Technology;;FF;48.461;108.255;140.980;
45;1;1;8:49.277;0;;3:18.446;0;2:51.398;0;2:39.433;0;91.7;8:49.277;09:46:49.277;3:18.446;2:51.398;2:39.433;134.2;Karl VANDEWOESTINE;0:02:26.168;992;;2B Autosport;;GF;198.446;171.398;159.433;
45;1;2;4:31.687;0;;44.555;2;1:39.869;0;2:07.263;0;180.6;13:20.964;09:51:20.964;0:44.555;1:39.869;2:07.263;286.9;Karl VANDEWOESTINE;;992;;2B Autosport;;GF;44.555;99.869;127.263;
45;1;3;4:29.967;0;;45.210;0;1:39.923;0;2:04.834;0;181.7;17:50.931;09:55:50.931;0:45.210;1:39.923;2:04.834;286.9;Karl VANDEWOESTINE;;992;;2B Autosport;;GF;45.210;99.923;124.834;
45;1;4;4:28.193;2;;45.219;0;1:39.299;2;2:03.675;2;182.9;22:19.124;10:00:19.124;0:45.219;1:39.299;2:03.675;288.5;Karl VANDEWOESTINE;;992;;2B Autosport;;FF;45.219;99.299;123.675;
46;1;1;5:53.846;0;;2:00.167;0;1:44.778;0;2:08.901;0;137.2;5:53.846;09:43:53.846;2:00.167;1:44.778;2:08.901;244.2;César VANDEWOESTINE;0:01:11.611;992;;2B Autosport;;GF;120.167;104.778;128.901;
46;1;2;4:36.587;0;;46.008;2;1:41.007;2;2:09.572;0;177.4;10:30.433;09:48:30.433;0:46.008;1:41.007;2:09.572;257.0;César VANDEWOESTINE;;992;;2B Autosport;;GF;46.008;101.007;129.572;
46;1;3;4:36.711;0;;46.380;0;1:41.903;0;2:08.428;0;177.3;15:07.144;09:53:07.144;0:46.380;1:41.903;2:08.428;248.1;César VANDEWOESTINE;;992;;2B Autosport;;GF;46.380;101.903;128.428;
