NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
20;3;2;3:24.528;0;;32.462;0;1:18.750;0;1:33.316;2;239.8;7:05.594;21:47:05.594;0:32.462;1:18.750;1:33.316;333.9;Sheldon VAN DER LINDE;;HYPERCAR;H;BMW M Team WRT;BMW;GF;32.462;78.750;93.316;
20;3;3;3:24.009;2;;32.190;2;1:18.481;2;1:33.338;0;240.4;10:29.603;21:50:29.603;0:32.190;1:18.481;1:33.338;333.9;Sheldon VAN DER LINDE;;HYPERCAR;H;BMW M Team WRT;BMW;GF;32.190;78.481;93.338;
20;3;4;3:44.955;0;B;32.361;0;1:26.719;0;1:45.875;0;218.1;14:14.558;21:54:14.558;0:32.361;1:26.719;1:45.875;240.4;Sheldon VAN DER LINDE;;HYPERCAR;H;BMW M Team WRT;BMW;GF;32.361;86.719;105.875;
311;2;1;4:12.394;0;;1:03.599;0;1:26.277;0;1:42.518;0;192.3;4:12.394;21:44:12.394;1:03.599;1:26.277;1:42.518;263.2;Felipe DRUGOVICH;0:00:23.944;HYPERCAR;H;Cadillac Whelen;Cadillac;GF;63.599;86.277;102.518;
311;2;2;3:25.778;0;;32.469;0;1:19.156;0;1:34.153;0;238.4;7:38.172;21:47:38.172;0:32.469;1:19.156;1:34.153;334.9;Felipe DRUGOVICH;;HYPERCAR;H;Cadillac Whelen;Cadillac;GF;32.469;79.156;94.153;
311;2;3;3:24.648;0;;32.349;0;1:18.779;0;1:33.520;2;239.7;11:02.820;21:51:02.820;0:32.349;1:18.779;1:33.520;332.9;Felipe DRUGOVICH;;HYPERCAR;H;Cadillac Whelen;Cadillac;GF;32.349;78.779;93.520;
311;2;4;3:24.380;2;;32.338;2;1:18.467;2;1:33.575;0;240.0;14:27.200;21:54:27.200;0:32.338;1:18.467;1:33.575;333.9;Felipe DRUGOVICH;;HYPERCAR;H;Cadillac Whelen;Cadillac;GF;32.338;78.467;93.575;
311;2;5;3:34.871;0;B;32.342;0;1:18.878;0;1:43.651;0;228.3;18:02.071;21:58:02.071;0:32.342;1:18.878;1:43.651;330.8;Felipe DRUGOVICH;;HYPERCAR;H;Cadillac Whelen;Cadillac;FF;32.342;78.878;103.651;
36;2;1;4:57.138;0;;1:40.658;0;1:29.445;0;1:47.035;0;163.3;4:57.138;21:44:57.138;1:40.658;1:29.445;1:47.035;269.8;Frédéric MAKOWIECKI;0:00:58.514;HYPERCAR;H;Alpine Endurance Team;Alpine;GF;100.658;89.445;107.035;
36;2;2;3:30.771;0;;32.440;0;1:18.833;0;1:39.498;0;232.7;8:27.909;21:48:27.909;0:32.440;1:18.833;1:39.498;333.9;Frédéric MAKOWIECKI;;HYPERCAR;H;Alpine Endurance Team;Alpine;GF;32.440;78.833;99.498;
36;2;3;3:24.398;2;;32.301;0;1:18.424;0;1:33.673;2;240.0;11:52.307;21:51:52.307;0:32.301;1:18.424;1:33.673;333.9;Frédéric MAKOWIECKI;;HYPERCAR;H;Alpine Endurance Team;Alpine;GF;32.301;78.424;93.673;
36;2;4;3:24.488;0;;32.114;2;1:18.365;2;1:34.009;0;239.9;15:16.795;21:55:16.795;0:32.114;1:18.365;1:34.009;337.0;Frédéric MAKOWIECKI;;HYPERCAR;H;Alpine Endurance Team;Alpine;FF;32.114;78.365;94.009;
38;1;1;3:52.378;0;B;47.415;0;1:21.873;0;1:43.090;0;208.9;3:52.378;21:43:52.378;0:47.415;1:21.873;1:43.090;291.6;Earl BAMBER;0:00:12.275;HYPERCAR;H;Cadillac Hertz Team JOTA;Cadillac;GF;47.415;81.873;103.090;
38;1;2;5:02.608;0;;1:56.474;0;1:28.419;0;1:37.715;0;162.1;8:54.986;21:48:54.986;1:56.474;1:28.419;1:37.715;283.9;Earl BAMBER;0:01:26.536;HYPERCAR;H;Cadillac Hertz Team JOTA;Cadillac;GF;116.474;88.419;97.715;
38;1;3;3:24.862;0;;31.989;2;1:19.167;0;1:33.706;0;239.4;12:19.848;21:52:19.848;0:31.989;1:19.167;1:33.706;328.8;Earl BAMBER;;HYPERCAR;H;Cadillac Hertz Team JOTA;Cadillac;GF;31.989;79.167;93.706;
38;1;4;3:23.333;2;;32.066;0;1:18.662;2;1:32.605;2;241.2;15:43.181;21:55:43.181;0:32.066;1:18.662;1:32.605;329.8;Earl BAMBER;;HYPERCAR;H;Cadillac Hertz Team JOTA;Cadillac;FF;32.066;78.662;92.605;
4;2;1;4:22.514;0;;1:18.870;0;1:25.334;0;1:38.310;0;184.9;4:22.514;21:44:22.514;1:18.870;1:25.334;1:38.310;305.6;Nick TANDY;0:00:37.270;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;78.870;85.334;98.310;
4;2;2;3:23.983;2;;32.102;2;1:18.341;2;1:33.540;2;240.5;7:46.497;21:47:46.497;0:32.102;1:18.341;1:33.540;337.0;Nick TANDY;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;32.102;78.341;93.540;
4;2;3;3:25.519;0;;32.109;0;1:18.840;0;1:34.570;0;238.7;11:12.016;21:51:12.016;0:32.109;1:18.840;1:34.570;336.0;Nick TANDY;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;32.109;78.840;94.570;
4;2;4;3:37.306;0;B;32.182;0;1:18.955;0;1:46.169;0;225.7;14:49.322;21:54:49.322;0:32.182;1:18.955;1:46.169;334.9;Nick TANDY;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;32.182;78.955;106.169;
5;3;1;4:18.457;0;;1:07.418;0;1:27.251;0;1:43.788;0;187.8;4:18.457;21:44:18.457;1:07.418;1:27.251;1:43.788;298.0;Mathieu JAMINET;0:00:26.140;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;67.418;87.251;103.788;
5;3;2;3:23.475;2;;32.010;2;1:18.128;3;1:33.337;2;241.1;7:41.932;21:47:41.932;0:32.010;1:18.128;1:33.337;337.0;Mathieu JAMINET;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;32.010;78.128;93.337;
5;3;3;3:23.930;0;;32.056;0;1:18.430;0;1:33.444;0;240.5;11:05.862;21:51:05.862;0:32.056;1:18.430;1:33.444;338.1;Mathieu JAMINET;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;GF;32.056;78.430;93.444;
5;3;4;5:24.286;0;B;36.325;0;2:05.059;0;2:42.902;0;151.3;16:30.148;21:56:30.148;0:36.325;2:05.059;2:42.902;258.2;Mathieu JAMINET;;HYPERCAR;H;Porsche Penske Motorsport;Porsche;FF;36.325;125.059;162.902;
50;1;1;4:05.510;0;;52.320;0;1:29.433;0;1:43.757;0;197.7;4:05.510;21:44:05.510;0:52.320;1:29.433;1:43.757;290.0;Antonio FUOCO;0:00:11.327;HYPERCAR;H;Ferrari AF Corse;Ferrari;GF;52.320;89.433;103.757;
50;1;2;3:24.213;2;;32.210;2;1:18.534;0;1:33.469;2;240.2;7:29.723;21:47:29.723;0:32.210;1:18.534;1:33.469;338.1;Antonio FUOCO;;HYPERCAR;H;Ferrari AF Corse;Ferrari;GF;32.210;78.534;93.469;
50;1;3;4:18.123;0;;47.036;0;1:39.841;0;1:51.246;0;190.0;11:47.846;21:51:47.846;0:47.036;1:39.841;1:51.246;237.8;Antonio FUOCO;;HYPERCAR;H;Ferrari AF Corse;Ferrari;GF;47.036;99.841;111.246;
50;1;4;3:24.241;0;;32.301;0;1:18.408;2;1:33.532;0;240.2;15:12.087;21:55:12.087;0:32.301;1:18.408;1:33.532;334.9;Antonio FUOCO;;HYPERCAR;H;Ferrari AF Corse;Ferrari;FF;32.301;78.408;93.532;
8;1;1;3:55.933;0;;47.688;0;1:25.729;2;1:42.516;2;205.7;3:55.933;21:43:55.933;0:47.688;1:25.729;1:42.516;293.2;Sébastien BUEMI;0:00:09.376;HYPERCAR;H;Toyota Gazoo Racing;Toyota;GF;47.688;85.729;102.516;
8;1;2;7:00.816;0;B;32.025;2;1:19.086;0;5:09.705;0;116.6;10:56.749;21:50:56.749;0:32.025;1:19.086;5:09.705;331.8;Sébastien BUEMI;;HYPERCAR;H;Toyota Gazoo Racing;Toyota;GF;32.025;79.086;309.705;
