POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;95;Classified;77;2:01:10.695;-;-;31;1:26.583;170.0;Turner Motorsport;GS;;;BMW M4 GT4;M;760;38;5;68;74;3;29;13888;;;Bill;Auberlen;Gold;Lake Havasu City, AZ;;;39;1;Gold;;;Dillon;Machavern;Silver;Charlotte, VT;;;463;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;55;Classified;77;2:01:12.776;+2.081;+2.081;39;1:26.636;169.9;FCP Euro by Ricca Autosport;GS;;;Mercedes-AMG GT GT4;M;2129;430;5;186;7643;3;119;13903;;;Mike;Skeen;Silver;Charlotte, NC;;;830;4;Silver;;;Trevor;Andrusko;Bronze;Marietta, GA;;;2186;3;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;59;Classified;77;2:01:14.122;+3.427;+1.346;17;1:27.241;168.7;KOHR MOTORSPORTS;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;101;13900;;;Luca;Mars;;Sewickley, PA;;;2469;4;;;;Billy;Johnson;Gold;Boynton Beach, FL;;;365;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;14;Classified;77;2:01:16.813;+6.118;+2.691;64;1:27.178;168.8;Riley Motorsports;GS;;;Toyota Supra GT4;M;919;35;5;104;7662;3;47;13891;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;1;;;;Thiago;Camilo;Gold;Sao Paulo, Brazil;;;2590;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;21;Classified;77;2:01:17.059;+6.364;+0.246;32;1:26.583;170.0;Riley Motorsports;GS;;;Mercedes-AMG GT GT4;M;2109;35;5;186;7643;3;53;13892;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Scott;Andrews;Gold;Torquay, Australia;;;1657;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;7;Classified;77;2:01:17.249;+6.554;+0.190;32;1:26.858;169.4;Volt Racing;GS;;;Aston Martin Vantage GT4;M;1555;392;5;56;73;3;41;13890;;;Alan;Brynjolfsson;Bronze;Tampa, FL;;;1271;1;Bronze;;;Trent;Hindman;Gold;Ocean Township, NJ;;;244;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;56;Classified;77;2:01:17.589;+6.894;+0.340;34;1:26.831;169.5;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;2111;212;5;186;7643;3;65;13894;;;Jeff;Mosing;Bronze;Austin, TX;;;487;2;Bronze;;;Eric;Foss;;Fort Worth, TX;;;488;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;71;Classified;77;2:01:19.640;+8.945;+2.051;67;1:26.779;169.6;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;107;13901;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;93;Classified;77;2:01:26.261;+15.566;+6.621;3;1:27.217;168.7;CarBahn with Peregrine Racing;GS;;;Porsche 718 GT4 RS CS;M;1594;378;5;108;112;3;83;13897;;;Tom;Dyer;Silver;West Jordan, UT;;;805;2;Silver;;;Tyler;McQuarrie;Silver;Danville, CA;;;454;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;43;Classified;77;2:01:26.540;+15.845;+0.279;31;1:27.473;168.2;Stephen Cameron Racing;GS;;;BMW M4 GT4;M;909;220;5;68;74;3;59;13893;;;Sean;Quinlan;Bronze;Palo Alto, CA;;;2172;1;Bronze;;;Gregory;Liefooghe;Silver;San Francisco, CA;;;504;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
