NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;1:53.097;0;;26.397;0;46.686;0;40.014;0;156.3;1:53.097;09:04;0:26.397;0:46.686;0:40.014;179.7;Gael CASTELLI;;
1;0;2;1:48.988;0;;22.441;0;46.546;0;40.001;0;162.1;3:42.085;09:05;0:22.441;0:46.546;0:40.001;269.5;Gael CASTELLI;;
1;0;3;1:47.946;0;;22.467;0;45.731;0;39.748;0;163.7;5:30.031;09:07;0:22.467;0:45.731;0:39.748;266.8;Gael CASTELLI;;
1;0;4;1:47.565;0;;22.425;0;45.600;0;39.540;0;164.3;7:17.596;09:09;0:22.425;0:45.600;0:39.540;267.5;Gael CASTELLI;;
1;0;5;1:47.251;2;;22.350;2;45.442;2;39.459;2;164.8;9:04.847;09:11;0:22.350;0:45.442;0:39.459;267.5;Gael CASTELLI;;
1;0;6;1:48.199;0;;22.463;0;46.094;0;39.642;0;163.3;10:53.046;09:13;0:22.463;0:46.094;0:39.642;268.9;Gael CASTELLI;;
1;0;7;1:48.127;0;;22.385;0;45.736;0;40.006;0;163.4;12:41.173;09:14;0:22.385;0:45.736;0:40.006;268.9;Gael CASTELLI;;
1;0;8;1:48.215;0;;22.675;0;45.931;0;39.609;0;163.3;14:29.388;09:16;0:22.675;0:45.931;0:39.609;264.8;Gael CASTELLI;;
1;0;9;1:47.737;0;;22.488;0;45.622;0;39.627;0;164.0;16:17.125;09:18;0:22.488;0:45.622;0:39.627;266.8;Gael CASTELLI;;
1;0;10;1:47.900;0;;22.389;0;45.911;0;39.600;0;163.8;18:05.025;09:20;0:22.389;0:45.911;0:39.600;266.2;Gael CASTELLI;;
