POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
17;67;4;1:42.634;+8.949;+0.051;201.0;7;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;20;9;3;9;107;3;;4769;;;Ryan;Briscoe;Platinum;;AUS;;358;1;Platinum;;;Richard;Westbrook;Platinum;;GBR;;16;2;Platinum;;;Scott;Dixon;Platinum;;NZL;;631;5;Platinum;;;;;;;;;;;;;;;;;;;;;
18;62;5;1:42.712;+9.027;+0.078;200.8;6;Risi Competizione;GTLM;;;Ferrari 488 GTE;M;26;26;3;8;106;3;;4799;;;Davide;Rigon;Platinum;;ITA;;679;1;Platinum;;;Miguel;Molina;Platinum;;ESP;;1611;2;Platinum;;;Alessandro;Pier Guidi;Platinum;;ITA;;708;3;Platinum;;;James;Calado;Platinum;;GBR;;1096;4;Platinum;;;;;;;;;;;;;;;
19;912;4;1:42.796;+9.111;+0.084;200.6;8;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;22;208;3;10;112;3;;4781;;;Earl;Bamber;Platinum;;NZL;;651;4;Platinum;;;Laurens;Vanthoor;Platinum;;BEL;;1241;2;Platinum;;;Mathieu;Jaminet;Gold;;FRA;;1449;3;Gold;;;;;;;;;;;;;;;;;;;;;
20;66;6;1:42.920;+9.235;+0.124;200.4;6;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;4768;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;Sebastien;Bourdais;Platinum;;FRA;;602;3;Platinum;;;;;;;;;;;;;;;;;;;;;
21;24;4;1:42.953;+9.268;+0.033;200.3;5;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;4788;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;Chaz;Mostert;Gold;;AUS;;1753;3;Gold;;;Alex;Zanardi;Gold;;ITA;;1794;4;Gold;;;;;;;;;;;;;;;
22;25;3;1:42.986;+9.301;+0.033;200.3;5;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;4789;;;Augusto;Farfus;Platinum;;BRA;;701;3;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;Philipp;Eng;Platinum;;AUT;;883;4;Platinum;;;Colton;Herta;Gold;;USA;;1602;5;Gold;;;;;;;;;;;;;;;
23;4;4;1:43.239;+9.554;+0.253;199.8;8;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;4773;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;Marcel;Fassler;Platinum;;CHE;;348;3;Platinum;;;;;;;;;;;;;;;;;;;;;
24;13;4;1:45.257;+11.572;+2.018;195.9;7;Via Italia Racing;GTD;;;Ferrari 488 GT3;M;575;104;4;16;106;3;;4792;;;Chico;Longo;Bronze;;BRA;;1809;1;Bronze;;;Victor;Franzoni;Silver;;BRA;;1777;2;Silver;;;Marcos;Gomes;Silver;;BRA;;689;3;Silver;;;Andrea;Bertolini;Platinum;;ITA;;647;4;Platinum;;;;;;;;;;;;;;;
25;33;4;1:45.324;+11.639;+0.067;195.8;4;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;4810;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Luca;Stolz;Gold;;DEU;;1124;3;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;4;Silver;;;;;;;;;;;;;;;
26;86;4;1:45.396;+11.711;+0.072;195.7;6;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;4804;;;Mario;Farnbacher;Gold;;CHE;;318;1;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;AJ;Allmendinger;Gold;;USA;;619;4;Gold;;;;;;;;;;;;;;;
27;46;4;1:45.475;+11.790;+0.079;195.5;8;EBIMOTORS SRL;GTD;;;Lamborghini Huracan GT3;M;243;144;4;13;1609;3;;4805;;;Emanuele;Busnelli;Bronze;;ITA;;1097;1;Bronze;;;Fabio;Babini;Gold;;ITA;;1099;4;Gold;;;Taylor;Proto;Silver;;USA;;1421;2;Silver;;;Giacomo;Altoe;Silver;;ITA;;1835;3;Silver;;;;;;;;;;;;;;;
28;11;3;1:45.816;+12.131;+0.341;194.9;6;GRT Grasser Racing Team;GTD;;;Lamborghini Huracan GT3;M;255;151;4;13;1609;3;;4785;;;Rolf;Ineichen;Silver;;CHE;;662;1;Silver;;;Mirko;Bortolotti;Platinum;;ITA;;1102;2;Platinum;;;Christian;Engelhart;Gold;;DEU;;661;3;Gold;;;Rik;Breukers;Silver;;NLD;;1622;4;Silver;;;;;;;;;;;;;;;
29;51;5;1:45.852;+12.167;+0.036;194.8;8;Spirit of Race;GTD;;;Ferrari 488 GT3;M;89;89;4;16;106;3;;4780;;;Paul;Dalla Lana;Bronze;;CAN;;364;1;Bronze;;;Pedro;Lamy;Platinum;;PRT;;366;2;Platinum;;;Mathias;Lauda;Silver;;AUT;;905;3;Silver;;;Daniel;Serra;Gold;;BRA;;687;4;Gold;;;;;;;;;;;;;;;
30;44;4;1:45.855;+12.170;+0.003;194.8;8;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;4790;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;Marco;Mapelli;Gold;;CHE;;1283;4;Gold;;;;;;;;;;;;;;;
31;9;6;1:45.945;+12.260;+0.090;194.7;6;Pfaff Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;4791;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;Dennis;Olsen;Gold;;NOR;;1727;4;Gold;;;;;;;;;;;;;;;
32;48;5;1:46.040;+12.355;+0.095;194.5;8;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;4807;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;Andrea;Caldarelli;Gold;;ITA;;1228;4;Gold;;;;;;;;;;;;;;;
33;73;7;1:46.103;+12.418;+0.063;194.4;7;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;4796;;;Patrick;Lindsey;Silver;;USA;;697;1;Silver;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Matt;Campbell;Gold;;AUS;;1791;4;Gold;;;Nicholas;Boulle;Silver;;USA;;1091;5;Silver;;;;;;;;;;;;;;;
34;57;5;1:46.116;+12.431;+0.013;194.4;7;Heinricher Racing w/Meyer Shank Racing;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;4803;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Simona;De Silvestro;Gold;;SWZ;;1775;4;Gold;;;Ana;Beatriz;Silver;;BRA;;1789;3;Silver;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;;;;;;;
35;14;4;1:46.214;+12.529;+0.098;194.2;6;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;4795;;;Richard;Heistand;Bronze;;USA;;1817;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Austin;Cindric;Silver;;USA;;878;3;Silver;;;Nick;Cassidy;Gold;;NZL;;1810;4;Gold;;;;;;;;;;;;;;;
36;540;4;1:46.231;+12.546;+0.017;194.1;5;Black Swan Racing;GTD;;;Porsche 911 GT3 R;M;611;263;4;14;112;3;;4808;;;Timothy;Pappas;Bronze;;USA;;1158;1;Bronze;;;Marco;Seefried;Silver;;AUT;;374;2;Silver;;;Matteo;Cairoli;Gold;;ITA;;1298;3;Gold;;;Dirk;Werner;Platinum;;DEU;;713;4;Platinum;;;;;;;;;;;;;;;
37;12;6;1:46.270;+12.585;+0.039;194.1;6;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;4794;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;Jeff;Segal;Gold;;USA;;83;4;Gold;;;;;;;;;;;;;;;
38;29;5;1:46.309;+12.624;+0.039;194.0;6;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;4802;;;Daniel;Morad;Silver;;CAN;;1144;1;Silver;;;Christopher;Mies;Platinum;;DEU;;768;2;Platinum;;;Ricky;Feller;Silver;;CHE;;1787;3;Silver;;;Dries;Vanthoor;Gold;;BEL;;1786;4;Gold;;;;;;;;;;;;;;;
39;63;4;1:46.321;+12.636;+0.012;194.0;7;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;4777;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Dominik;Farnbacher;Gold;;DEU;;238;5;Gold;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;;;;;;;;;;;;;
40;99;5;1:46.669;+12.984;+0.348;193.3;7;NGT Motorsport;GTD;;;Porsche 911 GT3 R;M;507;104;4;14;112;3;;4786;;;Juergen;Haering;Bronze;;DEU;;1792;1;Bronze;;;Klaus;Bachler;Gold;;AUT;;663;2;Gold;;;Sven;Muller;Gold;;DEU;;1101;3;Gold;;;Steffen;Goerig;Bronze;;DEU;;1781;4;Bronze;;;Alfred;Renauer;Silver;;DEU;;1812;5;Silver;;;;;;;;;
41;8;5;1:46.710;+13.025;+0.041;193.3;7;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;4793;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;Ezequiel;Perez Companc;Silver;;ARG;;1242;3;Silver;;;Chris;Haase;Platinum;;DEU;;675;4;Platinum;;;;;;;;;;;;;;;
42;19;4;1:46.781;+13.096;+0.071;193.1;8;Moorespeed;GTD;;;Audi R8 LMS GT3;M;578;101;4;12;909;3;;4782;;;Andrew;Davis;Silver;;USA;;329;1;Silver;;;Alex;Riberas;Gold;;ESP;;659;2;Gold;;;Will;Hardeman;Bronze;;USA;;928;3;Bronze;;;Markus;Winkelhock;Platinum;;DEU;;672;4;Platinum;;;;;;;;;;;;;;;
43;88;7;1:47.368;+13.683;+0.587;192.1;8;WRT Speedstar Audi Sport;GTD;;;Audi R8 LMS GT3;M;605;261;4;12;909;3;;4806;;;Frederic;Vervisch;Gold;;BEL;;1779;1;Gold;;;Kelvin;van der Linde;Gold;;ZAF;;1580;2;Gold;;;Ian;James;Silver;;USA;;453;3;Silver;;;Roman;DeAngelis;Silver;;CAN;;1379;4;Silver;;;;;;;;;;;;;;;
44;71;5;1:47.447;+13.762;+0.079;191.9;7;P1 Motorsports;GTD;;;Mercedes-AMG GT3;M;413;164;4;45;7643;3;;4801;;;Maximilian;Buhk;Platinum;;DEU;;1751;1;Platinum;;;Fabian;Schiller;Silver;;DEU;;1790;2;Silver;;;Dominik;Baumann;Gold;;AUT;;1619;3;Gold;;;JC;Perez;Silver;;COL;;1339;4;Silver;;;;;;;;;;;;;;;
45;47;8;1:47.809;+14.124;+0.362;191.3;8;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;4797;;;Steve;Dunn;Bronze;;USA;;1730;1;Bronze;;;Linus;Lundqvist;Gold;;SWE;;1811;2;Gold;;;Milos;Pavlovic;Gold;;CHE;;1270;3;Gold;;;Don;Yount;Bronze;;USA;;399;4;Bronze;;;;;;;;;;;;;;;
46;5;0;;;;;0;Mustang Sampling Racing;DPi;;;Cadillac DPi;M;253;158;27;49;7646;3;;4784;;;Joao;Barbosa;Gold;;PRT;;182;1;Gold;;;Mike;Conway;Platinum;;GBR;;1254;2;Platinum;;;Filipe;Albuquerque;Platinum;;PRT;;1194;3;Platinum;;;Christian;Fittipaldi;Gold;;BRA;;601;4;Gold;;;;;;;;;;;;;;;
47;96;0;;+6.959;+4.040;;5;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;4779;;;Bill;Auberlen;Gold;;USA;;39;1;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;Jens;Klingmann;Gold;;DEU;;902;4;Gold;;;;;;;;;;;;;;;
