POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;59;4;1:25.922;-;-;171.3;9;KohR Motorsports;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;;11774;;;Kyle;Marcelli;Gold;Toronto, ON;;;88;2;Gold;;;Dean;Martin;Bronze;Westland, MI;;;1291;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;56;5;1:26.156;+0.234;+0.234;170.8;10;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;765;212;5;89;7643;3;;11762;;;Kenny;Murillo;;Santa Rosa, CA;;;1820;4;;;;Eric;Foss;Silver;Fort Worth, TX;;;488;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;93;6;1:26.602;+0.680;+0.446;169.9;8;CarBahn with Peregrine racing;GS;;;Audi R8 GT4;M;863;285;5;86;909;3;;11764;;;Nolan;Siegel;;Palo Alto, CA;;;2421;1;;;;Tyler;McQuarrie;Silver;Danville, CA;;;454;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;16;4;1:26.962;+1.040;+0.360;169.2;9;Wright Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;972;111;5;78;112;3;;11765;;;Ryan;Hardwick;Bronze;Atlanta, GA;;;1256;1;Bronze;;;Jan;Heylen;Silver;Dunedin, FL;;;184;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;46;5;1:26.970;+1.048;+0.008;169.2;8;TeamTGM;GS;;;Chevrolet Camaro GT4.R;M;921;79;5;63;105;3;;11757;;;Hugh;Plumb;Bronze;Unionville, PA;;;421;3;Bronze;;;Matt;Plumb;Silver;Chadds Ford, PA;;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;23;4;1:26.977;+1.055;+0.007;169.2;6;Notlad Racing by RS1;GS;;;Aston Martin Vantage GT4;M;1231;56;5;56;73;3;;11773;;;Patrick;Gallagher;Silver;Thornville, OH;;;1593;2;Silver;;;Stevan;McAleer;Silver;Monticello, NY;;;460;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;95;5;1:27.060;+1.138;+0.083;169.0;10;Turner Motorsport;GS;;;BMW M4 GT4;M;760;38;5;68;74;3;;11769;;;Bill;Auberlen;Gold;Lake Havasu City, AZ;;;39;1;Gold;;;Dillon;Machavern;Silver;Charlotte, VT;;;463;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;7;8;1:27.291;+1.369;+0.231;168.6;10;VOLT Racing with Archangel;GS;;;Aston Martin Vantage GT4;M;964;345;5;56;73;3;;11763;;;Alan;Brynjolfsson;Bronze;Tampa, FL;;;1271;1;Bronze;;;Trent;Hindman;Silver;Ocean Township, NJ;;;244;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;8;7;1:27.562;+1.640;+0.271;168.1;9;McCann Racing;GS;;;Audi R8 GT4;M;791;303;5;86;909;3;;11766;;;Andrew;Davis;Silver;Athens, GA;;;329;2;Silver;;;Michael;McCann;;Canton, OH;;;1937;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;3;7;1:27.685;+1.763;+0.123;167.8;9;Motorsports In Action;GS;;;McLaren 570S GT4;M;818;160;5;88;7651;3;;11759;;;Sheena;Monk;Bronze;Newtown, PA;;;1532;1;Bronze;;;Spencer;Pigot;Gold;Orlando, FL;;;243;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;14;6;1:27.976;+2.054;+0.291;167.3;9;Riley Motorsports;GS;;;Toyota Supra GT4;M;919;35;5;104;7662;3;;11755;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;1;;;;Pierre;Kleinubing;Silver;Coconut Creek, FL;;;806;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;98;8;1:28.014;+2.092;+0.038;167.2;10;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;953;255;22;98;7660;3;;11779;;;Parker;Chase;;New Braunfels, TX;;;1137;1;;;;Ryan;Norman;Silver;Estero, FL;;;2231;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;40;8;1:28.100;+2.178;+0.086;167.0;10;PF Racing;GS;;;Ford Mustang GT4;M;629;243;5;54;107;3;;11760;;;James;Pesek;Silver;Harrisonville, MO;;;1745;3;Silver;;;Chad;McCumbee;;Ocean Isle Beach, NC;;;461;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;6;9;1:28.376;+2.454;+0.276;166.5;10;Forbush Performance;GS;;;Toyota Supra GT4;M;1521;389;5;104;7662;3;;11772;;;Luke;Rumburg;;Beaverdam, VA;;;1555;2;;;;Tom;Long;Gold;Fort Mill, SC;;;622;5;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;33;8;1:28.460;+2.538;+0.084;166.4;10;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;952;255;22;98;7660;3;;11778;;;Harry;Gottsacker;Silver;San Antonio, TX;;;1456;3;Silver;;;Mark;Wilkins;Gold;Mulmur, ON;;;317;4;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;9;9;1:28.605;+2.683;+0.145;166.1;10;Goldcrest Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;1519;198;5;78;112;3;;11771;;;Wesley;Slimp;Silver;Atlanta, GA;;;2626;1;Silver;;;Tyler;Hoffman;;Atlanta, GA;;;2615;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;27;4;1:28.619;+2.697;+0.014;166.1;6;Copeland Motorsports;TCR;;;Hyundai Veloster N TCR;M;898;329;22;76;7660;3;;11782;;;Tyler;Maxson;Silver;Bogart, GA;;;2151;1;Silver;;;Tyler;Gonzalez;;St. Cloud, FL;;;2164;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;65;6;1:28.699;+2.777;+0.080;165.9;10;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;;11761;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Tim;Probert;;Houston, TX;;;491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;96;4;1:28.762;+2.840;+0.063;165.8;7;Turner Motorsport;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;;11768;;;Robby;Foley;Silver;Randolph, NJ;;;1302;2;Silver;;;Vincent;Barletta;;Canton, MA;;;1894;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;44;6;1:28.849;+2.927;+0.087;165.6;8;New German Performance;TCR;;;Audi RS3 LMS DSG;M;1515;386;22;94;909;3;;11790;;;Tristan;Herbert;Bronze;Great Falls, VA;;;2256;1;Bronze;;;Cliff;Brown;Bronze;Braselton, GA;;;2167;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;21;8;1:28.861;+2.939;+0.012;165.6;10;Riley Motorsports;GS;;;Toyota Supra GT4;M;1414;35;5;104;7662;3;;11775;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Scott;Andrews;Silver;Torquay, Australia;;;1657;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;13;5;1:28.940;+3.018;+0.079;165.5;7;AWA;GS;;;McLaren 570S GT4;M;757;217;5;88;7651;3;;11758;;;Kuno;Wittmer;Gold;Montreal, QC;;;237;2;Gold;;;Orey;Fidani;;Toronto, ON;;;973;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;54;6;1:29.132;+3.210;+0.192;165.1;10;Michael Johnson Racing;TCR;;;Hyundai Veloster N TCR;M;955;255;22;76;7660;3;;11781;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;Silver;Cape Town, South Africa;;;765;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;18;4;1:29.192;+3.270;+0.060;165.0;10;CB Motorsports;GS;;;Mercedes-AMG GT GT4;M;1502;351;5;89;7643;3;;11770;;;Mark;Kvamme;Bronze;Columbus, OH;;;2422;1;Bronze;;;Trenton;Estep;Silver;San Antonio, TX;;;1353;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;89;6;1:29.596;+3.674;+0.404;164.2;9;TWOth Autosport / Bestline AutoTech;TCR;;;Audi RS3 LMS SEQ;M;1525;315;22;99;909;3;;11793;;;Marco;Cirone;;Toronto, ON;;;165;1;;;;Travis;Hill;;Ottawa, Ontario;;;2049;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;81;4;1:29.683;+3.761;+0.087;164.1;9;CB Motorsports;TCR;;;Hyundai Veloster N TCR;M;971;351;22;76;7660;3;;11787;;;Caleb;Bacon;;Mooresville, NC;;;2437;1;;;;Coby;Shield;;Lynchburg VA;;;2616;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;5;8;1:29.793;+3.871;+0.110;163.9;10;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta Veloce TCR;M;962;265;22;95;7658;3;;11786;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis;;Boca Raton, FL;;;1801;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;71;8;1:29.911;+3.989;+0.118;163.7;9;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;11767;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;61;9;1:30.059;+4.137;+0.148;163.4;10;Road Shagger Racing;TCR;;;Audi RS3 LMS SEQ;M;957;342;22;99;909;3;;11784;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;Bronze;San Francisco, CA;;;2405;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;51;8;1:30.132;+4.210;+0.073;163.3;9;Copeland Motorsports;TCR;;;Hyundai Veloster N TCR;M;958;329;22;76;7660;3;;11785;;;Mason;Filippi;Silver;Alamo, CA;;;2228;1;Silver;;;AJ;Muss;Silver;Rumson, NJ;;;1929;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;88;8;1:30.156;+4.234;+0.024;163.2;10;VGMC Racing, LLC;TCR;;;Honda Civic FK7 TCR;M;976;355;22;97;2081;3;;11791;;;Victor;Gonzalez;;Trujillo Alto, PR;;;811;1;;;;Karl;Wittmer;Silver;Montreal, QC;;;2557;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;77;7;1:30.209;+4.287;+0.053;163.1;9;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Veloster N TCR;M;954;255;22;76;7660;3;;11780;;;Taylor;Hagler;;San Antonio, TX;;;1921;1;;;;Michael;Lewis;Gold;Laguna Beach, CA;;;730;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;85;5;1:30.270;+4.348;+0.061;163.0;9;AOA Racing;TCR;;;Audi RS3 LMS DSG;M;1076;330;22;94;909;3;;11794;;;Gino;Manley;;Fernandina Beach, FL;;;2133;1;;;;Patrick;Wilmot;;Roswell, GA;;;1746;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;15;9;1:30.550;+4.628;+0.280;162.5;11;Rockwell Autosport Development;TCR;;;Audi RS3 LMS DSG;M;1059;359;22;94;909;3;;11792;;;Alex;Rockwell;;Colts Neck, NJ;;;2403;1;;;;Eric;Rockwell;;Howell, NJ;;;2431;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;94;8;1:31.035;+5.113;+0.485;161.6;11;Atlanta Speedwerks;TCR;;;Honda Civic FK7 TCR;M;978;259;22;97;2081;3;;11789;;;Tyler;Stone;;Homewood, AL;;;963;5;;;;Ryan;Eversley;Gold;Atlanta, GA;;;501;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;41;8;1:32.340;+6.418;+1.305;159.4;9;NTE Sport;GS;;;Audi R8 GT4;M;1529;353;5;86;909;3;;11776;;;Jean-Francois;Brunot;Silver;Atlanta GA;;;2623;2;Silver;;;Kerong;Li;Silver;Boston, MA;;;2627;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;17;2;1:32.994;+7.072;+0.654;158.2;3;Unitronic JDC-Miller MotorSports;TCR;;;Audi RS3 LMS SEQ;M;956;270;22;99;909;3;;11783;;;Chris;Miller;Silver;Minneapolis, MN;;;265;1;Silver;;;Mikey;Taylor;;Pretoria, South Africa;;;791;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;64;5;1:33.000;+7.078;+0.006;158.2;9;TeamTGM;GS;;;Chevrolet Camaro GT4.R;M;920;79;5;63;105;3;;11756;;;Ted;Giovanis;Bronze;Highland, MD;;;489;1;Bronze;;;Owen;Trinkler;Silver;Nashville,TN;;;519;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
