NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
67;0;1;2:28.085;0;;42.675;0;1:07.461;0;37.949;0;170.3;2:28.085;15:52;0:42.675;1:07.461;0:37.949;231.3;Nicolas Armindo;
67;0;2;2:27.097;0;;41.172;0;1:08.702;0;37.223;0;171.4;4:55.182;15:54;0:41.172;1:08.702;0:37.223;250.0;Nicolas Armindo;
67;0;3;2:23.233;0;;40.943;0;1:05.020;0;37.270;0;176.0;7:18.415;15:57;0:40.943;1:05.020;0:37.270;256.5;Nicolas Armindo;
67;0;4;2:23.007;2;;40.784;1;1:05.015;2;37.208;2;176.3;9:41.422;15:59;0:40.784;1:05.015;0:37.208;255.9;Nicolas Armindo;
67;0;5;2:32.810;0;B;40.598;2;1:05.663;0;46.549;0;165.0;12:14.232;16:02;0:40.598;1:05.663;0:46.549;256.5;Nicolas Armindo;
7;0;1;39:55.888;0;;38:14.512;0;1:07.301;0;34.075;0;10.5;39:55.888;16:29;38:14.512;1:07.301;0:34.075;253.5;Marc Gene;
7;0;2;2:10.725;2;;35.304;1;1:01.477;1;33.944;2;192.9;42:06.613;16:32;0:35.304;1:01.477;0:33.944;298.3;Marc Gene;
7;0;3;2:06.410;0;;35.152;2;56.914;2;34.344;0;199.5;44:13.023;16:34;0:35.152;0:56.914;0:34.344;299.2;Marc Gene;
70;1;1;5:25.802;0;;3:37.924;0;1:08.575;0;39.303;0;77.4;5:25.802;15:55;3:37.924;1:08.575;0:39.303;208.9;Philipp Peter;
70;1;2;2:25.006;0;;41.871;0;1:05.441;0;37.694;0;173.9;7:50.808;15:57;0:41.871;1:05.441;0:37.694;248.8;Philipp Peter;
70;1;3;2:24.174;0;;41.081;2;1:05.445;0;37.648;0;174.9;10:14.982;16:00;0:41.081;1:05.445;0:37.648;250.6;Philipp Peter;
70;1;4;2:24.050;2;;41.181;0;1:05.380;0;37.489;2;175.0;12:39.032;16:02;0:41.181;1:05.380;0:37.489;248.8;Philipp Peter;
70;1;5;2:24.145;0;;41.130;0;1:05.345;2;37.670;0;174.9;15:03.177;16:05;0:41.130;1:05.345;0:37.670;249.4;Philipp Peter;
70;1;6;2:37.125;0;B;42.235;0;1:09.442;0;45.448;0;160.5;17:40.302;16:07;0:42.235;1:09.442;0:45.448;219.1;Philipp Peter;
71;0;1;7:48.513;0;;6:04.574;0;1:06.648;0;37.291;0;53.8;7:48.513;15:57;6:04.574;1:06.648;0:37.291;228.8;Jaime Melo;
71;0;2;2:22.105;0;;40.672;0;1:04.589;0;36.844;2;177.4;10:10.618;16:00;0:40.672;1:04.589;0:36.844;250.0;Jaime Melo;
71;0;3;2:20.743;2;;40.632;0;1:03.235;2;36.876;0;179.2;12:31.361;16:02;0:40.632;1:03.235;0:36.876;249.4;Jaime Melo;
71;0;4;2:26.525;0;;43.233;0;1:06.056;0;37.236;0;172.1;14:57.886;16:04;0:43.233;1:06.056;0:37.236;244.9;Jaime Melo;
71;0;5;2:21.260;0;;40.556;2;1:03.805;0;36.899;0;178.5;17:19.146;16:07;0:40.556;1:03.805;0:36.899;250.6;Jaime Melo;
71;0;6;2:33.401;0;B;42.391;0;1:06.080;0;44.930;0;164.4;19:52.547;16:09;0:42.391;1:06.080;0:44.930;236.3;Jaime Melo;
75;0;1;3:58.658;0;;2:12.801;0;1:07.979;0;37.878;0;105.6;3:58.658;15:53;2:12.801;1:07.979;0:37.878;222.7;Marc Goossens;
75;0;2;2:24.908;0;;41.122;0;1:04.807;2;38.979;0;174.0;6:23.566;15:56;0:41.122;1:04.807;0:38.979;252.3;Marc Goossens;
75;0;3;2:23.639;2;;41.150;0;1:05.002;0;37.487;0;175.5;8:47.205;15:58;0:41.150;1:05.002;0:37.487;250.6;Marc Goossens;
75;0;4;2:44.213;0;;41.150;0;1:25.192;0;37.871;0;153.5;11:31.418;16:01;0:41.150;1:25.192;0:37.871;250.0;Marc Goossens;
75;0;5;2:34.267;0;;41.054;2;1:13.444;0;39.769;0;163.4;14:05.685;16:04;0:41.054;1:13.444;0:39.769;253.5;Marc Goossens;
75;0;6;2:24.275;0;;41.390;0;1:05.528;0;37.357;2;174.8;16:29.960;16:06;0:41.390;1:05.528;0:37.357;251.2;Marc Goossens;
75;0;7;3:05.444;0;B;51.014;0;1:20.006;0;54.424;0;136.0;19:35.404;16:09;0:51.014;1:20.006;0:54.424;184.9;Marc Goossens;
76;0;1;2:26.800;0;;35.423;0;1:12.216;0;39.161;0;171.8;2:26.800;15:52;0:35.423;1:12.216;0:39.161;223.1;Patrick Pilet;
76;0;2;2:24.132;0;;41.639;0;1:05.403;0;37.090;2;174.9;4:50.932;15:54;0:41.639;1:05.403;0:37.090;250.0;Patrick Pilet;
76;0;3;2:23.492;0;;41.217;1;1:05.021;1;37.254;0;175.7;7:14.424;15:57;0:41.217;1:05.021;0:37.254;252.9;Patrick Pilet;
76;0;4;2:33.387;0;B;40.850;2;1:06.682;0;45.855;0;164.4;9:47.811;15:59;0:40.850;1:06.682;0:45.855;252.3;Patrick Pilet;
76;1;5;7:23.194;0;;5:39.818;0;1:05.911;0;37.465;0;56.9;17:11.005;16:07;5:39.818;1:05.911;0:37.465;236.8;Wolf Henzler;
76;1;6;2:23.331;0;;41.240;0;1:04.836;2;37.255;0;175.9;19:34.336;16:09;0:41.240;1:04.836;0:37.255;250.6;Wolf Henzler;
76;1;7;2:22.955;2;;40.894;1;1:04.927;0;37.134;1;176.4;21:57.291;16:11;0:40.894;1:04.927;0:37.134;252.9;Wolf Henzler;
77;0;1;6:45.257;0;;4:59.573;0;1:07.755;0;37.929;0;62.2;6:45.257;15:56;4:59.573;1:07.755;0:37.929;233.8;Marc Lieb;
77;0;2;2:21.291;2;;40.476;0;1:03.991;2;36.824;2;178.5;9:06.548;15:59;0:40.476;1:03.991;0:36.824;255.3;Marc Lieb;
77;0;3;2:21.464;0;;40.385;2;1:04.211;0;36.868;0;178.2;11:28.012;16:01;0:40.385;1:04.211;0:36.868;257.1;Marc Lieb;
77;0;4;2:30.217;0;B;40.521;0;1:04.702;0;44.994;0;167.9;13:58.229;16:03;0:40.521;1:04.702;0:44.994;257.1;Marc Lieb;
8;1;1;43:09.783;0;;41:35.218;0;1:01.407;2;33.158;2;9.7;43:09.783;16:33;41:35.218;1:01.407;0:33.158;244.3;Stephane Sarrazin;
8;1;2;3:07.075;0;B;35.691;2;1:27.231;0;1:04.153;0;134.8;46:16.858;16:36;0:35.691;1:27.231;1:04.153;295.1;Stephane Sarrazin;
82;2;1;6:58.346;0;;5:13.383;0;1:06.658;0;38.305;0;60.3;6:58.346;15:56;5:13.383;1:06.658;0:38.305;224.5;Phil Quaife;
82;2;2;2:23.582;0;;41.392;0;1:04.413;2;37.777;0;175.6;9:21.928;15:59;0:41.392;1:04.413;0:37.777;249.4;Phil Quaife;
82;2;3;2:24.021;0;;41.390;0;1:04.901;0;37.730;0;175.1;11:45.949;16:01;0:41.390;1:04.901;0:37.730;250.0;Phil Quaife;
82;2;4;2:23.485;2;;41.252;2;1:04.609;0;37.624;2;175.7;14:09.434;16:04;0:41.252;1:04.609;0:37.624;247.7;Phil Quaife;
82;2;5;2:52.801;0;B;42.683;0;1:17.846;0;52.272;0;145.9;17:02.235;16:07;0:42.683;1:17.846;0:52.272;206.1;Phil Quaife;
88;0;1;3:30.668;0;;1:43.213;0;1:09.274;0;38.181;0;119.7;3:30.668;15:53;1:43.213;1:09.274;0:38.181;222.2;Horst Felbermayr Jr.;
88;0;2;2:25.923;0;;41.543;0;1:06.169;0;38.211;0;172.8;5:56.591;15:55;0:41.543;1:06.169;0:38.211;251.7;Horst Felbermayr Jr.;
88;0;3;2:26.662;0;;41.320;0;1:05.705;0;39.637;0;171.9;8:23.253;15:58;0:41.320;1:05.705;0:39.637;252.3;Horst Felbermayr Jr.;
88;0;4;2:25.154;0;;41.695;0;1:05.586;2;37.873;0;173.7;10:48.407;16:00;0:41.695;1:05.586;0:37.873;252.3;Horst Felbermayr Jr.;
88;0;5;2:24.599;2;;40.985;2;1:05.875;0;37.739;2;174.4;13:13.006;16:03;0:40.985;1:05.875;0:37.739;251.7;Horst Felbermayr Jr.;
88;0;6;2:24.836;0;;41.101;0;1:05.914;0;37.821;0;174.1;15:37.842;16:05;0:41.101;1:05.914;0:37.821;253.5;Horst Felbermayr Jr.;
88;0;7;2:45.168;0;B;46.062;0;1:08.596;0;50.510;0;152.7;18:23.010;16:08;0:46.062;1:08.596;0:50.510;234.3;Horst Felbermayr Jr.;
89;0;1;5:02.987;0;;3:16.784;0;1:06.940;0;39.263;0;83.2;5:02.987;15:55;3:16.784;1:06.940;0:39.263;225.9;Dominik Farnbacher;
89;0;2;2:21.779;2;;40.946;0;1:03.902;2;36.931;2;177.8;7:24.766;15:57;0:40.946;1:03.902;0:36.931;250.6;Dominik Farnbacher;
89;0;3;2:22.036;0;;40.660;2;1:04.360;0;37.016;0;177.5;9:46.802;15:59;0:40.660;1:04.360;0:37.016;251.7;Dominik Farnbacher;
89;0;4;2:37.443;0;B;41.659;0;1:06.620;0;49.164;0;160.1;12:24.245;16:02;0:41.659;1:06.620;0:49.164;239.5;Dominik Farnbacher;
9;2;1;41:23.091;0;;39:33.131;0;1:11.663;0;38.297;0;10.2;41:23.091;16:31;39:33.131;1:11.663;0:38.297;242.2;Simon Pagenaud;
9;2;2;2:12.108;2;;38.047;2;1:01.919;2;32.142;2;190.9;43:35.199;16:33;0:38.047;1:01.919;0:32.142;272.7;Simon Pagenaud;
9;2;3;2:59.803;0;B;35.309;0;1:32.442;0;52.052;0;140.2;46:35.002;16:36;0:35.309;1:32.442;0:52.052;297.5;Simon Pagenaud;
91;2;1;33:05.502;0;;31:28.037;0;1:01.940;0;35.525;0;12.7;33:05.502;16:23;31:28.037;1:01.940;0:35.525;238.4;Nicolas Marroc;
91;2;2;2:14.431;2;;39.257;0;59.465;2;35.709;0;187.6;35:19.933;16:25;0:39.257;0:59.465;0:35.709;255.9;Nicolas Marroc;
91;2;3;2:16.139;0;;40.087;0;1:00.722;0;35.330;2;185.2;37:36.072;16:27;0:40.087;1:00.722;0:35.330;251.2;Nicolas Marroc;
91;2;4;2:15.022;0;;39.188;2;1:00.374;0;35.460;0;186.7;39:51.094;16:29;0:39.188;1:00.374;0:35.460;259.0;Nicolas Marroc;
91;2;5;2:22.566;0;;39.260;0;1:05.695;0;37.611;0;176.9;42:13.660;16:32;0:39.260;1:05.695;0:37.611;257.8;Nicolas Marroc;
91;2;6;2:28.845;0;B;39.218;0;1:00.086;0;49.541;0;169.4;44:42.505;16:34;0:39.218;1:00.086;0:49.541;258.4;Nicolas Marroc;
92;2;1;32:36.693;0;;30:54.765;0;1:04.867;0;37.061;0;12.9;32:36.693;16:22;30:54.765;1:04.867;0:37.061;218.6;Phil Keen;
92;2;2;2:17.764;0;;40.639;0;1:01.279;0;35.846;0;183.0;34:54.457;16:24;0:40.639;1:01.279;0:35.846;253.5;Phil Keen;
92;2;3;2:15.337;0;;39.559;0;1:00.396;0;35.382;0;186.3;37:09.794;16:27;0:39.559;1:00.396;0:35.382;255.9;Phil Keen;
92;2;4;2:14.752;0;;39.156;0;1:00.216;0;35.380;0;187.1;39:24.546;16:29;0:39.156;1:00.216;0:35.380;260.9;Phil Keen;
92;2;5;2:14.482;0;;39.282;0;59.963;0;35.237;0;187.5;41:39.028;16:31;0:39.282;0:59.963;0:35.237;259.6;Phil Keen;
92;2;6;2:13.592;2;;39.002;2;59.512;2;35.078;2;188.7;43:52.620;16:33;0:39.002;0:59.512;0:35.078;260.9;Phil Keen;
92;2;7;3:49.884;0;B;47.239;0;1:52.820;0;1:09.825;0;109.7;47:42.504;16:37;0:47.239;1:52.820;1:09.825;170.3;Phil Keen;
93;0;1;32:38.507;0;;30:59.152;0;1:03.154;0;36.201;0;12.9;32:38.507;16:22;30:59.152;1:03.154;0:36.201;237.9;Elton Julian;
93;0;2;2:18.470;0;;39.773;2;1:02.478;0;36.219;0;182.1;34:56.977;16:24;0:39.773;1:02.478;0:36.219;256.5;Elton Julian;
93;0;3;2:18.219;2;;39.852;0;1:02.379;1;35.988;2;182.4;37:15.196;16:27;0:39.852;1:02.379;0:35.988;257.8;Elton Julian;
93;0;4;2:25.792;0;B;39.866;0;1:02.259;2;43.667;0;172.9;39:40.988;16:29;0:39.866;1:02.259;0:43.667;256.5;Elton Julian;
95;2;1;33:47.936;0;;32:03.749;0;1:06.605;0;37.582;0;12.4;33:47.936;16:23;32:03.749;1:06.605;0:37.582;220.4;Julien Schell;
95;2;2;2:20.944;0;;41.190;0;1:03.239;0;36.515;0;178.9;36:08.880;16:26;0:41.190;1:03.239;0:36.515;248.8;Julien Schell;
95;2;3;2:20.829;0;;41.016;0;1:02.967;0;36.846;0;179.0;38:29.709;16:28;0:41.016;1:02.967;0:36.846;250.0;Julien Schell;
95;2;4;2:20.808;0;;40.508;1;1:03.466;0;36.834;0;179.1;40:50.517;16:30;0:40.508;1:03.466;0:36.834;253.5;Julien Schell;
95;2;5;2:18.757;2;;40.660;0;1:02.060;2;36.037;2;181.7;43:09.274;16:33;0:40.660;1:02.060;0:36.037;253.5;Julien Schell;
95;2;6;3:08.390;0;B;40.369;2;1:24.486;0;1:03.535;0;133.8;46:17.664;16:36;0:40.369;1:24.486;1:03.535;254.1;Julien Schell;
99;2;1;33:02.143;0;;31:22.850;0;1:03.352;0;35.941;0;12.7;33:02.143;16:23;31:22.850;1:03.352;0:35.941;185.9;Olivier Lombard;
99;2;2;2:17.465;0;;39.974;0;1:01.471;0;36.020;0;183.4;35:19.608;16:25;0:39.974;1:01.471;0:36.020;251.7;Olivier Lombard;
99;2;3;2:17.844;0;;40.916;0;1:01.195;1;35.733;2;182.9;37:37.452;16:27;0:40.916;1:01.195;0:35.733;249.4;Olivier Lombard;
99;2;4;2:20.394;0;;39.425;2;1:04.600;0;36.369;0;179.6;39:57.846;16:29;0:39.425;1:04.600;0:36.369;257.1;Olivier Lombard;
99;2;5;2:17.120;2;;39.735;0;1:01.647;0;35.738;0;183.9;42:14.966;16:32;0:39.735;1:01.647;0:35.738;255.9;Olivier Lombard;
99;2;6;2:33.484;0;B;39.460;0;1:01.168;2;52.856;0;164.3;44:48.450;16:34;0:39.460;1:01.168;0:52.856;260.9;Olivier Lombard;
