NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
10;0;3;2:10.015;0;;36.349;2;58.983;2;34.683;0;193.9;6:35.245;10:01;0:36.349;0:58.983;0:34.683;267.3;Nicolas Lapierre;
10;0;4;2:22.890;0;B;36.489;0;1:01.545;0;44.856;0;176.5;8:58.135;10:03;0:36.489;1:01.545;0:44.856;279.8;Nicolas Lapierre;
10;2;5;3:38.873;0;;2:01.953;0;1:01.493;0;35.427;0;115.2;12:37.008;10:07;2:01.953;1:01.493;0:35.427;237.4;Olivier Panis;
10;2;6;2:11.665;0;;36.978;1;59.880;1;34.807;0;191.5;14:48.673;10:09;0:36.978;0:59.880;0:34.807;284.2;Olivier Panis;
10;2;7;2:15.155;0;;39.416;0;1:01.188;0;34.551;1;186.6;17:03.828;10:12;0:39.416;1:01.188;0:34.551;259.0;Olivier Panis;
10;2;8;2:19.764;0;;38.453;0;1:02.330;0;38.981;0;180.4;19:23.592;10:14;0:38.453;1:02.330;0:38.981;270.7;Olivier Panis;
10;2;9;2:27.136;0;B;38.104;0;1:04.857;0;44.175;0;171.4;21:50.728;10:16;0:38.104;1:04.857;0:44.175;266.7;Olivier Panis;
12;1;1;3:40.448;0;;1:56.203;0;1:06.157;0;38.088;0;114.4;3:40.448;09:58;1:56.203;1:06.157;0:38.088;231.3;Nicolas Prost;
12;1;2;2:12.613;0;;37.504;0;59.403;0;35.706;0;190.1;5:53.061;10:00;0:37.504;0:59.403;0:35.706;276.9;Nicolas Prost;
12;1;3;2:08.482;2;;37.048;2;57.691;2;33.743;2;196.2;8:01.543;10:03;0:37.048;0:57.691;0:33.743;279.8;Nicolas Prost;
12;1;4;2:18.518;0;B;37.060;0;59.488;0;41.970;0;182.0;10:20.061;10:05;0:37.060;0:59.488;0:41.970;282.0;Nicolas Prost;
12;0;5;4:06.322;0;;2:28.880;0;;0;;0;102.4;14:26.383;10:09;2:28.880;;;220.4;Neel Jani;
12;0;6;2:12.404;0;;38.020;0;1:00.007;0;34.377;0;190.4;16:38.787;10:11;0:38.020;1:00.007;0:34.377;276.2;Neel Jani;
12;0;7;2:12.023;0;;38.457;1;59.134;0;34.432;1;191.0;18:50.810;10:13;0:38.457;0:59.134;0:34.432;274.8;Neel Jani;
12;0;8;2:12.941;0;;39.672;0;58.140;1;35.129;0;189.7;21:03.751;10:16;0:39.672;0:58.140;0:35.129;272.0;Neel Jani;
13;1;1;3:38.156;0;;1:56.028;0;;0;;0;115.6;3:38.156;09:58;1:56.028;;;236.8;Jean-Christophe Boullion;
13;1;2;2:09.673;0;;37.995;0;;1;;1;194.4;5:47.829;10:00;0:37.995;;;274.8;Jean-Christophe Boullion;
13;1;3;2:08.925;2;;37.142;2;57.875;0;33.908;2;195.6;7:56.754;10:02;0:37.142;0:57.875;0:33.908;279.1;Jean-Christophe Boullion;
13;1;4;2:10.053;0;;37.192;0;;0;;0;193.9;10:06.807;10:05;0:37.192;;;278.4;Jean-Christophe Boullion;
13;1;5;2:11.412;0;;37.222;0;;0;;0;191.9;12:18.219;10:07;0:37.222;;;277.6;Jean-Christophe Boullion;
13;1;6;2:20.658;0;B;37.194;0;;0;;0;179.3;14:38.877;10:09;0:37.194;;;276.9;Jean-Christophe Boullion;
13;1;7;5:02.895;0;;3:29.432;0;;0;;0;83.2;19:41.772;10:14;3:29.432;;;260.9;Jean-Christophe Boullion;
13;1;8;2:09.097;0;;37.426;0;57.610;2;34.061;0;195.3;21:50.869;10:16;0:37.426;0:57.610;0:34.061;275.5;Jean-Christophe Boullion;
16;2;1;2:38.014;0;;54.053;0;1:06.632;0;37.329;0;159.6;2:38.014;09:57;0:54.053;1:06.632;0:37.329;210.1;Julien Jousse;
16;2;2;2:17.790;0;;39.836;0;1:03.489;0;34.465;0;183.0;4:55.804;09:59;0:39.836;1:03.489;0:34.465;258.4;Julien Jousse;
16;2;3;2:12.762;0;;38.293;0;1:00.271;0;34.198;0;189.9;7:08.566;10:02;0:38.293;1:00.271;0:34.198;276.2;Julien Jousse;
16;2;4;2:13.987;0;;37.672;0;1:01.048;0;35.267;0;188.2;9:22.553;10:04;0:37.672;1:01.048;0:35.267;276.9;Julien Jousse;
16;2;5;2:10.812;2;;37.553;0;59.119;2;34.140;1;192.8;11:33.365;10:06;0:37.553;0:59.119;0:34.140;276.9;Julien Jousse;
16;2;6;2:12.048;0;;37.521;0;1:00.266;0;34.261;0;190.9;13:45.413;10:08;0:37.521;1:00.266;0:34.261;276.9;Julien Jousse;
16;2;7;2:11.869;0;;37.488;2;1:00.149;0;34.232;0;191.2;15:57.282;10:10;0:37.488;1:00.149;0:34.232;277.6;Julien Jousse;
16;2;8;2:12.791;0;;39.198;0;59.454;0;34.139;2;189.9;18:10.073;10:13;0:39.198;0:59.454;0:34.139;270.7;Julien Jousse;
16;2;9;2:19.982;0;B;37.515;0;1:01.236;0;41.231;0;180.1;20:30.055;10:15;0:37.515;1:01.236;0:41.231;274.1;Julien Jousse;
2;2;1;2:39.648;0;;58.822;0;1:05.443;0;35.383;0;157.9;2:39.648;09:57;0:58.822;1:05.443;0:35.383;228.3;Benoit Treluyer;
2;2;2;2:12.725;0;;38.308;0;1:00.955;0;33.462;0;190.0;4:52.373;09:59;0:38.308;1:00.955;0:33.462;265.4;Benoit Treluyer;
2;2;3;2:05.559;0;;36.183;0;57.043;0;32.333;0;200.8;6:57.932;10:01;0:36.183;0:57.043;0:32.333;294.3;Benoit Treluyer;
2;2;4;2:04.745;2;;36.007;0;56.575;2;32.163;2;202.1;9:02.677;10:04;0:36.007;0:56.575;0:32.163;298.3;Benoit Treluyer;
2;2;5;2:09.982;0;;35.550;2;1:01.228;0;33.204;0;194.0;11:12.659;10:06;0:35.550;1:01.228;0:33.204;300.8;Benoit Treluyer;
2;2;6;2:05.220;0;;35.658;0;57.323;0;32.239;0;201.4;13:17.879;10:08;0:35.658;0:57.323;0:32.239;297.5;Benoit Treluyer;
2;2;7;2:11.289;0;B;35.576;0;56.694;0;39.019;0;192.1;15:29.168;10:10;0:35.576;0:56.694;0:39.019;297.5;Benoit Treluyer;
2;0;8;3:32.517;0;;1:56.890;0;1:02.413;0;33.214;0;118.6;19:01.685;10:14;1:56.890;1:02.413;0:33.214;231.8;Marcel Fassler;
2;0;9;2:08.136;0;;36.017;1;59.537;1;32.582;1;196.8;21:09.821;10:16;0:36.017;0:59.537;0:32.582;300.0;Marcel Fassler;
20;0;1;2:57.187;0;;1:14.505;0;1:06.981;0;35.701;0;142.3;2:57.187;09:57;1:14.505;1:06.981;0:35.701;210.1;Miguel Amaral;
20;0;2;2:14.828;0;;39.315;0;1:00.932;0;34.581;0;187.0;5:12.015;10:00;0:39.315;1:00.932;0:34.581;266.0;Miguel Amaral;
20;0;3;2:15.826;0;;39.165;0;1:01.933;0;34.728;0;185.6;7:27.841;10:02;0:39.165;1:01.933;0:34.728;270.7;Miguel Amaral;
20;0;4;2:15.333;0;;38.955;0;59.948;0;36.430;0;186.3;9:43.174;10:04;0:38.955;0:59.948;0:36.430;266.7;Miguel Amaral;
20;0;5;2:12.627;0;;38.345;0;59.699;0;34.583;0;190.1;11:55.801;10:06;0:38.345;0:59.699;0:34.583;269.3;Miguel Amaral;
20;0;6;2:12.360;2;;38.383;0;59.548;2;34.429;2;190.5;14:08.161;10:09;0:38.383;0:59.548;0:34.429;268.0;Miguel Amaral;
20;0;7;3:01.299;0;;38.134;0;1:02.510;0;1:20.655;0;139.1;17:09.460;10:12;0:38.134;1:02.510;1:20.655;262.1;Miguel Amaral;
20;0;8;2:15.453;0;;38.407;0;1:00.965;0;36.081;0;186.1;19:24.913;10:14;0:38.407;1:00.965;0:36.081;274.1;Miguel Amaral;
20;0;9;2:16.233;0;;38.087;2;1:02.513;0;35.633;0;185.1;21:41.146;10:16;0:38.087;1:02.513;0:35.633;273.4;Miguel Amaral;
23;0;1;2:46.373;0;;1:03.601;0;1:07.309;0;35.463;0;151.6;2:46.373;09:57;1:03.601;1:07.309;0:35.463;198.5;Maximo Cortes;
23;0;2;2:17.149;0;;39.039;0;1:03.035;0;35.075;0;183.8;5:03.522;10:00;0:39.039;1:03.035;0:35.075;228.8;Maximo Cortes;
23;0;3;2:28.166;0;;39.497;0;1:03.431;0;45.238;0;170.2;7:31.688;10:02;0:39.497;1:03.431;0:45.238;263.4;Maximo Cortes;
23;0;4;2:14.592;0;;39.443;0;1:00.298;0;34.851;0;187.3;9:46.280;10:04;0:39.443;1:00.298;0:34.851;265.4;Maximo Cortes;
23;0;5;2:11.305;2;;38.504;0;58.058;2;34.743;0;192.0;11:57.585;10:06;0:38.504;0:58.058;0:34.743;266.7;Maximo Cortes;
23;0;6;2:12.774;0;;38.029;2;1:00.222;0;34.523;2;189.9;14:10.359;10:09;0:38.029;1:00.222;0:34.523;267.3;Maximo Cortes;
23;0;7;2:50.233;0;B;38.168;0;1:15.538;0;56.527;0;148.1;17:00.592;10:12;0:38.168;1:15.538;0:56.527;268.0;Maximo Cortes;
26;1;1;2:21.070;0;;39.234;0;1:05.896;0;35.940;0;178.7;2:21.070;09:57;0:39.234;1:05.896;0:35.940;204.9;Lucas Ordoñez;
26;1;2;2:23.598;0;B;39.139;0;1:00.680;0;43.779;0;175.6;4:44.668;09:59;0:39.139;1:00.680;0:43.779;261.5;Lucas Ordoñez;
26;0;3;5:19.445;0;;3:43.106;0;1:01.033;0;35.306;0;78.9;10:04.113;10:05;3:43.106;1:01.033;0:35.306;253.5;Franck Mailleux;
26;0;4;2:20.343;0;B;38.440;2;59.337;2;42.566;0;179.7;12:24.456;10:07;0:38.440;0:59.337;0:42.566;265.4;Franck Mailleux;
26;2;5;3:59.090;0;;2:20.443;0;1:03.567;0;35.080;0;105.5;16:23.546;10:11;2:20.443;1:03.567;0:35.080;248.3;Soheil Ayari;
26;2;6;2:14.306;0;;39.015;0;1:00.165;0;35.126;0;187.7;18:37.852;10:13;0:39.015;1:00.165;0:35.126;264.7;Soheil Ayari;
26;2;7;2:13.241;2;;38.574;1;59.774;1;34.893;2;189.2;20:51.093;10:15;0:38.574;0:59.774;0:34.893;262.8;Soheil Ayari;
3;2;1;2:30.683;0;;53.624;0;1:02.970;0;34.089;0;167.3;2:30.683;09:57;0:53.624;1:02.970;0:34.089;241.6;Allan McNish;
3;2;2;2:05.359;2;;35.682;0;56.304;2;33.373;0;201.1;4:36.042;09:59;0:35.682;0:56.304;0:33.373;296.7;Allan McNish;
3;2;3;2:06.812;0;;35.470;2;58.958;0;32.384;2;198.8;6:42.854;10:01;0:35.470;0:58.958;0:32.384;299.2;Allan McNish;
3;2;4;2:12.547;0;B;35.698;0;56.957;0;39.892;0;190.2;8:55.401;10:03;0:35.698;0:56.957;0:39.892;299.2;Allan McNish;
3;0;5;3:33.742;0;;1:57.946;0;1:01.089;0;34.707;0;118.0;12:29.143;10:07;1:57.946;1:01.089;0:34.707;251.2;Dindo Capello;
3;0;6;2:07.637;0;;36.063;1;58.042;1;33.532;1;197.5;14:36.780;10:09;0:36.063;0:58.042;0:33.532;293.5;Dindo Capello;
3;0;7;2:13.595;0;B;35.909;0;58.182;0;39.504;0;188.7;16:50.375;10:11;0:35.909;0:58.182;0:39.504;295.9;Dindo Capello;
3;1;8;3:30.569;0;;1:56.998;0;1:00.352;0;33.219;0;119.7;20:20.944;10:15;1:56.998;1:00.352;0:33.219;260.9;Tom Kristensen;
33;2;1;4:06.007;0;;2:19.060;0;1:06.603;0;40.344;0;102.5;4:06.007;09:59;2:19.060;1:06.603;0:40.344;206.9;Joao Barbosa;
33;2;2;2:16.424;0;;40.009;0;1:00.667;0;35.748;0;184.8;6:22.431;10:01;0:40.009;1:00.667;0:35.748;250.6;Joao Barbosa;
33;2;3;2:16.450;0;;39.225;2;1:01.580;0;35.645;0;184.8;8:38.881;10:03;0:39.225;1:01.580;0:35.645;254.7;Joao Barbosa;
33;2;4;2:14.869;2;;39.491;0;59.844;2;35.534;2;187.0;10:53.750;10:05;0:39.491;0:59.844;0:35.534;254.7;Joao Barbosa;
33;2;5;2:25.991;0;B;39.605;0;1:02.147;0;44.239;0;172.7;13:19.741;10:08;0:39.605;1:02.147;0:44.239;252.9;Joao Barbosa;
33;0;6;4:57.245;0;;3:09.526;0;1:08.616;0;39.103;0;84.8;18:16.986;10:13;3:09.526;1:08.616;0:39.103;200.7;Scott Tucker;
33;0;7;2:24.030;0;;41.585;1;1:04.449;1;37.996;1;175.1;20:41.016;10:15;0:41.585;1:04.449;0:37.996;234.8;Scott Tucker;
35;1;1;3:37.201;0;;1:46.941;0;1:11.640;0;38.620;0;116.1;3:37.201;09:58;1:46.941;1:11.640;0:38.620;201.5;Frederic Da Rocha;
35;1;2;2:22.757;0;;41.462;1;1:04.472;1;36.823;1;176.6;5:59.958;10:00;0:41.462;1:04.472;0:36.823;251.2;Frederic Da Rocha;
35;1;3;2:34.764;0;B;41.155;0;1:06.016;0;47.593;0;162.9;8:34.722;10:03;0:41.155;1:06.016;0:47.593;253.5;Frederic Da Rocha;
35;2;4;4:48.115;0;;3:02.895;0;1:08.783;0;36.437;0;87.5;13:22.837;10:08;3:02.895;1:08.783;0:36.437;206.5;Patrice Lafargue;
35;2;5;2:18.625;0;;40.133;0;1:02.808;0;35.684;2;181.9;15:41.462;10:10;0:40.133;1:02.808;0:35.684;247.7;Patrice Lafargue;
35;2;6;2:18.652;0;;39.746;2;1:02.808;0;36.098;0;181.9;18:00.114;10:13;0:39.746;1:02.808;0:36.098;252.9;Patrice Lafargue;
35;2;7;2:18.389;2;;39.796;0;1:02.667;2;35.926;0;182.2;20:18.503;10:15;0:39.796;1:02.667;0:35.926;255.3;Patrice Lafargue;
39;0;1;3:47.605;0;;2:00.161;0;1:09.119;0;38.325;0;110.8;3:47.605;09:58;2:00.161;1:09.119;0:38.325;212.6;Luis Perez-Companc;
39;0;2;2:18.271;0;;40.162;0;1:02.525;0;35.584;2;182.4;6:05.876;10:01;0:40.162;1:02.525;0:35.584;248.3;Luis Perez-Companc;
39;0;3;2:19.094;0;;39.473;2;1:01.947;0;37.674;0;181.3;8:24.970;10:03;0:39.473;1:01.947;0:37.674;254.1;Luis Perez-Companc;
39;0;4;2:16.872;0;;39.810;0;1:00.750;0;36.312;0;184.2;10:41.842;10:05;0:39.810;1:00.750;0:36.312;252.9;Luis Perez-Companc;
39;0;5;2:15.657;2;;39.542;0;1:00.438;2;35.677;0;185.9;12:57.499;10:07;0:39.542;1:00.438;0:35.677;251.2;Luis Perez-Companc;
39;0;6;2:18.693;0;;39.846;0;1:00.933;0;37.914;0;181.8;15:16.192;10:10;0:39.846;1:00.933;0:37.914;248.3;Luis Perez-Companc;
39;0;7;2:20.361;0;;41.485;0;1:02.647;0;36.229;0;179.6;17:36.553;10:12;0:41.485;1:02.647;0:36.229;250.6;Luis Perez-Companc;
39;0;8;2:19.434;0;;40.229;0;1:02.362;0;36.843;0;180.8;19:55.987;10:14;0:40.229;1:02.362;0:36.843;250.0;Luis Perez-Companc;
39;0;9;2:16.955;0;;39.965;0;1:00.743;0;36.247;0;184.1;22:12.942;10:17;0:39.965;1:00.743;0:36.247;250.0;Luis Perez-Companc;
40;2;1;3:55.711;0;B;1:47.816;0;1:16.805;0;51.090;0;107.0;3:55.711;09:58;1:47.816;1:16.805;0:51.090;163.4;Marc Rostan;
40;2;2;3:57.424;0;;2:17.140;0;1:04.057;0;36.227;0;106.2;7:53.135;10:02;2:17.140;1:04.057;0:36.227;235.8;Marc Rostan;
40;2;3;2:18.295;0;;39.907;0;1:02.335;0;36.053;0;182.3;10:11.430;10:05;0:39.907;1:02.335;0:36.053;258.4;Marc Rostan;
40;2;4;2:29.013;0;B;39.512;0;1:03.091;0;46.410;0;169.2;12:40.443;10:07;0:39.512;1:03.091;0:46.410;251.7;Marc Rostan;
40;2;5;3:24.274;0;;1:42.013;0;1:06.304;0;35.957;0;123.4;16:04.717;10:11;1:42.013;1:06.304;0:35.957;173.9;Marc Rostan;
40;2;6;2:17.637;0;;39.695;0;1:01.501;2;36.441;0;183.2;18:22.354;10:13;0:39.695;1:01.501;0:36.441;257.8;Marc Rostan;
40;2;7;2:17.060;2;;39.386;2;1:01.757;1;35.917;2;184.0;20:39.414;10:15;0:39.386;1:01.757;0:35.917;257.1;Marc Rostan;
41;2;1;4:13.211;0;B;54.211;0;1:06.073;0;2:12.927;0;99.6;4:13.211;09:59;0:54.211;1:06.073;2:12.927;230.8;Tom Kimber-Smith;
41;0;2;3:03.698;0;;1:22.972;0;1:04.691;0;36.035;0;137.3;7:16.909;10:02;1:22.972;1:04.691;0:36.035;231.3;Karim Ojjeh;
41;0;3;2:15.879;2;;39.191;2;1:00.937;2;35.751;1;185.6;9:32.788;10:04;0:39.191;1:00.937;0:35.751;261.5;Karim Ojjeh;
41;0;4;3:26.380;0;B;39.245;0;1:02.504;0;1:44.631;0;122.2;12:59.168;10:07;0:39.245;1:02.504;1:44.631;262.1;Karim Ojjeh;
41;1;5;3:11.669;0;;1:29.191;0;1:06.459;0;36.019;0;131.6;16:10.837;10:11;1:29.191;1:06.459;0:36.019;184.3;Gary Chalandon;
41;1;6;2:18.926;0;;39.862;0;1:02.851;0;36.213;0;181.5;18:29.763;10:13;0:39.862;1:02.851;0:36.213;232.3;Gary Chalandon;
41;1;7;2:16.651;0;;39.407;1;1:01.675;1;35.569;2;184.5;20:46.414;10:15;0:39.407;1:01.675;0:35.569;259.0;Gary Chalandon;
42;2;1;3:03.229;0;;1:19.097;0;1:05.374;0;38.758;0;137.6;3:03.229;09:58;1:19.097;1:05.374;0:38.758;211.4;Jonny Kane;
42;2;2;2:14.397;2;;39.253;2;59.642;1;35.502;2;187.6;5:17.626;10:00;0:39.253;0:59.642;0:35.502;257.8;Jonny Kane;
42;2;3;2:21.592;0;B;39.289;0;59.185;2;43.118;0;178.1;7:39.218;10:02;0:39.289;0:59.185;0:43.118;260.2;Jonny Kane;
42;0;4;4:14.554;0;;2:30.166;0;1:07.832;0;36.556;0;99.1;11:53.772;10:06;2:30.166;1:07.832;0:36.556;227.8;Nick Leventis;
42;0;5;2:21.031;0;;40.565;0;1:04.121;0;36.345;0;178.8;14:14.803;10:09;0:40.565;1:04.121;0:36.345;255.3;Nick Leventis;
42;0;6;2:20.478;0;;39.843;0;1:03.915;0;36.720;0;179.5;16:35.281;10:11;0:39.843;1:03.915;0:36.720;257.1;Nick Leventis;
42;0;7;2:19.516;0;;39.919;1;1:03.387;1;36.210;1;180.7;18:54.797;10:13;0:39.919;1:03.387;0:36.210;259.6;Nick Leventis;
42;0;8;2:24.375;0;;39.947;0;1:06.050;0;38.378;0;174.6;21:19.172;10:16;0:39.947;1:06.050;0:38.378;260.9;Nick Leventis;
43;0;1;3:18.975;0;;1:36.776;0;1:05.839;0;36.360;2;126.7;3:18.975;09:58;1:36.776;1:05.839;0:36.360;188.5;Barry Gates;
43;0;2;2:19.276;0;;40.458;0;1:02.144;0;36.674;0;181.0;5:38.251;10:00;0:40.458;1:02.144;0:36.674;244.3;Barry Gates;
43;0;3;2:20.737;0;;40.683;0;1:03.591;0;36.463;1;179.2;7:58.988;10:02;0:40.683;1:03.591;0:36.463;251.2;Barry Gates;
43;0;4;2:19.345;0;;40.251;2;1:02.292;0;36.802;0;180.9;10:18.333;10:05;0:40.251;1:02.292;0:36.802;250.0;Barry Gates;
43;0;5;2:20.219;0;;40.503;0;1:02.299;0;37.417;0;179.8;12:38.552;10:07;0:40.503;1:02.299;0:37.417;247.1;Barry Gates;
43;0;6;2:18.392;2;;40.343;0;1:01.505;2;36.544;0;182.2;14:56.944;10:09;0:40.343;1:01.505;0:36.544;245.5;Barry Gates;
43;0;7;2:31.016;0;B;41.095;0;1:05.524;0;44.397;0;167.0;17:27.960;10:12;0:41.095;1:05.524;0:44.397;232.8;Barry Gates;
44;2;1;4:05.893;0;;2:07.000;0;1:17.414;0;41.479;0;102.5;4:05.893;09:59;2:07.000;1:17.414;0:41.479;164.9;Maurice Basso;
44;2;2;2:24.267;0;;42.817;0;1:04.346;2;37.104;2;174.8;6:30.160;10:01;0:42.817;1:04.346;0:37.104;238.4;Maurice Basso;
44;2;3;2:23.714;0;;40.634;0;1:05.712;0;37.368;0;175.4;8:53.874;10:03;0:40.634;1:05.712;0:37.368;252.9;Maurice Basso;
44;2;4;2:23.358;2;;40.261;2;1:05.769;0;37.328;0;175.9;11:17.232;10:06;0:40.261;1:05.769;0:37.328;259.6;Maurice Basso;
44;2;5;3:33.607;0;B;40.398;0;1:18.826;0;1:34.383;0;118.0;14:50.839;10:09;0:40.398;1:18.826;1:34.383;242.2;Maurice Basso;
45;1;1;2:36.530;0;;53.414;0;1:06.525;0;36.591;0;161.1;2:36.530;09:57;0:53.414;1:06.525;0:36.591;210.1;Nicolas De Crem;
45;1;2;2:22.769;0;B;38.865;0;1:00.891;0;43.013;0;176.6;4:59.299;09:59;0:38.865;1:00.891;0:43.013;260.9;Nicolas De Crem;
45;0;3;3:59.506;0;;2:19.340;0;1:04.098;0;36.068;0;105.3;8:58.805;10:03;2:19.340;1:04.098;0:36.068;234.8;Dominik Kraihamer;
45;0;4;2:17.795;2;;38.788;2;1:03.444;1;35.563;2;183.0;11:16.600;10:06;0:38.788;1:03.444;0:35.563;262.8;Dominik Kraihamer;
45;0;5;2:21.619;0;B;38.812;0;1:00.392;2;42.415;0;178.0;13:38.219;10:08;0:38.812;1:00.392;0:42.415;260.9;Dominik Kraihamer;
46;1;1;3:08.652;0;;1:23.074;0;1:08.197;0;37.381;0;133.7;3:08.652;09:58;1:23.074;1:08.197;0:37.381;231.8;Pierre Thiriet;
46;1;2;2:16.953;0;;39.830;0;1:02.330;1;34.793;2;184.1;5:25.605;10:00;0:39.830;1:02.330;0:34.793;253.5;Pierre Thiriet;
46;1;3;2:16.694;0;;38.539;2;1:02.489;0;35.666;0;184.5;7:42.299;10:02;0:38.539;1:02.489;0:35.666;262.8;Pierre Thiriet;
46;1;4;2:22.300;0;B;39.204;0;1:00.024;2;43.072;0;177.2;10:04.599;10:05;0:39.204;1:00.024;0:43.072;260.2;Pierre Thiriet;
46;2;5;4:20.754;0;;2:41.771;0;1:02.413;0;36.570;0;96.7;14:25.353;10:09;2:41.771;1:02.413;0:36.570;238.9;Jody Firth;
46;2;6;2:17.596;0;;39.359;0;1:02.847;0;35.390;0;183.2;16:42.949;10:11;0:39.359;1:02.847;0:35.390;259.6;Jody Firth;
46;2;7;2:15.892;2;;38.958;0;1:00.683;1;36.251;0;185.5;18:58.841;10:13;0:38.958;1:00.683;0:36.251;261.5;Jody Firth;
46;2;8;2:17.131;0;;38.876;1;1:02.517;0;35.738;1;183.9;21:15.972;10:16;0:38.876;1:02.517;0:35.738;259.6;Jody Firth;
50;0;1;3:50.178;0;;1:52.890;0;1:14.838;0;42.450;0;109.5;3:50.178;09:58;1:52.890;1:14.838;0:42.450;168.2;Patrick Bornhauser;
50;0;2;2:45.751;0;B;46.362;0;1:11.335;0;48.054;0;152.1;6:35.929;10:01;0:46.362;1:11.335;0:48.054;218.6;Patrick Bornhauser;
50;0;3;3:53.070;0;;2:04.602;0;1:09.582;0;38.886;0;108.2;10:28.999;10:05;2:04.602;1:09.582;0:38.886;207.7;Patrick Bornhauser;
50;0;4;2:30.020;0;;42.963;0;1:07.428;0;39.629;0;168.1;12:59.019;10:07;0:42.963;1:07.428;0:39.629;242.7;Patrick Bornhauser;
50;0;5;2:28.364;0;;42.782;0;1:07.098;0;38.484;2;169.9;15:27.383;10:10;0:42.782;1:07.098;0:38.484;242.7;Patrick Bornhauser;
50;0;6;2:28.096;2;;42.541;2;1:06.678;2;38.877;0;170.3;17:55.479;10:12;0:42.541;1:06.678;0:38.877;245.5;Patrick Bornhauser;
50;0;7;2:37.916;0;B;42.585;0;1:07.319;0;48.012;0;159.7;20:33.395;10:15;0:42.585;1:07.319;0:48.012;245.5;Patrick Bornhauser;
51;0;1;3:11.177;0;;1:20.831;0;1:10.142;0;40.204;0;131.9;3:11.177;09:58;1:20.831;1:10.142;0:40.204;198.9;Giancarlo Fisichella;
51;0;2;2:25.560;0;;41.683;0;1:05.850;0;38.027;0;173.2;5:36.737;10:00;0:41.683;1:05.850;0:38.027;246.0;Giancarlo Fisichella;
51;0;3;2:24.530;0;;41.030;1;1:05.778;1;37.722;1;174.5;8:01.267;10:03;0:41.030;1:05.778;0:37.722;251.2;Giancarlo Fisichella;
51;0;4;2:29.216;0;B;40.979;2;1:05.456;0;42.781;0;169.0;10:30.483;10:05;0:40.979;1:05.456;0:42.781;250.0;Giancarlo Fisichella;
51;1;5;4:07.524;0;;2:23.024;0;1:06.366;0;38.134;0;101.9;14:38.007;10:09;2:23.024;1:06.366;0:38.134;231.8;Gianmaria Bruni;
51;1;6;2:25.652;0;;41.226;0;1:06.661;0;37.765;0;173.1;17:03.659;10:12;0:41.226;1:06.661;0:37.765;245.5;Gianmaria Bruni;
51;1;7;2:24.661;0;;41.407;0;1:05.622;0;37.632;2;174.3;19:28.320;10:14;0:41.407;1:05.622;0:37.632;244.3;Gianmaria Bruni;
51;1;8;2:23.812;2;;41.048;1;1:05.101;2;37.663;0;175.3;21:52.132;10:16;0:41.048;1:05.101;0:37.663;247.7;Gianmaria Bruni;
