NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
30;2;1;4:23.239;0;;1:05.163;0;1:27.914;0;1:50.162;0;184.4;4:23.239;20:39:23.239;1:05.163;1:27.914;1:50.162;306.3;Julien ANDLAUER;0:00:27.062;LMP2;;Duqueine Team;Oreca;GF;65.163;87.914;110.162;
30;2;2;3:34.522;0;;34.103;0;1:23.024;0;1:37.395;0;228.7;7:57.761;20:42:57.761;0:34.103;1:23.024;1:37.395;318.8;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;GF;34.103;83.024;97.395;
30;2;3;3:33.710;0;;33.811;0;1:22.847;0;1:37.052;2;229.5;11:31.471;20:46:31.471;0:33.811;1:22.847;1:37.052;318.8;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;GF;33.811;82.847;97.052;
30;2;4;3:33.702;2;;33.721;2;1:22.772;2;1:37.209;0;229.5;15:05.173;20:50:05.173;0:33.721;1:22.772;1:37.209;318.8;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;FF;33.721;82.772;97.209;
32;2;1;4:27.031;0;;49.637;0;1:41.705;0;1:55.689;0;181.7;4:27.031;20:39:27.031;0:49.637;1:41.705;1:55.689;254.0;Sean GELAEL;0:00:05.876;LMGT3;;Team WRT;BMW;GF;49.637;101.705;115.689;
32;2;2;3:54.401;2;;36.564;2;1:30.530;2;1:47.307;2;209.3;8:21.432;20:43:21.432;0:36.564;1:30.530;1:47.307;288.4;Sean GELAEL;;LMGT3;;Team WRT;BMW;GF;36.564;90.530;107.307;
32;2;3;4:08.698;0;;36.679;0;1:34.749;0;1:57.270;0;197.2;12:30.130;20:47:30.130;0:36.679;1:34.749;1:57.270;286.9;Sean GELAEL;;LMGT3;;Team WRT;BMW;GF;36.679;94.749;117.270;
32;2;4;4:05.568;0;B;36.598;0;1:30.227;0;1:58.743;0;199.8;16:35.698;20:51:35.698;0:36.598;1:30.227;1:58.743;291.5;Sean GELAEL;;LMGT3;;Team WRT;BMW;FF;36.598;90.227;118.743;
343;2;1;4:20.418;0;;1:00.454;0;1:29.333;0;1:50.631;0;186.4;4:20.418;20:39:20.418;1:00.454;1:29.333;1:50.631;297.0;Reshad DE GÉRUS;0:00:21.877;LMP2;;Inter Europol Competition;Oreca;GF;60.454;89.333;110.631;
343;2;2;3:48.900;0;;35.343;0;1:24.023;0;1:49.534;0;214.3;8:09.318;20:43:09.318;0:35.343;1:24.023;1:49.534;315.1;Reshad DE GÉRUS;;LMP2;;Inter Europol Competition;Oreca;GF;35.343;84.023;109.534;
343;2;3;3:35.038;2;;34.062;0;1:23.259;0;1:37.717;2;228.1;11:44.356;20:46:44.356;0:34.062;1:23.259;1:37.717;316.0;Reshad DE GÉRUS;;LMP2;;Inter Europol Competition;Oreca;GF;34.062;83.259;97.717;
343;2;4;3:34.617;0;;33.953;2;1:23.218;2;1:37.446;0;228.6;15:18.973;20:50:18.973;0:33.953;1:23.218;1:37.446;316.0;Reshad DE GÉRUS;;LMP2;;Inter Europol Competition;Oreca;FF;33.953;83.218;97.446;
4;2;1;4:02.230;0;;48.993;0;1:28.312;0;1:44.925;0;200.4;4:02.230;20:39:02.230;0:48.993;1:28.312;1:44.925;271.8;Alexander QUINN;0:00:09.364;LMP2;P/A;Crowdstrike Racing by APR;Oreca;GF;48.993;88.312;104.925;
4;2;2;3:35.245;0;;33.999;0;1:23.540;0;1:37.706;0;227.9;7:37.475;20:42:37.475;0:33.999;1:23.540;1:37.706;314.2;Alexander QUINN;;LMP2;P/A;Crowdstrike Racing by APR;Oreca;GF;33.999;83.540;97.706;
4;2;3;3:34.355;0;;33.767;0;1:23.244;0;1:37.344;0;228.8;11:11.830;20:46:11.830;0:33.767;1:23.244;1:37.344;314.2;Alexander QUINN;;LMP2;P/A;Crowdstrike Racing by APR;Oreca;GF;33.767;83.244;97.344;
4;2;4;3:33.628;2;;33.539;2;1:23.085;0;1:37.004;2;229.6;14:45.458;20:49:45.458;0:33.539;1:23.085;1:37.004;315.1;Alexander QUINN;;LMP2;P/A;Crowdstrike Racing by APR;Oreca;GF;33.539;83.085;97.004;
4;2;5;3:33.672;0;;33.602;0;1:23.002;2;1:37.068;0;229.6;18:19.130;20:53:19.130;0:33.602;1:23.002;1:37.068;316.0;Alexander QUINN;;LMP2;P/A;Crowdstrike Racing by APR;Oreca;FF;33.602;83.002;97.068;
43;3;1;4:21.167;0;;1:02.836;0;1:29.099;0;1:49.232;0;185.8;4:21.167;20:39:21.167;1:02.836;1:29.099;1:49.232;301.2;Nicholas YELLOLY;0:00:23.504;LMP2;;Inter Europol Competition;Oreca;GF;62.836;89.099;109.232;
43;3;2;3:53.458;0;;35.549;0;1:25.936;0;1:51.973;0;210.1;8:14.625;20:43:14.625;0:35.549;1:25.936;1:51.973;312.4;Nicholas YELLOLY;;LMP2;;Inter Europol Competition;Oreca;GF;35.549;85.936;111.973;
43;3;3;3:34.080;0;;33.987;0;1:22.840;0;1:37.253;0;229.1;11:48.705;20:46:48.705;0:33.987;1:22.840;1:37.253;315.1;Nicholas YELLOLY;;LMP2;;Inter Europol Competition;Oreca;GF;33.987;82.840;97.253;
43;3;4;3:33.578;2;;33.797;2;1:22.630;2;1:37.151;2;229.7;15:22.283;20:50:22.283;0:33.797;1:22.630;1:37.151;317.9;Nicholas YELLOLY;;LMP2;;Inter Europol Competition;Oreca;FF;33.797;82.630;97.151;
69;2;1;4:28.304;0;;55.555;0;1:36.924;0;1:55.825;0;180.9;4:28.304;20:39:28.304;0:55.555;1:36.924;1:55.825;268.4;Parker THOMPSON;0:00:07.176;LMGT3;;Team WRT;BMW;GF;55.555;96.924;115.825;
69;2;2;3:54.655;2;;36.633;0;1:30.827;2;1:47.195;2;209.0;8:22.959;20:43:22.959;0:36.633;1:30.827;1:47.195;287.6;Parker THOMPSON;;LMGT3;;Team WRT;BMW;GF;36.633;90.827;107.195;
69;2;3;3:57.189;0;;36.561;2;1:31.128;0;1:49.500;0;206.8;12:20.148;20:47:20.148;0:36.561;1:31.128;1:49.500;286.9;Parker THOMPSON;;LMGT3;;Team WRT;BMW;GF;36.561;91.128;109.500;
69;2;4;3:55.354;0;;36.897;0;1:31.030;0;1:47.427;0;208.4;16:15.502;20:51:15.502;0:36.897;1:31.030;1:47.427;282.4;Parker THOMPSON;;LMGT3;;Team WRT;BMW;FF;36.897;91.030;107.427;
74;3;1;4:44.040;0;;1:10.477;0;1:36.496;0;1:57.067;0;170.9;4:44.040;20:39:44.040;1:10.477;1:36.496;1:57.067;269.1;Dennis MARSCHALL;0:00:31.714;LMGT3;;Kessel Racing;Ferrari;GF;70.477;96.496;117.067;
74;3;2;3:54.382;0;;36.293;2;1:30.630;2;1:47.459;0;209.3;8:38.422;20:43:38.422;0:36.293;1:30.630;1:47.459;288.4;Dennis MARSCHALL;;LMGT3;;Kessel Racing;Ferrari;GF;36.293;90.630;107.459;
74;3;3;3:56.192;0;;36.897;0;1:31.791;0;1:47.504;0;207.7;12:34.614;20:47:34.614;0:36.897;1:31.791;1:47.504;288.4;Dennis MARSCHALL;;LMGT3;;Kessel Racing;Ferrari;GF;36.897;91.791;107.504;
74;3;4;3:54.677;2;;36.546;0;1:30.733;0;1:47.398;2;209.0;16:29.291;20:51:29.291;0:36.546;1:30.733;1:47.398;286.1;Dennis MARSCHALL;;LMGT3;;Kessel Racing;Ferrari;FF;36.546;90.733;107.398;
77;2;1;4:33.101;0;;1:03.583;0;1:34.716;0;1:54.802;0;177.7;4:33.101;20:39:33.101;1:03.583;1:34.716;1:54.802;279.5;Ben TUCK;0:00:25.100;LMGT3;;Proton Competition;Ford;GF;63.583;94.716;114.802;
77;2;2;3:57.122;0;;36.932;2;1:30.767;2;1:49.423;0;206.9;8:30.223;20:43:30.223;0:36.932;1:30.767;1:49.423;287.6;Ben TUCK;;LMGT3;;Proton Competition;Ford;GF;36.932;90.767;109.423;
77;2;3;3:58.482;0;;37.569;0;1:33.060;0;1:47.853;0;205.7;12:28.705;20:47:28.705;0:37.569;1:33.060;1:47.853;282.4;Ben TUCK;;LMGT3;;Proton Competition;Ford;GF;37.569;93.060;107.853;
77;2;4;3:55.666;2;;36.968;0;1:30.987;0;1:47.711;2;208.1;16:24.371;20:51:24.371;0:36.968;1:30.987;1:47.711;285.4;Ben TUCK;;LMGT3;;Proton Competition;Ford;FF;36.968;90.987;107.711;
78;3;1;6:55.799;0;;3:22.133;0;1:43.723;0;1:49.943;0;116.7;6:55.799;20:41:55.799;3:22.133;1:43.723;1:49.943;278.8;Jack HAWKSWORTH;0:02:43.801;LMGT3;;Akkodis ASP Team;Lexus;GF;202.133;103.723;109.943;
78;3;2;3:54.112;0;;36.355;2;1:30.788;0;1:46.969;0;209.5;10:49.911;20:45:49.911;0:36.355;1:30.788;1:46.969;283.1;Jack HAWKSWORTH;;LMGT3;;Akkodis ASP Team;Lexus;GF;36.355;90.788;106.969;
78;3;3;3:57.225;0;;36.478;0;1:30.710;0;1:50.037;0;206.8;14:47.136;20:49:47.136;0:36.478;1:30.710;1:50.037;283.9;Jack HAWKSWORTH;;LMGT3;;Akkodis ASP Team;Lexus;GF;36.478;90.710;110.037;
78;3;4;3:53.869;2;;36.541;0;1:30.535;2;1:46.793;2;209.7;18:41.005;20:53:41.005;0:36.541;1:30.535;1:46.793;285.4;Jack HAWKSWORTH;;LMGT3;;Akkodis ASP Team;Lexus;FF;36.541;90.535;106.793;
87;3;1;4:45.059;0;;1:13.273;0;1:36.002;0;1:55.784;0;170.2;4:45.059;20:39:45.059;1:13.273;1:36.002;1:55.784;275.2;José María LÓPEZ;0:00:35.100;LMGT3;;Akkodis ASP Team;Lexus;GF;73.273;96.002;115.784;
87;3;2;3:55.135;0;;37.733;0;1:30.369;0;1:47.033;2;208.6;8:40.194;20:43:40.194;0:37.733;1:30.369;1:47.033;289.1;José María LÓPEZ;;LMGT3;;Akkodis ASP Team;Lexus;GF;37.733;90.369;107.033;
87;3;3;3:53.614;2;;36.305;0;1:30.098;2;1:47.211;0;210.0;12:33.808;20:47:33.808;0:36.305;1:30.098;1:47.211;290.7;José María LÓPEZ;;LMGT3;;Akkodis ASP Team;Lexus;GF;36.305;90.098;107.211;
87;3;4;4:29.153;0;B;36.288;2;1:37.195;0;2:15.670;0;182.2;17:02.961;20:52:02.961;0:36.288;1:37.195;2:15.670;229.9;José María LÓPEZ;;LMGT3;;Akkodis ASP Team;Lexus;FF;36.288;97.195;135.670;
91;2;1;4:31.892;0;;57.062;0;1:37.119;0;1:57.711;0;178.5;4:31.892;20:39:31.892;0:57.062;1:37.119;1:57.711;281.7;Timur BOGUSLAVSKIY;0:00:17.572;LMGT3;;Manthey DK Engineering;Porsche;GF;57.062;97.119;117.711;
91;2;2;3:56.672;0;;36.963;0;1:31.414;0;1:48.295;0;207.3;8:28.564;20:43:28.564;0:36.963;1:31.414;1:48.295;284.6;Timur BOGUSLAVSKIY;;LMGT3;;Manthey DK Engineering;Porsche;GF;36.963;91.414;108.295;
91;2;3;3:55.847;0;;36.628;2;1:31.135;0;1:48.084;0;208.0;12:24.411;20:47:24.411;0:36.628;1:31.135;1:48.084;283.9;Timur BOGUSLAVSKIY;;LMGT3;;Manthey DK Engineering;Porsche;GF;36.628;91.135;108.084;
91;2;4;3:55.610;2;;36.639;0;1:30.955;2;1:48.016;2;208.2;16:20.021;20:51:20.021;0:36.639;1:30.955;1:48.016;286.1;Timur BOGUSLAVSKIY;;LMGT3;;Manthey DK Engineering;Porsche;FF;36.639;90.955;108.016;
99;3;1;4:10.426;0;;52.789;0;1:28.380;0;1:49.257;0;193.8;4:10.426;20:39:10.426;0:52.789;1:28.380;1:49.257;280.9;Dane CAMERON;0:00:12.959;LMP2;P/A;AO by TF;Oreca;GF;52.789;88.380;109.257;
99;3;2;3:37.299;0;;34.487;0;1:23.637;0;1:39.175;0;225.7;7:47.725;20:42:47.725;0:34.487;1:23.637;1:39.175;316.0;Dane CAMERON;;LMP2;P/A;AO by TF;Oreca;GF;34.487;83.637;99.175;
99;3;3;3:34.100;0;;33.849;0;1:22.887;2;1:37.364;0;229.1;11:21.825;20:46:21.825;0:33.849;1:22.887;1:37.364;317.9;Dane CAMERON;;LMP2;P/A;AO by TF;Oreca;GF;33.849;82.887;97.364;
99;3;4;3:34.280;2;;33.622;2;1:22.925;0;1:37.733;2;228.9;14:56.105;20:49:56.105;0:33.622;1:22.925;1:37.733;317.0;Dane CAMERON;;LMP2;P/A;AO by TF;Oreca;GF;33.622;82.925;97.733;
99;3;5;3:34.867;0;;33.817;0;1:22.908;0;1:38.142;0;228.3;18:30.972;20:53:30.972;0:33.817;1:22.908;1:38.142;316.0;Dane CAMERON;;LMP2;P/A;AO by TF;Oreca;FF;33.817;82.908;98.142;
