NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
009;1;3;3:24.235;0;;32.316;0;1:18.601;0;1:33.318;0;240.2;11:18.203;19:41:18.203;0:32.316;1:18.601;1:33.318;336.6;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.316;78.601;93.318;
009;1;4;3:45.640;0;B;36.466;0;1:22.199;0;1:46.975;0;217.4;15:03.843;19:45:03.843;0:36.466;1:22.199;1:46.975;329.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;36.466;82.199;106.975;
009;1;5;4:54.324;0;;1:50.844;0;1:22.261;0;1:41.219;0;166.7;19:58.167;19:49:58.167;1:50.844;1:22.261;1:41.219;327.5;Alex RIBERAS;0:01:19.026;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;110.844;82.261;101.219;
009;1;6;3:23.777;2;;32.220;2;1:18.546;2;1:33.011;2;240.7;23:21.944;19:53:21.944;0:32.220;1:18.546;1:33.011;336.6;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.220;78.546;93.011;
009;1;7;4:02.080;0;;36.960;0;1:26.982;0;1:58.138;0;202.6;27:24.024;19:57:24.024;0:36.960;1:26.982;1:58.138;264.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;36.960;86.982;118.138;
009;1;8;3:46.617;0;B;33.181;0;1:24.480;0;1:48.956;0;216.5;31:10.641;20:01:10.641;0:33.181;1:24.480;1:48.956;315.1;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;FF;33.181;84.480;108.956;
101;2;1;4:17.384;0;;1:01.555;0;1:27.694;0;1:48.135;0;188.6;4:17.384;19:34:17.384;1:01.555;1:27.694;1:48.135;241.6;Jordan TAYLOR;0:00:18.471;HYPERCAR;;Cadillac WTR;Cadillac;GF;61.555;87.694;108.135;
101;2;2;3:25.122;0;;32.816;0;1:18.433;0;1:33.873;0;239.1;7:42.506;19:37:42.506;0:32.816;1:18.433;1:33.873;343.0;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;32.816;78.433;93.873;
101;2;3;3:24.428;0;;32.376;0;1:18.486;0;1:33.566;0;240.0;11:06.934;19:41:06.934;0:32.376;1:18.486;1:33.566;343.0;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;32.376;78.486;93.566;
101;2;4;3:31.657;0;B;32.368;0;1:18.366;0;1:40.923;0;231.8;14:38.591;19:44:38.591;0:32.368;1:18.366;1:40.923;344.1;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;32.368;78.366;100.923;
101;2;5;5:03.213;0;;1:59.995;0;1:24.113;0;1:39.105;0;161.8;19:41.804;19:49:41.804;1:59.995;1:24.113;1:39.105;324.5;Jordan TAYLOR;0:01:29.387;HYPERCAR;;Cadillac WTR;Cadillac;GF;119.995;84.113;99.105;
101;2;6;3:28.634;0;;35.481;0;1:19.346;0;1:33.807;0;235.1;23:10.438;19:53:10.438;0:35.481;1:19.346;1:33.807;339.7;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;35.481;79.346;93.807;
101;2;7;3:23.323;2;;32.137;0;1:18.205;2;1:32.981;2;241.3;26:33.761;19:56:33.761;0:32.137;1:18.205;1:32.981;341.9;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;32.137;78.205;92.981;
101;2;8;3:24.962;0;;32.214;0;1:19.004;0;1:33.744;0;239.3;29:58.723;19:59:58.723;0:32.214;1:19.004;1:33.744;343.0;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;GF;32.214;79.004;93.744;
101;2;9;3:34.001;0;B;32.117;2;1:18.223;0;1:43.661;0;229.2;33:32.724;20:03:32.724;0:32.117;1:18.223;1:43.661;343.0;Jordan TAYLOR;;HYPERCAR;;Cadillac WTR;Cadillac;FF;32.117;78.223;103.661;
12;1;1;4:03.835;0;;54.591;0;1:27.665;0;1:41.579;0;199.0;4:03.835;19:34:03.835;0:54.591;1:27.665;1:41.579;302.0;Louis DELÉTRAZ;0:00:14.000;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;54.591;87.665;101.579;
12;1;2;3:24.794;0;;32.442;0;1:18.482;0;1:33.870;0;239.5;7:28.629;19:37:28.629;0:32.442;1:18.482;1:33.870;339.7;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.442;78.482;93.870;
12;1;3;3:24.240;0;;32.414;0;1:18.176;2;1:33.650;0;240.2;10:52.869;19:40:52.869;0:32.414;1:18.176;1:33.650;341.9;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.414;78.176;93.650;
12;1;4;3:36.258;0;B;34.545;0;1:19.395;0;1:42.318;0;226.8;14:29.127;19:44:29.127;0:34.545;1:19.395;1:42.318;319.8;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;34.545;79.395;102.318;
12;1;5;5:04.884;0;;2:01.698;0;1:25.064;0;1:38.122;0;160.9;19:34.011;19:49:34.011;2:01.698;1:25.064;1:38.122;311.5;Louis DELÉTRAZ;0:01:31.686;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;121.698;85.064;98.122;
12;1;6;3:23.834;0;;32.299;0;1:18.377;0;1:33.158;0;240.6;22:57.845;19:52:57.845;0:32.299;1:18.377;1:33.158;338.7;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.299;78.377;93.158;
12;1;7;3:26.203;0;;32.042;0;1:18.835;0;1:35.326;0;237.9;26:24.048;19:56:24.048;0:32.042;1:18.835;1:35.326;341.9;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.042;78.835;95.326;
12;1;8;3:23.148;2;;32.009;2;1:18.202;0;1:32.937;2;241.5;29:47.196;19:59:47.196;0:32.009;1:18.202;1:32.937;339.7;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.009;78.202;92.937;
12;1;9;4:14.119;0;B;40.986;0;1:34.035;0;1:59.098;0;193.0;34:01.315;20:04:01.315;0:40.986;1:34.035;1:59.098;252.8;Louis DELÉTRAZ;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;FF;40.986;94.035;119.098;
15;1;1;3:56.851;0;;49.432;0;1:25.897;0;1:41.522;0;204.9;3:56.851;19:33:56.851;0:49.432;1:25.897;1:41.522;301.2;Kevin MAGNUSSEN;0:00:10.898;HYPERCAR;;BMW M Team WRT;BMW;GF;49.432;85.897;101.522;
15;1;2;3:25.541;0;;32.801;0;1:18.608;0;1:34.132;0;238.7;7:22.392;19:37:22.392;0:32.801;1:18.608;1:34.132;339.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.801;78.608;94.132;
15;1;3;3:53.238;0;;39.519;0;1:36.299;0;1:37.420;0;210.3;11:15.630;19:41:15.630;0:39.519;1:36.299;1:37.420;147.9;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;39.519;96.299;97.420;
15;1;4;3:24.319;0;;32.551;0;1:18.326;0;1:33.442;0;240.1;14:39.949;19:44:39.949;0:32.551;1:18.326;1:33.442;340.8;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.551;78.326;93.442;
15;1;5;3:38.682;0;B;32.646;0;1:22.763;0;1:43.273;0;224.3;18:18.631;19:48:18.631;0:32.646;1:22.763;1:43.273;338.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.646;82.763;103.273;
15;1;6;4:33.953;0;;1:33.216;0;1:23.481;0;1:37.256;0;179.1;22:52.584;19:52:52.584;1:33.216;1:23.481;1:37.256;327.5;Kevin MAGNUSSEN;0:01:02.937;HYPERCAR;;BMW M Team WRT;BMW;GF;93.216;83.481;97.256;
15;1;7;3:23.625;2;;32.444;2;1:18.156;2;1:33.025;2;240.9;26:16.209;19:56:16.209;0:32.444;1:18.156;1:33.025;338.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.444;78.156;93.025;
15;1;8;4:12.875;0;B;32.584;0;1:49.303;0;1:50.988;0;194.0;30:29.084;20:00:29.084;0:32.584;1:49.303;1:50.988;225.1;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;FF;32.584;109.303;110.988;
17;2;1;4:29.207;0;;1:02.530;0;1:29.113;0;1:57.564;0;180.3;4:29.207;19:34:29.207;1:02.530;1:29.113;1:57.564;233.8;Luis Felipe DERANI;0:00:19.493;HYPERCAR;;Genesis Magma Racing;Genesis;GF;62.530;89.113;117.564;
17;2;2;3:25.906;0;;32.933;0;1:18.983;0;1:33.990;0;238.2;7:55.113;19:37:55.113;0:32.933;1:18.983;1:33.990;338.7;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.933;78.983;93.990;
17;2;3;3:24.977;0;;32.607;0;1:18.487;2;1:33.883;0;239.3;11:20.090;19:41:20.090;0:32.607;1:18.487;1:33.883;341.9;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.607;78.487;93.883;
17;2;4;3:39.073;0;B;33.169;0;1:20.248;0;1:45.656;0;223.9;14:59.163;19:44:59.163;0:33.169;1:20.248;1:45.656;338.7;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;33.169;80.248;105.656;
17;2;5;6:13.727;0;;3:03.862;0;1:27.959;0;1:41.906;0;131.3;21:12.890;19:51:12.890;3:03.862;1:27.959;1:41.906;269.8;Luis Felipe DERANI;0:02:30.786;HYPERCAR;;Genesis Magma Racing;Genesis;GF;183.862;87.959;101.906;
17;2;6;3:24.627;0;;32.561;0;1:18.792;0;1:33.274;0;239.7;24:37.517;19:54:37.517;0:32.561;1:18.792;1:33.274;336.6;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.561;78.792;93.274;
17;2;7;3:24.424;2;;32.448;2;1:18.729;0;1:33.247;2;240.0;28:01.941;19:58:01.941;0:32.448;1:18.729;1:33.247;337.6;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.448;78.729;93.247;
17;2;8;4:13.409;0;B;33.410;0;1:30.556;0;2:09.443;0;193.6;32:15.350;20:02:15.350;0:33.410;1:30.556;2:09.443;316.0;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;FF;33.410;90.556;129.443;
19;3;1;4:32.268;0;;1:03.191;0;1:32.108;0;1:56.969;0;178.2;4:32.268;19:34:32.268;1:03.191;1:32.108;1:56.969;244.9;Daniel JUNCADELLA;0:00:21.570;HYPERCAR;;Genesis Magma Racing;Genesis;GF;63.191;92.108;116.969;
19;3;2;3:25.219;0;;32.896;0;1:18.691;0;1:33.632;0;239.0;7:57.487;19:37:57.487;0:32.896;1:18.691;1:33.632;340.8;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.896;78.691;93.632;
19;3;3;3:26.267;0;;32.323;2;1:19.804;0;1:34.140;0;237.8;11:23.754;19:41:23.754;0:32.323;1:19.804;1:34.140;343.0;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.323;79.804;94.140;
19;3;4;3:50.698;0;B;32.619;0;1:19.870;0;1:58.209;0;212.6;15:14.452;19:45:14.452;0:32.619;1:19.870;1:58.209;339.7;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.619;79.870;118.209;
19;3;5;6:02.880;0;;2:51.703;0;1:28.076;0;1:43.101;0;135.2;21:17.332;19:51:17.332;2:51.703;1:28.076;1:43.101;280.2;Daniel JUNCADELLA;0:02:24.368;HYPERCAR;;Genesis Magma Racing;Genesis;GF;171.703;88.076;103.101;
19;3;6;3:24.084;2;;32.337;0;1:18.681;2;1:33.066;2;240.4;24:41.416;19:54:41.416;0:32.337;1:18.681;1:33.066;338.7;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.337;78.681;93.066;
19;3;7;3:38.288;0;B;32.362;0;1:18.838;0;1:47.088;0;224.7;28:19.704;19:58:19.704;0:32.362;1:18.838;1:47.088;337.6;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;32.362;78.838;107.088;
20;2;1;3:39.049;0;;38.771;0;1:22.706;0;1:37.572;0;221.6;3:39.049;19:33:39.049;0:38.771;1:22.706;1:37.572;331.5;René RAST;0:00:04.272;HYPERCAR;;BMW M Team WRT;BMW;GF;38.771;82.706;97.572;
20;2;2;3:25.094;0;;32.705;0;1:18.654;0;1:33.735;0;239.2;7:04.143;19:37:04.143;0:32.705;1:18.654;1:33.735;338.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.705;78.654;93.735;
20;2;3;3:24.262;0;;32.554;0;1:18.454;0;1:33.254;0;240.1;10:28.405;19:40:28.405;0:32.554;1:18.454;1:33.254;339.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.554;78.454;93.254;
20;2;4;3:34.816;0;B;32.515;0;1:18.566;0;1:43.735;0;228.3;14:03.221;19:44:03.221;0:32.515;1:18.566;1:43.735;339.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.515;78.566;103.735;
20;2;5;4:39.709;0;;1:38.094;0;1:24.071;0;1:37.544;0;175.4;18:42.930;19:48:42.930;1:38.094;1:24.071;1:37.544;326.5;René RAST;0:01:04.674;HYPERCAR;;BMW M Team WRT;BMW;GF;98.094;84.071;97.544;
20;2;6;3:26.653;0;;32.864;0;1:18.939;0;1:34.850;0;237.4;22:09.583;19:52:09.583;0:32.864;1:18.939;1:34.850;338.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.864;78.939;94.850;
20;2;7;3:23.444;2;;32.305;0;1:18.138;0;1:33.001;2;241.1;25:33.027;19:55:33.027;0:32.305;1:18.138;1:33.001;339.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.305;78.138;93.001;
20;2;8;3:24.946;0;;32.207;2;1:18.070;3;1:34.669;0;239.3;28:57.973;19:58:57.973;0:32.207;1:18.070;1:34.669;340.8;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;32.207;78.070;94.669;
20;2;9;3:46.105;0;B;34.118;0;1:23.641;0;1:48.346;0;216.9;32:44.078;20:02:44.078;0:34.118;1:23.641;1:48.346;287.6;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;FF;34.118;83.641;108.346;
35;3;1;4:41.226;0;;1:16.825;0;1:28.778;0;1:55.623;0;172.6;4:41.226;19:34:41.226;1:16.825;1:28.778;1:55.623;263.2;Ferdinand HABSBURG;0:00:33.627;HYPERCAR;;Alpine Endurance Team;Alpine;GF;76.825;88.778;115.623;
35;3;2;3:30.640;0;;32.601;0;1:18.643;0;1:39.396;0;232.9;8:11.866;19:38:11.866;0:32.601;1:18.643;1:39.396;338.7;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.601;78.643;99.396;
35;3;3;3:24.309;0;;32.055;0;1:18.779;0;1:33.475;0;240.1;11:36.175;19:41:36.175;0:32.055;1:18.779;1:33.475;338.7;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.055;78.779;93.475;
35;3;4;3:31.939;0;B;32.213;0;1:18.531;0;1:41.195;0;231.4;15:08.114;19:45:08.114;0:32.213;1:18.531;1:41.195;339.7;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.213;78.531;101.195;
35;3;5;4:56.986;0;;1:45.795;0;1:26.512;0;1:44.679;0;165.2;20:05.100;19:50:05.100;1:45.795;1:26.512;1:44.679;294.6;Ferdinand HABSBURG;0:01:13.823;HYPERCAR;;Alpine Endurance Team;Alpine;GF;105.795;86.512;104.679;
35;3;6;3:23.651;0;;32.279;0;1:18.321;2;1:33.051;0;240.9;23:28.751;19:53:28.751;0:32.279;1:18.321;1:33.051;339.7;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.279;78.321;93.051;
35;3;7;3:29.535;0;;31.975;0;1:20.768;0;1:36.792;0;234.1;26:58.286;19:56:58.286;0:31.975;1:20.768;1:36.792;336.6;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;31.975;80.768;96.792;
35;3;8;3:23.135;3;;31.958;3;1:18.553;0;1:32.624;3;241.5;30:21.421;20:00:21.421;0:31.958;1:18.553;1:32.624;338.7;Ferdinand HABSBURG;;HYPERCAR;;Alpine Endurance Team;Alpine;FF;31.958;78.553;92.624;
36;1;1;5:04.046;0;;1:54.102;0;1:27.937;0;1:42.007;0;159.6;5:04.046;19:35:04.046;1:54.102;1:27.937;1:42.007;299.5;Frédéric MAKOWIECKI;0:01:09.685;HYPERCAR;;Alpine Endurance Team;Alpine;GF;114.102;87.937;102.007;
36;1;2;3:40.574;0;;34.121;0;1:21.335;0;1:45.118;0;222.4;8:44.620;19:38:44.620;0:34.121;1:21.335;1:45.118;334.5;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;34.121;81.335;105.118;
36;1;3;3:25.975;0;;32.545;0;1:19.121;0;1:34.309;0;238.1;12:10.595;19:42:10.595;0:32.545;1:19.121;1:34.309;339.7;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.545;79.121;94.309;
36;1;4;3:24.997;0;;32.530;0;1:18.298;0;1:34.169;0;239.3;15:35.592;19:45:35.592;0:32.530;1:18.298;1:34.169;340.8;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.530;78.298;94.169;
36;1;5;3:38.159;0;B;34.375;0;1:20.688;0;1:43.096;0;224.8;19:13.751;19:49:13.751;0:34.375;1:20.688;1:43.096;337.6;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;34.375;80.688;103.096;
36;1;6;4:50.786;0;;1:48.711;0;1:24.147;0;1:37.928;0;168.7;24:04.537;19:54:04.537;1:48.711;1:24.147;1:37.928;330.5;Frédéric MAKOWIECKI;0:01:16.829;HYPERCAR;;Alpine Endurance Team;Alpine;GF;108.711;84.147;97.928;
36;1;7;3:24.832;0;;32.280;0;1:18.818;0;1:33.734;0;239.5;27:29.369;19:57:29.369;0:32.280;1:18.818;1:33.734;336.6;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;GF;32.280;78.818;93.734;
36;1;8;3:23.960;2;;32.171;2;1:18.285;2;1:33.504;2;240.5;30:53.329;20:00:53.329;0:32.171;1:18.285;1:33.504;339.7;Frédéric MAKOWIECKI;;HYPERCAR;;Alpine Endurance Team;Alpine;FF;32.171;78.285;93.504;
38;1;1;4:06.504;0;;57.466;0;1:26.200;0;1:42.838;0;196.9;4:06.504;19:34:06.504;0:57.466;1:26.200;1:42.838;306.3;Sébastien BOURDAIS;0:00:17.264;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;57.466;86.200;102.838;
38;1;2;3:26.441;0;;32.512;0;1:18.656;0;1:35.273;0;237.6;7:32.945;19:37:32.945;0:32.512;1:18.656;1:35.273;340.8;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.512;78.656;95.273;
38;1;3;3:24.462;0;;32.360;0;1:18.417;0;1:33.685;0;239.9;10:57.407;19:40:57.407;0:32.360;1:18.417;1:33.685;340.8;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.360;78.417;93.685;
38;1;4;3:33.415;0;B;32.597;0;1:18.862;0;1:41.956;0;229.8;14:30.822;19:44:30.822;0:32.597;1:18.862;1:41.956;341.9;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.597;78.862;101.956;
38;1;5;5:06.760;0;;2:03.359;0;1:24.536;0;1:38.865;0;159.9;19:37.582;19:49:37.582;2:03.359;1:24.536;1:38.865;324.5;Sébastien BOURDAIS;0:01:33.819;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;123.359;84.536;98.865;
38;1;6;3:27.801;0;;33.181;0;1:19.881;0;1:34.739;0;236.1;23:05.383;19:53:05.383;0:33.181;1:19.881;1:34.739;338.7;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;33.181;79.881;94.739;
38;1;7;3:24.169;0;;32.333;0;1:18.237;0;1:33.599;0;240.3;26:29.552;19:56:29.552;0:32.333;1:18.237;1:33.599;339.7;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.333;78.237;93.599;
38;1;8;3:23.485;2;;32.179;2;1:18.202;2;1:33.104;2;241.1;29:53.037;19:59:53.037;0:32.179;1:18.202;1:33.104;340.8;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;GF;32.179;78.202;93.104;
38;1;9;3:34.178;0;B;32.227;0;1:18.341;0;1:43.610;0;229.0;33:27.215;20:03:27.215;0:32.227;1:18.341;1:43.610;338.7;Sébastien BOURDAIS;;HYPERCAR;;Cadillac Hertz Team Jota;Cadillac;FF;32.227;78.341;103.610;
50;2;1;4:09.646;0;;56.008;0;1:31.465;0;1:42.173;0;194.4;4:09.646;19:34:09.646;0:56.008;1:31.465;1:42.173;247.1;Nicklas NIELSEN;0:00:12.133;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;56.008;91.465;102.173;
50;2;2;3:26.418;0;;32.639;0;1:18.846;0;1:34.933;0;237.6;7:36.064;19:37:36.064;0:32.639;1:18.846;1:34.933;338.7;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;32.639;78.846;94.933;
50;2;3;3:25.103;0;;32.576;0;1:18.793;0;1:33.734;0;239.2;11:01.167;19:41:01.167;0:32.576;1:18.793;1:33.734;340.8;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;32.576;78.793;93.734;
50;2;4;3:36.441;0;B;33.040;0;1:20.495;0;1:42.906;0;226.6;14:37.608;19:44:37.608;0:33.040;1:20.495;1:42.906;324.5;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;33.040;80.495;102.906;
50;2;5;5:13.895;0;;2:10.037;0;1:26.378;0;1:37.480;0;156.3;19:51.503;19:49:51.503;2:10.037;1:26.378;1:37.480;271.8;Nicklas NIELSEN;0:01:36.990;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;130.037;86.378;97.480;
50;2;6;3:24.514;2;;32.484;2;1:18.491;2;1:33.539;2;239.8;23:16.017;19:53:16.017;0:32.484;1:18.491;1:33.539;339.7;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;32.484;78.491;93.539;
50;2;7;3:26.084;0;;32.706;0;1:18.604;0;1:34.774;0;238.0;26:42.101;19:56:42.101;0:32.706;1:18.604;1:34.774;340.8;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;32.706;78.604;94.774;
50;2;8;3:45.259;0;B;33.022;0;1:21.189;0;1:51.048;0;217.8;30:27.360;20:00:27.360;0:33.022;1:21.189;1:51.048;339.7;Nicklas NIELSEN;;HYPERCAR;;Ferrari AF Corse;Ferrari;FF;33.022;81.189;111.048;
51;1;1;5:09.433;0;;1:57.042;0;1:27.128;0;1:45.263;0;156.8;5:09.433;19:35:09.433;1:57.042;1:27.128;1:45.263;308.0;Alessandro PIER GUIDI;0:01:12.807;HYPERCAR;;Ferrari AF Corse;Ferrari;GF;117.042;87.128;105.263;
