POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;41;Classified;63;2:01:15.001;+33.228;+10.971;52;1:28.580;166.1;NTE Sport;GS;;;Audi R8 GT4;M;1529;353;5;86;909;3;;11776;;;Jean-Francois;Brunot;Silver;Atlanta GA;;;2623;2;Silver;;;Kerong;Li;Silver;Boston, MA;;;2627;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5;Classified;63;2:01:19.835;+38.062;+4.834;45;1:28.782;165.8;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta Veloce TCR;M;962;265;22;95;7658;3;;11786;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis;;Boca Raton, FL;;;1801;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;94;Classified;63;2:01:22.963;+41.190;+3.128;37;1:29.019;165.3;Atlanta Speedwerks;TCR;;;Honda Civic FK7 TCR;M;978;259;22;97;2081;3;;11789;;;Tyler;Stone;;Homewood, AL;;;963;5;;;;Ryan;Eversley;Gold;Atlanta, GA;;;501;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;27;Classified;63;2:01:23.068;+41.295;+0.105;4;1:28.624;166.0;Copeland Motorsports;TCR;;;Hyundai Veloster N TCR;M;898;329;22;76;7660;3;;11782;;;Tyler;Maxson;Silver;Bogart, GA;;;2151;1;Silver;;;Tyler;Gonzalez;;St. Cloud, FL;;;2164;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;98;Classified;63;2:01:23.313;+41.540;+0.245;3;1:28.635;166.0;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;953;255;22;98;7660;3;;11779;;;Parker;Chase;;New Braunfels, TX;;;1137;1;;;;Ryan;Norman;Silver;Estero, FL;;;2231;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;77;Classified;63;2:01:23.532;+41.759;+0.219;37;1:28.999;165.3;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Veloster N TCR;M;954;255;22;76;7660;3;;11780;;;Taylor;Hagler;;San Antonio, TX;;;1921;1;;;;Michael;Lewis;Gold;Laguna Beach, CA;;;730;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;61;Classified;63;2:01:24.863;+43.090;+1.331;52;1:29.048;165.3;Road Shagger Racing;TCR;;;Audi RS3 LMS SEQ;M;957;342;22;99;909;3;;11784;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;Bronze;San Francisco, CA;;;2405;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;54;Classified;63;2:01:45.006;+1:03.233;+20.143;44;1:29.003;165.3;Michael Johnson Racing;TCR;;;Hyundai Veloster N TCR;M;955;255;22;76;7660;3;;11781;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;Silver;Cape Town, South Africa;;;765;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;85;Classified;63;2:01:53.855;+1:12.082;+8.849;36;1:29.601;164.2;AOA Racing;TCR;;;Audi RS3 LMS DSG;M;1076;330;22;94;909;3;;11794;;;Gino;Manley;;Fernandina Beach, FL;;;2133;1;;;;Patrick;Wilmot;;Roswell, GA;;;1746;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;15;Classified;63;2:01:55.246;+1:13.473;+1.391;46;1:30.193;163.2;Rockwell Autosport Development;TCR;;;Audi RS3 LMS DSG;M;1059;359;22;94;909;3;;11792;;;Alex;Rockwell;;Colts Neck, NJ;;;2403;1;;;;Eric;Rockwell;;Howell, NJ;;;2431;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;40;Classified;62;2:00:52.046;1 Lap;1 Lap;36;1:26.916;169.3;PF Racing;GS;;;Ford Mustang GT4;M;629;243;5;54;107;3;;11760;;;James;Pesek;Silver;Harrisonville, MO;;;1745;3;Silver;;;Chad;McCumbee;;Ocean Isle Beach, NC;;;461;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;51;Classified;62;2:01:32.608;1 Lap;+40.562;43;1:29.302;164.8;Copeland Motorsports;TCR;;;Hyundai Veloster N TCR;M;958;329;22;76;7660;3;;11785;;;Mason;Filippi;Silver;Alamo, CA;;;2228;1;Silver;;;AJ;Muss;Silver;Rumson, NJ;;;1929;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;64;Classified;62;2:01:38.325;1 Lap;+5.717;44;1:26.682;169.8;TeamTGM;GS;;;Chevrolet Camaro GT4.R;M;920;79;5;63;105;3;;11756;;;Ted;Giovanis;Bronze;Highland, MD;;;489;1;Bronze;;;Owen;Trinkler;Silver;Nashville,TN;;;519;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;33;Classified;62;2:02:00.403;1 Lap;+22.078;36;1:28.913;165.5;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;952;255;22;98;7660;3;;11778;;;Harry;Gottsacker;Silver;San Antonio, TX;;;1456;3;Silver;;;Mark;Wilkins;Gold;Mulmur, ON;;;317;4;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;71;Classified;61;2:01:02.309;2 Laps;1 Lap;48;1:27.789;167.6;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;11767;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;44;Classified;60;1:57:53.796;3 Laps;1 Lap;44;1:28.871;165.6;New German Performance;TCR;;;Audi RS3 LMS DSG;M;1515;386;22;94;909;3;;11790;;;Tristan;Herbert;Bronze;Great Falls, VA;;;2256;1;Bronze;;;Cliff;Brown;Bronze;Braselton, GA;;;2167;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;3;Classified;58;1:53:28.131;5 Laps;2 Laps;44;1:27.404;168.4;Motorsports In Action;GS;;;McLaren 570S GT4;M;818;160;5;88;7651;3;;11759;;;Sheena;Monk;Bronze;Newtown, PA;;;1532;1;Bronze;;;Spencer;Pigot;Gold;Orlando, FL;;;243;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;89;Classified;58;1:55:10.132;5 Laps;+1:42.001;44;1:29.053;165.2;TWOth Autosport / Bestline AutoTech;TCR;;;Audi RS3 LMS SEQ;M;1525;315;22;99;909;3;;11793;;;Marco;Cirone;;Toronto, ON;;;165;1;;;;Travis;Hill;;Ottawa, Ontario;;;2049;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;56;Classified;56;2:01:57.877;7 Laps;2 Laps;43;1:26.593;169.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;765;212;5;89;7643;3;;11762;;;Kenny;Murillo;;Santa Rosa, CA;;;1820;4;;;;Eric;Foss;Silver;Fort Worth, TX;;;488;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;14;Classified;54;1:47:37.800;9 Laps;2 Laps;43;1:26.696;169.7;Riley Motorsports;GS;;;Toyota Supra GT4;M;919;35;5;104;7662;3;;11755;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;1;;;;Pierre;Kleinubing;Silver;Coconut Creek, FL;;;806;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;95;Classified;46;1:39:22.221;17 Laps;8 Laps;43;1:26.908;169.3;Turner Motorsport;GS;;;BMW M4 GT4;M;760;38;5;68;74;3;;11769;;;Bill;Auberlen;Gold;Lake Havasu City, AZ;;;39;1;Gold;;;Dillon;Machavern;Silver;Charlotte, VT;;;463;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;88;Classified;36;1:15:16.012;27 Laps;10 Laps;35;1:29.147;165.1;VGMC Racing, LLC;TCR;;;Honda Civic FK7 TCR;M;976;355;22;97;2081;3;;11791;;;Victor;Gonzalez;;Trujillo Alto, PR;;;811;1;;;;Karl;Wittmer;Silver;Montreal, QC;;;2557;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;17;Classified;33;1:11:15.679;30 Laps;3 Laps;7;1:30.480;162.6;Unitronic JDC-Miller MotorSports;TCR;;;Audi RS3 LMS SEQ;M;956;270;22;99;909;3;;11783;;;Chris;Miller;Silver;Minneapolis, MN;;;265;1;Silver;;;Mikey;Taylor;;Pretoria, South Africa;;;791;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;96;Classified;22;40:10.427;41 Laps;11 Laps;7;1:28.943;165.5;Turner Motorsport;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;;11768;;;Robby;Foley;Silver;Randolph, NJ;;;1302;2;Silver;;;Vincent;Barletta;;Canton, MA;;;1894;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;46;Classified;63;2:00:47.891;+6.118;+5.956;43;1:27.221;168.7;TeamTGM;GS;;;Chevrolet Camaro GT4.R;M;921;79;5;63;105;3;;11757;;;Hugh;Plumb;Bronze;Unionville, PA;;;421;3;Bronze;;;Matt;Plumb;Silver;Chadds Ford, PA;;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
;81;Retired;20;36:32.886;;;5;1:30.243;163.1;CB Motorsports;TCR;;;Hyundai Veloster N TCR;M;971;351;22;76;7660;3;;11787;;;Caleb;Bacon;;Mooresville, NC;;;2437;1;;;;Coby;Shield;;Lynchburg VA;;;2616;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;93;Retired;12;18:02.206;;;3;1:27.400;168.4;CarBahn with Peregrine racing;GS;;;Audi R8 GT4;M;863;285;5;86;909;3;;11764;;;Nolan;Siegel;;Palo Alto, CA;;;2421;1;;;;Tyler;McQuarrie;Silver;Danville, CA;;;454;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
;19;Not started;0;;;;0;;;VAN DER STEUR RACING;TCR;;;Hyundai Veloster N TCR;M;950;341;22;76;7660;3;;11777;;;Rory;van der Steur;;Chesapeake City, MD;;;2408;1;;;;Denis;Dupont;;Braine le Chateau, Belgiu;;;2250;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;59;Not started;0;;;;0;;;KohR Motorsports;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;;11774;;;Kyle;Marcelli;Gold;Toronto, ON;;;88;2;Gold;;;Dean;Martin;Bronze;Westland, MI;;;1291;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
