NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
16;0;1;4:41.371;0;;3:16.255;0;45.341;0;39.775;0;51.2;4:41.371;10:54;3:16.255;0:45.341;0:39.775;194.9;Olivier Porta  ;0:02:49;
16;0;2;1:34.939;0;;20.807;0;37.601;0;36.531;0;151.8;6:16.310;10:56;0:20.807;0:37.601;0:36.531;210.5;Olivier Porta  ;;
16;0;3;1:40.921;0;B;20.471;0;36.635;0;43.815;0;142.8;7:57.231;10:57;0:20.471;0:36.635;0:43.815;212.2;Olivier Porta  ;;
16;0;4;5:10.469;0;;3:57.200;0;37.318;0;35.951;2;46.4;13:07.700;11:03;3:57.200;0:37.318;0:35.951;211.4;Olivier Porta  ;0:03:42;
16;0;5;1:32.254;2;;20.205;0;35.995;0;36.054;0;156.2;14:39.954;11:04;0:20.205;0:35.995;0:36.054;212.6;Olivier Porta  ;;
16;0;6;1:38.219;0;B;20.456;0;36.036;0;41.727;0;146.7;16:18.173;11:06;0:20.456;0:36.036;0:41.727;211.4;Olivier Porta  ;;
16;0;7;6:32.394;0;;5:12.798;0;36.679;0;42.917;0;36.7;22:50.567;11:12;5:12.798;0:36.679;0:42.917;210.5;Olivier Porta  ;0:04:58;
16;0;8;1:34.464;0;;20.943;0;37.332;0;36.189;0;152.6;24:25.031;11:14;0:20.943;0:37.332;0:36.189;208.9;Olivier Porta  ;;
16;0;9;1:32.770;0;;20.497;0;36.225;0;36.048;0;155.3;25:57.801;11:15;0:20.497;0:36.225;0:36.048;208.9;Olivier Porta  ;;
16;0;10;1:37.910;0;B;20.499;0;36.101;0;41.310;0;147.2;27:35.711;11:17;0:20.499;0:36.101;0:41.310;210.9;Olivier Porta  ;;
16;0;11;7:26.538;0;;6:10.234;0;37.844;0;38.460;0;32.3;35:02.249;11:25;6:10.234;0:37.844;0:38.460;207.3;Olivier Porta  ;0:05:54;
16;0;12;1:32.583;0;;20.692;0;35.828;2;36.063;0;155.7;36:34.832;11:26;0:20.692;0:35.828;0:36.063;211.8;Olivier Porta  ;;
16;0;13;1:33.325;0;;20.245;0;35.914;0;37.166;0;154.4;38:08.157;11:28;0:20.245;0:35.914;0:37.166;212.6;Olivier Porta  ;;
16;0;14;1:33.080;0;;20.183;2;35.917;0;36.980;0;154.8;39:41.237;11:29;0:20.183;0:35.917;0:36.980;210.5;Olivier Porta  ;;
16;0;15;1:41.971;0;B;20.406;0;39.433;0;42.132;0;141.3;41:23.208;11:31;0:20.406;0:39.433;0:42.132;207.7;Olivier Porta  ;;
18;0;1;5:04.811;0;B;3:04.420;0;57.870;0;1:02.521;0;47.3;5:04.811;10:55;3:04.420;0:57.870;1:02.521;136.2;Philippe Macé;0:02:38;
18;0;2;4:44.186;0;;3:10.600;0;49.340;0;44.246;0;50.7;9:48.997;10:59;3:10.600;0:49.340;0:44.246;145.6;Philippe Macé;0:02:52;
18;0;3;1:52.333;0;;25.335;0;46.440;0;40.558;0;128.3;11:41.330;11:01;0:25.335;0:46.440;0:40.558;171.4;Philippe Macé;;
18;0;4;1:44.327;0;;23.216;0;41.526;0;39.585;0;138.1;13:25.657;11:03;0:23.216;0:41.526;0:39.585;185.6;Philippe Macé;;
18;0;5;1:47.506;0;B;22.426;0;40.005;0;45.075;0;134.0;15:13.163;11:05;0:22.426;0:40.005;0:45.075;193.2;Philippe Macé;;
18;0;6;4:04.829;0;;2:36.280;0;47.504;0;41.045;0;58.9;19:17.992;11:09;2:36.280;0:47.504;0:41.045;174.5;Philippe Macé;0:02:11;
18;0;7;1:41.148;0;;23.094;0;39.797;0;38.257;0;142.5;20:59.140;11:10;0:23.094;0:39.797;0:38.257;189.5;Philippe Macé;;
18;0;8;1:40.057;0;;21.731;0;40.403;0;37.923;2;144.0;22:39.197;11:12;0:21.731;0:40.403;0:37.923;189.8;Philippe Macé;;
18;0;9;1:55.918;0;;30.788;0;46.391;0;38.739;0;124.3;24:35.115;11:14;0:30.788;0:46.391;0:38.739;187.2;Philippe Macé;;
18;0;10;2:07.442;0;B;21.582;0;48.882;0;56.978;0;113.1;26:42.557;11:16;0:21.582;0:48.882;0:56.978;133.2;Philippe Macé;;
18;0;11;6:06.783;0;;4:46.775;0;40.589;0;39.419;0;39.3;32:49.340;11:22;4:46.775;0:40.589;0:39.419;193.5;Philippe Macé;0:04:30;
18;0;12;1:54.982;0;B;21.604;0;38.388;2;54.990;0;125.3;34:44.322;11:24;0:21.604;0:38.388;0:54.990;196.0;Philippe Macé;;
18;0;13;5:13.929;0;;3:54.390;0;39.624;0;39.915;0;45.9;39:58.251;11:29;3:54.390;0:39.624;0:39.915;180.9;Philippe Macé;0:03:37;
18;0;14;1:39.132;0;;21.536;0;38.838;0;38.758;0;145.4;41:37.383;11:31;0:21.536;0:38.838;0:38.758;193.5;Philippe Macé;;
18;0;15;1:39.036;2;;21.504;2;38.475;0;39.057;0;145.5;43:16.419;11:33;0:21.504;0:38.475;0:39.057;193.9;Philippe Macé;;
18;0;16;2:25.634;0;B;28.596;0;54.163;0;1:02.875;0;99.0;45:42.053;11:35;0:28.596;0:54.163;1:02.875;141.9;Philippe Macé;;
24;0;1;2:24.876;0;;1:01.101;0;43.087;0;40.688;0;99.5;2:24.876;10:52;1:01.101;0:43.087;0:40.688;196.4;Sarah Reader;0:00:38;
24;0;2;1:36.189;0;;21.302;0;37.652;0;37.235;0;149.8;4:01.065;10:54;0:21.302;0:37.652;0:37.235;209.3;Sarah Reader;;
24;0;3;1:33.786;0;;20.656;0;36.807;0;36.323;0;153.7;5:34.851;10:55;0:20.656;0:36.807;0:36.323;209.7;Sarah Reader;;
24;0;4;1:32.925;0;;20.274;0;36.055;0;36.596;0;155.1;7:07.776;10:57;0:20.274;0:36.055;0:36.596;212.2;Sarah Reader;;
24;0;5;1:37.636;0;B;20.405;0;36.349;0;40.882;0;147.6;8:45.412;10:58;0:20.405;0:36.349;0:40.882;211.8;Sarah Reader;;
24;0;6;4:11.883;0;;2:58.572;0;37.074;0;36.237;0;57.2;12:57.295;11:02;2:58.572;0:37.074;0:36.237;210.1;Sarah Reader;0:02:43;
24;0;7;1:31.355;0;;20.342;0;35.557;0;35.456;0;157.7;14:28.650;11:04;0:20.342;0:35.557;0:35.456;212.2;Sarah Reader;;
24;0;8;1:30.665;0;;20.084;0;35.247;0;35.334;0;158.9;15:59.315;11:05;0:20.084;0:35.247;0:35.334;212.2;Sarah Reader;;
24;0;9;1:30.638;0;;19.959;0;35.291;0;35.388;0;159.0;17:29.953;11:07;0:19.959;0:35.291;0:35.388;212.2;Sarah Reader;;
