POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;71;Classified;148;4:01:03.927;-;-;102;1:26.761;169.6;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;7931;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;;Edinburgh, Scotland;;;411;1;;;;Andrew;Davis;;Athens, GA;;;329;2;;;;;;;;;;;;;;;;;;;;;;
12;29;Classified;147;4:01:35.749;1 Lap;+1:54.175;102;1:29.022;165.3;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;865;255;22;76;7660;3;;7909;;;Parker;Chase;;New Braunfels, TX;;;1137;1;;;;Spencer;Brockman;;Westport, CT;;;2037;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;31;Classified;147;4:01:51.838;1 Lap;+16.089;125;1:27.418;168.3;Team Hardpoint;GS;;;Audi R8 GT4;M;783;301;5;86;909;3;;7990;;;Rob;Ferriol;;Fayetteville, NC;;;1589;1;;;;Spencer;Pumpelly;;Atlanta, GA;;;64;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;3;Classified;147;4:01:53.405;1 Lap;+1.567;126;1:27.836;167.5;Motorsports In Action;GS;;;McLaren 570S GT4;M;818;160;5;88;7651;3;;7940;;;Sheena;Monk;;Newtown, PA;;;1532;1;;;;Corey;Lewis;;Nazareth, PA;;;763;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;73;Classified;147;4:01:54.646;1 Lap;+1.241;84;1:29.788;163.9;LA Honda World Racing;TCR;;;Honda Civic TCR;M;631;262;22;77;2081;3;;7951;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;Mathew;Pombo;;Johns Creek, GA;;;529;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;77;Classified;146;4:01:17.151;2 Laps;1 Lap;82;1:30.302;163.0;LA Honda World Racing;TCR;;;Honda Civic TCR;M;774;262;22;77;2081;3;;7947;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;Taylor;Hagler;;San Antonio, TX;;;1921;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;09;Classified;146;4:01:43.336;2 Laps;+26.185;114;1:27.625;167.9;Automatic Racing;GS;;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;;7995;;;Ramin;Abdolvahabi;;Palm Bch Gardens, FL;;;520;1;;;;Tom;Long;;Fort Mill, SC;;;452;2;;;;Brandon;Kidd;;Syracuse, NY;;;1581;3;;;;;;;;;;;;;;;;;;;;;;
18;95;Classified;146;4:02:01.437;2 Laps;+18.101;100;1:26.688;169.8;Turner Motorsport;GS;;;BMW M4 GT4;M;760;38;5;68;74;3;;7976;;;Bill;Auberlen;;Lake Havasu City, AZ;;;1991;1;;;;Robby;Foley;;Randolph, NJ;;;1302;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;98;Classified;145;4:01:47.488;3 Laps;1 Lap;65;1:29.602;164.2;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;591;255;22;76;7660;3;;7908;;;Michael;Lewis;;Laguna Beach, CA;;;730;2;;;;Mason;Filippi;;Alamo, CA;;;1829;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;38;Classified;143;4:02:25.243;5 Laps;2 Laps;48;1:27.653;167.9;BGB Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;810;157;5;78;112;3;;7991;;;John;Tecce;;Daytona Beach, FL;;;1268;2;;;;Jan;Heylen;;Dunedin, FL;;;184;1;;;;Thomas;Collingwood;;St. John's, NL;;;1796;3;;;;;;;;;;;;;;;;;;;;;;
21;5;Classified;142;4:01:04.713;6 Laps;1 Lap;84;1:29.900;163.7;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;620;265;22;70;7658;3;;7933;;;Roy;Block;;Corrientes, Argentia;;;1077;3;;;;Tim;Lewis;;Boca Raton, FL;;;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;96;Classified;142;4:07:57.129;6 Laps;+6:52.416;119;1:27.215;168.7;Turner Motorsport;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;;7975;;;Robby;Foley;;Randolph, NJ;;;1302;2;;;;Vincent;Barletta;;Canton, MA;;;1894;3;;;;Andrew;Pinkerton;;Birmingham, AL;;;2144;4;;;;;;;;;;;;;;;;;;;;;;
23;47;Classified;132;4:02:10.152;16 Laps;10 Laps;98;1:30.179;163.2;Forty7 Motorsports;TCR;;;Hyundai Veloster N TCR;M;786;193;22;76;7660;3;;7977;;;Alex;Papadopulos;;Houston, TX;;;1834;5;;;;Ben;Waddell;;Denver, CO;;;1659;3;;;;Jason;Rabe;;Forestburgh, NY;;;870;2;;;;;;;;;;;;;;;;;;;;;;
24;54;Classified;127;4:02:34.367;21 Laps;5 Laps;98;1:29.363;164.7;JDC-Miller MotorSports;TCR;;;Audi RS3 LMS TCR;M;755;270;22;84;909;3;;7930;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;;Cape Town, S. Africa;;;765;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;57;Classified;121;4:01:30.710;27 Laps;6 Laps;99;1:26.215;170.7;Winward Racing;GS;;;Mercedes-AMG GT GT4;M;794;304;5;89;7643;3;;7934;;;Bryce;Ward;;Seabrook, TX;;;1249;3;;;;Philip;Ellis;;Munich, Germany;;;1936;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;21;Classified;115;4:02:03.771;33 Laps;6 Laps;68;1:29.192;165.0;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;592;255;22;76;7660;3;;7911;;;Harry;Gottsacker;;San Antonio, TX;;;1456;3;;;;Mark;Wilkins;;Mulmur, ON;;;317;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;99;Classified;103;3:01:14.061;45 Laps;12 Laps;69;1:27.608;168.0;Automatic Racing;GS;;;Aston Martin Vantage GT4;M;624;95;5;56;73;3;;7994;;;Kris;Wilson;;Golden, CO;;;423;1;;;;Gary;Ferrera;;Houston, TX;;;1735;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;20;Classified;88;2:31:33.019;60 Laps;15 Laps;56;1:28.103;167.0;M1 Racing LLC;GS;;;McLaren 570S GT4;M;892;321;5;88;7651;3;;7907;;;Ashley;Freiberg;;Las Vegas, NV;;;336;1;;;;Ryan;Nash;;North Bergen, NJ;;;1803;2;;;;Don;Yount;;Dallas, TX;;;399;4;;;;;;;;;;;;;;;;;;;;;;
29;23;Classified;86;2:24:07.341;62 Laps;2 Laps;5;1:30.367;162.8;FASTMD Racing with Speed Syndicate;TCR;;;Audi RS3 LMS TCR;M;811;314;22;84;909;3;;7993;;;James;Vance;;Toronto, ON;;;486;2;;;;Max;Faulkner;;Little Silver, NJ;;;1595;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;61;Classified;68;1:50:44.031;80 Laps;18 Laps;43;1:30.588;162.4;Road Shagger Racing;TCR;;;Audi RS3 LMS TCR;M;764;225;22;84;909;3;;7937;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;65;Classified;28;43:52.578;120 Laps;40 Laps;9;1:29.222;164.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;;7938;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Tim;Probert;;Houston, TX;;;491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;35;Classified;27;40:15.047;121 Laps;1 Lap;7;1:27.996;167.2;Riley Motorsports;GS;;;Mercedes-AMG GT GT4;M;750;35;5;89;7643;3;;7926;;;Jim;Cox;;Nokomis, FL;;;1248;1;;;;Dylan;Murry;;Cumming, GA;;;1571;2;;;;Colin;Braun;;Ovalo, TX;;;61;3;;;;;;;;;;;;;;;;;;;;;;
;37;Not started;0;;;;0;;;LA Honda World Racing;TCR;;;Honda Civic TCR;M;608;262;22;77;2081;3;;7946;;;Shelby;Blackstock;;Nashville, TN;;;249;1;;;;Chris;Miller;;Minneapolis, MN;;;265;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
