NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
15;0;1;2:37.231;0;;1:02.228;0;35.216;0;59.787;0;132.6;2:37.231;14:47;1:02.228;0:35.216;0:59.787;231.3;Stephane Raffin ;0:00:19;
15;0;2;2:12.062;0;;39.189;0;33.663;0;59.210;0;157.9;4:49.293;14:49;0:39.189;0:33.663;0:59.210;238.4;Stephane Raffin ;;
15;0;3;2:08.551;0;;38.362;0;33.462;0;56.727;0;162.2;6:57.844;14:51;0:38.362;0:33.462;0:56.727;242.2;Stephane Raffin ;;
15;0;4;2:11.018;0;;37.911;0;36.167;0;56.940;0;159.1;9:08.862;14:54;0:37.911;0:36.167;0:56.940;192.5;Stephane Raffin ;;
15;0;5;2:09.390;0;;38.428;0;33.493;0;57.469;0;161.1;11:18.252;14:56;0:38.428;0:33.493;0:57.469;238.4;Stephane Raffin ;;
15;0;6;2:06.765;2;;37.625;0;32.996;0;56.144;0;164.5;13:25.017;14:58;0:37.625;0:32.996;0:56.144;238.9;Stephane Raffin ;;
15;0;7;2:08.197;0;;38.605;0;32.968;0;56.624;0;162.6;15:33.214;15:00;0:38.605;0:32.968;0:56.624;241.1;Stephane Raffin ;;
15;0;8;2:07.129;0;;37.465;2;32.869;2;56.795;0;164.0;17:40.343;15:02;0:37.465;0:32.869;0:56.795;240.0;Stephane Raffin ;;
15;0;9;2:07.720;0;;37.573;0;33.308;0;56.839;0;163.2;19:48.063;15:04;0:37.573;0:33.308;0:56.839;238.4;Stephane Raffin ;;
15;0;10;2:18.514;0;B;37.933;0;33.256;0;1:07.325;0;150.5;22:06.577;15:07;0:37.933;0:33.256;1:07.325;241.6;Stephane Raffin ;;
15;0;11;4:58.819;0;;3:26.637;0;34.192;0;57.990;0;69.8;27:05.396;15:12;3:26.637;0:34.192;0:57.990;234.8;Stephane Raffin ;0:02:57;
15;0;12;2:10.506;0;;38.705;0;35.020;0;56.781;0;159.7;29:15.902;15:14;0:38.705;0:35.020;0:56.781;235.3;Stephane Raffin ;;
15;0;13;2:09.921;0;;38.707;0;33.780;0;57.434;0;160.5;31:25.823;15:16;0:38.707;0:33.780;0:57.434;236.3;Stephane Raffin ;;
15;0;14;2:09.676;0;;38.798;0;34.126;0;56.752;0;160.8;33:35.499;15:18;0:38.798;0:34.126;0:56.752;237.9;Stephane Raffin ;;
15;0;15;2:08.404;0;;38.542;0;33.677;0;56.185;0;162.4;35:43.903;15:20;0:38.542;0:33.677;0:56.185;236.8;Stephane Raffin ;;
15;0;16;2:07.331;0;;37.899;0;33.357;0;56.075;0;163.7;37:51.234;15:22;0:37.899;0:33.357;0:56.075;238.4;Stephane Raffin ;;
15;0;17;2:06.815;0;;37.749;0;33.155;0;55.911;2;164.4;39:58.049;15:24;0:37.749;0:33.155;0:55.911;239.5;Stephane Raffin ;;
15;0;18;2:17.922;0;;47.417;0;34.104;0;56.401;0;151.2;42:15.971;15:27;0:47.417;0:34.104;0:56.401;237.9;Stephane Raffin ;;
15;0;19;2:08.095;0;;38.336;0;33.461;0;56.298;0;162.8;44:24.066;15:29;0:38.336;0:33.461;0:56.298;238.4;Stephane Raffin ;;
15;0;20;2:07.712;0;;37.988;0;33.488;0;56.236;0;163.2;46:31.778;15:31;0:37.988;0:33.488;0:56.236;238.4;Stephane Raffin ;;
16;0;1;7:20.904;0;;5:46.794;0;37.259;0;56.851;0;47.3;7:20.904;14:52;5:46.794;0:37.259;0:56.851;234.8;Olivier Porta  ;0:05:06;
16;0;2;2:11.647;0;;36.531;0;37.316;0;57.800;0;158.4;9:32.551;14:54;0:36.531;0:37.316;0:57.800;175.9;Olivier Porta  ;;
16;0;3;2:00.526;0;;36.153;0;32.163;0;52.210;2;173.0;11:33.077;14:56;0:36.153;0:32.163;0:52.210;245.5;Olivier Porta  ;;
16;0;4;2:02.573;0;;35.722;2;31.932;2;54.919;0;170.1;13:35.650;14:58;0:35.722;0:31.932;0:54.919;246.0;Olivier Porta  ;;
16;0;5;2:19.543;0;;40.414;0;39.636;0;59.493;0;149.4;15:55.193;15:00;0:40.414;0:39.636;0:59.493;203.0;Olivier Porta  ;;
16;0;6;2:00.364;2;;36.001;0;32.149;0;52.214;0;173.2;17:55.557;15:02;0:36.001;0:32.149;0:52.214;244.3;Olivier Porta  ;;
