POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;58;Classified;49;2:02:05.596;+31.116;+2.421;28;2:12.767;161.5;KohR Motorsports;GS;;;Ford Mustang GT4;M;649;161;5;54;107;3;;4927;;;DJ;Randall;;Odessa, FL;;;737;4;;;;Alec;Udell;;Woodlands, TX;;;866;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;56;Classified;49;2:02:08.268;+33.788;+2.672;27;2:12.995;161.2;Murillo Racing;GS;;;Mercedes-AMG;M;451;212;5;69;7643;3;;4889;;;Jeff;Mosing;;Austin, TX;;;487;2;;;;Eric;Foss;;Fort Worth, TX;;;488;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;37;Classified;49;2:02:33.961;+59.481;+25.693;28;2:15.406;158.3;LA Honda World Racing;TCR;;;Honda Civic TCR;M;608;262;22;77;2081;3;;4906;;;Tom;O'Gorman;;Mason, OH;;;1721;2;;;;Shelby;Blackstock;;Nashville, TN;;;249;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;46;Classified;49;2:02:38.599;+1:04.119;+4.638;24;2:12.508;161.8;Team TGM;GS;;;Mercedes-AMG;M;469;221;5;69;7643;3;;4896;;;Owen;Trinkler;;Nashville, TN;;;519;5;;;;Hugh;Plumb;;Unionville, PA;;;421;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;17;Classified;49;2:02:41.184;+1:06.704;+2.585;27;2:15.800;157.9;JDC-Miller MotorSports;TCR;;;Audi RS3 LMS TCR;M;641;15;22;67;909;3;;4926;;;Mikey;Taylor;;Pretoria, South Africa;;;791;2;;;;Britt;Casey Jr;;Barrington, IL;;;845;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;89;Classified;49;2:02:53.748;+1:19.268;+12.564;40;2:16.812;156.7;HART;TCR;;;Honda Civic TCR;M;582;76;22;77;2081;3;;4904;;;Chad;Gilsinger;;Marysville, OH;;;517;1;;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;21;Classified;49;2:03:05.505;+1:31.025;+11.757;41;2:16.807;156.7;BRYAN HERTA AUTOSPORT W/ CURB-AGAJANIAN;TCR;;;Hyundai Veloster N TCR;M;592;255;22;76;7660;3;;4885;;;Mason;Filippi;;Alamo, CA;;;1829;3;;;;Harry;Gottsacker;;San Antonio, TX;;;1456;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;52;Classified;49;2:03:06.272;+1:31.792;+0.767;40;2:17.366;156.1;LA Honda World Racing;TCR;;;Honda Civic TCR;M;609;262;22;77;2081;3;;4907;;;Colin;Mullan;;Danville, CA;;;1681;5;;;;Max;Faulkner;;DO NOT PUBLISH;;;1595;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;4;Classified;49;2:03:08.444;+1:33.964;+2.172;26;2:12.690;161.6;Team TGM;GS;;;Mercedes-AMG;M;471;221;5;69;7643;3;;4887;;;Ted;Giovanis;;Highland, MD;;;489;1;;;;Guy;Cosmo;;Palm Bch Gardens, FL;;;49;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;22;Classified;49;2:03:13.053;+1:38.573;+4.609;27;2:13.306;160.8;Multimatic Motorsports;GS;;;Ford Mustang GT4;M;476;78;5;54;107;3;;4923;;;Matt;Crafton;;Mooresville, NC;;;1851;1;;;;Grant;Enfinger;;Kannapolis, NC;;;1854;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
