NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
14;2;2;3:39.696;0;;34.491;2;1:24.299;0;1:40.906;0;223.3;8:14.692;12:08:14.692;0:34.491;1:24.299;1:40.906;318.8;Mathias BECHE;;LMP2;P/A;TDS Racing;Oreca;GF;34.491;84.299;100.906;
14;2;3;3:38.365;0;;35.514;0;1:23.872;2;1:38.979;0;224.6;11:53.057;12:11:53.057;0:35.514;1:23.872;1:38.979;316.0;Mathias BECHE;;LMP2;P/A;TDS Racing;Oreca;GF;35.514;83.872;98.979;
14;2;4;3:37.120;2;;34.556;0;1:23.976;0;1:38.588;2;225.9;15:30.177;12:15:30.177;0:34.556;1:23.976;1:38.588;317.0;Mathias BECHE;;LMP2;P/A;TDS Racing;Oreca;FF;34.556;83.976;98.588;
15;1;1;3:35.316;0;;38.386;0;1:21.032;0;1:35.898;0;225.4;3:35.316;12:03:35.316;0:38.386;1:21.032;1:35.898;332.5;Kevin MAGNUSSEN;0:00:04.076;HYPERCAR;;BMW M Team WRT;BMW;GF;38.386;81.032;95.898;
15;1;2;3:29.145;0;;34.013;0;1:19.826;0;1:35.306;2;234.5;7:04.461;12:07:04.461;0:34.013;1:19.826;1:35.306;338.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;34.013;79.826;95.306;
15;1;3;3:30.482;0;;33.824;0;1:20.447;0;1:36.211;0;233.0;10:34.943;12:10:34.943;0:33.824;1:20.447;1:36.211;313.3;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;33.824;80.447;96.211;
15;1;4;3:30.136;0;;33.862;0;1:19.893;0;1:36.381;0;233.4;14:05.079;12:14:05.079;0:33.862;1:19.893;1:36.381;320.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;GF;33.862;79.893;96.381;
15;1;5;3:28.919;2;;33.359;2;1:19.770;2;1:35.790;0;234.8;17:33.998;12:17:33.998;0:33.359;1:19.770;1:35.790;320.7;Kevin MAGNUSSEN;;HYPERCAR;;BMW M Team WRT;BMW;FF;33.359;79.770;95.790;
150;2;1;5:47.753;0;B;2:12.853;0;1:35.818;0;1:59.082;0;139.6;5:47.753;12:05:47.753;2:12.853;1:35.818;1:59.082;245.4;Lilou WADOUX;0:01:32.246;LMGT3;;Richard Mille AF Corse;Ferrari;GF;132.853;95.818;119.082;
150;2;2;5:07.121;0;B;1:39.756;0;1:32.358;0;1:55.007;0;159.7;10:54.874;12:10:54.874;1:39.756;1:32.358;1:55.007;285.4;Lilou WADOUX;0:01:12.749;LMGT3;;Richard Mille AF Corse;Ferrari;GF;99.756;92.358;115.007;
150;2;3;4:56.299;0;;1:35.052;0;1:32.248;2;1:48.999;2;165.6;15:51.173;12:15:51.173;1:35.052;1:32.248;1:48.999;286.1;Lilou WADOUX;0:01:08.500;LMGT3;;Richard Mille AF Corse;Ferrari;FF;95.052;92.248;108.999;
17;2;1;4:41.310;0;B;1:19.358;0;1:30.367;0;1:51.585;0;172.5;4:41.310;12:04:41.310;1:19.358;1:30.367;1:51.585;208.7;Luis Felipe DERANI;0:00:38.680;HYPERCAR;;Genesis Magma Racing;Genesis;GF;79.358;90.367;111.585;
17;2;2;4:50.725;0;B;1:36.668;0;1:25.095;0;1:48.962;0;168.7;9:32.035;12:09:32.035;1:36.668;1:25.095;1:48.962;297.0;Luis Felipe DERANI;0:01:06.792;HYPERCAR;;Genesis Magma Racing;Genesis;GF;96.668;85.095;108.962;
17;2;3;4:49.048;0;;1:44.016;0;1:25.230;0;1:39.802;0;169.7;14:21.083;12:14:21.083;1:44.016;1:25.230;1:39.802;277.3;Luis Felipe DERANI;0:01:11.724;HYPERCAR;;Genesis Magma Racing;Genesis;GF;104.016;85.230;99.802;
17;2;4;3:35.681;2;;34.912;2;1:22.243;2;1:38.526;2;227.4;17:56.764;12:17:56.764;0:34.912;1:22.243;1:38.526;308.0;Luis Felipe DERANI;;HYPERCAR;;Genesis Magma Racing;Genesis;FF;34.912;82.243;98.526;
183;2;1;4:21.940;0;;1:00.331;0;1:33.591;0;1:48.018;0;185.3;4:21.940;12:04:21.940;1:00.331;1:33.591;1:48.018;268.4;Matthieu VAXIVIERE;0:00:21.522;LMP2;P/A;AF Corse;Oreca;GF;60.331;93.591;108.018;
183;2;2;3:46.178;0;;35.169;2;1:27.124;0;1:43.885;0;216.9;8:08.118;12:08:08.118;0:35.169;1:27.124;1:43.885;283.1;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;35.169;87.124;103.885;
183;2;3;3:41.599;2;;35.869;0;1:25.304;2;1:40.426;2;221.4;11:49.717;12:11:49.717;0:35.869;1:25.304;1:40.426;317.0;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;GF;35.869;85.304;100.426;
183;2;4;3:51.384;0;B;35.323;0;1:26.352;0;1:49.709;0;212.0;15:41.101;12:15:41.101;0:35.323;1:26.352;1:49.709;295.4;Matthieu VAXIVIERE;;LMP2;P/A;AF Corse;Oreca;FF;35.323;86.352;109.709;
19;3;1;4:33.521;0;;1:22.937;0;1:27.413;0;1:43.171;0;177.4;4:33.521;12:04:33.521;1:22.937;1:27.413;1:43.171;263.2;Daniel JUNCADELLA;0:00:43.503;HYPERCAR;;Genesis Magma Racing;Genesis;GF;82.937;87.413;103.171;
19;3;2;3:33.900;0;;33.681;0;1:21.145;0;1:39.074;0;229.3;8:07.421;12:08:07.421;0:33.681;1:21.145;1:39.074;330.5;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;33.681;81.145;99.074;
19;3;3;3:28.805;0;;33.168;2;1:20.103;0;1:35.534;0;234.9;11:36.226;12:11:36.226;0:33.168;1:20.103;1:35.534;338.7;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;GF;33.168;80.103;95.534;
19;3;4;3:27.310;2;;33.196;0;1:19.429;2;1:34.685;2;236.6;15:03.536;12:15:03.536;0:33.196;1:19.429;1:34.685;338.7;Daniel JUNCADELLA;;HYPERCAR;;Genesis Magma Racing;Genesis;FF;33.196;79.429;94.685;
2;3;1;4:34.829;0;;1:11.382;0;1:33.848;0;1:49.599;0;176.6;4:34.829;12:04:34.829;1:11.382;1:33.848;1:49.599;289.1;Ben GREEN;0:00:30.945;LMGT3;;TF Sport;Corvette;GF;71.382;93.848;109.599;
2;3;2;3:56.106;0;;37.418;0;1:30.919;0;1:47.769;0;207.8;8:30.935;12:08:30.935;0:37.418;1:30.919;1:47.769;289.1;Ben GREEN;;LMGT3;;TF Sport;Corvette;GF;37.418;90.919;107.769;
2;3;3;3:54.954;2;;36.993;2;1:30.607;2;1:47.354;2;208.8;12:25.889;12:12:25.889;0:36.993;1:30.607;1:47.354;293.0;Ben GREEN;;LMGT3;;TF Sport;Corvette;GF;36.993;90.607;107.354;
2;3;4;4:01.520;0;B;37.035;0;1:30.641;0;1:53.844;0;203.1;16:27.409;12:16:27.409;0:37.035;1:30.641;1:53.844;292.3;Ben GREEN;;LMGT3;;TF Sport;Corvette;FF;37.035;90.641;113.844;
20;2;1;3:43.918;0;;44.201;0;1:22.478;0;1:37.239;0;216.7;3:43.918;12:03:43.918;0:44.201;1:22.478;1:37.239;306.3;René RAST;0:00:06.423;HYPERCAR;;BMW M Team WRT;BMW;GF;44.201;82.478;97.239;
20;2;2;3:28.739;0;;33.491;0;1:19.742;0;1:35.506;2;235.0;7:12.657;12:07:12.657;0:33.491;1:19.742;1:35.506;338.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;33.491;79.742;95.506;
20;2;3;3:30.164;0;;33.136;2;1:19.627;0;1:37.401;0;233.4;10:42.821;12:10:42.821;0:33.136;1:19.627;1:37.401;339.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;33.136;79.627;97.401;
20;2;4;3:31.718;0;;33.540;0;1:20.580;0;1:37.598;0;231.7;14:14.539;12:14:14.539;0:33.540;1:20.580;1:37.598;309.7;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;GF;33.540;80.580;97.598;
20;2;5;3:28.315;2;;33.272;0;1:19.533;2;1:35.510;0;235.5;17:42.854;12:17:42.854;0:33.272;1:19.533;1:35.510;318.8;René RAST;;HYPERCAR;;BMW M Team WRT;BMW;FF;33.272;79.533;95.510;
21;3;1;4:40.397;0;;1:05.607;0;1:38.924;0;1:55.866;2;173.1;4:40.397;12:04:40.397;1:05.607;1:38.924;1:55.866;226.5;Alessio ROVERA;0:00:24.624;LMGT3;;Vista AF Corse;Ferrari;GF;65.607;98.924;115.866;
21;3;2;4:09.041;0;B;38.100;2;1:33.099;2;1:57.842;0;197.0;8:49.438;12:08:49.438;0:38.100;1:33.099;1:57.842;278.8;Alessio ROVERA;;LMGT3;;Vista AF Corse;Ferrari;GF;38.100;93.099;117.842;
21;3;3;4:51.884;0;B;1:21.712;0;1:33.112;0;1:57.060;0;168.1;13:41.322;12:13:41.322;1:21.712;1:33.112;1:57.060;285.4;Alessio ROVERA;0:00:55.050;LMGT3;;Vista AF Corse;Ferrari;GF;81.712;93.112;117.060;
22;3;1;4:47.573;0;;1:33.559;0;1:28.311;0;1:45.703;0;168.8;4:47.573;12:04:47.573;1:33.559;1:28.311;1:45.703;288.4;Mikkel JENSEN;0:00:55.400;LMP2;;United Autosports;Oreca;GF;93.559;88.311;105.703;
22;3;2;3:39.795;2;;34.793;2;1:24.663;2;1:40.339;2;223.2;8:27.368;12:08:27.368;0:34.793;1:24.663;1:40.339;313.3;Mikkel JENSEN;;LMP2;;United Autosports;Oreca;GF;34.793;84.663;100.339;
22;3;3;3:43.735;0;;37.460;0;1:25.062;0;1:41.213;0;219.2;12:11.103;12:12:11.103;0:37.460;1:25.062;1:41.213;311.5;Mikkel JENSEN;;LMP2;;United Autosports;Oreca;GF;37.460;85.062;101.213;
22;3;4;3:42.314;0;;35.958;0;1:25.649;0;1:40.707;0;220.6;15:53.417;12:15:53.417;0:35.958;1:25.649;1:40.707;312.4;Mikkel JENSEN;;LMP2;;United Autosports;Oreca;FF;35.958;85.649;100.707;
222;3;1;4:41.320;0;;1:29.856;0;1:29.043;0;1:42.421;0;172.5;4:41.320;12:04:41.320;1:29.856;1:29.043;1:42.421;285.4;Oliver JARVIS;0:00:51.554;LMP2;P/A;United Autosports;Oreca;GF;89.856;89.043;102.421;
222;3;2;3:43.988;0;;36.020;0;1:25.481;0;1:42.487;0;219.0;8:25.308;12:08:25.308;0:36.020;1:25.481;1:42.487;297.9;Oliver JARVIS;;LMP2;P/A;United Autosports;Oreca;GF;36.020;85.481;102.487;
222;3;3;3:42.288;0;;34.901;0;1:24.504;2;1:42.883;0;220.7;12:07.596;12:12:07.596;0:34.901;1:24.504;1:42.883;317.0;Oliver JARVIS;;LMP2;P/A;United Autosports;Oreca;GF;34.901;84.504;102.883;
222;3;4;3:41.631;2;;35.093;2;1:25.268;0;1:41.270;2;221.3;15:49.227;12:15:49.227;0:35.093;1:25.268;1:41.270;317.0;Oliver JARVIS;;LMP2;P/A;United Autosports;Oreca;FF;35.093;85.268;101.270;
23;3;1;5:38.389;0;B;2:05.420;0;1:36.586;1;1:56.383;0;143.4;5:38.389;12:05:38.389;2:05.420;1:36.586;1:56.383;229.4;Jonny ADAM;0:01:25.807;LMGT3;;Heart of Racing Team;Aston Martin;GF;125.420;96.586;116.383;
23;1;2;5:31.892;0;B;2:00.500;0;1:33.441;1;1:57.951;0;147.8;11:10.281;12:11:10.281;2:00.500;1:33.441;1:57.951;286.1;Gray NEWELL;0:01:31.158;LMGT3;;Heart of Racing Team;Aston Martin;GF;120.500;93.441;117.951;
23;2;3;5:06.300;0;B;1:39.268;0;1:32.548;2;1:54.484;0;160.1;16:16.581;12:16:16.581;1:39.268;1:32.548;1:54.484;289.1;Eduardo BARRICHELLO;0:01:10.522;LMGT3;;Heart of Racing Team;Aston Martin;FF;99.268;92.548;114.484;
24;3;1;5:03.961;0;B;1:40.514;0;1:29.779;1;1:53.668;0;159.7;5:03.961;12:05:03.961;1:40.514;1:29.779;1:53.668;293.8;Jack DOOHAN;0:01:02.035;LMP2;;Nielsen Racing;Oreca;GF;100.514;89.779;113.668;
24;1;2;5:35.939;0;B;2:17.759;0;1:29.470;1;1:48.710;0;146.0;10:39.900;12:10:39.900;2:17.759;1:29.470;1:48.710;302.8;David HEINEMEIER HANSSON;0:01:48.445;LMP2;;Nielsen Racing;Oreca;GF;137.759;89.470;108.710;
24;2;3;5:23.317;0;;2:12.770;0;1:27.562;2;1:42.985;2;151.7;16:03.217;12:16:03.217;2:12.770;1:27.562;1:42.985;308.9;Edward PEARSON;0:01:44.819;LMP2;;Nielsen Racing;Oreca;FF;132.770;87.562;102.985;
25;1;1;4:26.347;0;;1:03.917;0;1:34.032;0;1:48.398;0;182.2;4:26.347;12:04:26.347;1:03.917;1:34.032;1:48.398;283.1;Michael JENSEN;0:00:23.998;LMP2;P/A;Algarve Pro Racing;Oreca;GF;63.917;94.032;108.398;
25;1;2;3:50.715;0;;37.163;0;1:28.085;0;1:45.467;0;212.6;8:17.062;12:08:17.062;0:37.163;1:28.085;1:45.467;311.5;Michael JENSEN;;LMP2;P/A;Algarve Pro Racing;Oreca;GF;37.163;88.085;105.467;
25;1;3;3:48.512;2;;36.224;2;1:27.645;0;1:44.643;2;214.7;12:05.574;12:12:05.574;0:36.224;1:27.645;1:44.643;312.4;Michael JENSEN;;LMP2;P/A;Algarve Pro Racing;Oreca;GF;36.224;87.645;104.643;
25;1;4;3:49.996;0;;36.761;0;1:27.222;2;1:46.013;0;213.3;15:55.570;12:15:55.570;0:36.761;1:27.222;1:46.013;312.4;Michael JENSEN;;LMP2;P/A;Algarve Pro Racing;Oreca;FF;36.761;87.222;106.013;
26;3;1;4:40.863;0;;1:28.592;0;1:29.823;0;1:42.448;0;172.8;4:40.863;12:04:40.863;1:28.592;1:29.823;1:42.448;289.9;Pietro FITTIPALDI;0:00:49.201;LMP2;;Vector Sport;Oreca;GF;88.592;89.823;102.448;
26;3;2;3:43.582;0;;34.810;0;1:24.651;0;1:44.121;0;219.4;8:24.445;12:08:24.445;0:34.810;1:24.651;1:44.121;316.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;34.810;84.651;104.121;
26;3;3;3:42.237;0;;34.742;0;1:24.541;0;1:42.954;0;220.7;12:06.682;12:12:06.682;0:34.742;1:24.541;1:42.954;315.1;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;34.742;84.541;102.954;
26;3;4;3:38.786;2;;34.614;2;1:24.182;2;1:39.990;2;224.2;15:45.468;12:15:45.468;0:34.614;1:24.182;1:39.990;315.1;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FF;34.614;84.182;99.990;
27;2;1;5:36.996;0;B;2:04.933;0;1:35.640;1;1:56.423;0;144.0;5:36.996;12:05:36.996;2:04.933;1:35.640;1:56.423;278.8;Zacharie ROBICHON;0:01:23.863;LMGT3;;Heart of Racing Team;Aston Martin;GF;124.933;95.640;116.423;
27;1;2;5:27.618;0;B;1:47.063;0;1:35.557;1;2:04.998;0;149.7;11:04.614;12:11:04.614;1:47.063;1:35.557;2:04.998;278.1;Ian JAMES;0:01:16.232;LMGT3;;Heart of Racing Team;Aston Martin;GF;107.063;95.557;124.998;
27;3;3;5:03.706;0;B;1:34.787;0;1:32.768;2;1:56.151;0;161.5;16:08.320;12:16:08.320;1:34.787;1:32.768;1:56.151;284.6;Mattia DRUDI;0:01:08.097;LMGT3;;Heart of Racing Team;Aston Martin;FF;94.787;92.768;116.151;
28;3;1;4:01.451;0;;51.187;0;1:28.811;0;1:41.453;0;201.0;4:01.451;12:04:01.451;0:51.187;1:28.811;1:41.453;303.7;Job VAN UITERT;0:00:10.716;LMP2;;IDEC SPORT;Oreca;GF;51.187;88.811;101.453;
28;3;2;3:39.995;0;;35.069;0;1:25.161;0;1:39.765;0;223.0;7:41.446;12:07:41.446;0:35.069;1:25.161;1:39.765;308.9;Job VAN UITERT;;LMP2;;IDEC SPORT;Oreca;GF;35.069;85.161;99.765;
28;3;3;3:38.067;2;;34.221;2;1:24.196;2;1:39.650;0;224.9;11:19.513;12:11:19.513;0:34.221;1:24.196;1:39.650;310.6;Job VAN UITERT;;LMP2;;IDEC SPORT;Oreca;GF;34.221;84.196;99.650;
28;3;4;3:38.406;0;;34.501;0;1:24.405;0;1:39.500;2;224.6;14:57.919;12:14:57.919;0:34.501;1:24.405;1:39.500;309.7;Job VAN UITERT;;LMP2;;IDEC SPORT;Oreca;GF;34.501;84.405;99.500;
28;3;5;3:39.025;0;;34.572;0;1:24.423;0;1:40.030;0;224.0;18:36.944;12:18:36.944;0:34.572;1:24.423;1:40.030;311.5;Job VAN UITERT;;LMP2;;IDEC SPORT;Oreca;FF;34.572;84.423;100.030;
29;2;1;4:27.937;0;;1:19.151;0;1:28.062;0;1:40.724;0;181.1;4:27.937;12:04:27.937;1:19.151;1:28.062;1:40.724;273.2;Esteban MASSON;0:00:41.345;LMP2;;Forestier Racing by Panis;Oreca;GF;79.151;88.062;100.724;
29;2;2;3:48.396;0;;35.290;0;1:24.331;0;1:48.775;0;214.8;8:16.333;12:08:16.333;0:35.290;1:24.331;1:48.775;314.2;Esteban MASSON;;LMP2;;Forestier Racing by Panis;Oreca;GF;35.290;84.331;108.775;
29;2;3;3:38.358;2;;35.301;0;1:24.038;2;1:39.019;0;224.6;11:54.691;12:11:54.691;0:35.301;1:24.038;1:39.019;319.8;Esteban MASSON;;LMP2;;Forestier Racing by Panis;Oreca;GF;35.301;84.038;99.019;
29;2;4;3:39.649;0;;34.957;2;1:26.146;0;1:38.546;2;223.3;15:34.340;12:15:34.340;0:34.957;1:26.146;1:38.546;317.9;Esteban MASSON;;LMP2;;Forestier Racing by Panis;Oreca;FF;34.957;86.146;98.546;
3;3;1;5:08.531;0;B;1:47.677;0;1:31.768;1;1:49.086;0;157.3;5:08.531;12:05:08.531;1:47.677;1:31.768;1:49.086;267.1;Renger VAN DER ZANDE;0:01:07.606;LMP2;P/A;DKR Engineering;Oreca;GF;107.677;91.768;109.086;
3;1;2;5:47.360;0;;2:24.880;0;1:31.579;0;1:50.901;0;141.2;10:55.891;12:10:55.891;2:24.880;1:31.579;1:50.901;297.9;John FARANO;0:01:54.589;LMP2;P/A;DKR Engineering;Oreca;GF;144.880;91.579;110.901;
3;1;3;3:49.615;0;;36.633;0;1:27.084;2;1:45.898;0;213.6;14:45.506;12:14:45.506;0:36.633;1:27.084;1:45.898;313.3;John FARANO;;LMP2;P/A;DKR Engineering;Oreca;GF;36.633;87.084;105.898;
3;1;4;3:48.050;2;;36.516;2;1:27.126;0;1:44.408;2;215.1;18:33.556;12:18:33.556;0:36.516;1:27.126;1:44.408;312.4;John FARANO;;LMP2;P/A;DKR Engineering;Oreca;FF;36.516;87.126;104.408;
30;2;1;5:10.377;0;;1:58.620;0;1:29.003;0;1:42.754;0;156.4;5:10.377;12:05:10.377;1:58.620;1:29.003;1:42.754;301.2;Julien ANDLAUER;0:01:19.777;LMP2;;Duqueine Team;Oreca;GF;118.620;89.003;102.754;
30;2;2;3:43.281;0;;35.047;2;1:24.649;0;1:43.585;0;219.7;8:53.658;12:08:53.658;0:35.047;1:24.649;1:43.585;317.0;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;GF;35.047;84.649;103.585;
30;2;3;3:40.659;2;;35.262;0;1:24.987;0;1:40.410;2;222.3;12:34.317;12:12:34.317;0:35.262;1:24.987;1:40.410;317.9;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;GF;35.262;84.987;100.410;
30;2;4;3:47.823;0;B;35.579;0;1:24.805;2;1:47.439;0;215.3;16:22.140;12:16:22.140;0:35.579;1:24.805;1:47.439;315.1;Julien ANDLAUER;;LMP2;;Duqueine Team;Oreca;FF;35.579;84.805;107.439;
32;3;1;4:09.561;0;;46.889;0;1:34.060;0;1:48.612;0;194.5;4:09.561;12:04:09.561;0:46.889;1:34.060;1:48.612;269.8;Augusto FARFUS;0:00:07.879;LMGT3;;Team WRT;BMW;GF;46.889;94.060;108.612;
32;3;2;3:57.606;2;;37.213;2;1:31.917;0;1:48.476;2;206.4;8:07.167;12:08:07.167;0:37.213;1:31.917;1:48.476;271.1;Augusto FARFUS;;LMGT3;;Team WRT;BMW;GF;37.213;91.917;108.476;
32;3;3;4:04.135;0;B;38.056;0;1:31.704;2;1:54.375;0;200.9;12:11.302;12:12:11.302;0:38.056;1:31.704;1:54.375;278.1;Augusto FARFUS;;LMGT3;;Team WRT;BMW;GF;38.056;91.704;114.375;
33;2;1;4:27.451;0;;1:06.953;0;1:32.884;0;1:47.614;0;181.5;4:27.451;12:04:27.451;1:06.953;1:32.884;1:47.614;288.4;Jonny EDGAR;0:00:29.494;LMGT3;;TF Sport;Corvette;GF;66.953;92.884;107.614;
33;2;2;3:54.825;2;;36.822;0;1:30.737;0;1:47.266;2;208.9;8:22.276;12:08:22.276;0:36.822;1:30.737;1:47.266;293.0;Jonny EDGAR;;LMGT3;;TF Sport;Corvette;GF;36.822;90.737;107.266;
33;2;3;3:54.970;0;;36.576;2;1:30.716;2;1:47.678;0;208.8;12:17.246;12:12:17.246;0:36.576;1:30.716;1:47.678;293.0;Jonny EDGAR;;LMGT3;;TF Sport;Corvette;GF;36.576;90.716;107.678;
