POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;85;Classified;199;6:01:29.737;12 Laps;2 Laps;58;1:31.759;214.7;JDC-Miller MotorSports;DPi;;;Cadillac DPi;M;266;15;27;49;7646;3;;5259;;;Misha;Goikhberg;Silver;;RUS;;168;1;Silver;;;Tristan;Vautier;Gold;;FRA;;635;2;Gold;;;Juan;Piedrahita;Silver;;COL;;1763;3;Silver;;;;;;;;;;;;;;;;;;;;;
12;911;Classified;195;6:01:48.448;16 Laps;4 Laps;190;1:41.961;193.2;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;256;208;3;10;112;3;;5256;;;Patrick;Pilet;Platinum;;FRA;;287;4;Platinum;;;Nick;Tandy;Platinum;;GBR;;124;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;3;Classified;195;6:01:48.900;16 Laps;+0.452;168;1:41.563;194.0;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;23;23;3;6;105;3;;5261;;;Jan;Magnussen;Platinum;;DNK;;11;1;Platinum;;;Antonio;Garcia;Platinum;;ESP;;12;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;67;Classified;194;6:00:16.351;17 Laps;1 Lap;170;1:41.926;193.3;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;20;9;3;9;107;3;;5254;;;Ryan;Briscoe;Platinum;;AUS;;358;1;Platinum;;;Richard;Westbrook;Platinum;;GBR;;16;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;66;Classified;194;6:00:20.516;17 Laps;+4.165;178;1:41.920;193.3;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;5253;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;24;Classified;194;6:00:21.724;17 Laps;+1.208;175;1:42.006;193.1;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;5270;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;912;Classified;194;6:01:14.181;17 Laps;+52.457;87;1:42.329;192.5;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;22;208;3;10;112;3;;5257;;;Earl;Bamber;Platinum;;NZL;;651;4;Platinum;;;Laurens;Vanthoor;Platinum;;BEL;;1241;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;86;Classified;188;6:00:36.726;23 Laps;6 Laps;155;1:44.910;187.8;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;5284;;;Mario;Farnbacher;Gold;;CHE;;318;1;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;;;;;;;;;;;;;;;;;;;
19;96;Classified;188;6:00:37.402;23 Laps;+0.676;185;1:45.044;187.5;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;5273;;;Bill;Auberlen;Gold;;USA;;39;1;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;;;;;;;;;;;;;;;;;;;
20;63;Classified;188;6:01:03.589;23 Laps;+26.187;155;1:45.503;186.7;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;5289;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;;;;;;;;;;;;;;;;;;;
21;57;Classified;188;6:01:04.065;23 Laps;+0.476;142;1:45.191;187.3;Heinricher Racing w/Meyer Shank Racing;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;5283;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;Bia;Figueiredo;Silver;;BRA;;1789;3;Silver;;;;;;;;;;;;;;;;;;;;;
22;14;Classified;188;6:01:09.501;23 Laps;+5.436;138;1:45.224;187.2;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;5279;;;Richard;Heistand;Bronze;;USA;;1817;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Philipp;Frommenwiler;Silver;;CHE;;1632;3;Silver;;;;;;;;;;;;;;;;;;;;;
23;9;Classified;188;6:01:10.027;23 Laps;+0.526;163;1:45.253;187.2;Pfaff Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;5276;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;;;;;;;;;;;;;;;;;;;
24;44;Classified;188;6:01:10.442;23 Laps;+0.415;133;1:45.757;186.3;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;5275;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;;;;;;;;;;;;;;;;;;;
25;29;Classified;188;6:01:11.908;23 Laps;+1.466;175;1:45.601;186.5;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;5282;;;Daniel;Morad;Silver;;CAN;;1144;1;Silver;;;Christopher;Mies;Platinum;;DEU;;768;2;Platinum;;;Ricky;Feller;Silver;;CHE;;1787;3;Silver;;;;;;;;;;;;;;;;;;;;;
26;12;Classified;188;6:01:25.858;23 Laps;+13.950;139;1:45.519;186.7;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;5278;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;;;;;;;;;;;;;;;;;;;
27;540;Classified;186;6:00:19.654;25 Laps;2 Laps;171;1:45.863;186.1;Black Swan Racing;GTD;;;Porsche 911 GT3 R;M;611;263;4;14;112;3;;5442;;;Marc;Miller;Silver;;USA;;455;1;Silver;;;Marco;Seefried;Silver;;AUT;;374;2;Silver;;;Dirk;Werner;Platinum;;DEU;;713;3;Platinum;;;;;;;;;;;;;;;;;;;;;
28;47;Classified;185;6:00:24.104;26 Laps;1 Lap;170;1:46.553;184.9;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;5272;;;Brandon;Gdovic;Silver;;USA;;954;1;Silver;;;Jacob;Eidson;Silver;;USA;;1201;2;Silver;;;Don;Yount;Bronze;;USA;;399;3;Bronze;;;;;;;;;;;;;;;;;;;;;
29;8;Classified;185;6:00:58.635;26 Laps;+34.531;155;1:46.711;184.6;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;5277;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;Mike;Skeen;Silver;;USA;;830;3;Silver;;;;;;;;;;;;;;;;;;;;;
30;38;Classified;181;6:01:10.326;30 Laps;4 Laps;16;1:34.007;209.5;Performance Tech Motorsports;LMP2;;;ORECA  LMP2;M;442;11;28;47;7637;3;;5288;;;Cameron;Cassels;Bronze;;CAN;;1001;1;Bronze;;;Andrew;Evans;Silver;;USA;;1123;2;Silver;;;Kyle;Masson;Silver;;USA;;1133;5;Silver;;;;;;;;;;;;;;;;;;;;;
31;25;Classified;159;5:00:02.832;52 Laps;22 Laps;147;1:42.329;192.5;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;5271;;;Tom;Blomqvist;Platinum;;GBR;;1718;1;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;54;Classified;111;3:16:26.760;100 Laps;48 Laps;104;1:31.024;216.4;CORE autosport;DPi;;;Nissan DPi;M;680;10;27;51;915;3;;5255;;;Jonathan;Bennett;Bronze;;USA;;60;1;Bronze;;;Colin;Braun;Gold;;USA;;61;2;Gold;;;Romain;Dumas;Platinum;;FRA;;291;3;Platinum;;;;;;;;;;;;;;;;;;;;;
33;73;Classified;86;2:55:13.186;125 Laps;25 Laps;58;1:46.813;184.4;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;5280;;;Patrick;Lindsey;Silver;;USA;;697;1;Silver;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Nicholas;Boulle;Silver;;USA;;1091;5;Silver;;;;;;;;;;;;;;;;;;;;;
34;48;Classified;68;2:20:29.942;143 Laps;18 Laps;67;1:46.110;185.6;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;5285;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;;;;;;;;;;;;;;;;;;;
35;4;Classified;0;;211 Laps;68 Laps;0;;;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;5262;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;33;Classified;0;;211 Laps;;0;;;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;5286;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;3;Silver;;;;;;;;;;;;;;;;;;;;;
;19;Not started;0;;;;0;;;Moorespeed;GTD;;;Audi R8 LMS GT3;M;578;101;4;12;909;3;;5274;;;Andrew;Davis;Silver;;USA;;329;1;Silver;;;Alex;Riberas;Gold;;ESP;;659;2;Gold;;;Will;Hardeman;Bronze;;USA;;928;3;Bronze;;;;;;;;;;;;;;;;;;;;;
