POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;35;Classified;103;4:00:39.156;-;-;79;1:54.364;172.2;Riley Motorsports;GS;;;Mercedes-AMG;M;593;147;5;69;7643;3;;5329;;;James;Cox;;Nokomis, FL;;;1248;1;;;;Dylan;Murry;;Cumming, GA;;;1571;2;;;;Jeroen;Bleekemolen;;Monaco, Netherlands;;;186;3;;;;;;;;;;;;;;;;;;;;;;
12;60;Classified;103;4:01:23.063;+43.907;+2.703;82;1:55.674;170.3;KohR Motorsports;GS;;;Ford Mustang GT4;M;353;161;5;54;107;3;;5321;;;Nate;Stacy;;Owasso, OK;;;1515;3;;;;Kyle;Marcelli;;Toronto, Ontario;;;88;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;65;Classified;103;4:01:30.218;+51.062;+7.155;63;1:55.738;170.2;Murillo Racing;GS;;;Mercedes-AMG;M;450;212;5;69;7643;3;;5338;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Tim;Probert;;Houston, TX;;;491;1;;;;Justin;Piscitell;;Wingdale, NY;;;493;4;;;;;;;;;;;;;;;;;;;;;;
14;73;Classified;103;4:01:37.676;+58.520;+7.458;57;1:59.770;164.5;LA Honda World Racing;TCR;;;Honda Civic TCR;M;631;262;22;77;2081;3;;5348;;;Mat;Pombo;;DO NOT PUBLISH;;;529;4;;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;98;Classified;103;4:01:58.581;+1:19.425;+20.905;54;1:58.618;166.1;BRYAN HERTA AUTOSPORT W/ CURB-AGAJANIAN;TCR;;;Hyundai Veloster N TCR;M;591;255;22;76;7660;3;;5336;;;Mark;Wilkins;;Mulmur, Ontario;;;317;1;;;;Michael;Lewis;;Laguna Beach, CA;;;730;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;61;Classified;103;4:02:10.736;+1:31.580;+12.155;61;1:59.557;164.8;Roadshagger Racing by eEuroparts.com;TCR;;;Audi RS3 LMS TCR DSG;M;488;203;22;67;909;3;;5330;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;1804;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;12;Classified;103;4:02:12.329;+1:33.173;+1.593;29;1:59.341;165.1;eEuroparts.com ROWE Racing;TCR;;;Audi RS3 LMS TCR DSG;M;528;203;22;67;909;3;;5326;;;Russell;McDonough;;Little Rock, AR;;;1802;2;;;;Ryan;Nash;;Montebello, NY;;;1803;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;37;Classified;103;4:02:14.580;+1:35.424;+2.251;77;1:58.880;165.7;LA Honda World Racing;TCR;;;Honda Civic TCR;M;608;262;22;77;2081;3;;5331;;;Tom;O'Gorman;;Mason, OH;;;1721;2;;;;Shelby;Blackstock;;Nashville, TN;;;249;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;88;Classified;102;4:01:01.808;1 Lap;1 Lap;63;1:54.828;171.5;Stephen Cameron Racing;GS;;;BMW M4 GT4;M;527;220;5;68;74;3;;5385;;;Henry;Schmitt;;DO NOT PUBLISH;;;1732;1;;;;Greg;Liefooghe;;San Francisco, CA;;;504;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;2;Classified;102;4:01:39.666;1 Lap;+37.858;64;1:55.848;170.0;eEuroparts.com ROWE Racing;GS;;;Audi R8;M;588;203;5;71;909;3;;5327;;;Kenton;Koch;;Charlotte, NC;;;916;1;;;;Tyler;Cooke;;Monticello, NY;;;505;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;97;Classified;102;4:01:42.609;1 Lap;+2.943;81;1:56.334;169.3;Automatic Racing;GS;;;Aston Martin AMR Vantage;M;628;95;5;79;73;3;;5334;;;Rob;Ecklin Jr.;;Lancaster, PA;;;452;2;;;;Ramin;Abdolvahabi;;Palm Bch Gardens, FL;;;520;1;;;;Brandon;Kidd;;Syracuse, NY;;;1581;3;;;;;;;;;;;;;;;;;;;;;;
22;5;Classified;102;4:02:09.235;1 Lap;+26.626;82;1:58.191;166.7;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;620;265;22;70;7658;3;;5343;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis Jr;;Boca Raton, FL;;;1801;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;75;Classified;100;4:01:25.554;3 Laps;2 Laps;81;1:56.200;169.5;Compass Racing;GS;;;McLaren GT4;M;417;53;5;53;7651;3;;5386;;;Paul;Holton;;Orlando, FL;;;847;1;;;;Kuno;Wittmer;;Montreal, Quebec;;;237;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;11;Classified;99;3:57:04.090;4 Laps;1 Lap;76;1:56.302;169.4;BGB Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;274;157;5;78;112;3;;5352;;;Thomas;Collingwood;;St. John's, NL;;;1796;1;;;;John;Tecce;;Daytona Beach, FL;;;1268;2;;;;Spencer;Pumpelly;;Atlanta, GA;;;64;3;;;;;;;;;;;;;;;;;;;;;;
25;84;Classified;92;4:01:16.174;11 Laps;7 Laps;53;1:58.744;165.9;Atlanta Speedwerks;TCR;;;Honda Civic TCR;M;598;259;22;77;2081;3;;5342;;;Brian;Henderson;;Fredericksburg, VA;;;1806;1;;;;Todd;Lamb;;Atlanta, GA;;;1805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;21;Classified;91;4:02:39.655;12 Laps;1 Lap;37;1:58.811;165.8;BRYAN HERTA AUTOSPORT W/ CURB-AGAJANIAN;TCR;;;Hyundai Veloster N TCR;M;592;255;22;76;7660;3;;5335;;;Mason;Filippi;;Alamo, CA;;;1829;3;;;;Harry;Gottsacker;;San Antonio, TX;;;1456;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;57;Classified;88;3:21:57.748;15 Laps;3 Laps;81;1:54.464;172.1;Winward Racing / HTP Motorsport;GS;;;Mercedes-AMG;M;474;205;5;69;7643;3;;5341;;;Bryce;Ward;;Seabrook, TX;;;1249;3;;;;Christian;Hohenadel;;Quierschied, Germany;;;1729;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;33;Classified;66;2:32:09.130;37 Laps;22 Laps;16;1:55.320;170.8;Winward Racing / HTP Motorsport;GS;;;Mercedes-AMG;M;473;205;5;69;7643;3;;5340;;;Russell;Ward;;Seabrook, TX;;;1252;1;;;;Indy;Dontje;;Amsterdam, Netherlands;;;1634;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;23;Classified;51;2:04:14.227;52 Laps;15 Laps;29;1:59.274;165.2;Fast MD Racing;TCR;;;Audi RS3 LMS TCR DSG;M;630;267;22;67;909;3;;5346;;;Nick;Galante;;Greenfield, MA;;;784;1;;;;James;Vance;;Toronto, Ontario;;;486;2;;;;Jared;Salinsky;;Trinity, FL;;;1323;3;;;;;;;;;;;;;;;;;;;;;;
30;54;Classified;51;2:04:40.878;52 Laps;+26.651;29;1:57.994;166.9;JDC-Miller MotorSports;TCR;;;Audi RS3 LMS TCR DSG;M;415;15;22;67;909;3;;5316;;;Michael;Johnson;;East Lansing, MI;;;261;1;;;;Stephen;Simpson;;Cape Town, South Africa;;;765;2;;;;Mikey;Taylor;;Pretoria, South Africa;;;791;3;;;;;;;;;;;;;;;;;;;;;;
31;3;Classified;50;3:53:22.844;53 Laps;1 Lap;31;1:58.456;166.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;626;265;22;70;7658;3;;5350;;;Alex;Popow;;Weston, FL;;;97;2;;;;Alexandre;Papadopulos;;Missouri City, TX;;;1834;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;93;Classified;44;1:43:34.757;59 Laps;6 Laps;29;1:56.850;168.6;CarBahn Motorsports;GS;;;Audi R8;M;612;215;5;71;909;3;;5351;;;Mark;Siegel;;Chicago, IL;;;1569;1;;;;Tom;Dyer;;DO NOT PUBLISH;;;805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;46;Classified;28;1:12:06.778;75 Laps;16 Laps;14;1:55.877;170.0;Team TGM;GS;;;Mercedes-AMG;M;469;221;5;69;7643;3;;5319;;;Owen;Trinkler;;Nashville, TN;;;519;5;;;;Hugh;Plumb;;Unionville, PA;;;421;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;89;Classified;22;54:25.780;81 Laps;6 Laps;7;1:59.645;164.6;HART;TCR;;;Honda Civic TCR;M;582;76;22;77;2081;3;;5320;;;Chad;Gilsinger;;Marysville, OH;;;517;1;;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;52;Classified;16;39:01.440;87 Laps;6 Laps;15;1:58.830;165.8;LA Honda World Racing;TCR;;;Honda Civic TCR;M;609;262;22;77;2081;3;;5332;;;Colin;Mullan;;Danville, CA;;;1681;5;;;;Max;Faulkner;;DO NOT PUBLISH;;;1595;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;13;Classified;7;13:57.885;96 Laps;9 Laps;4;1:58.460;166.3;AWA;GS;;;Porsche 718 Cayman GT4 Clubsport;M;581;217;5;78;112;3;;5317;;;Scott;Hargrove;;Tsawwassen, British Columbia;;;275;1;;;;Orey;Fidani;;Toronto, Ontario;;;973;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;8;Classified;1;2:06.917;102 Laps;6 Laps;0;;;eEuroparts.com ROWE Racing;GS;;;Audi R8;M;621;203;5;71;909;3;;5333;;;Rodrigo;Sales;;Incline Village, NV;;;1501;1;;;;Gunnar;Jeannette;;Salt Lake City, UT;;;308;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
