NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
12;2;1;2:24.577;0;;52.069;0;42.708;0;49.800;0;93.0;2:24.577;14:02:24.577;0:52.069;0:42.708;0:49.800;;Michael De Quesada;0:00:35.737;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;2;1:24.003;0;;13.154;0;30.393;0;40.456;0;160.0;3:48.580;14:03:48.580;0:13.154;0:30.393;0:40.456;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;3;1:19.711;0;;12.310;0;28.465;0;38.936;0;168.6;5:08.291;14:05:08.291;0:12.310;0:28.465;0:38.936;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;4;1:18.923;2;;12.105;2;27.875;2;38.943;0;170.3;6:27.214;14:06:27.214;0:12.105;0:27.875;0:38.943;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;5;1:52.000;0;B;12.119;0;28.060;0;1:11.821;0;120.0;8:19.214;14:08:19.214;0:12.119;0:28.060;1:11.821;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;6;3:07.889;0;B;1:43.240;0;30.744;0;53.905;0;71.5;11:27.103;14:11:27.103;1:43.240;0:30.744;0:53.905;;Michael De Quesada;0:01:57.821;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;7;1:33.984;0;;25.233;0;29.443;0;39.308;0;143.0;13:01.087;14:13:01.087;0:25.233;0:29.443;0:39.308;;Michael De Quesada;0:00:29.231;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;8;1:19.051;0;;12.129;0;27.892;0;39.030;0;170.0;14:20.138;14:14:20.138;0:12.129;0:27.892;0:39.030;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
12;2;9;1:19.169;0;;12.187;0;28.120;0;38.862;2;169.8;15:39.307;14:15:39.307;0:12.187;0:28.120;0:38.862;;Michael De Quesada;;GTD;;AIM VASSER SULLIVAN;Lexus;
14;1;1;2:57.261;0;;1:35.239;0;35.429;0;46.593;0;75.8;2:57.261;14:02:57.261;1:35.239;0:35.429;0:46.593;;Aaron Telitz;0:01:22.914;GTD;;AIM VASSER SULLIVAN;Lexus;
