NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;34:55.607;0;;33:30.702;0;46.991;0;37.914;0;8.4;34:55.606;10:34;33:30.702;0:46.991;0:37.914;180.3;Mathias BECHE;0:33:04;
1;1;2;1:41.011;0;;21.146;0;41.070;0;38.795;0;175.0;36:36.617;10:36;0:21.146;0:41.070;0:38.795;254.1;Mathias BECHE;;
1;1;3;1:35.727;0;;20.472;0;39.391;0;35.864;0;184.6;38:12.344;10:38;0:20.472;0:39.391;0:35.864;259.6;Mathias BECHE;;
1;1;4;1:45.391;0;;23.312;0;42.319;0;39.760;0;167.7;39:57.735;10:39;0:23.312;0:42.319;0:39.760;262.8;Mathias BECHE;;
1;1;5;1:36.161;0;;20.400;0;39.387;0;36.374;0;183.8;41:33.896;10:41;0:20.400;0:39.387;0:36.374;262.1;Mathias BECHE;;
1;1;6;1:36.197;0;;20.378;0;39.576;0;36.243;0;183.7;43:10.093;10:43;0:20.378;0:39.576;0:36.243;259.0;Mathias BECHE;;
1;1;7;1:35.594;0;;20.305;0;39.418;0;35.871;0;184.9;44:45.687;10:44;0:20.305;0:39.418;0:35.871;259.6;Mathias BECHE;;
1;1;8;1:35.546;0;;20.309;0;39.505;0;35.732;0;185.0;46:21.233;10:46;0:20.309;0:39.505;0:35.732;262.8;Mathias BECHE;;
1;1;9;1:34.914;2;;20.259;2;39.026;2;35.629;2;186.2;47:56.147;10:47;0:20.259;0:39.026;0:35.629;262.1;Mathias BECHE;;
1;1;10;2:16.273;0;B;23.292;0;50.564;0;1:02.417;0;129.7;50:12.420;10:50;0:23.292;0:50.564;1:02.417;262.1;Mathias BECHE;;
18;0;1;41:01.806;0;B;;0;;0;;0;7.2;41:01.805;10:41;;;;;Brendon HARTLEY;;
18;0;2;2:19.740;0;;53.709;0;47.755;0;38.276;0;126.5;43:21.545;10:43;0:53.709;0:47.755;0:38.276;149.2;Brendon HARTLEY;;
18;0;3;1:38.394;0;;21.344;0;40.813;0;36.237;0;179.6;44:59.939;10:45;0:21.344;0:40.813;0:36.237;260.9;Brendon HARTLEY;;
18;0;4;1:35.730;0;;20.590;0;39.464;0;35.676;2;184.6;46:35.669;10:46;0:20.590;0:39.464;0:35.676;262.8;Brendon HARTLEY;;
18;0;5;1:34.951;2;;20.405;0;38.793;2;35.753;0;186.1;48:10.620;10:48;0:20.405;0:38.793;0:35.753;262.1;Brendon HARTLEY;;
18;0;6;1:37.215;0;;20.393;0;39.487;0;37.335;0;181.8;49:47.835;10:49;0:20.393;0:39.487;0:37.335;262.1;Brendon HARTLEY;;
18;0;7;1:35.477;0;;20.378;2;39.405;0;35.694;0;185.1;51:23.312;10:51;0:20.378;0:39.405;0:35.694;264.1;Brendon HARTLEY;;
3;0;1;34:09.671;0;B;;0;;0;;0;8.6;34:09.670;10:34;;;;;David HEINEMEIER HANSSON;;
3;1;2;2:19.935;0;;53.594;0;45.087;0;41.254;0;126.3;36:29.605;10:36;0:53.594;0:45.087;0:41.254;157.0;Tom KIMBER-SMITH;;
3;1;3;1:38.633;0;;20.900;0;40.437;0;37.296;0;179.2;38:08.238;10:38;0:20.900;0:40.437;0:37.296;260.9;Tom KIMBER-SMITH;;
3;1;4;1:47.113;0;;20.351;2;43.200;0;43.562;0;165.0;39:55.351;10:39;0:20.351;0:43.200;0:43.562;262.1;Tom KIMBER-SMITH;;
3;1;5;1:39.559;0;;20.595;0;41.337;0;37.627;0;177.5;41:34.910;10:41;0:20.595;0:41.337;0:37.627;261.5;Tom KIMBER-SMITH;;
3;1;6;1:36.030;0;;20.634;0;39.709;0;35.687;2;184.0;43:10.940;10:43;0:20.634;0:39.709;0:35.687;265.4;Tom KIMBER-SMITH;;
3;1;7;1:35.606;2;;20.444;0;39.463;2;35.699;0;184.8;44:46.546;10:44;0:20.444;0:39.463;0:35.699;264.1;Tom KIMBER-SMITH;;
30;0;1;38:12.851;0;B;;0;;0;;0;7.7;38:12.850;10:38;;;;;Tony BURGESS;;
