NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
007;1;1;5:52.503;0;;2:33.464;0;1:32.183;0;1:46.856;0;137.7;5:52.503;10:05:52.503;2:33.464;1:32.183;1:46.856;239.9;Harry TINCKNELL;0:01:47.680;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;153.464;92.183;106.856;
007;1;2;3:45.905;0;B;35.412;0;1:22.407;0;1:48.086;0;217.1;9:38.408;10:09:38.408;0:35.412;1:22.407;1:48.086;329.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;35.412;82.407;108.086;
007;1;3;44:33.098;0;;39:05.052;0;2:04.938;0;3:23.108;0;18.4;54:11.506;10:54:11.506;39:05.052;2:04.938;3:23.108;260.0;Harry TINCKNELL;0:38:33.682;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;2345.052;124.938;203.108;
007;1;4;7:09.958;0;;56.879;0;2:59.936;0;3:13.143;0;114.1;1:01:21.464;11:01:21.464;0:56.879;2:59.936;3:13.143;98.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;56.879;179.936;193.143;
007;1;5;7:06.805;0;;56.063;0;3:01.850;0;3:08.892;0;114.9;1:08:28.269;11:08:28.269;0:56.063;3:01.850;3:08.892;117.6;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;56.063;181.850;188.892;
007;1;6;7:53.164;0;;57.114;0;2:58.784;0;3:57.266;0;103.7;1:16:21.433;11:16:21.433;0:57.114;2:58.784;3:57.266;115.5;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;57.114;178.784;237.266;
007;1;7;6:16.188;0;;1:25.223;0;2:56.219;0;1:54.746;0;130.4;1:22:37.621;11:22:37.621;1:25.223;2:56.219;1:54.746;96.4;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;85.223;176.219;114.746;
007;1;8;4:05.535;0;;39.789;0;1:32.863;0;1:52.883;0;199.8;1:26:43.156;11:26:43.156;0:39.789;1:32.863;1:52.883;249.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;39.789;92.863;112.883;
007;1;9;3:34.291;0;;34.233;0;1:20.790;0;1:39.268;0;228.9;1:30:17.447;11:30:17.447;0:34.233;1:20.790;1:39.268;336.0;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.233;80.790;99.268;
007;1;10;3:39.690;0;;34.191;0;1:21.967;0;1:43.532;0;223.3;1:33:57.137;11:33:57.137;0:34.191;1:21.967;1:43.532;303.9;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.191;81.967;103.532;
007;1;11;3:32.516;0;;33.610;0;1:20.738;0;1:38.168;0;230.8;1:37:29.653;11:37:29.653;0:33.610;1:20.738;1:38.168;332.9;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.610;80.738;98.168;
007;1;12;3:31.117;0;;33.164;0;1:20.320;2;1:37.633;0;232.4;1:41:00.770;11:41:00.770;0:33.164;1:20.320;1:37.633;331.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.164;80.320;97.633;
007;1;13;3:29.960;2;;33.132;1;1:20.396;0;1:36.432;2;233.6;1:44:30.730;11:44:30.730;0:33.132;1:20.396;1:36.432;326.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.132;80.396;96.432;
007;1;14;3:37.586;0;B;34.296;0;1:20.962;0;1:42.328;0;225.4;1:48:08.316;11:48:08.316;0:34.296;1:20.962;1:42.328;327.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.296;80.962;102.328;
007;2;15;15:57.877;0;;12:35.461;0;1:32.966;0;1:49.450;0;51.2;2:04:06.193;12:04:06.193;12:35.461;1:32.966;1:49.450;227.3;Tom GAMBLE;0:11:57.836;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;755.461;92.966;109.450;
007;2;16;3:38.579;0;;34.894;0;1:23.321;0;1:40.364;0;224.4;2:07:44.772;12:07:44.772;0:34.894;1:23.321;1:40.364;314.5;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.894;83.321;100.364;
007;2;17;3:34.888;0;;33.982;0;1:22.324;0;1:38.582;0;228.3;2:11:19.660;12:11:19.660;0:33.982;1:22.324;1:38.582;293.2;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.982;82.324;98.582;
007;2;18;3:32.298;0;;33.927;0;1:21.051;0;1:37.320;0;231.1;2:14:51.958;12:14:51.958;0:33.927;1:21.051;1:37.320;332.9;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.927;81.051;97.320;
007;2;19;3:31.197;0;;33.089;2;1:21.008;0;1:37.100;0;232.3;2:18:23.155;12:18:23.155;0:33.089;1:21.008;1:37.100;329.8;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.089;81.008;97.100;
007;2;20;3:34.731;0;;33.180;0;1:20.881;0;1:40.670;0;228.4;2:21:57.886;12:21:57.886;0:33.180;1:20.881;1:40.670;325.8;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.180;80.881;100.670;
007;2;21;3:30.728;0;;33.176;0;1:20.887;0;1:36.665;1;232.8;2:25:28.614;12:25:28.614;0:33.176;1:20.887;1:36.665;327.8;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.176;80.887;96.665;
007;2;22;3:38.662;0;B;33.601;0;1:20.809;1;1:44.252;0;224.3;2:29:07.276;12:29:07.276;0:33.601;1:20.809;1:44.252;333.9;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.601;80.809;104.252;
007;3;23;5:47.304;0;;2:41.351;0;1:24.513;0;1:41.440;0;141.2;2:34:54.580;12:34:54.580;2:41.351;1:24.513;1:41.440;276.0;Ross GUNN;0:02:14.703;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;161.351;84.513;101.440;
007;3;24;3:35.914;0;;34.059;0;1:22.798;0;1:39.057;0;227.2;2:38:30.494;12:38:30.494;0:34.059;1:22.798;1:39.057;324.9;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.059;82.798;99.057;
007;3;25;3:37.631;0;;34.830;0;1:22.265;0;1:40.536;0;225.4;2:42:08.125;12:42:08.125;0:34.830;1:22.265;1:40.536;324.9;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.830;82.265;100.536;
007;3;26;3:34.183;0;;34.429;0;1:21.847;0;1:37.907;0;229.0;2:45:42.308;12:45:42.308;0:34.429;1:21.847;1:37.907;329.8;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.429;81.847;97.907;
007;3;27;3:33.093;0;;33.786;0;1:21.777;0;1:37.530;0;230.2;2:49:15.401;12:49:15.401;0:33.786;1:21.777;1:37.530;331.8;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.786;81.777;97.530;
007;3;28;3:33.066;0;;33.541;0;1:21.090;0;1:38.435;0;230.2;2:52:48.467;12:52:48.467;0:33.541;1:21.090;1:38.435;329.8;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.541;81.090;98.435;
007;3;29;3:32.489;0;;34.775;0;1:20.853;0;1:36.861;0;230.9;2:56:20.956;12:56:20.956;0:34.775;1:20.853;1:36.861;332.9;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.775;80.853;96.861;
007;3;30;3:32.465;0;;33.502;0;1:20.571;1;1:38.392;0;230.9;2:59:53.421;12:59:53.421;0:33.502;1:20.571;1:38.392;333.9;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.502;80.571;98.392;
007;3;31;3:31.404;0;;33.311;1;1:20.671;0;1:37.422;1;232.0;3:03:24.825;13:03:24.825;0:33.311;1:20.671;1:37.422;329.8;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;FF;33.311;80.671;97.422;
009;2;1;4:54.542;0;;1:30.341;0;1:34.022;0;1:50.179;0;164.8;4:54.542;10:04:54.542;1:30.341;1:34.022;1:50.179;228.2;Marco SORENSEN;0:00:44.799;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;90.341;94.022;110.179;
009;2;2;3:36.507;0;;;0;;0;1:39.209;0;226.6;8:31.049;10:08:31.049;;;1:39.209;323.9;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;;;99.209;
009;2;3;3:33.019;0;;33.674;0;1:21.681;0;1:37.664;0;230.3;12:04.068;10:12:04.068;0:33.674;1:21.681;1:37.664;330.8;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.674;81.681;97.664;
009;2;4;3:32.005;0;;33.498;0;1:21.452;0;1:37.055;0;231.4;15:36.073;10:15:36.073;0:33.498;1:21.452;1:37.055;330.8;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.498;81.452;97.055;
009;2;5;3:31.250;0;;33.482;0;1:20.701;0;1:37.067;0;232.2;19:07.323;10:19:07.323;0:33.482;1:20.701;1:37.067;331.8;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.482;80.701;97.067;
009;2;6;3:30.901;0;;33.336;0;1:20.679;0;1:36.886;0;232.6;22:38.224;10:22:38.224;0:33.336;1:20.679;1:36.886;336.0;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.336;80.679;96.886;
009;2;7;5:04.529;0;B;33.451;0;2:45.311;0;1:45.767;0;161.1;27:42.753;10:27:42.753;0:33.451;2:45.311;1:45.767;80.4;Marco SORENSEN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.451;165.311;105.767;
009;1;8;11:03.761;0;;7:54.093;0;1:28.395;0;1:41.273;0;73.9;38:46.514;10:38:46.514;7:54.093;1:28.395;1:41.273;236.2;Alex RIBERAS;0:07:22.869;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;474.093;88.395;101.273;
009;1;9;3:34.412;0;;33.545;0;1:20.960;0;1:39.907;0;228.8;42:20.926;10:42:20.926;0:33.545;1:20.960;1:39.907;328.8;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.545;80.960;99.907;
009;1;10;3:31.852;0;;33.321;0;1:20.432;0;1:38.099;0;231.5;45:52.778;10:45:52.778;0:33.321;1:20.432;1:38.099;332.9;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.321;80.432;98.099;
009;1;11;5:49.743;0;;35.242;0;1:53.288;0;3:21.213;0;140.3;51:42.521;10:51:42.521;0:35.242;1:53.288;3:21.213;188.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;SF;35.242;113.288;201.213;
