POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;95;10;1:16.236;-;-;125.0;10;Turner Motorsport;GS;;;BMW M4 GT4 (G82);M;2149;38;5;188;74;3;;14897;;;Robert;Megennis;Silver;New York City, NY;;;2412;3;Silver;;;Cameron;Lawrence;Silver;Lakeway, TX;;;446;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;28;9;1:16.386;+0.150;+0.150;124.8;9;RS1;GS;;;Porsche 718 GT4 RS CS;M;1619;393;5;108;112;3;;14893;;;Eric;Filgueiras;Silver;Cocoa, FL;;;1662;1;Silver;;;Stevan;McAleer;Silver;Glasgow, Scotland;;;460;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;13;10;1:17.019;+0.783;+0.633;123.7;10;McCumbee McAleer Racing with AEROSPORT;GS;;;Ford Mustang GT4;M;2232;473;5;54;107;3;;14908;;;Jenson;Altzman;;Phoenix, AZ;;;2460;3;;;;Joey;Hand;;Elk Grove, CA;;;37;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;72;9;1:17.084;+0.848;+0.065;123.6;10;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;2333;212;5;227;7643;3;;14899;;;Kenny;Murillo;Silver;Santa Rosa, CA;;;1820;4;Silver;;;Christian;Szymczak;Silver;Oakland, CA;;;850;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;19;9;1:17.233;+0.997;+0.149;123.4;9;van der Steur Racing;GS;;;Aston Martin Vantage GT4;M;2212;341;5;56;73;3;;14904;;;Austin;McCusker;Silver;Glen Head, NY;;;1586;2;Silver;;;Rory;van der Steur;Silver;Chesapeake City, MD;;;2970;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;78;9;1:17.339;+1.103;+0.106;123.2;9;Thaze Comp by MC Squared;GS;;;Mercedes-AMG GT GT4;M;2432;493;5;227;7643;3;;14912;;;Marc;Miller;Silver;Holland, MI;;;455;1;Silver;;;Michael;DiMeo;Silver;Richmond Hill, Ontario;;;3131;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;69;9;1:17.540;+1.304;+0.201;122.9;9;Motorsports In Action;GS;;;McLaren Artura GT4;M;2215;160;5;201;7651;3;;14905;;;Jesse;Lazare;Silver;Montreal;;;728;1;Silver;;;Alex;Filsinger;Silver;Guelph, Ontario;;;3017;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;47;9;1:17.631;+1.395;+0.091;122.8;9;NOLASPORT;GS;;;Porsche 718 GT4 RS CS;M;2234;245;5;108;112;3;;14910;;;Adam;Adelson;Silver;Los Angeles. CA;;;2868;3;Silver;;;Elliott;Skeer;Silver;San Diego, CA;;;788;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;46;10;1:17.843;+1.607;+0.212;122.4;10;Team TGM;GS;;;Aston Martin Vantage GT4;M;2137;79;5;56;73;3;;14891;;;Hugh;Plumb;Bronze;Unionville, PA;;;421;3;Bronze;;;Matt;Plumb;Silver;Chadds Ford, PA;;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;14;9;1:17.861;+1.625;+0.018;122.4;9;Ave Motorsports;GS;;;Toyota GR Supra GT4 EVO;M;2221;163;5;202;7662;3;;14906;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;2;;;;Thiago;Camilo;Gold;Sao Paulo, Brazil;;;2590;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;39;9;1:18.328;+2.092;+0.467;121.7;10;CarBahn with Peregrine Racing;GS;;;Porsche 718 GT4 RS CS;M;2207;378;5;108;112;3;;14903;;;Sean;McAlister;Silver;Beverly Hills, CA;;;1847;1;Silver;;;Jeff;Westphal;Gold;Littleton, CO;;;682;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;57;9;1:18.627;+2.391;+0.299;121.2;9;Winward Racing;GS;;;Mercedes-AMG GT GT4;M;2331;304;5;227;7643;3;;14894;;;Bryce;Ward;Bronze;Seabrook, TX;;;1249;3;Bronze;;;Daniel;Morad;Gold;Toronto, ON;;;1144;4;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
