NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
0;1;1;21:00.887;0;B;16:57.087;0;1:50.137;0;2:13.663;0;38.9;21:00.887;09:21;16:57.087;1:50.137;2:13.663;205.7;Wolfgang REIP;0:16:01.402;
0;1;2;21:09.960;0;;17:18.091;0;1:45.974;0;2:05.895;0;38.6;42:10.847;09:42;17:18.091;1:45.974;2:05.895;229.2;Wolfgang REIP;0:16:44.761;
0;1;3;4:22.159;2;;39.722;2;1:40.229;2;2:02.208;2;187.2;46:33.006;09:46;0:39.722;1:40.229;2:02.208;256.4;Wolfgang REIP;;
1;2;1;3:52.720;0;;46.280;0;1:25.302;0;1:41.138;0;210.8;3:52.720;09:03;0:46.280;1:25.302;1:41.138;296.4;Tom KRISTENSEN;0:00:09.300;
1;2;2;3:29.756;0;;32.989;0;1:20.611;0;1:36.156;1;233.9;7:22.476;09:07;0:32.989;1:20.611;1:36.156;318.2;Tom KRISTENSEN;;
1;2;3;3:31.305;0;;32.745;0;1:19.349;1;1:39.211;0;232.2;10:53.781;09:10;0:32.745;1:19.349;1:39.211;320.1;Tom KRISTENSEN;;
1;2;4;3:37.157;0;B;32.738;1;1:19.372;0;1:45.047;0;225.9;14:30.938;09:14;0:32.738;1:19.372;1:45.047;311.8;Tom KRISTENSEN;;
1;0;5;8:26.194;0;;5:26.887;0;1:21.342;0;1:37.965;0;96.9;22:57.132;09:22;5:26.887;1:21.342;1:37.965;305.6;Lucas DI GRASSI;0:04:59.729;
1;0;6;3:29.098;0;;33.234;0;1:19.898;1;1:35.966;0;234.6;26:26.230;09:26;0:33.234;1:19.898;1:35.966;307.3;Lucas DI GRASSI;;
1;0;7;3:28.038;0;;33.004;0;1:20.307;0;1:34.727;1;235.8;29:54.268;09:29;0:33.004;1:20.307;1:34.727;311.8;Lucas DI GRASSI;;
1;0;8;3:35.605;0;B;32.659;1;1:21.090;0;1:41.856;0;227.6;33:29.873;09:33;0:32.659;1:21.090;1:41.856;314.5;Lucas DI GRASSI;;
1;1;9;4:48.889;0;;1:50.221;0;1:21.439;0;1:37.229;0;169.8;38:18.762;09:38;1:50.221;1:21.439;1:37.229;310.9;Marc GENÉ;0:01:24.271;
