POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;67;Classified;434;10:01:54.427;31 Laps;+7.795;421;1:16.542;192.3;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;20;9;3;9;107;3;;5992;;;Ryan;Briscoe;Platinum;;AUS;;358;1;Platinum;;;Richard;Westbrook;Platinum;;GBR;;16;2;Platinum;;;Scott;Dixon;Platinum;;NZL;;631;5;Platinum;;;;;;;;;;;;;;;;;;;;;
12;25;Classified;433;10:00:44.198;32 Laps;1 Lap;421;1:17.217;190.6;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;5998;;;Tom;Blomqvist;Platinum;;GBR;;1718;1;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;Colton;Herta;Gold;;USA;;1602;5;Gold;;;;;;;;;;;;;;;;;;;;;
13;3;Classified;433;10:00:49.148;32 Laps;+4.950;420;1:17.046;191.0;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;23;23;3;6;105;3;;5995;;;Jan;Magnussen;Platinum;;DNK;;11;1;Platinum;;;Antonio;Garcia;Platinum;;ESP;;12;2;Platinum;;;Mike;Rockenfeller;Platinum;;DEU;;625;3;Platinum;;;;;;;;;;;;;;;;;;;;;
14;912;Classified;433;10:00:51.456;32 Laps;+2.308;420;1:17.025;191.1;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;22;208;3;10;112;3;;5994;;;Earl;Bamber;Platinum;;NZL;;651;4;Platinum;;;Laurens;Vanthoor;Platinum;;BEL;;1241;2;Platinum;;;Mathieu;Jaminet;Gold;;FRA;;1449;3;Gold;;;;;;;;;;;;;;;;;;;;;
15;911;Classified;432;10:00:53.610;33 Laps;1 Lap;420;1:17.143;190.8;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;256;208;3;10;112;3;;5993;;;Patrick;Pilet;Platinum;;FRA;;287;4;Platinum;;;Nick;Tandy;Platinum;;GBR;;124;2;Platinum;;;Frederic;Makowiecki;Platinum;;FRA;;863;3;Platinum;;;;;;;;;;;;;;;;;;;;;
16;4;Classified;431;10:01:07.015;34 Laps;1 Lap;5;1:17.243;190.5;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;5996;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;Marcel;Fassler;Platinum;;CHE;;348;3;Platinum;;;;;;;;;;;;;;;;;;;;;
17;66;Classified;430;10:01:13.785;35 Laps;1 Lap;80;1:16.942;191.3;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;5991;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;Sebastien;Bourdais;Platinum;;FRA;;602;3;Platinum;;;;;;;;;;;;;;;;;;;;;
18;96;Classified;418;10:01:49.262;47 Laps;12 Laps;342;1:19.975;184.0;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;5168;;;Bill;Auberlen;Gold;;USA;;39;1;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;;;;;;;;;;;;;;;;;;;
19;29;Classified;418;10:01:49.772;47 Laps;+0.510;281;1:20.083;183.8;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;6023;;;Christopher;Mies;Platinum;;DEU;;768;2;Platinum;;;Ricky;Feller;Silver;;CHE;;1787;3;Silver;;;Daniel;Morad;Silver;;CAN;;1144;1;Silver;;;;;;;;;;;;;;;;;;;;;
20;9;Classified;418;10:01:52.166;47 Laps;+2.394;360;1:20.424;183.0;Pfaff Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;5171;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;;;;;;;;;;;;;;;;;;;
21;33;Classified;417;10:00:25.471;48 Laps;1 Lap;136;1:19.934;184.1;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;5999;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;3;Silver;;;;;;;;;;;;;;;;;;;;;
22;50;Classified;417;10:01:17.161;48 Laps;+51.690;217;1:10.449;208.9;Juncos Racing;DPi;;;Cadillac DPi;M;574;250;27;49;7646;3;;5167;;;Will;Owen;Silver;;USA;;1411;1;Silver;;;Rene;Binder;Gold;;AUT;;1782;2;Gold;;;Spencer;Pigot;Gold;;USA;;243;3;Gold;;;;;;;;;;;;;;;;;;;;;
23;63;Classified;417;10:01:53.640;48 Laps;+36.479;384;1:20.374;183.1;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;5181;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;;;;;;;;;;;;;;;;;;;
24;48;Classified;417;10:01:56.562;48 Laps;+2.922;247;1:20.405;183.0;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;5177;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;Marco;Seefried;Silver;;AUT;;374;4;Silver;;;;;;;;;;;;;;;;;;;;;
25;57;Classified;417;10:01:57.860;48 Laps;+1.298;158;1:20.439;182.9;Heinricher Racing w/Meyer Shank Racing;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;5175;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Bia;Figueiredo;Silver;;BRA;;1789;3;Silver;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;;;;;;;;;;;;;
26;24;Classified;412;10:00:50.090;53 Laps;5 Laps;4;1:17.159;190.7;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;5997;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;Philipp;Eng;Platinum;;AUT;;883;5;Platinum;;;;;;;;;;;;;;;;;;;;;
27;44;Classified;401;10:02:03.975;64 Laps;11 Laps;129;1:20.495;182.8;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;5170;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;;;;;;;;;;;;;;;;;;;
28;14;Classified;329;10:00:41.570;136 Laps;72 Laps;4;1:20.682;182.4;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;5174;;;Richard;Heistand;Bronze;;USA;;1817;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Parker;Chase;Silver;;USA;;1137;3;Silver;;;;;;;;;;;;;;;;;;;;;
29;47;Classified;317;7:59:45.790;148 Laps;12 Laps;272;1:19.767;184.5;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;6090;;;Brandon;Gdovic;Silver;;USA;;954;1;Silver;;;Don;Yount;Bronze;;USA;;399;2;Bronze;;;Shinya;Michimi;Silver;;USA;;1057;3;Silver;;;;;;;;;;;;;;;;;;;;;
30;12;Classified;219;10:00:41.294;246 Laps;98 Laps;116;1:20.889;181.9;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;5173;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;;;;;;;;;;;;;;;;;;;
31;86;Classified;201;4:55:52.592;264 Laps;18 Laps;124;1:20.617;182.5;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;5176;;;Mario;Farnbacher;Gold;;CHE;;318;1;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;;;;;;;;;;;;;;;;;;;
32;52;Classified;201;5:02:04.683;264 Laps;+6:12.091;119;1:11.867;204.8;PR1 Mathiasen Motorsports;LMP2;;;ORECA  LMP2;M;240;16;28;47;7637;3;;5178;;;Matthew;McMurry;Silver;;USA;;393;1;Silver;;;Gabriel;Aubry;Silver;;FRA;;1769;2;Silver;;;Dalton;Kellett;Silver;;CAN;;1896;4;Silver;;;;;;;;;;;;;;;;;;;;;
33;55;Classified;196;5:28:59.106;269 Laps;5 Laps;6;1:10.041;210.1;Mazda Team Joest;DPi;;;Mazda DPi;M;409;201;27;48;110;3;;5162;;;Jonathan;Bomarito;Gold;;USA;;309;1;Gold;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;Olivier;Pla;Platinum;;FRA;;300;3;Platinum;;;;;;;;;;;;;;;;;;;;;
34;38;Classified;65;1:23:52.265;400 Laps;131 Laps;5;1:12.347;203.4;Performance Tech Motorsports;LMP2;;;ORECA  LMP2;M;442;11;28;47;7637;3;;5179;;;Cameron;Cassels;Bronze;;CAN;;1001;1;Bronze;;;Kyle;Masson;Silver;;USA;;1133;5;Silver;;;Andrew;Evans;Silver;;USA;;1123;2;Silver;;;;;;;;;;;;;;;;;;;;;
