POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
21;19;Classified;67;2:02:21.340;+1:57.774;+35.281;40;1:27.256;168.7;Stephen Cameron Racing;GS;;;BMW M4 GT4;M;482;220;5;68;74;3;;6085;;;Ari;Balogh;;Menlo Park, CA;;;1081;1;;;;Tom;Dyer;;Corte Madera, CA;;;805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;61;Classified;66;2:00:34.352;1 Lap;1 Lap;52;1:30.202;163.1;Roadshagger Racing;TCR;;;Audi RS3 LMS TCR DSG;M;488;225;22;67;909;3;;6060;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;1804;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;40;Classified;66;2:00:35.740;1 Lap;+1.388;40;1:27.549;168.1;PF Racing;GS;;;Ford Mustang GT4;M;629;243;5;54;107;3;;6070;;;James;Pesek;;Harrisonville, MO;;;1745;3;;;;Jade;Buford;;Houston, TX;;;434;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;35;Classified;65;2:00:50.999;2 Laps;+1:38.208;39;1:27.845;167.5;Riley Motorsports;GS;;;Mercedes-AMG;M;593;147;5;69;7643;3;;6059;;;Jim;Cox;;Nokomis, FL;;;1248;1;;;;Dylan;Murry;;Cumming, GA;;;1571;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;89;Classified;64;2:01:37.717;3 Laps;1 Lap;46;1:29.731;164.0;HART;TCR;;;Honda Civic TCR;M;582;76;22;77;2081;3;;6066;;;Chad;Gilsinger;;Marysville, OH;;;517;1;;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;60;Classified;62;2:01:49.008;5 Laps;2 Laps;5;1:28.814;165.7;KohR Motorsports;GS;;;Ford Mustang GT4;M;353;161;5;54;107;3;;6067;;;Nate;Stacy;;Owasso, OK;;;1515;3;;;;Kyle;Marcelli;;Toronto, Ontario;;;88;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;88;Classified;58;1:47:20.387;9 Laps;4 Laps;35;1:27.475;168.2;Stephen Cameron Racing;GS;;;BMW M4 GT4;M;527;220;5;68;74;3;;6086;;;Henry;Schmitt;;DO NOT PUBLISH;;;1732;1;;;;Greg;Liefooghe;;San Francisco, CA;;;504;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;39;Classified;56;2:00:51.858;11 Laps;2 Laps;43;1:28.401;166.5;CarBahn with Peregrine Racing;GS;;;Audi R8;M;457;215;5;71;909;3;;6069;;;Tyler;McQuarrie;;Danville, CA;;;454;2;;;;Jeff;Westphal;;San Mateo, CA;;;682;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;73;Classified;55;1:43:41.409;12 Laps;1 Lap;40;1:29.162;165.0;LA Honda World Racing;TCR;;;Honda Civic TCR;M;631;262;22;77;2081;3;;6088;;;Mat;Pombo;;DO NOT PUBLISH;;;529;4;;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;96;Classified;50;1:37:19.331;17 Laps;5 Laps;40;1:27.734;167.7;Turner Motorsports;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;;6087;;;Robby;Foley;;Randolph, NJ;;;1302;2;;;;Vin;Barletta;;Canton, MA;;;1894;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;52;Classified;40;1:16:24.511;27 Laps;10 Laps;5;1:29.570;164.3;LA Honda World Racing;TCR;;;Honda Civic TCR;M;609;262;22;77;2081;3;;6062;;;Mark;Pombo;;TBD,TBD;;;530;3;;;;Colin;Mullan;;Danville, CA;;;1681;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;94;Classified;33;2:00:54.845;34 Laps;7 Laps;6;1:30.557;162.5;Atlanta Speedwerks;TCR;;;Honda Civic TCR;M;599;259;22;77;2081;3;;6096;;;Tyler;Stone;;Homewood, AL;;;963;1;;;;Russell;McDonough;;Little Rock, AR;;;1802;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;33;Classified;26;46:56.605;41 Laps;7 Laps;14;1:27.760;167.7;Winward Racing / HTP Motorsport;GS;;;Mercedes-AMG;M;473;205;5;69;7643;3;;6076;;;Russell;Ward;;Seabrook, TX;;;1252;1;;;;Indy;Dontje;;Amsterdam, Netherlands;;;1634;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;37;Classified;26;48:13.716;41 Laps;+1:17.111;13;1:30.079;163.4;LA Honda World Racing;TCR;;;Honda Civic TCR;M;608;262;22;77;2081;3;;6061;;;Tom;O'Gorman;;Mason, OH;;;1721;2;;;;Shelby;Blackstock;;Nashville, TN;;;249;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;3;Classified;22;38:39.095;45 Laps;4 Laps;6;1:30.095;163.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;626;265;22;70;7658;3;;6083;;;Alexandre;Papadopulos;;Missouri City, TX;;;1834;2;;;;Trenton;Estep;;San Antonio,TX;;;1353;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;54;Classified;19;31:17.269;48 Laps;3 Laps;16;1:30.332;162.9;JDC-Miller MotorSports;TCR;;;Audi RS3 LMS TCR DSG;M;415;15;22;67;909;3;;6064;;;Michael;Johnson;;East Lansing, MI;;;261;1;;;;Stephen;Simpson;;Cape Town, South Africa;;;765;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;5;Classified;65;1:59:12.791;2 Laps;1 Lap;53;1:29.679;164.1;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;620;265;22;70;7658;3;;6079;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis Jr;;Boca Raton, FL;;;1801;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;57;Classified;14;24:04.773;53 Laps;5 Laps;2;1:28.696;165.9;Winward Racing / HTP Motorsport;GS;;;Mercedes-AMG;M;474;205;5;69;7643;3;;6077;;;Bryce;Ward;;Seabrook, TX;;;1249;3;;;;Christian;Hohenadel;;Quierschied, Germany;;;1729;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;09;Classified;67;2:00:26.774;+3.208;+3.208;3;1:26.887;169.4;Automatic Racing;GS;;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;;6094;;;Tom;Long;;Charlotte, NC;;;622;1;;;;Akhil;Rabindra;;Bangalore, India;;;1903;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
