NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;4:42.829;0;;1:17.881;0;1:47.646;0;1:37.302;0;58.1;4:42.829;09:24;1:17.881;1:47.646;1:37.302;33.9;Ikuo Maeda;0:00:31.462;
1;0;2;3:05.820;0;;44.810;0;56.647;0;1:24.363;0;88.4;7:48.649;09:27;0:44.810;0:56.647;1:24.363;107.1;Ikuo Maeda;;
1;0;3;2:53.603;0;;38.664;0;54.545;0;1:20.394;0;94.6;10:42.252;09:30;0:38.664;0:54.545;1:20.394;120.1;Ikuo Maeda;;
1;0;4;2:45.800;0;;37.507;0;51.962;0;1:16.331;2;99.1;13:28.052;09:33;0:37.507;0:51.962;1:16.331;139.9;Ikuo Maeda;;
1;0;5;2:44.203;2;;36.706;2;50.796;2;1:16.701;0;100.0;16:12.255;09:36;0:36.706;0:50.796;1:16.701;141.5;Ikuo Maeda;;
1;0;6;2:46.641;0;;37.297;0;52.307;0;1:17.037;0;98.6;18:58.896;09:38;0:37.297;0:52.307;1:17.037;137.8;Ikuo Maeda;;
1;0;7;2:46.994;0;;37.014;0;52.042;0;1:17.938;0;98.4;21:45.890;09:41;0:37.014;0:52.042;1:17.938;139.2;Ikuo Maeda;;
1;0;8;2:46.923;0;;37.516;0;51.833;0;1:17.574;0;98.4;24:32.813;09:44;0:37.516;0:51.833;1:17.574;137.2;Ikuo Maeda;;
10;0;1;4:57.684;0;;1:33.650;0;1:46.315;0;1:37.719;0;55.2;4:57.684;09:24;1:33.650;1:46.315;1:37.719;;Kazumoto Hori;;
10;0;2;2:48.930;0;;38.595;2;53.188;0;1:17.147;0;97.2;7:46.614;09:27;0:38.595;0:53.188;1:17.147;;Kazumoto Hori;;
10;0;3;2:40.693;2;;;0;;0;1:15.006;2;102.2;10:27.307;09:30;;;1:15.006;;Kazumoto Hori;;
10;0;4;2:41.561;0;;;0;;0;1:17.780;0;101.7;13:08.868;09:33;;;1:17.780;;Kazumoto Hori;;
10;0;5;2:46.487;0;;;0;;0;1:18.682;0;98.7;15:55.355;09:35;;;1:18.682;;Kazumoto Hori;;
