POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
12;83;Classified;104;4:01:31.529;+7.000;+0.108;104;1:54.359;180.4;Fast MD Racing;GS;;;Audi R8 GT4;M;951;267;5;86;909;3;;10201;;;Alex;Papadopulos;;Houston, TX;;;1834;3;;;;James;Vance;;Toronto, ON;;;486;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;65;Classified;104;4:01:33.886;+9.357;+2.357;77;1:55.178;179.1;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;;10192;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Tim;Probert;;Houston, TX;;;491;1;;;;Kenny;Murillo;;Santa Rosa, CA;;;1820;3;;;;;;;;;;;;;;;;;;;;;;
14;23;Classified;104;4:01:34.090;+9.561;+0.204;50;1:54.633;179.9;Notlad Racing by RS1;GS;;;Aston Martin Vantage GT4;M;1231;56;5;56;73;3;;10252;;;Matt;Dalton;;Williamsport, IN;;;2439;1;;;;Patrick;Gallagher;;Thornville, OH;;;1593;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;37;Classified;104;4:01:42.659;+18.130;+8.569;89;1:55.123;179.2;FraSun Racing;GS;;;BMW M4 GT4;M;977;356;5;68;74;3;;10240;;;Mark;Sundberg;;Seattle, WA;;;2402;3;;;;Jason;Fraser;;Snohomish, WA;;;2410;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;17;Classified;104;4:01:45.452;+20.923;+2.793;98;1:58.100;174.6;Unitronic JDC-Miller MotorSports;TCR;;;Audi RS3 LMS SEQ;M;956;270;22;99;909;3;;10207;;;Chris;Miller;;Minneapolis, MN;;;265;1;;;;Mikey;Taylor;;Pretoria, South Africa;;;791;2;;;;William;Tally;;Athens, GA;;;2039;3;;;;;;;;;;;;;;;;;;;;;;
17;94;Classified;104;4:01:46.188;+21.659;+0.736;103;1:59.278;172.9;Atlanta Speedwerks;TCR;;;Honda Civic FK7 TCR;M;978;259;22;97;2081;3;;10243;;;Greg;Strelzoff;;Marina del Rey, CA;;;470;4;;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;Todd;Lamb;;Atlanta, GA;;;1805;5;;;;;;;;;;;;;;;;;;;;;;
18;54;Classified;104;4:01:49.462;+24.933;+3.274;103;1:59.885;172.0;Michael Johnson Racing;TCR;;;Hyundai Veloster N TCR;M;955;255;22;76;7660;3;;10205;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;;Cape Town, South Africa;;;765;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;77;Classified;104;4:01:49.495;+24.966;+0.033;103;1:59.925;172.0;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Veloster N TCR;M;954;255;22;76;7660;3;;10204;;;Taylor;Hagler;;San Antonio, TX;;;1921;1;;;;Michael;Lewis;;Laguna Beach, CA;;;730;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;51;Classified;104;4:01:54.079;+29.550;+4.584;25;2:00.246;171.5;COPELAND MOTORSPORTS;TCR;;;Hyundai Veloster N TCR;M;958;329;22;76;7660;3;;10209;;;Mason;Filippi;;Alamo, CA;;;2228;1;;;;AJ;Muss;;Rumson, NJ;;;1929;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;64;Classified;104;4:02:27.400;+1:02.871;+33.321;48;1:54.781;179.7;TeamTGM;GS;;;Chevrolet Camaro GT4.R;M;920;79;5;63;105;3;;10168;;;Ted;Giovanis;;Highland, MD;;;489;1;;;;Owen;Trinkler;;Nashville,TN;;;519;5;;;;Hugh;Plumb;;Unionville, PA;;;421;3;;;;;;;;;;;;;;;;;;;;;;
22;93;Classified;103;4:01:40.473;1 Lap;1 Lap;50;1:54.091;180.8;CarBahn with Peregrine;GS;;;Audi R8 GT4;M;863;285;5;86;909;3;;10227;;;Nolan;Siegel;;Palo Alto, CA;;;2421;2;;;;Tom;Dyer;;Corte Madera, CA;;;805;3;;;;Tyler;McQuarrie;;Danville, CA;;;454;4;;;;;;;;;;;;;;;;;;;;;;
23;33;Classified;103;4:01:54.237;1 Lap;+13.764;85;2:00.594;171.0;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;952;255;22;98;7660;3;;10202;;;Harry;Gottsacker;;San Antonio, TX;;;1456;3;;;;Mark;Wilkins;;Mulmur, ON;;;317;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;09;Classified;103;4:02:32.778;1 Lap;+38.541;87;1:55.287;178.9;Automatic Racing;GS;;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;;10255;;;Brandon;Kidd;;Syracuse, NY;;;1581;3;;;;Rob;Ecklin;;Lancaster, PA;;;452;2;;;;Ramin;Abdolvahabi;;Palm Bch Gardens, FL;;;2227;1;;;;;;;;;;;;;;;;;;;;;;
25;71;Classified;102;4:01:53.670;2 Laps;1 Lap;73;1:53.811;181.2;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;10241;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;;Edinburgh, Scotland;;;411;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;85;Classified;102;4:02:11.746;2 Laps;+18.076;49;1:59.490;172.6;AOA Racing;TCR;;;Audi RS3 LMS DSG;M;1076;330;22;94;909;3;;10280;;;Gino;Manley;;Fernandina Beach, FL;;;2133;1;;;;Andrew;Pinkerton;;Birmingham, AL;;;2144;4;;;;Patrick;Wilmot;;Roswell, GA;;;1746;3;;;;;;;;;;;;;;;;;;;;;;
27;38;Classified;98;3:48:52.384;6 Laps;4 Laps;52;1:53.541;181.7;BGB Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;810;157;5;78;112;3;;10277;;;Thomas;Collingwood;;St. John's, NL;;;1796;1;;;;John;Tecce;;Ormond Beach, FL;;;1268;2;;;;Spencer;Pumpelly;;Atlanta, GA;;;64;3;;;;;;;;;;;;;;;;;;;;;;
28;7;Classified;98;4:01:34.848;6 Laps;+12:42.464;98;1:55.115;179.2;VOLT Racing with Archangel;GS;;;Aston Martin Vantage GT4;M;964;345;5;56;73;3;;10220;;;Alan;Brynjolfsson;;Tampa, FL;;;1271;1;;;;Trent;Hindman;;Ocean Township, NJ;;;244;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;19;Classified;97;3:46:31.009;7 Laps;1 Lap;43;1:59.358;172.8;VAN DER STEUR RACING;TCR;;;Hyundai Veloster N TCR;M;950;341;22;76;7660;3;;10200;;;Rory;van der Steur;;Chesapeake City, MD;;;2408;1;;;;Denis;Dupont;;Montreal, QC;;;2250;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;98;Classified;89;4:01:56.243;15 Laps;8 Laps;30;2:00.904;170.6;Bryan Herta Autosport w/ Curb-Agajanian;TCR;;;Hyundai Elantra N TCR;M;953;255;22;98;7660;3;;10203;;;Parker;Chase;;New Braunfels, TX;;;1137;1;;;;Ryan;Norman;;Estero, FL;;;2231;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;10;Classified;87;3:19:32.683;17 Laps;2 Laps;48;1:55.275;178.9;LAP Motorsports;GS;;;Mercedes-AMG GT GT4;M;901;262;5;89;7643;3;;10244;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Scott;Andrews;;Torquay, Australia;;;1657;2;;;;Colin;Braun;;Ovalo, TX;;;61;3;;;;;;;;;;;;;;;;;;;;;;
32;15;Classified;86;3:21:54.102;18 Laps;1 Lap;25;2:01.005;170.5;Rockwell Autosport Development;TCR;;;Audi RS3 LMS DSG;M;1059;359;22;94;909;3;;10256;;;Mike;Moore;;Asheboro, NC;;;2467;3;;;;Nelson;Canache;;Caracas, Venezuela;;;321;1;;;;Alex;Rockwell;;Colts Neck, NJ;;;2403;2;;;;;;;;;;;;;;;;;;;;;;
33;56;Classified;81;4:01:33.974;23 Laps;5 Laps;62;1:55.262;178.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;765;212;5;89;7643;3;;10193;;;Jeff;Mosing;;Austin, TX;;;487;2;;;;Eric;Foss;;Fort Worth, TX;;;488;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;84;Classified;78;2:58:02.456;26 Laps;3 Laps;2;1:59.123;173.1;Atlanta Speedwerks;TCR;;;Honda Civic FK7 TCR;M;1053;259;22;97;2081;3;;10242;;;Brian;Henderson;;Fredericksburg, VA;;;1806;1;;;;Robert;Noaker;;Duncannon PA;;;2201;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;5;Classified;78;2:58:59.170;26 Laps;+56.714;50;1:58.986;173.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta Veloce TCR;M;962;265;22;95;7658;3;;10214;;;Tim;Lewis;;Boca Raton, FL;;;1801;2;;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;61;Classified;77;2:55:23.556;27 Laps;1 Lap;50;1:59.465;172.6;Road Shagger Racing;TCR;;;Audi RS3 LMS DSG;M;957;342;22;94;909;3;;10208;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;2405;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;81;Classified;54;3:07:04.788;50 Laps;23 Laps;8;2:00.982;170.5;CB Motorsports;TCR;;;Hyundai Veloster N TCR;M;971;351;22;76;7660;3;;10233;;;Caleb;Bacon;;Mooresville, NC;;;2437;5;;;;Mark;Kvamme;;Columbus, OH;;;2422;2;;;;Trenton;Estep;;San Antonio, TX;;;1353;3;;;;;;;;;;;;;;;;;;;;;;
38;27;Classified;37;4:01:54.420;67 Laps;17 Laps;6;1:59.927;172.0;COPELAND MOTORSPORTS;TCR;;;Hyundai Veloster N TCR;M;898;329;22;76;7660;3;;10206;;;Tyler;Maxson;;Bogart, GA;;;2151;1;;;;Tyler;Gonzalez;;St. Cloud, FL;;;2164;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;88;Classified;33;1:14:08.512;71 Laps;4 Laps;3;2:00.078;171.8;VGMC Racing, LLC;TCR;;;Honda Civic FK7 TCR;M;976;355;22;97;2081;3;;10276;;;Victor;Gonzalez;;Trujillo Alto, PR;;;811;1;;;;Ruben;Iglesias;;Cayey, PR;;;2404;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;73;Classified;17;40:13.235;87 Laps;16 Laps;8;2:00.291;171.5;LA Honda World Racing;TCR;;;Honda Civic FK7 TCR;M;989;364;22;97;2081;3;;10275;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;Mat;Pombo;;Atlanta, GA;;;529;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;59;Classified;9;18:00.327;95 Laps;8 Laps;9;1:57.940;174.9;KohR Motorsports;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;;10245;;;Kyle;Marcelli;;Toronto, ON;;;88;2;;;;Dean;Martin;;Westland, MI;;;1291;4;;;;Chuck;Cassaro;;Naples, FL;;;2399;3;;;;;;;;;;;;;;;;;;;;;;
;16;Not started;0;;;;0;;;Wright Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;972;111;5;78;112;3;;10234;;;Ryan;Hardwick;;Atlanta, GA;;;1256;1;;;;Jan;Heylen;;Dunedin, FL;;;184;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
