NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;2:57.939;0;;1:10.358;0;1:02.918;0;44.663;0;110.3;2:57.939;08:02;1:10.358;1:02.918;0:44.663;193.9; Wong-Hui;0:00:14;
1;0;2;2:23.968;0;;50.038;0;54.294;0;39.636;0;136.3;5:21.907;08:05;0:50.038;0:54.294;0:39.636;244.3; Wong-Hui;;
1;0;3;2:19.004;0;;46.867;0;53.208;0;38.929;0;141.2;7:40.911;08:07;0:46.867;0:53.208;0:38.929;274.8; Wong-Hui;;
1;0;4;2:17.813;0;;46.175;0;52.510;0;39.128;0;142.4;9:58.724;08:09;0:46.175;0:52.510;0:39.128;277.6; Wong-Hui;;
1;0;5;2:15.944;0;;46.721;0;50.818;0;38.405;0;144.4;12:14.668;08:12;0:46.721;0:50.818;0:38.405;248.3; Wong-Hui;;
1;0;6;2:15.502;0;;46.029;0;51.727;0;37.746;2;144.8;14:30.170;08:14;0:46.029;0:51.727;0:37.746;275.5; Wong-Hui;;
1;0;7;2:15.085;0;;45.771;0;51.178;0;38.136;0;145.3;16:45.255;08:16;0:45.771;0:51.178;0:38.136;276.2; Wong-Hui;;
1;0;8;2:14.479;2;;45.677;0;50.832;0;37.970;0;145.9;18:59.734;08:18;0:45.677;0:50.832;0:37.970;279.8; Wong-Hui;;
1;0;9;2:20.031;0;;49.046;0;50.961;0;40.024;0;140.1;21:19.765;08:21;0:49.046;0:50.961;0:40.024;212.2; Wong-Hui;;
1;0;10;2:15.816;0;;45.469;2;50.793;2;39.554;0;144.5;23:35.581;08:23;0:45.469;0:50.793;0:39.554;279.8; Wong-Hui;;
1;0;11;2:18.152;0;;49.392;0;50.922;0;37.838;0;142.0;25:53.733;08:25;0:49.392;0:50.922;0:37.838;276.2; Wong-Hui;;
1;0;12;2:23.856;0;B;45.508;0;51.118;0;47.230;0;136.4;28:17.589;08:28;0:45.508;0:51.118;0:47.230;265.4; Wong-Hui;;
1;0;13;6:35.759;0;;5:01.581;0;54.100;0;40.078;0;49.6;34:53.348;08:34;5:01.581;0:54.100;0:40.078;270.0; Wong-Hui;0:04:15;
1;0;14;2:40.277;0;;1:04.578;0;55.347;0;40.352;0;122.4;37:33.625;08:37;1:04.578;0:55.347;0:40.352;275.5; Wong-Hui;;
1;0;15;2:19.535;0;;47.843;0;52.270;0;39.422;0;140.6;39:53.160;08:39;0:47.843;0:52.270;0:39.422;269.3; Wong-Hui;;
1;0;16;2:18.873;0;;47.656;0;51.811;0;39.406;0;141.3;42:12.033;08:42;0:47.656;0:51.811;0:39.406;254.7; Wong-Hui;;
1;0;17;2:18.588;0;;47.721;0;51.564;0;39.303;0;141.6;44:30.621;08:44;0:47.721;0:51.564;0:39.303;277.6; Wong-Hui;;
1;0;18;2:19.680;0;;47.840;0;52.863;0;38.977;0;140.5;46:50.301;08:46;0:47.840;0:52.863;0:38.977;274.1; Wong-Hui;;
1;0;19;2:18.433;0;;46.993;0;52.676;0;38.764;0;141.8;49:08.734;08:49;0:46.993;0:52.676;0:38.764;276.9; Wong-Hui;;
