NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;3:22.562;0;;1:28.828;0;1:09.775;0;43.959;0;104.7;3:22.562;13:18;1:28.828;1:09.775;0:43.959;197.8;Sebastien BERTRAND;;
1;0;2;2:40.030;0;;48.740;0;1:08.383;0;42.907;0;132.5;6:02.592;13:21;0:48.740;1:08.383;0:42.907;198.5;Sebastien BERTRAND;;
1;0;3;2:41.001;0;;49.136;0;1:08.478;0;43.387;0;131.7;8:43.593;13:23;0:49.136;1:08.478;0:43.387;199.3;Sebastien BERTRAND;;
1;0;4;2:39.636;0;;48.018;2;1:08.818;0;42.800;2;132.8;11:23.229;13:26;0:48.018;1:08.818;0:42.800;200.0;Sebastien BERTRAND;;
1;0;5;2:40.327;0;;48.264;0;1:09.043;0;43.020;0;132.3;14:03.556;13:29;0:48.264;1:09.043;0:43.020;199.3;Sebastien BERTRAND;;
1;0;6;2:39.373;2;;48.043;0;1:08.273;2;43.057;0;133.0;16:42.929;13:31;0:48.043;1:08.273;0:43.057;200.0;Sebastien BERTRAND;;
1;0;7;2:41.673;0;;48.724;0;1:09.366;0;43.583;0;131.2;19:24.602;13:34;0:48.724;1:09.366;0:43.583;197.4;Sebastien BERTRAND;;
1;0;8;2:48.640;0;;48.462;0;1:09.106;0;51.072;0;125.7;22:13.242;13:37;0:48.462;1:09.106;0:51.072;198.9;Sebastien BERTRAND;;
2;0;1;3:26.234;0;;1:32.974;0;1:09.903;0;43.357;0;102.8;3:26.234;13:18;1:32.974;1:09.903;0:43.357;199.3;Des FOLEY;;
2;0;2;2:40.044;2;;48.580;0;1:08.663;0;42.801;2;132.5;6:06.278;13:21;0:48.580;1:08.663;0:42.801;200.7;Des FOLEY;;
