NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
10;0;1;5:45.551;0;;1:13.343;0;2:01.590;0;2:30.618;0;142.0;5:45.551;10:16;1:13.343;2:01.590;2:30.618;174.5;Derek Bell;;
10;0;2;9:07.222;0;;56.576;0;4:27.375;0;3:43.271;0;89.7;14:52.773;10:25;0:56.576;4:27.375;3:43.271;113.0;Derek Bell;;
10;0;3;10:49.760;0;;1:31.305;0;4:51.235;0;4:27.220;0;75.5;25:42.533;10:36;1:31.305;4:51.235;4:27.220;45.7;Derek Bell;;
10;0;4;8:41.915;0;;1:21.411;0;3:35.785;0;3:44.719;0;94.0;34:24.448;10:44;1:21.411;3:35.785;3:44.719;108.0;Derek Bell;;
10;0;5;5:45.172;0;;55.875;0;2:08.854;0;2:40.443;0;142.1;40:09.620;10:50;0:55.875;2:08.854;2:40.443;165.3;Derek Bell;;
10;0;6;5:32.652;0;;1:02.568;0;2:00.201;0;2:29.883;2;147.5;45:42.272;10:56;1:02.568;2:00.201;2:29.883;181.8;Derek Bell;;
10;0;7;5:17.506;2;;51.240;2;1:54.236;2;2:32.030;0;154.5;50:59.778;11:01;0:51.240;1:54.236;2:32.030;183.9;Derek Bell;;
102;0;1;5:33.810;0;;1:08.200;0;1:54.776;2;2:30.834;2;147.0;5:33.810;10:16;1:08.200;1:54.776;2:30.834;243.3;Peter Meyrick;;
102;0;2;9:16.579;2;;56.748;2;4:35.801;0;3:44.030;0;88.2;14:50.389;10:25;0:56.748;4:35.801;3:44.030;107.9;Peter Meyrick;;
107;0;1;7:13.950;0;;1:22.971;0;2:38.997;0;3:11.982;0;113.1;7:13.950;10:17;1:22.971;2:38.997;3:11.982;149.5;Thomas Dozin;;
107;0;2;7:46.811;0;;1:09.697;0;3:16.314;0;3:20.800;0;105.1;15:00.761;10:25;1:09.697;3:16.314;3:20.800;71.6;Thomas Dozin;;
107;0;3;10:47.227;0;;1:31.156;0;4:54.117;0;4:21.954;0;75.8;25:47.988;10:36;1:31.156;4:54.117;4:21.954;97.2;Thomas Dozin;;
107;0;4;8:43.038;0;;1:24.853;0;3:34.401;0;3:43.784;0;93.8;34:31.026;10:45;1:24.853;3:34.401;3:43.784;140.3;Thomas Dozin;;
107;0;5;5:55.424;0;;1:02.233;0;2:10.849;0;2:42.342;0;138.0;40:26.450;10:50;1:02.233;2:10.849;2:42.342;179.1;Thomas Dozin;;
107;0;6;5:36.739;0;;58.364;0;2:03.695;0;2:34.680;0;145.7;46:03.189;10:56;0:58.364;2:03.695;2:34.680;194.1;Thomas Dozin;;
107;0;7;5:28.862;2;;58.118;2;1:56.903;2;2:33.841;2;149.2;51:32.051;11:02;0:58.118;1:56.903;2:33.841;233.0;Thomas Dozin;;
11;0;1;5:28.428;0;;1:06.140;0;1:52.913;0;2:29.375;0;149.4;5:28.428;10:15;1:06.140;1:52.913;2:29.375;208.5;Henrik Lindberg;;
11;0;2;9:20.196;0;;58.604;0;4:36.431;0;3:45.161;0;87.6;14:48.624;10:25;0:58.604;4:36.431;3:45.161;62.3;Henrik Lindberg;;
11;0;3;10:49.664;0;;1:31.027;0;4:50.525;0;4:28.112;0;75.5;25:38.288;10:36;1:31.027;4:50.525;4:28.112;39.1;Henrik Lindberg;;
11;0;4;8:43.443;0;;1:20.078;0;3:36.909;0;3:46.456;0;93.7;34:21.731;10:44;1:20.078;3:36.909;3:46.456;77.1;Henrik Lindberg;;
11;0;5;5:34.587;0;;56.927;0;2:07.064;0;2:30.596;0;146.6;39:56.318;10:50;0:56.927;2:07.064;2:30.596;182.1;Henrik Lindberg;;
11;0;6;5:07.367;0;;50.553;2;1:51.716;0;2:25.098;0;159.6;45:03.685;10:55;0:50.553;1:51.716;2:25.098;179.7;Henrik Lindberg;;
11;0;7;5:03.288;2;;50.693;0;1:47.889;2;2:24.706;2;161.8;50:06.973;11:00;0:50.693;1:47.889;2:24.706;225.3;Henrik Lindberg;;
116;0;1;8:55.350;0;;2:23.343;0;2:51.635;0;3:40.372;0;91.6;8:55.350;10:19;2:23.343;2:51.635;3:40.372;186.8;Pierre-Francois Rousselot;0:01:27;
116;0;2;6:57.096;0;;57.982;0;2:46.810;0;3:12.304;0;117.6;15:52.446;10:26;0:57.982;2:46.810;3:12.304;190.7;Pierre-Francois Rousselot;;
116;0;3;10:15.484;0;;1:04.113;0;4:49.589;0;4:21.782;0;79.7;26:07.930;10:36;1:04.113;4:49.589;4:21.782;144.7;Pierre-Francois Rousselot;;
116;0;4;8:29.861;0;;1:14.968;0;3:34.169;0;3:40.724;0;96.2;34:37.791;10:45;1:14.968;3:34.169;3:40.724;168.4;Pierre-Francois Rousselot;;
116;0;5;5:34.232;0;;58.510;0;2:02.811;0;2:32.911;0;146.8;40:12.023;10:50;0:58.510;2:02.811;2:32.911;218.5;Pierre-Francois Rousselot;;
116;0;6;5:17.113;0;;54.917;2;1:55.938;2;2:26.258;0;154.7;45:29.136;10:55;0:54.917;1:55.938;2:26.258;239.1;Pierre-Francois Rousselot;;
116;0;7;5:17.051;2;;56.586;0;1:56.792;0;2:23.673;2;154.8;50:46.187;11:01;0:56.586;1:56.792;2:23.673;217.2;Pierre-Francois Rousselot;;
12;0;1;5:24.644;0;;1:04.711;0;1:49.885;2;2:30.048;2;151.1;5:24.644;10:15;1:04.711;1:49.885;2:30.048;254.7;Russell Kempnich;;
12;0;2;9:20.847;0;;1:00.415;0;4:35.227;0;3:45.205;0;87.5;14:45.491;10:25;1:00.415;4:35.227;3:45.205;44.5;Russell Kempnich;;
12;0;3;10:50.780;0;;1:30.796;0;4:50.902;0;4:29.082;0;75.4;25:36.271;10:36;1:30.796;4:50.902;4:29.082;41.9;Russell Kempnich;;
12;0;4;8:43.488;2;;1:18.326;0;3:37.057;0;3:48.105;0;93.7;34:19.759;10:44;1:18.326;3:37.057;3:48.105;87.8;Russell Kempnich;;
140;0;1;7:14.997;0;;1:24.716;0;2:39.676;0;3:10.605;0;112.8;7:14.997;10:17;1:24.716;2:39.676;3:10.605;175.1;Don Miles;;
140;0;2;7:47.220;0;;1:10.430;0;3:17.704;0;3:19.086;0;105.0;15:02.217;10:25;1:10.430;3:17.704;3:19.086;80.3;Don Miles;;
140;0;3;10:47.805;0;;1:31.646;0;4:54.565;0;4:21.594;0;75.7;25:50.022;10:36;1:31.646;4:54.565;4:21.594;98.3;Don Miles;;
140;0;4;8:44.809;0;;1:25.465;0;3:33.558;0;3:45.786;0;93.5;34:34.831;10:45;1:25.465;3:33.558;3:45.786;149.9;Don Miles;;
140;0;5;6:21.299;0;;1:06.391;0;2:17.761;2;2:57.147;0;128.7;40:56.130;10:51;1:06.391;2:17.761;2:57.147;186.1;Don Miles;;
140;0;6;6:12.757;2;;1:02.870;0;2:18.065;0;2:51.822;2;131.6;47:08.887;10:57;1:02.870;2:18.065;2:51.822;196.2;Don Miles;;
140;0;7;6:19.182;0;;1:01.278;2;2:18.374;0;2:59.530;0;129.4;53:28.069;11:03;1:01.278;2:18.374;2:59.530;192.4;Don Miles;;
16;0;1;6:15.593;0;;1:24.258;0;2:10.946;0;2:40.389;0;130.6;6:15.593;10:16;1:24.258;2:10.946;2:40.389;212.6;Zak Brown;;
16;0;2;8:39.749;0;;58.749;0;3:59.221;0;3:41.779;0;94.4;14:55.342;10:25;0:58.749;3:59.221;3:41.779;139.7;Zak Brown;;
16;0;3;10:50.547;0;;1:31.122;0;4:53.586;0;4:25.839;0;75.4;25:45.889;10:36;1:31.122;4:53.586;4:25.839;55.5;Zak Brown;;
16;0;4;8:40.410;0;;1:21.780;0;3:36.759;0;3:41.871;0;94.3;34:26.299;10:44;1:21.780;3:36.759;3:41.871;128.4;Zak Brown;;
16;0;5;5:38.125;0;;58.197;0;2:06.941;0;2:32.987;0;145.1;40:04.424;10:50;0:58.197;2:06.941;2:32.987;189.0;Zak Brown;;
16;0;6;5:11.480;2;;51.793;2;1:54.544;2;2:25.143;0;157.5;45:15.904;10:55;0:51.793;1:54.544;2:25.143;224.4;Zak Brown;;
16;0;7;5:25.418;0;;1:08.434;0;1:55.798;0;2:21.186;2;150.8;50:41.322;11:01;1:08.434;1:55.798;2:21.186;211.3;Zak Brown;;
