NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
12;1;7;1:40.995;0;;20.789;0;42.183;0;38.023;0;175.0;13:18.486;09:13;0:20.789;0:42.183;0:38.023;271.4;Nicolas Prost;
12;1;8;2:52.735;0;B;21.233;0;41.157;0;1:50.345;0;102.3;16:11.221;09:16;0:21.233;0:41.157;1:50.345;283.5;Nicolas Prost;
12;0;9;1:57.530;0;;37.385;0;43.017;0;37.128;0;150.4;18:08.751;09:18;0:37.385;0:43.017;0:37.128;195.3;Neel Jani;
12;0;10;1:44.021;0;;20.728;0;43.456;0;39.837;0;169.9;19:52.772;09:19;0:20.728;0:43.456;0:39.837;284.2;Neel Jani;
12;0;11;1:37.358;2;;20.545;1;40.984;2;35.829;2;181.5;21:30.130;09:21;0:20.545;0:40.984;0:35.829;283.5;Neel Jani;
13;1;1;3:14.513;0;;1:46.013;0;48.803;0;39.697;0;90.9;3:14.513;09:03;1:46.013;0:48.803;0:39.697;164.9;Jean Christophe Boullion;
13;1;2;1:45.334;0;;22.080;0;44.585;0;38.669;0;167.8;4:59.847;09:04;0:22.080;0:44.585;0:38.669;264.7;Jean Christophe Boullion;
13;1;3;1:41.066;0;;21.855;0;42.458;0;36.753;0;174.9;6:40.913;09:06;0:21.855;0:42.458;0:36.753;275.5;Jean Christophe Boullion;
13;1;4;1:40.080;0;;21.039;0;42.613;0;36.428;0;176.6;8:20.993;09:08;0:21.039;0:42.613;0:36.428;;Jean Christophe Boullion;
13;1;5;1:39.511;0;;21.531;0;41.570;0;36.410;0;177.6;10:00.504;09:10;0:21.531;0:41.570;0:36.410;282.0;Jean Christophe Boullion;
13;1;6;1:37.608;2;;20.823;0;40.711;2;36.074;0;181.1;11:38.112;09:11;0:20.823;0:40.711;0:36.074;282.0;Jean Christophe Boullion;
13;1;7;1:40.613;0;;20.660;1;42.662;0;37.291;0;175.6;13:18.725;09:13;0:20.660;0:42.662;0:37.291;279.8;Jean Christophe Boullion;
13;1;8;1:39.282;0;;21.239;0;41.120;0;36.923;0;178.0;14:58.007;09:14;0:21.239;0:41.120;0:36.923;283.5;Jean Christophe Boullion;
13;1;9;1:39.655;0;;21.323;0;42.370;0;35.962;2;177.3;16:37.662;09:16;0:21.323;0:42.370;0:35.962;269.3;Jean Christophe Boullion;
13;1;10;2:20.715;0;B;20.657;2;40.778;0;1:19.280;0;125.6;18:58.377;09:18;0:20.657;0:40.778;1:19.280;277.6;Jean Christophe Boullion;
13;1;11;1:55.129;0;;35.777;0;42.127;0;37.225;0;153.5;20:53.506;09:20;0:35.777;0:42.127;0:37.225;197.1;Jean Christophe Boullion;
15;1;1;3:06.054;0;;1:41.362;0;45.305;0;39.387;0;95.0;3:06.054;09:03;1:41.362;0:45.305;0:39.387;181.8;Guillaume Moreau;
15;1;2;1:42.964;0;;22.808;0;43.143;0;37.013;0;171.6;4:49.018;09:04;0:22.808;0:43.143;0:37.013;267.3;Guillaume Moreau;
15;1;3;1:37.689;0;;20.794;0;40.441;0;36.454;0;180.9;6:26.707;09:06;0:20.794;0:40.441;0:36.454;272.7;Guillaume Moreau;
15;1;4;1:37.870;0;;20.755;2;40.329;0;36.786;0;180.6;8:04.577;09:08;0:20.755;0:40.329;0:36.786;272.0;Guillaume Moreau;
15;1;5;1:37.471;2;;20.895;0;40.317;2;36.259;2;181.3;9:42.048;09:09;0:20.895;0:40.317;0:36.259;271.4;Guillaume Moreau;
15;1;6;3:24.599;0;B;20.791;0;40.720;0;2:23.088;0;86.4;13:06.647;09:13;0:20.791;0:40.720;2:23.088;270.7;Guillaume Moreau;
15;0;7;1:55.333;0;;35.778;0;42.654;0;36.901;0;153.2;15:01.980;09:15;0:35.778;0:42.654;0:36.901;199.3;Pierre Ragues;
15;0;8;1:39.405;0;;21.306;1;40.852;1;37.247;1;177.8;16:41.385;09:16;0:21.306;0:40.852;0:37.247;272.7;Pierre Ragues;
15;0;9;1:38.866;0;;21.159;0;40.892;0;36.815;0;178.8;18:20.251;09:18;0:21.159;0:40.892;0:36.815;272.7;Pierre Ragues;
15;0;10;1:41.150;0;;21.499;0;43.027;0;36.624;0;174.7;20:01.401;09:20;0:21.499;0:43.027;0:36.624;264.1;Pierre Ragues;
16;2;1;2:37.533;0;;1:11.650;0;44.458;0;41.425;0;112.2;2:37.533;09:02;1:11.650;0:44.458;0:41.425;189.8;Julien Jousse;
16;2;2;1:41.392;0;;21.184;0;43.022;0;37.186;0;174.3;4:18.925;09:04;0:21.184;0:43.022;0:37.186;279.1;Julien Jousse;
16;2;3;1:37.797;0;;20.618;0;40.739;0;36.440;0;180.7;5:56.722;09:05;0:20.618;0:40.739;0:36.440;280.5;Julien Jousse;
16;2;4;1:39.004;0;;21.640;0;41.038;0;36.326;0;178.5;7:35.726;09:07;0:21.640;0:41.038;0:36.326;284.2;Julien Jousse;
16;2;5;1:37.143;2;;20.331;2;40.637;2;36.175;2;181.9;9:12.869;09:09;0:20.331;0:40.637;0:36.175;283.5;Julien Jousse;
16;2;6;2:46.784;0;B;20.390;0;40.748;0;1:45.646;0;106.0;11:59.653;09:11;0:20.390;0:40.748;1:45.646;282.7;Julien Jousse;
16;1;7;1:59.439;0;;38.781;0;42.808;0;37.850;0;148.0;13:59.092;09:13;0:38.781;0:42.808;0:37.850;193.2;Christophe Tinseau;
16;1;8;1:41.008;0;;21.679;1;42.038;1;37.291;1;175.0;15:40.100;09:15;0:21.679;0:42.038;0:37.291;272.7;Christophe Tinseau;
16;1;9;1:40.799;0;;21.061;0;42.860;0;36.878;0;175.3;17:20.899;09:17;0:21.061;0:42.860;0:36.878;285.0;Christophe Tinseau;
16;1;10;1:39.584;0;;21.011;0;41.313;0;37.260;0;177.5;19:00.483;09:19;0:21.011;0:41.313;0:37.260;284.2;Christophe Tinseau;
16;1;11;1:39.997;0;;20.929;0;42.217;0;36.851;0;176.7;20:40.480;09:20;0:20.929;0:42.217;0:36.851;286.5;Christophe Tinseau;
2;0;1;2:03.212;0;;38.686;0;45.785;0;38.741;0;143.4;2:03.212;09:02;0:38.686;0:45.785;0:38.741;192.2;Tom Kristensen;
2;0;2;1:42.327;0;;21.669;0;43.749;0;36.909;0;172.7;3:45.539;09:03;0:21.669;0:43.749;0:36.909;281.2;Tom Kristensen;
2;0;3;1:37.026;0;;20.668;0;40.231;0;36.127;0;182.1;5:22.565;09:05;0:20.668;0:40.231;0:36.127;287.2;Tom Kristensen;
2;0;4;1:37.403;0;;20.483;0;40.419;0;36.501;0;181.4;6:59.968;09:06;0:20.483;0:40.419;0:36.501;286.5;Tom Kristensen;
2;0;5;1:40.032;0;;21.902;0;42.089;0;36.041;0;176.7;8:40.000;09:08;0:21.902;0:42.089;0:36.041;288.8;Tom Kristensen;
2;0;6;1:37.634;0;;20.264;0;41.757;0;35.613;0;181.0;10:17.634;09:10;0:20.264;0:41.757;0:35.613;288.8;Tom Kristensen;
2;0;7;1:35.811;0;;20.179;0;40.415;0;35.217;2;184.5;11:53.445;09:11;0:20.179;0:40.415;0:35.217;285.7;Tom Kristensen;
2;0;8;1:34.481;2;;19.980;1;39.204;1;35.297;0;187.0;13:27.926;09:13;0:19.980;0:39.204;0:35.297;286.5;Tom Kristensen;
2;0;9;1:50.984;0;B;20.008;0;39.111;2;51.865;0;159.2;15:18.910;09:15;0:20.008;0:39.111;0:51.865;288.0;Tom Kristensen;
2;1;10;2:29.683;0;;1:12.341;0;41.702;0;35.640;0;118.1;17:48.593;09:17;1:12.341;0:41.702;0:35.640;212.6;Allan McNish;
2;1;11;1:35.803;0;;19.816;2;39.534;0;36.453;0;184.5;19:24.396;09:19;0:19.816;0:39.534;0:36.453;288.0;Allan McNish;
2;1;12;1:36.227;0;;20.792;1;39.871;1;35.564;1;183.7;21:00.623;09:21;0:20.792;0:39.871;0:35.564;288.8;Allan McNish;
23;1;1;2:55.321;0;;1:27.422;0;47.702;0;40.197;0;100.8;2:55.321;09:02;1:27.422;0:47.702;0:40.197;193.2;Ferdinando Geri;
23;1;2;1:41.220;2;;21.886;1;42.633;1;36.701;2;174.6;4:36.541;09:04;0:21.886;0:42.633;0:36.701;270.7;Ferdinando Geri;
23;1;3;6:03.551;0;B;21.146;2;42.366;2;5:00.039;0;48.6;10:40.092;09:10;0:21.146;0:42.366;5:00.039;276.9;Ferdinando Geri;
23;1;4;2:07.213;0;;42.757;0;45.188;0;39.268;0;138.9;12:47.305;09:12;0:42.757;0:45.188;0:39.268;154.3;Ferdinando Geri;
23;1;5;1:45.149;0;;21.908;0;44.257;0;38.984;0;168.1;14:32.454;09:14;0:21.908;0:44.257;0:38.984;270.7;Ferdinando Geri;
23;1;6;1:43.865;0;;22.240;0;43.666;0;37.959;0;170.1;16:16.319;09:16;0:22.240;0:43.666;0:37.959;253.5;Ferdinando Geri;
23;1;7;1:47.710;0;;22.639;0;46.121;0;38.950;0;164.1;18:04.029;09:18;0:22.639;0:46.121;0:38.950;257.1;Ferdinando Geri;
23;1;8;1:49.341;0;;22.517;0;46.145;0;40.679;0;161.6;19:53.370;09:19;0:22.517;0:46.145;0:40.679;260.9;Ferdinando Geri;
23;1;9;1:46.160;0;;22.497;0;45.130;0;38.533;0;166.5;21:39.530;09:21;0:22.497;0:45.130;0:38.533;246.0;Ferdinando Geri;
26;1;1;2:06.216;0;;38.578;0;47.793;0;39.845;0;140.0;2:06.216;09:02;0:38.578;0:47.793;0:39.845;169.5;Lucas Ordoñez;
26;1;2;1:42.823;0;;22.121;0;42.784;0;37.918;0;171.9;3:49.039;09:03;0:22.121;0:42.784;0:37.918;262.1;Lucas Ordoñez;
26;1;3;1:41.210;0;;21.567;0;41.795;1;37.848;0;174.6;5:30.249;09:05;0:21.567;0:41.795;0:37.848;260.2;Lucas Ordoñez;
26;1;4;1:41.559;0;;21.840;0;42.086;0;37.633;1;174.0;7:11.808;09:07;0:21.840;0:42.086;0:37.633;246.0;Lucas Ordoñez;
26;1;5;1:44.391;0;;21.182;2;42.616;0;40.593;0;169.3;8:56.199;09:08;0:21.182;0:42.616;0:40.593;262.1;Lucas Ordoñez;
26;1;6;1:45.621;0;;21.764;0;45.843;0;38.014;0;167.3;10:41.820;09:10;0:21.764;0:45.843;0:38.014;262.1;Lucas Ordoñez;
26;1;7;3:09.244;0;B;23.909;0;43.297;0;2:02.038;0;93.4;13:51.064;09:13;0:23.909;0:43.297;2:02.038;260.9;Lucas Ordoñez;
26;0;8;2:01.157;0;;37.945;0;43.940;0;39.272;0;145.9;15:52.221;09:15;0:37.945;0:43.940;0:39.272;191.5;Franck Mailleux;
26;0;9;1:42.744;0;;22.317;0;41.688;0;38.739;0;172.0;17:34.965;09:17;0:22.317;0:41.688;0:38.739;263.4;Franck Mailleux;
26;0;10;1:39.897;0;;21.681;0;41.004;2;37.212;2;176.9;19:14.862;09:19;0:21.681;0:41.004;0:37.212;260.9;Franck Mailleux;
26;0;11;1:41.105;2;;21.441;1;41.330;1;38.334;1;174.8;20:55.967;09:20;0:21.441;0:41.330;0:38.334;262.1;Franck Mailleux;
33;0;1;3:35.298;0;;2:01.054;0;48.671;0;45.573;0;82.1;3:35.298;09:03;2:01.054;0:48.671;0:45.573;179.4;Scott Tucker;
33;0;2;1:47.840;0;;23.519;0;45.425;0;38.896;0;163.9;5:23.138;09:05;0:23.519;0:45.425;0:38.896;222.2;Scott Tucker;
33;0;3;1:44.105;0;;22.485;0;43.248;1;38.372;0;169.8;7:07.243;09:07;0:22.485;0:43.248;0:38.372;255.3;Scott Tucker;
33;0;4;1:48.805;0;;22.449;0;45.118;0;41.238;0;162.4;8:56.048;09:08;0:22.449;0:45.118;0:41.238;255.9;Scott Tucker;
33;0;5;1:47.237;0;;22.617;0;45.442;0;39.178;0;164.8;10:43.285;09:10;0:22.617;0:45.442;0:39.178;256.5;Scott Tucker;
33;0;6;1:45.562;0;;22.835;0;44.365;0;38.362;0;167.4;12:28.847;09:12;0:22.835;0:44.365;0:38.362;254.1;Scott Tucker;
33;0;7;1:46.769;0;;23.569;0;44.423;0;38.777;0;165.5;14:15.616;09:14;0:23.569;0:44.423;0:38.777;220.0;Scott Tucker;
33;0;8;1:43.521;2;;22.072;1;43.557;0;37.892;2;170.7;15:59.137;09:15;0:22.072;0:43.557;0:37.892;255.9;Scott Tucker;
33;0;9;1:42.699;0;;22.083;0;42.595;2;38.021;0;172.1;17:41.836;09:17;0:22.083;0:42.595;0:38.021;255.3;Scott Tucker;
35;1;1;2:58.402;0;;1:25.560;0;49.614;0;43.228;0;99.1;2:58.402;09:02;1:25.560;0:49.614;0:43.228;170.1;Frederic Da Rocha;
35;1;2;1:50.552;0;;23.754;0;46.676;0;40.122;0;159.9;4:48.954;09:04;0:23.754;0:46.676;0:40.122;247.7;Frederic Da Rocha;
35;1;3;1:46.604;0;;22.798;1;44.147;1;39.659;0;165.8;6:35.558;09:06;0:22.798;0:44.147;0:39.659;261.5;Frederic Da Rocha;
35;1;4;1:48.784;0;;23.391;0;46.614;0;38.779;2;162.5;8:24.342;09:08;0:23.391;0:46.614;0:38.779;250.0;Frederic Da Rocha;
35;1;5;3:17.830;0;B;22.714;0;45.608;0;2:09.508;0;89.3;11:42.172;09:11;0:22.714;0:45.608;2:09.508;262.1;Frederic Da Rocha;
35;2;6;2:04.363;0;;39.813;0;45.571;0;38.979;0;142.1;13:46.535;09:13;0:39.813;0:45.571;0:38.979;177.9;Patrice Lafargue;
35;2;7;1:44.443;2;;22.025;1;43.586;1;38.832;1;169.2;15:30.978;09:15;0:22.025;0:43.586;0:38.832;266.7;Patrice Lafargue;
35;2;8;1:43.378;0;;21.759;2;43.553;2;38.066;0;170.9;17:14.356;09:17;0:21.759;0:43.553;0:38.066;266.7;Patrice Lafargue;
35;2;9;1:44.538;0;;21.931;0;43.938;0;38.669;0;169.1;18:58.894;09:18;0:21.931;0:43.938;0:38.669;266.7;Patrice Lafargue;
36;0;1;2:15.300;0;;46.449;0;48.695;0;40.156;0;130.6;2:15.300;09:02;0:46.449;0:48.695;0:40.156;185.9;Tommy Erdos;
36;0;2;1:44.853;0;;22.624;0;43.640;0;38.589;0;168.5;4:00.153;09:04;0:22.624;0:43.640;0:38.589;255.3;Tommy Erdos;
36;0;3;1:42.525;2;;21.774;1;42.817;1;37.934;2;172.4;5:42.678;09:05;0:21.774;0:42.817;0:37.934;259.6;Tommy Erdos;
36;0;4;3:32.844;0;B;21.575;2;42.612;2;2:28.657;0;83.0;9:15.522;09:09;0:21.575;0:42.612;2:28.657;259.0;Tommy Erdos;
36;1;5;2:04.576;0;;38.906;0;45.934;0;39.736;0;141.9;11:20.098;09:11;0:38.906;0:45.934;0:39.736;176.5;Mike Newton;
36;1;6;1:45.419;0;;22.301;1;44.187;1;38.931;1;167.6;13:05.517;09:13;0:22.301;0:44.187;0:38.931;256.5;Mike Newton;
36;1;7;3:22.216;0;B;22.641;0;45.301;0;2:14.274;0;87.4;16:27.733;09:16;0:22.641;0:45.301;2:14.274;258.4;Mike Newton;
36;2;8;2:01.864;0;;38.216;0;45.134;0;38.514;0;145.0;18:29.597;09:18;0:38.216;0:45.134;0:38.514;184.0;Ben Collins;
36;2;9;1:42.704;0;;21.821;0;42.762;0;38.121;0;172.1;20:12.301;09:20;0:21.821;0:42.762;0:38.121;260.9;Ben Collins;
39;2;1;3:05.320;0;;1:32.843;0;50.416;0;42.061;0;95.4;3:05.320;09:03;1:32.843;0:50.416;0:42.061;157.4;Pierre Kaffer;
39;2;2;1:50.126;0;;23.646;0;46.806;0;39.674;0;160.5;4:55.446;09:04;0:23.646;0:46.806;0:39.674;248.8;Pierre Kaffer;
39;2;3;1:40.934;0;;21.843;0;41.950;0;37.141;2;175.1;6:36.380;09:06;0:21.843;0:41.950;0:37.141;257.8;Pierre Kaffer;
39;2;4;1:42.229;0;;22.560;0;41.828;1;37.841;0;172.9;8:18.609;09:08;0:22.560;0:41.828;0:37.841;259.6;Pierre Kaffer;
39;2;5;1:40.705;2;;21.469;0;42.043;0;37.193;0;175.5;9:59.314;09:09;0:21.469;0:42.043;0:37.193;257.1;Pierre Kaffer;
39;2;6;1:41.959;0;;21.389;2;42.087;0;38.483;0;173.3;11:41.273;09:11;0:21.389;0:42.087;0:38.483;257.1;Pierre Kaffer;
39;2;7;3:04.955;0;B;21.996;0;42.312;0;2:00.647;0;95.5;14:46.228;09:14;0:21.996;0:42.312;2:00.647;256.5;Pierre Kaffer;
39;1;8;1:59.420;0;;38.694;0;42.815;0;37.911;0;148.0;16:45.648;09:16;0:38.694;0:42.815;0:37.911;190.8;Matias Russo;
39;1;9;1:42.089;0;;21.599;0;42.547;0;37.943;0;173.1;18:27.737;09:18;0:21.599;0:42.547;0:37.943;256.5;Matias Russo;
39;1;10;1:40.708;0;;21.466;0;41.826;2;37.416;0;175.5;20:08.445;09:20;0:21.466;0:41.826;0:37.416;255.3;Matias Russo;
40;0;1;3:16.320;0;;1:39.936;0;54.781;0;41.603;0;90.0;3:16.320;09:03;1:39.936;0:54.781;0:41.603;99.7;Michel Frey;
40;0;2;1:47.645;0;;23.009;0;45.092;0;39.544;0;164.2;5:03.965;09:05;0:23.009;0:45.092;0:39.544;263.4;Michel Frey;
40;0;3;1:45.073;0;;23.559;0;44.060;0;37.454;0;168.2;6:49.038;09:06;0:23.559;0:44.060;0:37.454;257.8;Michel Frey;
40;0;4;1:42.844;0;;21.766;0;42.849;0;38.229;0;171.8;8:31.882;09:08;0:21.766;0:42.849;0:38.229;268.0;Michel Frey;
40;0;5;1:40.627;2;;21.645;1;41.910;2;37.072;2;175.6;10:12.509;09:10;0:21.645;0:41.910;0:37.072;266.7;Michel Frey;
40;0;6;4:14.127;0;B;21.636;0;44.371;0;3:08.120;0;69.5;14:26.636;09:14;0:21.636;0:44.371;3:08.120;268.0;Michel Frey;
40;2;7;2:07.722;0;;42.781;0;46.242;0;38.699;0;138.4;16:34.358;09:16;0:42.781;0:46.242;0:38.699;153.0;Marc Rostan;
40;2;8;1:43.897;0;;21.561;0;43.125;0;39.211;0;170.1;18:18.255;09:18;0:21.561;0:43.125;0:39.211;265.4;Marc Rostan;
40;2;9;1:41.822;0;;21.163;2;43.190;0;37.469;0;173.6;20:00.077;09:20;0:21.163;0:43.190;0:37.469;266.7;Marc Rostan;
41;1;1;2:02.354;0;;37.066;0;45.798;0;39.490;0;144.4;2:02.354;09:02;0:37.066;0:45.798;0:39.490;168.5;Olivier Lombard;
41;1;2;1:44.244;0;;22.415;0;43.079;0;38.750;0;169.5;3:46.598;09:03;0:22.415;0:43.079;0:38.750;258.4;Olivier Lombard;
41;1;3;1:41.625;0;;21.899;0;41.655;1;38.071;0;173.9;5:28.223;09:05;0:21.899;0:41.655;0:38.071;264.7;Olivier Lombard;
41;1;4;1:40.833;2;;21.638;1;41.674;0;37.521;2;175.3;7:09.056;09:07;0:21.638;0:41.674;0:37.521;265.4;Olivier Lombard;
41;1;5;1:43.534;0;;21.681;0;43.228;0;38.625;0;170.7;8:52.590;09:08;0:21.681;0:43.228;0:38.625;266.0;Olivier Lombard;
41;1;6;1:43.567;0;;21.673;0;43.661;0;38.233;0;170.6;10:36.157;09:10;0:21.673;0:43.661;0:38.233;266.0;Olivier Lombard;
41;1;7;2:00.111;0;B;22.224;0;41.237;2;56.650;0;147.1;12:36.268;09:12;0:22.224;0:41.237;0:56.650;264.7;Olivier Lombard;
41;0;8;3:03.624;0;;1:42.375;0;43.403;0;37.846;0;96.2;15:39.892;09:15;1:42.375;0:43.403;0:37.846;192.9;Karim Ojjeh;
41;0;9;1:44.721;0;;21.880;0;43.544;0;39.297;0;168.8;17:24.613;09:17;0:21.880;0:43.544;0:39.297;262.8;Karim Ojjeh;
41;0;10;1:42.401;0;;22.198;0;42.558;0;37.645;0;172.6;19:07.014;09:19;0:22.198;0:42.558;0:37.645;263.4;Karim Ojjeh;
41;0;11;1:41.916;0;;21.545;2;42.153;1;38.218;1;173.4;20:48.930;09:20;0:21.545;0:42.153;0:38.218;263.4;Karim Ojjeh;
42;2;1;3:09.281;0;;1:43.932;0;46.109;0;39.240;0;93.4;3:09.281;09:03;1:43.932;0:46.109;0:39.240;170.6;Jonny Kane;
42;2;2;1:46.347;0;;22.796;0;45.345;0;38.206;0;166.2;4:55.628;09:04;0:22.796;0:45.345;0:38.206;262.8;Jonny Kane;
42;2;3;1:41.529;2;;22.083;0;42.391;2;37.055;2;174.1;6:37.157;09:06;0:22.083;0:42.391;0:37.055;243.2;Jonny Kane;
42;2;4;1:41.841;0;;21.911;2;42.529;0;37.401;0;173.5;8:18.998;09:08;0:21.911;0:42.529;0:37.401;264.7;Jonny Kane;
42;2;5;3:32.624;0;B;22.175;0;44.147;0;2:26.302;0;83.1;11:51.622;09:11;0:22.175;0:44.147;2:26.302;260.9;Jonny Kane;
42;0;6;2:07.287;0;;39.075;0;47.743;0;40.469;0;138.8;13:58.909;09:13;0:39.075;0:47.743;0:40.469;173.4;Nick Leventis;
42;0;7;1:48.813;0;;22.970;0;46.172;0;39.671;0;162.4;15:47.722;09:15;0:22.970;0:46.172;0:39.671;261.5;Nick Leventis;
42;0;8;1:47.126;0;;22.309;0;45.550;0;39.267;0;165.0;17:34.848;09:17;0:22.309;0:45.550;0:39.267;262.8;Nick Leventis;
42;0;9;1:47.008;0;;22.765;0;44.974;0;39.269;0;165.2;19:21.856;09:19;0:22.765;0:44.974;0:39.269;262.8;Nick Leventis;
42;0;10;1:46.629;0;;22.642;1;44.984;1;39.003;1;165.7;21:08.485;09:21;0:22.642;0:44.984;0:39.003;261.5;Nick Leventis;
43;2;1;3:25.700;0;;1:53.873;0;50.819;0;41.008;0;85.9;3:25.700;09:03;1:53.873;0:50.819;0:41.008;180.9;Simon Phillips;
43;2;2;1:47.671;0;;22.834;1;44.952;1;39.885;1;164.1;5:13.371;09:05;0:22.834;0:44.952;0:39.885;253.5;Simon Phillips;
43;2;3;1:49.426;0;;23.120;0;45.496;0;40.810;0;161.5;7:02.797;09:07;0:23.120;0:45.496;0:40.810;256.5;Simon Phillips;
43;2;4;3:09.367;0;B;22.786;0;44.880;0;2:01.701;0;93.3;10:12.164;09:10;0:22.786;0:44.880;2:01.701;251.7;Simon Phillips;
43;0;5;2:01.853;0;;37.929;0;45.213;0;38.711;0;145.0;12:14.017;09:12;0:37.929;0:45.213;0:38.711;188.2;Barry Gates;
43;0;6;1:44.995;2;;22.438;1;43.636;1;38.921;0;168.3;13:59.012;09:13;0:22.438;0:43.636;0:38.921;254.7;Barry Gates;
43;0;7;1:45.724;0;;23.123;0;44.550;0;38.051;2;167.2;15:44.736;09:15;0:23.123;0:44.550;0:38.051;258.4;Barry Gates;
43;0;8;1:44.036;0;;21.976;2;43.882;0;38.178;0;169.9;17:28.772;09:17;0:21.976;0:43.882;0:38.178;257.1;Barry Gates;
43;0;9;1:54.019;0;;21.982;0;42.991;2;49.046;0;155.0;19:22.791;09:19;0:21.982;0:42.991;0:49.046;255.3;Barry Gates;
43;0;10;1:46.016;0;;22.621;0;44.592;0;38.803;0;166.7;21:08.807;09:21;0:22.621;0:44.592;0:38.803;254.1;Barry Gates;
44;0;1;2:34.851;0;;1:03.896;0;49.729;0;41.226;0;114.1;2:34.851;09:02;1:03.896;0:49.729;0:41.226;141.7;Fabien Rosier;
44;0;2;1:47.065;0;;23.052;1;44.760;1;39.253;1;165.1;4:21.916;09:04;0:23.052;0:44.760;0:39.253;242.7;Fabien Rosier;
44;0;3;3:43.122;0;B;22.456;0;44.513;0;2:36.153;0;79.2;8:05.038;09:08;0:22.456;0:44.513;2:36.153;251.2;Fabien Rosier;
44;1;4;2:13.346;0;;46.243;0;47.071;0;40.032;0;132.5;10:18.384;09:10;0:46.243;0:47.071;0:40.032;150.8;Maurice Basso;
44;1;5;1:45.856;0;;22.566;0;44.717;0;38.573;2;166.9;12:04.240;09:12;0:22.566;0:44.717;0:38.573;260.9;Maurice Basso;
44;1;6;1:47.290;0;;22.057;2;45.475;0;39.758;0;164.7;13:51.530;09:13;0:22.057;0:45.475;0:39.758;264.7;Maurice Basso;
44;1;7;1:45.122;2;;22.446;0;44.072;2;38.604;0;168.1;15:36.652;09:15;0:22.446;0:44.072;0:38.604;264.1;Maurice Basso;
