NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;33:51.152;0;;32:07.294;0;1:00.816;0;43.042;0;7.8;33:51.152;10:12;32:07.294;1:00.816;0:43.042;;Mathias BECHE;0:31:10;
1;1;2;2:23.340;0;;50.413;0;54.789;0;38.138;0;110.0;36:14.492;10:15;0:50.413;0:54.789;0:38.138;;Mathias BECHE;;
1;1;3;2:16.784;2;;47.536;0;52.559;2;36.689;0;115.3;38:31.276;10:17;0:47.536;0:52.559;0:36.689;;Mathias BECHE;;
1;1;4;2:24.170;0;B;45.684;2;51.689;0;46.797;0;109.4;40:55.446;10:19;0:45.684;0:51.689;0:46.797;;Mathias BECHE;;
1;1;5;6:08.910;0;;4:38.958;0;53.682;0;36.270;2;42.8;47:04.355;10:26;4:38.958;0:53.682;0:36.270;;Mathias BECHE;0:03:54;
1;1;6;2:36.152;0;B;49.654;0;58.920;0;47.578;0;101.0;49:40.507;10:28;0:49.654;0:58.920;0:47.578;;Mathias BECHE;;
1;1;7;5:00.232;0;B;3:19.765;0;54.772;0;45.695;0;52.5;54:40.739;10:33;3:19.765;0:54.772;0:45.695;;Mathias BECHE;0:02:33;
1;1;8;7:57.355;0;;6:15.722;0;58.699;0;42.934;0;33.0;1:02:38.094;10:41;6:15.722;0:58.699;0:42.934;;Mathias BECHE;0:05:29;
18;0;1;33:27.816;0;;31:55.195;0;55.326;0;37.295;0;7.9;33:27.816;10:12;31:55.195;0:55.326;0:37.295;;Brendon HARTLEY;0:31:04;
18;0;2;2:13.692;0;;46.902;0;50.899;0;35.891;0;118.0;35:41.508;10:14;0:46.902;0:50.899;0:35.891;;Brendon HARTLEY;;
18;0;3;2:09.301;3;;45.422;0;49.136;0;34.743;3;122.0;37:50.809;10:16;0:45.422;0:49.136;0:34.743;;Brendon HARTLEY;;
18;0;4;2:07.981;0;;44.602;2;48.236;3;35.143;0;123.2;39:58.790;10:18;0:44.602;0:48.236;0:35.143;;Brendon HARTLEY;;
18;0;5;2:24.154;0;B;50.049;0;51.549;0;42.556;0;109.4;42:22.944;10:21;0:50.049;0:51.549;0:42.556;;Brendon HARTLEY;;
18;0;6;4:13.128;0;B;2:34.752;0;54.869;0;43.507;0;62.3;46:36.071;10:25;2:34.752;0:54.869;0:43.507;;Brendon HARTLEY;0:01:50;
18;0;7;9:26.158;0;B;7:45.444;0;56.417;0;44.297;0;27.9;56:02.229;10:35;7:45.444;0:56.417;0:44.297;;Brendon HARTLEY;0:06:59;
18;0;8;7:33.197;0;B;5:56.148;0;53.820;0;43.229;0;34.8;1:03:35.426;10:42;5:56.148;0:53.820;0:43.229;;Brendon HARTLEY;0:05:12;
34;1;1;33:44.330;0;;32:01.675;0;1:00.163;0;42.492;0;7.8;33:44.330;10:12;32:01.675;1:00.163;0:42.492;;Patric NIEDERHAUSER;0:31:06;
34;1;2;2:22.877;0;;48.079;0;54.222;0;40.576;0;110.4;36:07.207;10:15;0:48.079;0:54.222;0:40.576;;Patric NIEDERHAUSER;;
34;1;3;2:11.394;2;;44.882;0;50.790;2;35.722;2;120.0;38:18.601;10:17;0:44.882;0:50.790;0:35.722;;Patric NIEDERHAUSER;;
34;1;4;2:20.953;0;B;44.248;3;49.806;0;46.899;0;111.9;40:39.554;10:19;0:44.248;0:49.806;0:46.899;;Patric NIEDERHAUSER;;
34;1;5;5:49.010;0;;4:14.517;0;55.436;0;39.057;0;45.2;46:28.563;10:25;4:14.517;0:55.436;0:39.057;;Patric NIEDERHAUSER;0:03:30;
34;1;6;2:47.714;0;B;46.703;0;1:08.720;0;52.291;0;94.0;49:16.277;10:28;0:46.703;1:08.720;0:52.291;;Patric NIEDERHAUSER;;
34;1;7;5:37.556;0;B;3:47.297;0;59.667;0;50.592;0;46.7;54:53.833;10:33;3:47.297;0:59.667;0:50.592;;Patric NIEDERHAUSER;0:02:56;
34;1;8;7:50.020;0;B;6:01.174;0;1:00.536;0;48.310;0;33.6;1:02:43.853;10:41;6:01.174;1:00.536;0:48.310;;Patric NIEDERHAUSER;0:05:14;
36;1;1;33:42.706;0;;32:03.565;0;58.286;0;40.855;0;7.8;33:42.706;10:12;32:03.565;0:58.286;0:40.855;;Nelson PANCIATICI;0:31:11;
36;1;2;2:17.404;0;;48.578;0;51.509;0;37.317;0;114.8;36:00.110;10:15;0:48.578;0:51.509;0:37.317;;Nelson PANCIATICI;;
36;1;3;2:12.251;2;;45.319;0;49.673;0;37.259;0;119.3;38:12.361;10:17;0:45.319;0:49.673;0:37.259;;Nelson PANCIATICI;;
36;1;4;2:23.949;0;B;44.923;2;48.380;2;50.646;0;109.6;40:36.310;10:19;0:44.923;0:48.380;0:50.646;;Nelson PANCIATICI;;
36;1;5;5:47.115;0;;4:15.804;0;52.492;0;38.819;0;45.4;46:23.424;10:25;4:15.804;0:52.492;0:38.819;;Nelson PANCIATICI;0:03:32;
36;1;6;2:49.603;0;B;46.819;0;1:06.703;0;56.081;0;93.0;49:13.027;10:28;0:46.819;1:06.703;0:56.081;;Nelson PANCIATICI;;
36;1;7;5:22.044;0;B;3:39.400;0;52.328;0;50.316;0;49.0;54:35.071;10:33;3:39.400;0:52.328;0:50.316;;Nelson PANCIATICI;0:02:54;
36;1;8;7:39.410;0;;6:06.708;0;54.145;0;38.557;0;34.3;1:02:14.481;10:41;6:06.708;0:54.145;0:38.557;;Nelson PANCIATICI;0:05:20;
36;1;9;2:14.917;0;;47.703;0;50.253;0;36.961;2;116.9;1:04:29.398;10:43;0:47.703;0:50.253;0:36.961;;Nelson PANCIATICI;;
37;0;1;34:40.224;0;;33:02.788;0;57.188;0;40.248;0;7.6;34:40.224;10:13;33:02.788;0:57.188;0:40.248;;Maurizio MEDIANI;0:32:11;
37;0;2;2:21.543;0;;49.981;0;54.847;0;36.715;0;111.4;37:01.767;10:16;0:49.981;0:54.847;0:36.715;;Maurizio MEDIANI;;
37;0;3;2:12.763;2;;46.603;2;50.499;2;35.661;2;118.8;39:14.530;10:18;0:46.603;0:50.499;0:35.661;;Maurizio MEDIANI;;
37;0;4;2:28.071;0;B;46.587;0;56.276;0;45.208;0;106.5;41:42.601;10:20;0:46.587;0:56.276;0:45.208;;Maurizio MEDIANI;;
37;0;5;5:33.680;0;;4:00.362;0;55.817;0;37.501;0;47.3;47:16.280;10:26;4:00.362;0:55.817;0:37.501;;Maurizio MEDIANI;0:03:12;
37;0;6;2:40.179;0;B;53.766;0;59.608;0;46.805;0;98.5;49:56.459;10:28;0:53.766;0:59.608;0:46.805;;Maurizio MEDIANI;;
37;0;7;5:34.797;0;B;3:46.765;0;58.613;0;49.419;0;47.1;55:31.256;10:34;3:46.765;0:58.613;0:49.419;;Maurizio MEDIANI;0:03:02;
37;0;8;7:42.027;0;;6:08.955;0;55.854;0;37.218;0;34.1;1:03:13.283;10:42;6:08.955;0:55.854;0:37.218;;Maurizio MEDIANI;0:05:22;
38;1;1;34:14.634;0;;31:58.871;0;57.244;0;1:18.519;0;7.7;34:14.634;10:13;31:58.871;0:57.244;1:18.519;;Oliver TURVEY;0:31:08;
38;1;2;2:18.152;0;;46.820;0;53.257;0;38.075;0;114.2;36:32.786;10:15;0:46.820;0:53.257;0:38.075;;Oliver TURVEY;;
38;1;3;2:13.350;2;;45.398;2;51.509;2;36.443;2;118.3;38:46.136;10:17;0:45.398;0:51.509;0:36.443;;Oliver TURVEY;;
4;1;1;33:54.233;0;;32:11.088;0;58.850;0;44.295;0;7.8;33:54.233;10:12;32:11.088;0:58.850;0:44.295;;Alex KAPADIA;0:31:13;
4;1;2;2:30.488;0;;49.093;0;1:00.650;0;40.745;0;104.8;36:24.721;10:15;0:49.093;1:00.650;0:40.745;;Alex KAPADIA;;
4;1;3;2:23.507;2;;48.739;0;55.230;2;39.538;0;109.9;38:48.228;10:17;0:48.739;0:55.230;0:39.538;;Alex KAPADIA;;
4;1;4;2:29.125;0;B;47.959;2;55.013;0;46.153;0;105.8;41:17.353;10:20;0:47.959;0:55.013;0:46.153;;Alex KAPADIA;;
4;1;5;5:20.535;0;;3:43.806;0;56.695;0;40.034;0;49.2;46:37.887;10:25;3:43.806;0:56.695;0:40.034;;Alex KAPADIA;0:02:54;
4;1;6;2:39.747;0;B;50.096;0;57.877;0;51.774;0;98.7;49:17.634;10:28;0:50.096;0:57.877;0:51.774;;Alex KAPADIA;;
4;1;7;5:29.003;0;B;3:41.911;0;58.840;0;48.252;0;47.9;54:46.637;10:33;3:41.911;0:58.840;0:48.252;;Alex KAPADIA;0:02:51;
4;1;8;7:35.897;0;;6:01.387;0;55.454;0;39.056;2;34.6;1:02:22.534;10:41;6:01.387;0:55.454;0:39.056;;Alex KAPADIA;0:05:12;
4;1;9;2:34.328;0;B;50.588;0;56.114;0;47.626;0;102.2;1:04:56.862;10:43;0:50.588;0:56.114;0:47.626;;Alex KAPADIA;;
43;1;1;34:47.899;0;;33:12.415;0;56.184;0;39.300;0;7.6;34:47.899;10:13;33:12.415;0:56.184;0:39.300;;Christian KLIEN;0:32:22;
43;1;2;2:16.904;2;;47.928;0;52.151;2;36.825;2;115.2;37:04.803;10:16;0:47.928;0:52.151;0:36.825;;Christian KLIEN;;
43;1;3;2:17.430;0;;46.243;2;53.552;0;37.635;0;114.8;39:22.233;10:18;0:46.243;0:53.552;0:37.635;;Christian KLIEN;;
43;1;4;2:24.813;0;B;46.766;0;52.793;0;45.254;0;108.9;41:47.046;10:20;0:46.766;0:52.793;0:45.254;;Christian KLIEN;;
43;1;5;9:58.308;0;B;4:22.265;0;4:42.402;0;53.641;0;26.4;51:45.353;10:30;4:22.265;4:42.402;0:53.641;;Christian KLIEN;0:03:37;
43;1;6;10:45.116;0;;9:07.684;0;56.731;0;40.701;0;24.4;1:02:30.469;10:41;9:07.684;0:56.731;0:40.701;;Christian KLIEN;0:08:20;
43;1;7;2:28.379;0;B;48.130;0;52.368;0;47.881;0;106.3;1:04:58.848;10:43;0:48.130;0:52.368;0:47.881;;Christian KLIEN;;
46;0;1;38:15.721;0;;32:13.234;0;5:18.035;0;44.452;0;6.9;38:15.721;10:17;32:13.234;5:18.035;0:44.452;;C.O. JONES;0:31:15;
46;0;2;2:37.841;0;B;51.909;0;59.560;0;46.372;0;99.9;40:53.562;10:19;0:51.909;0:59.560;0:46.372;;C.O. JONES;;
46;0;3;5:55.732;0;;4:17.285;0;58.790;0;39.657;2;44.3;46:49.293;10:25;4:17.285;0:58.790;0:39.657;;C.O. JONES;0:03:24;
46;0;4;2:43.025;0;B;52.888;0;1:04.570;0;45.567;0;96.7;49:32.318;10:28;0:52.888;1:04.570;0:45.567;;C.O. JONES;;
