NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
11;0;1;3:08.911;0;;1:26.811;0;1:10.023;0;32.077;0;82.1;3:08.911;09:43;1:26.811;1:10.023;0:32.077;;Elias Junior;;
11;0;2;2:03.441;0;;31.523;0;1:03.026;0;28.892;0;125.7;5:12.352;09:45;0:31.523;1:03.026;0:28.892;166.9;Elias Junior;;
11;0;3;1:58.732;0;;29.880;0;59.870;0;28.982;0;130.7;7:11.084;09:47;0:29.880;0:59.870;0:28.982;177.3;Elias Junior;;
11;0;4;1:58.124;0;;29.489;0;59.778;0;28.857;0;131.3;9:09.208;09:49;0:29.489;0:59.778;0:28.857;187.5;Elias Junior;;
11;0;5;1:57.881;0;;29.342;0;59.317;3;29.222;0;131.6;11:07.089;09:51;0:29.342;0:59.317;0:29.222;189.8;Elias Junior;;
11;0;6;1:57.836;3;;29.266;2;59.883;0;28.687;3;131.6;13:04.925;09:53;0:29.266;0:59.883;0:28.687;187.2;Elias Junior;;
11;0;7;2:13.284;0;;30.999;0;1:10.641;0;31.644;0;116.4;15:18.209;09:55;0:30.999;1:10.641;0:31.644;175.3;Elias Junior;;
11;0;8;2:10.795;0;;34.014;0;1:06.073;0;30.708;0;118.6;17:29.004;09:57;0:34.014;1:06.073;0:30.708;149.2;Elias Junior;;
11;0;9;2:16.037;0;;33.588;0;1:08.984;0;33.465;0;114.0;19:45.041;09:59;0:33.588;1:08.984;0:33.465;146.7;Elias Junior;;
17;0;1;2:38.053;0;;1:06.190;0;1:02.459;0;29.404;0;98.1;2:38.053;09:42;1:06.190;1:02.459;0:29.404;;Leandro Braghin;;
17;0;2;1:59.489;0;;29.844;0;1:00.596;0;29.049;2;129.8;4:37.542;09:44;0:29.844;1:00.596;0:29.049;177.6;Leandro Braghin;;
17;0;3;1:59.054;0;;29.395;0;1:00.370;0;29.289;0;130.3;6:36.596;09:46;0:29.395;1:00.370;0:29.289;190.8;Leandro Braghin;;
17;0;4;1:58.318;2;;29.221;2;59.956;2;29.141;0;131.1;8:34.914;09:48;0:29.221;0:59.956;0:29.141;189.5;Leandro Braghin;;
17;0;5;4:21.557;0;;2:48.100;0;1:03.816;0;29.641;0;59.3;12:56.471;09:52;2:48.100;1:03.816;0:29.641;159.8;Leandro Braghin;;
17;0;6;1:59.838;0;;30.030;0;1:00.327;0;29.481;0;129.4;14:56.309;09:54;0:30.030;1:00.327;0:29.481;179.7;Leandro Braghin;;
17;0;7;2:00.924;0;;29.674;0;1:01.667;0;29.583;0;128.3;16:57.233;09:56;0:29.674;1:01.667;0:29.583;186.5;Leandro Braghin;;
17;0;8;2:00.561;0;;29.425;0;1:01.774;0;29.362;0;128.7;18:57.794;09:58;0:29.425;1:01.774;0:29.362;190.8;Leandro Braghin;;
17;0;9;2:00.144;0;;29.684;0;1:01.069;0;29.391;0;129.1;20:57.938;10:00;0:29.684;1:01.069;0:29.391;184.9;Leandro Braghin;;
21;0;1;3:06.138;0;;1:24.902;0;1:11.163;0;30.073;0;83.3;3:06.138;09:43;1:24.902;1:11.163;0:30.073;;Elias Azevedo;;
21;0;2;2:00.866;0;;29.959;0;1:01.312;0;29.595;0;128.3;5:07.004;09:45;0:29.959;1:01.312;0:29.595;189.5;Elias Azevedo;;
21;0;3;2:00.081;0;;29.849;0;1:00.768;0;29.464;0;129.2;7:07.085;09:47;0:29.849;1:00.768;0:29.464;191.5;Elias Azevedo;;
21;0;4;1:59.167;0;;29.535;0;1:00.227;0;29.405;2;130.2;9:06.252;09:49;0:29.535;1:00.227;0:29.405;191.8;Elias Azevedo;;
21;0;5;2:04.120;0;;32.436;0;1:01.944;0;29.740;0;125.0;11:10.372;09:51;0:32.436;1:01.944;0:29.740;154.7;Elias Azevedo;;
21;0;6;1:59.836;0;;29.145;0;1:01.137;0;29.554;0;129.4;13:10.208;09:53;0:29.145;1:01.137;0:29.554;195.7;Elias Azevedo;;
21;0;7;1:58.991;2;;29.089;3;1:00.372;0;29.530;0;130.4;15:09.199;09:55;0:29.089;1:00.372;0:29.530;192.5;Elias Azevedo;;
21;0;8;1:59.263;0;;29.329;0;1:00.482;0;29.452;0;130.1;17:08.462;09:57;0:29.329;1:00.482;0:29.452;192.5;Elias Azevedo;;
21;0;9;1:59.453;0;;29.629;0;1:00.094;2;29.730;0;129.9;19:07.915;09:59;0:29.629;1:00.094;0:29.730;188.5;Elias Azevedo;;
21;0;10;2:18.770;0;;29.555;0;1:17.580;0;31.635;0;111.8;21:26.685;10:01;0:29.555;1:17.580;0:31.635;189.8;Elias Azevedo;;
25;0;1;2:58.001;0;;1:24.344;0;1:04.015;0;29.642;0;87.1;2:58.001;09:42;1:24.344;1:04.015;0:29.642;;Caito Vianna;;
25;0;2;2:00.282;0;;29.882;0;1:01.020;0;29.380;0;129.0;4:58.283;09:44;0:29.882;1:01.020;0:29.380;183.7;Caito Vianna;;
25;0;3;1:59.449;0;;29.603;0;1:00.550;0;29.296;0;129.9;6:57.732;09:46;0:29.603;1:00.550;0:29.296;192.2;Caito Vianna;;
25;0;4;1:59.668;0;;29.391;0;1:01.033;0;29.244;0;129.6;8:57.400;09:48;0:29.391;1:01.033;0:29.244;191.8;Caito Vianna;;
25;0;5;1:59.491;0;;29.334;0;1:00.872;0;29.285;0;129.8;10:56.891;09:50;0:29.334;1:00.872;0:29.285;193.9;Caito Vianna;;
25;0;6;2:00.939;0;;29.605;0;1:02.344;0;28.990;2;128.3;12:57.830;09:52;0:29.605;1:02.344;0:28.990;191.2;Caito Vianna;;
25;0;7;2:03.139;0;;29.996;0;1:03.873;0;29.270;0;126.0;15:00.969;09:55;0:29.996;1:03.873;0:29.270;196.7;Caito Vianna;;
25;0;8;1:58.909;2;;29.329;2;1:00.450;2;29.130;0;130.5;16:59.878;09:56;0:29.329;1:00.450;0:29.130;185.2;Caito Vianna;;
25;0;9;2:01.232;0;;30.471;0;1:01.321;0;29.440;0;128.0;19:01.110;09:59;0:30.471;1:01.321;0:29.440;198.2;Caito Vianna;;
25;0;10;1:59.657;0;;29.606;0;1:00.536;0;29.515;0;129.6;21:00.767;10:01;0:29.606;1:00.536;0:29.515;187.8;Caito Vianna;;
33;0;1;2:36.589;0;;1:03.899;0;1:02.752;0;29.938;0;99.1;2:36.589;09:42;1:03.899;1:02.752;0:29.938;;Alex Fabiano;;
33;0;2;2:01.736;0;;30.422;0;1:01.968;0;29.346;0;127.4;4:38.325;09:44;0:30.422;1:01.968;0:29.346;175.3;Alex Fabiano;;
33;0;3;2:00.665;2;;30.370;0;1:00.764;0;29.531;0;128.6;6:38.990;09:46;0:30.370;1:00.764;0:29.531;193.5;Alex Fabiano;;
33;0;4;2:00.697;0;;30.020;2;1:01.557;0;29.120;2;128.5;8:39.687;09:48;0:30.020;1:01.557;0:29.120;184.9;Alex Fabiano;;
33;0;5;2:01.353;0;;31.407;0;1:00.647;2;29.299;0;127.8;10:41.040;09:50;0:31.407;1:00.647;0:29.299;184.6;Alex Fabiano;;
33;0;6;5:36.621;0;;4:04.107;0;1:02.698;0;29.816;0;46.1;16:17.661;09:56;4:04.107;1:02.698;0:29.816;189.8;Alex Fabiano;;
33;0;7;2:01.615;0;;30.370;0;1:01.940;0;29.305;0;127.6;18:19.276;09:58;0:30.370;1:01.940;0:29.305;166.7;Alex Fabiano;;
33;0;8;2:02.042;0;;30.406;0;1:01.791;0;29.845;0;127.1;20:21.318;10:00;0:30.406;1:01.791;0:29.845;172.5;Alex Fabiano;;
42;0;1;2:47.331;0;;1:13.125;0;1:03.804;0;30.402;0;92.7;2:47.331;09:42;1:13.125;1:03.804;0:30.402;;Fabio Vianna;;
42;0;2;2:01.744;0;;30.438;0;1:01.640;0;29.666;0;127.4;4:49.075;09:44;0:30.438;1:01.640;0:29.666;166.9;Fabio Vianna;;
42;0;3;2:00.260;0;;29.849;0;1:01.107;0;29.304;0;129.0;6:49.335;09:46;0:29.849;1:01.107;0:29.304;177.9;Fabio Vianna;;
42;0;4;2:00.422;0;;30.092;0;1:00.918;0;29.412;0;128.8;8:49.757;09:48;0:30.092;1:00.918;0:29.412;181.8;Fabio Vianna;;
42;0;5;1:59.797;0;;29.996;0;1:00.669;0;29.132;0;129.5;10:49.554;09:50;0:29.996;1:00.669;0:29.132;171.7;Fabio Vianna;;
42;0;6;1:59.567;0;;29.690;0;1:00.724;0;29.153;0;129.7;12:49.121;09:52;0:29.690;1:00.724;0:29.153;173.6;Fabio Vianna;;
42;0;7;2:00.204;0;;29.975;0;1:00.970;0;29.259;0;129.1;14:49.325;09:54;0:29.975;1:00.970;0:29.259;180.3;Fabio Vianna;;
42;0;8;1:59.058;2;;29.527;2;1:00.306;2;29.225;0;130.3;16:48.383;09:56;0:29.527;1:00.306;0:29.225;177.3;Fabio Vianna;;
42;0;9;1:59.734;0;;29.854;0;1:00.617;0;29.263;0;129.6;18:48.117;09:58;0:29.854;1:00.617;0:29.263;172.8;Fabio Vianna;;
42;0;10;1:59.594;0;;29.788;0;1:00.702;0;29.104;2;129.7;20:47.711;10:00;0:29.788;1:00.702;0:29.104;175.6;Fabio Vianna;;
44;0;1;2:58.356;0;;1:24.375;0;1:04.446;0;29.535;0;87.0;2:58.356;09:42;1:24.375;1:04.446;0:29.535;;Samuel Neto;;
44;0;2;2:01.961;0;;30.443;0;1:02.028;0;29.490;0;127.2;5:00.317;09:45;0:30.443;1:02.028;0:29.490;164.6;Samuel Neto;;
44;0;3;2:00.902;0;;29.877;0;1:01.889;0;29.136;0;128.3;7:01.219;09:47;0:29.877;1:01.889;0:29.136;171.7;Samuel Neto;;
44;0;4;1:59.197;0;;29.696;0;1:00.600;0;28.901;0;130.1;9:00.416;09:49;0:29.696;1:00.600;0:28.901;183.1;Samuel Neto;;
44;0;5;2:00.527;0;;29.369;2;1:01.651;0;29.507;0;128.7;11:00.943;09:51;0:29.369;1:01.651;0:29.507;175.9;Samuel Neto;;
44;0;6;1:58.666;2;;29.370;0;1:00.211;0;29.085;0;130.7;12:59.609;09:52;0:29.370;1:00.211;0:29.085;180.9;Samuel Neto;;
44;0;7;1:58.830;0;;29.554;0;1:00.152;2;29.124;0;130.5;14:58.439;09:54;0:29.554;1:00.152;0:29.124;181.8;Samuel Neto;;
44;0;8;1:59.099;0;;29.577;0;1:00.766;0;28.756;2;130.2;16:57.538;09:56;0:29.577;1:00.766;0:28.756;170.3;Samuel Neto;;
