NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
12;1;1;2:21.070;0;;58.798;0;50.930;0;31.342;0;106.7;2:21.070;09:12;0:58.798;0:50.930;0:31.342;;Nicolas Prost;;
12;1;2;1:35.213;0;;19.656;0;46.329;0;29.228;0;158.1;3:56.283;09:13;0:19.656;0:46.329;0:29.228;272.0;Nicolas Prost;;
12;1;3;1:34.815;0;;18.964;0;45.447;0;30.404;0;158.8;5:31.098;09:15;0:18.964;0:45.447;0:30.404;278.9;Nicolas Prost;;
12;1;4;1:33.386;0;;19.036;0;45.597;0;28.753;0;161.2;7:04.484;09:17;0:19.036;0:45.597;0:28.753;275.4;Nicolas Prost;;
12;1;5;1:32.045;2;;18.682;0;44.692;0;28.671;2;163.6;8:36.529;09:18;0:18.682;0:44.692;0:28.671;278.2;Nicolas Prost;;
12;1;6;1:33.281;0;;18.798;0;45.432;0;29.051;0;161.4;10:09.810;09:20;0:18.798;0:45.432;0:29.051;278.2;Nicolas Prost;;
12;1;7;1:33.051;0;;18.674;2;44.675;3;29.702;0;161.8;11:42.861;09:21;0:18.674;0:44.675;0:29.702;274.7;Nicolas Prost;;
12;1;8;1:40.267;0;B;18.909;0;44.965;0;36.393;0;150.2;13:23.128;09:23;0:18.909;0:44.965;0:36.393;274.0;Nicolas Prost;;
12;0;9;2:51.001;0;;1:33.480;0;46.990;0;30.531;0;88.0;16:14.129;09:26;1:33.480;0:46.990;0:30.531;;Neel Jani;0:01:16;
12;0;10;1:32.971;0;;18.982;0;45.086;0;28.903;1;161.9;17:47.100;09:27;0:18.982;0:45.086;0:28.903;277.5;Neel Jani;;
12;0;11;1:32.964;0;;18.807;1;44.994;1;29.163;0;161.9;19:20.064;09:29;0:18.807;0:44.994;0:29.163;280.3;Neel Jani;;
12;0;12;1:34.295;0;;19.048;0;45.325;0;29.922;0;159.7;20:54.359;09:30;0:19.048;0:45.325;0:29.922;276.8;Neel Jani;;
13;0;1;2:22.842;0;;1:03.152;0;49.301;0;30.389;0;105.4;2:22.842;09:12;1:03.152;0:49.301;0:30.389;;Andrea Belicchi;;
13;0;2;1:37.147;0;;19.964;0;47.066;0;30.117;0;155.0;3:59.989;09:13;0:19.964;0:47.066;0:30.117;271.3;Andrea Belicchi;;
13;0;3;1:32.922;0;;18.832;0;45.032;0;29.058;0;162.0;5:32.911;09:15;0:18.832;0:45.032;0:29.058;274.7;Andrea Belicchi;;
13;0;4;1:32.344;0;;18.777;0;45.010;0;28.557;0;163.0;7:05.255;09:17;0:18.777;0:45.010;0:28.557;278.2;Andrea Belicchi;;
13;0;5;1:31.886;3;;18.585;3;44.776;2;28.525;3;163.8;8:37.141;09:18;0:18.585;0:44.776;0:28.525;276.8;Andrea Belicchi;;
13;0;6;1:45.183;0;B;18.619;0;48.720;0;37.844;0;143.1;10:22.324;09:20;0:18.619;0:48.720;0:37.844;277.5;Andrea Belicchi;;
13;0;7;2:43.794;0;;1:27.766;0;47.118;0;28.910;0;91.9;13:06.118;09:23;1:27.766;0:47.118;0:28.910;;Andrea Belicchi;0:01:09;
13;0;8;1:32.838;0;;18.692;0;45.260;0;28.886;0;162.2;14:38.956;09:24;0:18.692;0:45.260;0:28.886;273.3;Andrea Belicchi;;
