NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;2:37.978;0;;1:27.351;0;44.498;0;26.129;0;98.6;2:37.978;14:02;1:27.351;0:44.498;0:26.129;205.7;Markus POMMER;0:01:04.977;
1;0;2;1:22.946;0;;20.758;0;37.272;0;24.916;0;187.8;4:00.924;14:04;0:20.758;0:37.272;0:24.916;257.8;Markus POMMER;;
1;0;3;1:22.217;0;;20.816;0;36.695;0;24.706;0;189.4;5:23.141;14:05;0:20.816;0:36.695;0:24.706;258.4;Markus POMMER;;
1;0;4;1:21.904;0;;20.658;0;36.536;0;24.710;0;190.1;6:45.045;14:06;0:20.658;0:36.536;0:24.710;258.4;Markus POMMER;;
1;0;5;1:21.631;0;;20.609;0;36.534;0;24.488;0;190.8;8:06.676;14:08;0:20.609;0:36.534;0:24.488;259.0;Markus POMMER;;
1;0;6;1:21.581;0;;20.576;0;36.385;0;24.620;0;190.9;9:28.257;14:09;0:20.576;0:36.385;0:24.620;260.9;Markus POMMER;;
1;0;7;1:21.205;2;;20.465;2;36.311;2;24.429;2;191.8;10:49.462;14:10;0:20.465;0:36.311;0:24.429;260.9;Markus POMMER;;
1;0;8;1:48.301;0;B;20.476;0;36.325;0;51.500;0;143.8;12:37.763;14:12;0:20.476;0:36.325;0:51.500;261.5;Markus POMMER;;
11;0;1;9:54.733;0;;8:42.822;0;43.928;0;27.983;0;26.2;9:54.733;14:09;8:42.822;0:43.928;0:27.983;157.2;Tamas PAL KISS;0:08:15.629;
11;0;2;1:26.341;0;;21.825;0;38.453;0;26.063;0;180.4;11:21.074;14:11;0:21.825;0:38.453;0:26.063;250.6;Tamas PAL KISS;;
11;0;3;1:21.791;0;;20.750;0;36.487;0;24.554;0;190.4;12:42.865;14:12;0:20.750;0:36.487;0:24.554;258.4;Tamas PAL KISS;;
11;0;4;1:21.514;0;;20.681;0;36.397;0;24.436;2;191.1;14:04.379;14:14;0:20.681;0:36.397;0:24.436;260.2;Tamas PAL KISS;;
11;0;5;1:21.316;2;;20.476;2;36.395;2;24.445;0;191.5;15:25.695;14:15;0:20.476;0:36.395;0:24.445;260.2;Tamas PAL KISS;;
11;0;6;1:55.007;0;B;24.688;0;47.600;0;42.719;0;135.4;17:20.702;14:17;0:24.688;0:47.600;0:42.719;173.4;Tamas PAL KISS;;
