POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;7;23;1:22.363;-;-;165.3;33;Acura Team Penske;P;;;Acura DPi;C;408;200;1;65;7641;1;;3694;;;Helio;Castroneves;Platinum;;BRA;;1525;4;Platinum;;;Ricky;Taylor;Gold;;USA;;608;1;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;22;34;1:22.388;+0.025;+0.025;165.3;34;Tequila Patron ESM;P;;;Nissan DPi;C;262;44;1;51;915;1;;3693;;;Johannes;van Overbeek;Gold;;USA;;47;1;Gold;;;Pipo;Derani;Gold;;BRA;;1083;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;17;1:22.427;+0.064;+0.039;165.2;36;Mustang Sampling Racing;P;;;Cadillac DPi;C;253;158;1;49;7646;1;;3701;;;Filipe;Albuquerque;Platinum;;PRT;;1194;3;Platinum;;;Joao;Barbosa;Platinum;;PRT;;182;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;36;1:22.514;+0.151;+0.087;165.0;37;Acura Team Penske;P;;;Acura DPi;C;407;200;1;65;7641;1;;3705;;;Dane;Cameron;Gold;;USA;;54;4;Gold;;;Juan Pablo;Montoya;Platinum;;COL;;1329;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;55;23;1:22.619;+0.256;+0.105;164.8;40;Mazda Team Joest;P;;;Mazda DPi;C;409;201;1;48;110;1;;3699;;;Jonathan;Bomarito;Platinum;;USA;;309;1;Platinum;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;54;14;1:22.805;+0.442;+0.186;164.4;37;CORE autosport;P;;;ORECA  LMP2;C;411;10;1;47;7637;1;;3695;;;Jonathan;Bennett;Bronze;;USA;;60;1;Bronze;;;Colin;Braun;Gold;;USA;;61;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;31;13;1:22.866;+0.503;+0.061;164.3;15;Whelen Engineering Racing;P;;;Cadillac DPi;C;254;1;1;49;7646;1;;3702;;;Felipe;Nasr;Platinum;;BRA;;1598;1;Platinum;;;Eric;Curran;Gold;;USA;;382;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;77;37;1:22.944;+0.581;+0.078;164.1;37;Mazda Team Joest;P;;;Mazda DPi;C;410;201;1;48;110;1;;3700;;;Oliver;Jarvis;Platinum;;GBR;;350;1;Platinum;;;Tristan;Nunez;Gold;;USA;;169;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;99;14;1:22.990;+0.627;+0.046;164.1;37;JDC-Miller Motorsports;P;;;ORECA  LMP2;C;448;15;1;47;7637;1;;3697;;;Misha;Goikhberg;Silver;;RUS;;168;3;Silver;;;Stephen;Simpson;Silver;;ZAF;;765;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;10;6;1:23.218;+0.855;+0.228;163.6;33;Konica Minolta Cadillac DPi-V.R;P;;;Cadillac DPi;C;252;81;1;49;7646;1;;3698;;;Renger;Van Der Zande;Gold;;NLD;;385;1;Gold;;;Jordan;Taylor;Platinum;;USA;;13;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
