NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
1;2;20;2:47.766;0;B;38.078;0;1:13.434;0;56.254;0;150.3;58:06.163;12:48;0:38.078;1:13.434;0:56.254;202.2;Mike Rockenfeller;
10;2;1;2:08.057;0;;32.706;0;1:01.164;0;34.187;0;196.9;2:08.057;11:52;0:32.706;1:01.164;0:34.187;233.3;Olivier Panis;
10;2;2;2:09.642;0;;37.336;0;58.937;0;33.369;0;194.5;4:17.699;11:54;0:37.336;0:58.937;0:33.369;282.7;Olivier Panis;
10;2;3;2:10.697;0;;36.818;0;59.359;0;34.520;0;192.9;6:28.396;11:56;0:36.818;0:59.359;0:34.520;286.5;Olivier Panis;
10;2;4;2:10.908;0;;36.785;0;1:00.565;0;33.558;0;192.6;8:39.304;11:58;0:36.785;1:00.565;0:33.558;288.0;Olivier Panis;
10;2;5;2:12.181;0;;38.605;0;58.654;0;34.922;0;190.8;10:51.485;12:00;0:38.605;0:58.654;0:34.922;274.8;Olivier Panis;
10;2;6;2:07.917;0;;36.507;0;58.070;1;33.340;0;197.1;12:59.402;12:02;0:36.507;0:58.070;0:33.340;288.8;Olivier Panis;
10;2;7;2:09.455;0;;36.598;0;59.415;0;33.442;0;194.8;15:08.857;12:05;0:36.598;0:59.415;0:33.442;288.0;Olivier Panis;
10;2;8;2:15.043;0;B;36.508;0;58.008;0;40.527;0;186.7;17:23.900;12:07;0:36.508;0:58.008;0:40.527;287.2;Olivier Panis;
10;2;9;4:48.602;0;;3:14.144;0;1:00.089;0;34.369;0;87.4;22:12.502;12:12;3:14.144;1:00.089;0:34.369;271.4;Olivier Panis;
10;2;10;2:07.694;0;;36.322;1;58.356;0;33.016;1;197.5;24:20.196;12:14;0:36.322;0:58.356;0:33.016;287.2;Olivier Panis;
10;2;11;2:11.062;0;;36.835;0;1:00.124;0;34.103;0;192.4;26:31.258;12:16;0:36.835;1:00.124;0:34.103;282.7;Olivier Panis;
10;2;12;2:11.588;0;;37.566;0;1:00.601;0;33.421;0;191.6;28:42.846;12:18;0:37.566;1:00.601;0:33.421;280.5;Olivier Panis;
10;2;13;2:34.680;0;B;39.884;0;1:03.595;0;51.201;0;163.0;31:17.526;12:21;0:39.884;1:03.595;0:51.201;260.2;Olivier Panis;
10;0;14;11:44.737;0;;10:05.616;0;1:02.752;0;36.369;0;35.8;43:02.263;12:33;10:05.616;1:02.752;0:36.369;246.0;Nicolas Lapierre;
10;0;15;2:09.388;0;;36.866;0;57.467;0;35.055;0;194.9;45:11.651;12:35;0:36.866;0:57.467;0:35.055;287.2;Nicolas Lapierre;
10;0;16;2:10.808;0;;37.985;0;59.670;0;33.153;0;192.8;47:22.459;12:37;0:37.985;0:59.670;0:33.153;274.1;Nicolas Lapierre;
10;0;17;2:06.912;0;;35.930;0;57.133;0;33.849;0;198.7;49:29.371;12:39;0:35.930;0:57.133;0:33.849;290.3;Nicolas Lapierre;
10;0;18;2:07.274;0;;35.857;2;58.124;0;33.293;0;198.1;51:36.645;12:41;0:35.857;0:58.124;0:33.293;289.5;Nicolas Lapierre;
10;0;19;2:05.378;2;;35.866;0;56.817;2;32.695;2;201.1;53:42.023;12:43;0:35.866;0:56.817;0:32.695;290.3;Nicolas Lapierre;
10;0;20;2:08.612;0;;36.117;0;58.178;0;34.317;0;196.0;55:50.635;12:45;0:36.117;0:58.178;0:34.317;283.5;Nicolas Lapierre;
10;0;21;3:02.720;0;B;46.760;0;1:15.422;0;1:00.538;0;138.0;58:53.355;12:48;0:46.760;1:15.422;1:00.538;225.9;Nicolas Lapierre;
12;0;1;4:39.284;0;;3:00.789;0;1:00.865;0;37.630;0;90.3;4:39.284;11:54;3:00.789;1:00.865;0:37.630;254.7;Neel Jani;
12;0;2;2:08.740;0;;37.621;0;57.865;0;33.254;2;195.9;6:48.024;11:56;0:37.621;0:57.865;0:33.254;279.8;Neel Jani;
12;0;3;2:12.929;0;;37.905;0;58.537;0;36.487;0;189.7;9:00.953;11:59;0:37.905;0:58.537;0:36.487;279.8;Neel Jani;
12;0;4;2:12.471;0;;38.781;0;57.755;2;35.935;0;190.3;11:13.424;12:01;0:38.781;0:57.755;0:35.935;276.9;Neel Jani;
12;0;5;2:14.439;0;;37.650;0;1:01.841;0;34.948;0;187.6;13:27.863;12:03;0:37.650;1:01.841;0:34.948;281.2;Neel Jani;
12;0;6;2:07.387;2;;37.177;0;;1;;1;197.9;15:35.250;12:05;0:37.177;;;280.5;Neel Jani;
12;0;7;2:11.107;0;;36.914;0;59.786;0;34.407;0;192.3;17:46.357;12:07;0:36.914;0:59.786;0:34.407;283.5;Neel Jani;
12;0;8;2:07.849;0;;36.903;1;;0;;0;197.2;19:54.206;12:09;0:36.903;;;282.0;Neel Jani;
12;0;9;2:21.437;0;B;36.854;2;1:03.853;0;40.730;0;178.3;22:15.643;12:12;0:36.854;1:03.853;0:40.730;284.2;Neel Jani;
12;0;10;4:26.347;0;;2:51.933;0;1:00.508;0;33.906;0;94.7;26:41.990;12:16;2:51.933;1:00.508;0:33.906;269.3;Neel Jani;
12;0;11;2:20.422;0;B;37.532;0;59.556;0;43.334;0;179.6;29:02.412;12:19;0:37.532;0:59.556;0:43.334;272.7;Neel Jani;
12;1;12;14:37.902;0;;12:56.885;0;1:03.936;0;37.081;0;28.7;43:40.314;12:33;12:56.885;1:03.936;0:37.081;217.3;Nicolas Prost;
12;1;13;2:10.338;0;;37.368;0;;1;;1;193.5;45:50.652;12:35;0:37.368;;;278.4;Nicolas Prost;
12;1;14;2:11.622;0;;37.289;0;1:00.487;0;33.846;0;191.6;48:02.274;12:38;0:37.289;1:00.487;0:33.846;279.1;Nicolas Prost;
12;1;15;2:10.754;0;;37.333;0;58.321;0;35.100;0;192.8;50:13.028;12:40;0:37.333;0:58.321;0:35.100;270.7;Nicolas Prost;
12;1;16;2:11.486;0;;37.115;0;;0;;0;191.8;52:24.514;12:42;0:37.115;;;281.2;Nicolas Prost;
12;1;17;2:09.223;0;;37.055;1;;0;;0;195.1;54:33.737;12:44;0:37.055;;;280.5;Nicolas Prost;
12;1;18;2:48.365;0;B;37.023;0;1:04.243;0;1:07.099;0;149.8;57:22.102;12:47;0:37.023;1:04.243;1:07.099;282.0;Nicolas Prost;
13;1;1;22:49.457;0;B;20:59.830;0;1:05.901;2;43.726;2;18.4;22:49.457;12:12;20:59.830;1:05.901;0:43.726;213.0;Jean-Christophe Boullion;
13;1;2;6:22.965;0;;4:41.392;0;;0;;0;65.8;29:12.422;12:19;4:41.392;;;221.8;Jean-Christophe Boullion;
13;1;3;2:47.980;0;B;41.843;0;1:12.644;0;53.493;0;150.1;32:00.402;12:22;0:41.843;1:12.644;0:53.493;176.2;Jean-Christophe Boullion;
13;1;4;11:52.191;0;;10:09.993;0;;0;;0;35.4;43:52.593;12:33;10:09.993;;;221.8;Jean-Christophe Boullion;
13;1;5;2:11.361;0;;38.190;0;;1;;1;191.9;46:03.954;12:36;0:38.190;;;273.4;Jean-Christophe Boullion;
13;1;6;2:18.234;0;;40.036;0;;0;;0;182.4;48:22.188;12:38;0:40.036;;;252.3;Jean-Christophe Boullion;
13;1;7;2:10.399;2;;37.678;1;;0;;0;193.4;50:32.587;12:40;0:37.678;;;274.8;Jean-Christophe Boullion;
13;1;8;2:17.822;0;B;37.464;2;;0;;0;182.9;52:50.409;12:42;0:37.464;;;274.1;Jean-Christophe Boullion;
13;1;9;5:08.628;0;B;2:57.601;0;1:15.037;0;55.990;0;81.7;57:59.037;12:47;2:57.601;1:15.037;0:55.990;262.1;Jean-Christophe Boullion;
15;0;1;4:22.198;0;;2:37.619;0;1:07.458;0;37.121;0;96.2;4:22.198;11:54;2:37.619;1:07.458;0:37.121;216.9;Matthieu Lahaye;
15;0;2;2:21.911;0;B;38.420;0;1:01.415;0;42.076;0;177.7;6:44.109;11:56;0:38.420;1:01.415;0:42.076;277.6;Matthieu Lahaye;
15;0;3;8:01.215;0;;6:27.200;0;1:00.361;0;33.654;0;52.4;14:45.324;12:04;6:27.200;1:00.361;0:33.654;244.3;Matthieu Lahaye;
15;0;4;2:12.404;0;;37.796;0;1:00.618;0;33.990;0;190.4;16:57.728;12:06;0:37.796;1:00.618;0:33.990;274.8;Matthieu Lahaye;
15;0;5;2:10.306;0;;37.616;0;58.469;0;34.221;0;193.5;19:08.034;12:09;0:37.616;0:58.469;0:34.221;278.4;Matthieu Lahaye;
15;0;6;2:14.253;0;;37.986;0;59.273;0;36.994;0;187.8;21:22.287;12:11;0:37.986;0:59.273;0:36.994;276.2;Matthieu Lahaye;
15;0;7;2:11.670;0;;37.745;0;59.227;0;34.698;0;191.5;23:33.957;12:13;0:37.745;0:59.227;0:34.698;279.8;Matthieu Lahaye;
15;0;8;2:12.238;0;;39.512;0;58.868;0;33.858;0;190.7;25:46.195;12:15;0:39.512;0:58.868;0:33.858;274.1;Matthieu Lahaye;
15;0;9;2:08.620;0;;37.395;0;57.373;0;33.852;0;196.0;27:54.815;12:17;0:37.395;0:57.373;0:33.852;279.8;Matthieu Lahaye;
15;0;10;2:25.545;0;B;37.490;0;1:00.045;0;48.010;0;173.2;30:20.360;12:20;0:37.490;1:00.045;0:48.010;279.1;Matthieu Lahaye;
15;0;11;12:33.667;0;;10:57.724;0;1:01.323;0;34.620;0;33.5;42:54.027;12:32;10:57.724;1:01.323;0:34.620;247.1;Matthieu Lahaye;
15;0;12;2:10.586;0;;38.086;0;58.874;0;33.626;0;193.1;45:04.613;12:35;0:38.086;0:58.874;0:33.626;277.6;Matthieu Lahaye;
15;0;13;2:08.047;0;;37.157;2;57.302;0;33.588;2;196.9;47:12.660;12:37;0:37.157;0:57.302;0:33.588;280.5;Matthieu Lahaye;
15;0;14;2:07.845;2;;37.324;0;56.781;2;33.740;0;197.2;49:20.505;12:39;0:37.324;0:56.781;0:33.740;279.1;Matthieu Lahaye;
15;0;15;2:23.513;0;B;37.184;0;1:02.318;0;44.011;0;175.7;51:44.018;12:41;0:37.184;1:02.318;0:44.011;279.8;Matthieu Lahaye;
15;2;16;4:41.057;0;B;2:48.037;0;1:01.188;0;51.832;0;89.7;56:25.075;12:46;2:48.037;1:01.188;0:51.832;256.5;Pierre Ragues;
16;1;1;2:49.563;0;;1:10.237;0;1:03.015;0;36.311;0;148.7;2:49.563;11:52;1:10.237;1:03.015;0:36.311;231.8;Christophe Tinseau;
16;1;2;2:15.329;0;;38.078;0;59.923;0;37.328;0;186.3;5:04.892;11:55;0:38.078;0:59.923;0:37.328;275.5;Christophe Tinseau;
16;1;3;2:15.828;0;;37.630;0;1:02.505;0;35.693;0;185.6;7:20.720;11:57;0:37.630;1:02.505;0:35.693;259.0;Christophe Tinseau;
16;1;4;2:11.602;0;;37.291;0;1:00.266;0;34.045;0;191.6;9:32.322;11:59;0:37.291;1:00.266;0:34.045;281.2;Christophe Tinseau;
16;1;5;2:10.375;0;;37.238;0;58.998;1;34.139;0;193.4;11:42.697;12:01;0:37.238;0:58.998;0:34.139;280.5;Christophe Tinseau;
16;1;6;2:19.971;0;B;37.385;0;1:00.145;0;42.441;0;180.1;14:02.668;12:04;0:37.385;1:00.145;0:42.441;281.2;Christophe Tinseau;
16;1;7;5:59.920;0;;4:26.936;0;58.993;0;33.991;0;70.1;20:02.588;12:10;4:26.936;0:58.993;0:33.991;257.1;Christophe Tinseau;
16;1;8;2:15.112;0;;37.018;1;1:02.557;0;35.537;0;186.6;22:17.700;12:12;0:37.018;1:02.557;0:35.537;282.7;Christophe Tinseau;
16;1;9;2:10.419;0;;37.205;0;59.276;0;33.938;1;193.3;24:28.119;12:14;0:37.205;0:59.276;0:33.938;282.0;Christophe Tinseau;
16;1;10;2:22.162;0;B;36.773;2;1:01.089;0;44.300;0;177.4;26:50.281;12:16;0:36.773;1:01.089;0:44.300;280.5;Christophe Tinseau;
16;2;11;15:43.224;0;;14:03.085;0;1:05.040;0;35.099;0;26.7;42:33.505;12:32;14:03.085;1:05.040;0:35.099;188.8;Julien Jousse;
16;2;12;2:13.733;0;;38.876;0;1:00.920;0;33.937;0;188.5;44:47.238;12:34;0:38.876;1:00.920;0:33.937;270.7;Julien Jousse;
16;2;13;2:11.452;0;;38.174;0;59.370;0;33.908;0;191.8;46:58.690;12:36;0:38.174;0:59.370;0:33.908;275.5;Julien Jousse;
16;2;14;2:09.860;2;;37.497;1;58.526;2;33.837;2;194.2;49:08.550;12:39;0:37.497;0:58.526;0:33.837;279.1;Julien Jousse;
16;2;15;2:34.234;0;B;39.124;0;1:05.629;0;49.481;0;163.5;51:42.784;12:41;0:39.124;1:05.629;0:49.481;271.4;Julien Jousse;
16;2;16;5:25.900;0;B;3:16.455;0;1:08.988;0;1:00.457;0;77.4;57:08.684;12:47;3:16.455;1:08.988;1:00.457;260.9;Julien Jousse;
2;0;1;2:34.426;0;;52.742;0;1:04.181;0;37.503;0;163.3;2:34.426;11:52;0:52.742;1:04.181;0:37.503;209.7;Marcel Fassler;
2;0;2;2:06.571;0;;36.360;0;57.889;0;32.322;0;199.2;4:40.997;11:54;0:36.360;0:57.889;0:32.322;296.7;Marcel Fassler;
2;0;3;2:03.911;0;;35.516;0;56.253;1;32.142;1;203.5;6:44.908;11:56;0:35.516;0:56.253;0:32.142;300.8;Marcel Fassler;
2;0;4;2:09.177;0;;35.370;0;58.827;0;34.980;0;195.2;8:54.085;11:58;0:35.370;0:58.827;0:34.980;301.7;Marcel Fassler;
2;0;5;2:13.310;0;;35.345;1;1:02.622;0;35.343;0;189.1;11:07.395;12:01;0:35.345;1:02.622;0:35.343;305.1;Marcel Fassler;
2;0;6;2:04.757;0;;35.471;0;56.988;0;32.298;0;202.1;13:12.152;12:03;0:35.471;0:56.988;0:32.298;300.8;Marcel Fassler;
2;0;7;2:12.654;0;B;36.071;0;56.896;0;39.687;0;190.1;15:24.806;12:05;0:36.071;0:56.896;0:39.687;300.8;Marcel Fassler;
2;1;8;3:53.965;0;;2:22.083;0;59.361;0;32.521;0;107.8;19:18.771;12:09;2:22.083;0:59.361;0:32.521;272.0;Andre Lotterer;
2;1;9;2:08.054;0;;35.328;0;1:00.216;0;32.510;0;196.9;21:26.825;12:11;0:35.328;1:00.216;0:32.510;285.7;Andre Lotterer;
2;1;10;2:07.795;0;;36.051;0;58.288;0;33.456;0;197.3;23:34.620;12:13;0:36.051;0:58.288;0:33.456;300.8;Andre Lotterer;
2;1;11;2:09.091;0;;37.970;0;58.712;0;32.409;0;195.3;25:43.711;12:15;0:37.970;0:58.712;0:32.409;293.5;Andre Lotterer;
2;1;12;2:05.089;0;;35.987;0;56.880;0;32.222;0;201.6;27:48.800;12:17;0:35.987;0:56.880;0:32.222;299.2;Andre Lotterer;
2;1;13;2:22.142;0;B;35.289;0;56.299;0;50.554;0;177.4;30:10.942;12:20;0:35.289;0:56.299;0:50.554;301.7;Andre Lotterer;
2;1;14;13:50.341;0;;12:17.751;0;59.167;0;33.423;0;30.4;44:01.283;12:34;12:17.751;0:59.167;0:33.423;260.9;Andre Lotterer;
2;1;15;2:10.583;0;;37.984;0;59.735;0;32.864;0;193.1;46:11.866;12:36;0:37.984;0:59.735;0:32.864;269.3;Andre Lotterer;
2;1;16;2:14.023;0;B;35.364;0;59.392;0;39.267;0;188.1;48:25.889;12:38;0:35.364;0:59.392;0:39.267;302.5;Andre Lotterer;
2;1;17;3:38.366;0;;2:07.925;0;58.087;0;32.354;0;115.5;52:04.255;12:42;2:07.925;0:58.087;0:32.354;283.5;Andre Lotterer;
2;1;18;2:03.006;2;;35.199;1;55.850;1;31.957;2;205.0;54:07.261;12:44;0:35.199;0:55.850;0:31.957;300.8;Andre Lotterer;
2;1;19;2:20.025;0;B;35.075;4;54.912;4;50.038;0;180.1;56:27.286;12:46;0:35.075;0:54.912;0:50.038;300.8;Andre Lotterer;
20;0;1;2:39.606;0;;56.206;0;1:07.382;0;36.018;0;158.0;2:39.606;11:52;0:56.206;1:07.382;0:36.018;183.4;Miguel Amaral;
20;0;2;2:45.097;0;;38.690;0;1:04.455;0;1:01.952;0;152.7;5:24.703;11:55;0:38.690;1:04.455;1:01.952;272.7;Miguel Amaral;
20;0;3;2:12.880;0;;39.942;0;58.555;2;34.383;2;189.8;7:37.583;11:57;0:39.942;0:58.555;0:34.383;270.7;Miguel Amaral;
20;0;4;2:16.545;0;;38.846;0;1:02.885;0;34.814;0;184.7;9:54.128;11:59;0:38.846;1:02.885;0:34.814;270.7;Miguel Amaral;
20;0;5;2:12.930;0;;39.015;0;59.123;0;34.792;0;189.7;12:07.058;12:02;0:39.015;0:59.123;0:34.792;270.0;Miguel Amaral;
20;0;6;2:14.361;0;;39.214;0;59.764;0;35.383;0;187.7;14:21.419;12:04;0:39.214;0:59.764;0:35.383;270.7;Miguel Amaral;
20;0;7;2:17.717;0;;38.130;0;1:00.364;0;39.223;0;183.1;16:39.136;12:06;0:38.130;1:00.364;0:39.223;274.1;Miguel Amaral;
20;0;8;2:19.053;0;;40.197;0;1:03.415;0;35.441;0;181.3;18:58.189;12:08;0:40.197;1:03.415;0:35.441;263.4;Miguel Amaral;
20;0;9;2:16.046;0;;38.132;0;1:02.296;0;35.618;0;185.3;21:14.235;12:11;0:38.132;1:02.296;0:35.618;274.8;Miguel Amaral;
20;0;10;2:15.414;0;;40.032;0;59.914;0;35.468;0;186.2;23:29.649;12:13;0:40.032;0:59.914;0:35.468;266.7;Miguel Amaral;
20;0;11;2:12.727;0;;39.144;0;58.874;0;34.709;0;190.0;25:42.376;12:15;0:39.144;0:58.874;0:34.709;269.3;Miguel Amaral;
20;0;12;2:11.508;2;;37.835;0;58.908;0;34.765;0;191.7;27:53.884;12:17;0:37.835;0:58.908;0:34.765;275.5;Miguel Amaral;
20;0;13;2:24.294;0;B;37.645;0;59.850;0;46.799;0;174.7;30:18.178;12:20;0:37.645;0:59.850;0:46.799;274.8;Miguel Amaral;
20;0;14;13:04.835;0;;11:28.507;0;1:00.456;0;35.872;0;32.1;43:23.013;12:33;11:28.507;1:00.456;0:35.872;254.7;Miguel Amaral;
20;0;15;2:12.118;0;;37.312;2;59.371;0;35.435;0;190.8;45:35.131;12:35;0:37.312;0:59.371;0:35.435;279.8;Miguel Amaral;
20;0;16;2:13.485;0;;38.324;0;59.809;0;35.352;0;188.9;47:48.616;12:37;0:38.324;0:59.809;0:35.352;273.4;Miguel Amaral;
20;0;17;2:14.792;0;;38.328;0;1:02.014;0;34.450;0;187.1;50:03.408;12:40;0:38.328;1:02.014;0:34.450;271.4;Miguel Amaral;
20;0;18;2:18.182;0;B;37.694;0;58.634;0;41.854;0;182.5;52:21.590;12:42;0:37.694;0:58.634;0:41.854;273.4;Miguel Amaral;
20;1;19;4:16.294;0;B;2:30.147;0;58.748;0;47.399;0;98.4;56:37.884;12:46;2:30.147;0:58.748;0:47.399;251.2;Olivier Pla;
23;1;1;2:34.053;0;;43.295;0;1:12.351;0;38.407;0;163.7;2:34.053;11:52;0:43.295;1:12.351;0:38.407;206.9;Ferdinando Geri;
23;1;2;2:26.402;0;;40.600;0;1:07.434;0;38.368;0;172.2;5:00.455;11:55;0:40.600;1:07.434;0:38.368;256.5;Ferdinando Geri;
23;1;3;2:25.734;0;;40.449;0;1:06.820;0;38.465;0;173.0;7:26.189;11:57;0:40.449;1:06.820;0:38.465;254.1;Ferdinando Geri;
23;1;4;2:20.884;0;;40.079;0;1:03.685;0;37.120;0;179.0;9:47.073;11:59;0:40.079;1:03.685;0:37.120;257.8;Ferdinando Geri;
23;1;5;2:19.463;0;;39.825;0;1:03.149;0;36.489;0;180.8;12:06.536;12:02;0:39.825;1:03.149;0:36.489;259.6;Ferdinando Geri;
23;1;6;2:20.570;0;;40.114;0;1:04.048;0;36.408;0;179.4;14:27.106;12:04;0:40.114;1:04.048;0:36.408;251.7;Ferdinando Geri;
23;1;7;2:32.608;0;B;40.348;0;1:04.844;0;47.416;0;165.2;16:59.714;12:06;0:40.348;1:04.844;0:47.416;252.9;Ferdinando Geri;
23;2;8;6:55.657;0;;5:07.933;0;1:13.020;0;34.704;0;60.7;23:55.371;12:13;5:07.933;1:13.020;0:34.704;160.0;Giacomo Piccini;
23;2;9;2:15.671;0;;37.666;0;1:03.938;0;34.067;0;185.8;26:11.042;12:16;0:37.666;1:03.938;0:34.067;255.9;Giacomo Piccini;
23;2;10;2:09.283;2;;37.464;1;57.881;2;33.938;2;195.0;28:20.325;12:18;0:37.464;0:57.881;0:33.938;272.7;Giacomo Piccini;
23;2;11;2:27.807;0;B;37.384;2;58.824;0;51.599;0;170.6;30:48.132;12:20;0:37.384;0:58.824;0:51.599;272.0;Giacomo Piccini;
23;1;12;13:30.390;0;;11:31.466;0;1:08.192;0;50.732;0;31.1;44:18.522;12:34;11:31.466;1:08.192;0:50.732;211.4;Ferdinando Geri;
23;1;13;2:22.764;0;;41.185;0;1:04.756;0;36.823;0;176.6;46:41.286;12:36;0:41.185;1:04.756;0:36.823;255.3;Ferdinando Geri;
23;1;14;2:19.871;0;;40.170;0;1:03.364;0;36.337;0;180.3;49:01.157;12:39;0:40.170;1:03.364;0:36.337;260.9;Ferdinando Geri;
23;1;15;2:18.571;0;;40.005;0;1:02.544;1;36.022;1;182.0;51:19.728;12:41;0:40.005;1:02.544;0:36.022;260.2;Ferdinando Geri;
23;1;16;2:18.828;0;;39.614;1;1:03.012;0;36.202;0;181.6;53:38.556;12:43;0:39.614;1:03.012;0:36.202;258.4;Ferdinando Geri;
23;1;17;2:30.150;0;B;39.851;0;1:03.857;0;46.442;0;167.9;56:08.706;12:46;0:39.851;1:03.857;0:46.442;247.1;Ferdinando Geri;
26;1;1;2:42.628;0;;58.883;0;1:07.157;0;36.588;0;155.0;2:42.628;11:52;0:58.883;1:07.157;0:36.588;196.7;Lucas Ordoñez;
26;1;2;2:20.217;0;;39.353;0;1:01.943;0;38.921;0;179.8;5:02.845;11:55;0:39.353;1:01.943;0:38.921;264.7;Lucas Ordoñez;
26;1;3;2:18.625;0;;38.992;0;1:03.019;0;36.614;0;181.9;7:21.470;11:57;0:38.992;1:03.019;0:36.614;263.4;Lucas Ordoñez;
26;1;4;2:18.969;0;;39.586;0;1:03.305;0;36.078;0;181.4;9:40.439;11:59;0:39.586;1:03.305;0:36.078;266.0;Lucas Ordoñez;
26;1;5;2:16.805;0;;39.696;0;1:00.751;1;36.358;0;184.3;11:57.244;12:01;0:39.696;1:00.751;0:36.358;258.4;Lucas Ordoñez;
26;1;6;2:16.721;0;;38.907;1;1:02.553;0;35.261;1;184.4;14:13.965;12:04;0:38.907;1:02.553;0:35.261;265.4;Lucas Ordoñez;
26;1;7;2:16.942;0;;39.063;0;1:01.823;0;36.056;0;184.1;16:30.907;12:06;0:39.063;1:01.823;0:36.056;264.7;Lucas Ordoñez;
26;1;8;2:17.270;0;;38.962;0;1:02.019;0;36.289;0;183.7;18:48.177;12:08;0:38.962;1:02.019;0:36.289;266.7;Lucas Ordoñez;
26;1;9;2:26.711;0;B;38.812;0;1:03.758;0;44.141;0;171.9;21:14.888;12:11;0:38.812;1:03.758;0:44.141;266.7;Lucas Ordoñez;
26;1;10;6:16.282;0;;4:39.744;0;1:01.564;0;34.974;2;67.0;27:31.170;12:17;4:39.744;1:01.564;0:34.974;251.7;Lucas Ordoñez;
26;1;11;2:34.032;0;B;38.980;0;1:02.986;0;52.066;0;163.7;30:05.202;12:20;0:38.980;1:02.986;0:52.066;263.4;Lucas Ordoñez;
26;0;12;12:55.383;0;;11:15.232;0;1:04.571;0;35.580;0;32.5;43:00.585;12:33;11:15.232;1:04.571;0:35.580;246.6;Franck Mailleux;
26;0;13;2:16.065;2;;39.038;1;1:01.602;1;35.425;1;185.3;45:16.650;12:35;0:39.038;1:01.602;0:35.425;250.6;Franck Mailleux;
26;0;14;2:17.581;0;;39.937;0;1:02.113;0;35.531;0;183.3;47:34.231;12:37;0:39.937;1:02.113;0:35.531;259.0;Franck Mailleux;
26;0;15;2:21.886;0;B;38.197;0;1:00.142;2;43.547;0;177.7;49:56.117;12:39;0:38.197;1:00.142;0:43.547;265.4;Franck Mailleux;
