NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
10;1;13;16:04.793;0;;14:21.974;0;1:06.398;0;36.421;0;26.1;49:28.961;13:09;14:21.974;1:06.398;0:36.421;191.2;Loic Duval;
10;1;14;2:10.994;0;;38.161;0;59.220;0;33.613;0;192.5;51:39.955;13:11;0:38.161;0:59.220;0:33.613;273.4;Loic Duval;
10;1;15;2:09.468;0;;36.413;0;59.312;0;33.743;0;194.8;53:49.423;13:13;0:36.413;0:59.312;0:33.743;282.0;Loic Duval;
10;1;16;2:09.424;0;;36.383;0;59.005;0;34.036;0;194.8;55:58.847;13:15;0:36.383;0:59.005;0:34.036;283.5;Loic Duval;
10;1;17;2:07.205;2;;36.377;0;57.458;1;33.370;1;198.2;58:06.052;13:18;0:36.377;0:57.458;0:33.370;283.5;Loic Duval;
10;1;18;2:09.875;0;;35.951;2;1:00.051;0;33.873;0;194.1;1:00:15.927;13:20;0:35.951;1:00.051;0:33.873;287.2;Loic Duval;
12;0;1;3:26.891;0;;1:40.550;0;1:09.910;0;36.431;0;121.9;3:26.891;12:23;1:40.550;1:09.910;0:36.431;199.3;Nicolas Prost;
12;0;2;2:16.280;0;;40.219;0;1:01.259;0;34.802;0;185.0;5:43.171;12:25;0:40.219;1:01.259;0:34.802;269.3;Nicolas Prost;
12;0;3;2:14.501;0;;38.406;0;1:02.100;0;33.995;0;187.5;7:57.672;12:27;0:38.406;1:02.100;0:33.995;252.9;Nicolas Prost;
12;0;4;2:12.280;0;;37.986;0;;0;;0;190.6;10:09.952;12:30;0:37.986;;;279.1;Nicolas Prost;
12;0;5;2:15.204;0;;37.746;0;1:02.707;0;34.751;0;186.5;12:25.156;12:32;0:37.746;1:02.707;0:34.751;259.6;Nicolas Prost;
12;0;6;2:08.833;2;;37.594;2;57.887;2;33.352;2;195.7;14:33.989;12:34;0:37.594;0:57.887;0:33.352;275.5;Nicolas Prost;
12;0;7;2:22.666;0;B;37.933;0;59.265;0;45.468;0;176.7;16:56.655;12:36;0:37.933;0:59.265;0:45.468;278.4;Nicolas Prost;
12;0;8;10:56.157;0;;9:22.086;0;1:00.284;0;33.787;0;38.4;27:52.812;12:47;9:22.086;1:00.284;0:33.787;254.7;Nicolas Prost;
12;0;9;2:11.583;0;;38.328;0;58.895;0;34.360;0;191.6;30:04.395;12:50;0:38.328;0:58.895;0:34.360;276.9;Nicolas Prost;
12;0;10;2:10.214;0;;37.664;1;;1;;1;193.6;32:14.609;12:52;0:37.664;;;279.1;Nicolas Prost;
12;0;11;2:54.235;0;B;39.149;0;1:04.942;0;1:10.144;0;144.7;35:08.844;12:55;0:39.149;1:04.942;1:10.144;244.9;Nicolas Prost;
12;1;12;15:17.190;0;;13:41.669;0;1:01.069;0;34.452;0;27.5;50:26.034;13:10;13:41.669;1:01.069;0:34.452;255.9;Neel Jani;
12;1;13;2:13.862;0;;37.920;0;;0;;0;188.4;52:39.896;13:12;0:37.920;;;275.5;Neel Jani;
12;1;14;2:10.604;0;;37.630;0;;0;;0;193.1;54:50.500;13:14;0:37.630;;;276.9;Neel Jani;
12;1;15;2:13.381;0;;39.976;0;58.354;0;35.051;0;189.0;57:03.881;13:17;0:39.976;0:58.354;0:35.051;271.4;Neel Jani;
12;1;16;2:14.779;0;;38.170;0;1:02.690;0;33.919;0;187.1;59:18.660;13:19;0:38.170;1:02.690;0:33.919;271.4;Neel Jani;
12;1;17;2:17.911;0;;39.883;0;1:02.432;0;35.596;0;182.8;1:01:36.571;13:21;0:39.883;1:02.432;0:35.596;257.1;Neel Jani;
13;0;1;3:30.621;0;B;1:36.194;0;1:06.437;0;47.990;0;119.7;3:30.621;12:23;1:36.194;1:06.437;0:47.990;213.9;Andrea Belicchi;
13;0;2;5:13.126;0;;3:34.334;0;1:03.625;0;35.167;0;80.5;8:43.747;12:28;3:34.334;1:03.625;0:35.167;238.4;Andrea Belicchi;
13;0;3;2:14.886;0;;39.485;0;1:01.088;0;34.313;0;186.9;10:58.633;12:30;0:39.485;1:01.088;0:34.313;257.8;Andrea Belicchi;
13;0;4;2:10.407;0;;38.276;0;58.432;0;33.699;2;193.3;13:09.040;12:33;0:38.276;0:58.432;0:33.699;269.3;Andrea Belicchi;
13;0;5;2:09.011;2;;37.860;0;57.441;0;33.710;0;195.4;15:18.051;12:35;0:37.860;0:57.441;0:33.710;270.7;Andrea Belicchi;
13;0;6;2:21.935;0;B;39.668;0;1:00.702;0;41.565;0;177.6;17:39.986;12:37;0:39.668;1:00.702;0:41.565;266.0;Andrea Belicchi;
13;0;7;10:01.783;0;;8:24.874;0;1:01.904;0;35.005;0;41.9;27:41.769;12:47;8:24.874;1:01.904;0:35.005;247.7;Andrea Belicchi;
13;0;8;2:10.137;0;;37.675;0;58.380;0;34.082;0;193.8;29:51.906;12:49;0:37.675;0:58.380;0:34.082;272.0;Andrea Belicchi;
13;0;9;2:10.374;0;;37.406;0;59.111;0;33.857;0;193.4;32:02.280;12:52;0:37.406;0:59.111;0:33.857;274.1;Andrea Belicchi;
13;0;10;3:02.945;0;B;40.743;0;1:14.177;0;1:08.025;0;137.8;35:05.225;12:55;0:40.743;1:14.177;1:08.025;253.5;Andrea Belicchi;
13;0;11;15:40.832;0;;14:01.000;0;1:02.089;0;37.743;0;26.8;50:46.057;13:10;14:01.000;1:02.089;0:37.743;242.2;Andrea Belicchi;
13;0;12;2:10.687;0;;36.901;2;;1;;1;192.9;52:56.744;13:12;0:36.901;;;272.7;Andrea Belicchi;
13;0;13;2:09.668;0;;37.181;0;58.291;0;34.196;0;194.5;55:06.412;13:15;0:37.181;0:58.291;0:34.196;270.7;Andrea Belicchi;
13;0;14;2:13.696;0;;37.148;0;59.316;0;37.232;0;188.6;57:20.108;13:17;0:37.148;0:59.316;0:37.232;270.7;Andrea Belicchi;
13;0;15;2:09.307;0;;37.094;0;57.411;2;34.802;0;195.0;59:29.415;13:19;0:37.094;0:57.411;0:34.802;271.4;Andrea Belicchi;
13;0;16;2:14.957;0;;37.424;0;1:02.016;0;35.517;0;186.8;1:01:44.372;13:21;0:37.424;1:02.016;0:35.517;274.8;Andrea Belicchi;
15;2;1;3:10.233;0;B;1:10.945;0;1:09.900;0;49.388;0;132.5;3:10.233;12:23;1:10.945;1:09.900;0:49.388;209.3;Pierre Ragues;
15;2;2;5:25.358;0;;3:47.844;0;1:01.840;0;35.674;0;77.5;8:35.591;12:28;3:47.844;1:01.840;0:35.674;233.8;Pierre Ragues;
15;2;3;2:11.897;0;;38.887;0;58.790;1;34.220;0;191.2;10:47.488;12:30;0:38.887;0:58.790;0:34.220;271.4;Pierre Ragues;
15;2;4;2:13.351;0;;38.231;0;1:00.492;0;34.628;0;189.1;13:00.839;12:33;0:38.231;1:00.492;0:34.628;275.5;Pierre Ragues;
15;2;5;2:12.212;0;;37.758;0;58.911;0;35.543;0;190.7;15:13.051;12:35;0:37.758;0:58.911;0:35.543;278.4;Pierre Ragues;
15;2;6;2:13.115;0;;37.501;0;1:01.786;0;33.828;0;189.4;17:26.166;12:37;0:37.501;1:01.786;0:33.828;248.8;Pierre Ragues;
15;2;7;2:10.275;2;;37.365;0;58.912;0;33.998;0;193.5;19:36.441;12:39;0:37.365;0:58.912;0:33.998;279.8;Pierre Ragues;
15;2;8;2:10.366;0;;37.054;1;59.512;0;33.800;2;193.4;21:46.807;12:41;0:37.054;0:59.512;0:33.800;282.0;Pierre Ragues;
15;2;9;2:21.275;0;B;36.998;2;1:01.586;0;42.691;0;178.5;24:08.082;12:44;0:36.998;1:01.586;0:42.691;277.6;Pierre Ragues;
15;2;10;8:56.720;0;B;7:10.829;0;1:02.393;0;43.498;0;47.0;33:04.802;12:53;7:10.829;1:02.393;0:43.498;207.3;Pierre Ragues;
15;1;11;17:42.922;0;;16:02.576;0;1:02.973;0;37.373;0;23.7;50:47.724;13:10;16:02.576;1:02.973;0:37.373;234.3;Guillaume Moreau;
15;1;12;2:13.526;0;;38.023;0;1:00.508;0;34.995;0;188.8;53:01.250;13:13;0:38.023;1:00.508;0:34.995;277.6;Guillaume Moreau;
15;1;13;2:11.655;0;;38.460;0;58.590;2;34.605;1;191.5;55:12.905;13:15;0:38.460;0:58.590;0:34.605;274.1;Guillaume Moreau;
15;1;14;2:13.661;0;;37.662;1;1:00.933;0;35.066;0;188.6;57:26.566;13:17;0:37.662;1:00.933;0:35.066;279.8;Guillaume Moreau;
15;1;15;2:18.361;0;;38.352;0;1:03.813;0;36.196;0;182.2;59:44.927;13:19;0:38.352;1:03.813;0:36.196;258.4;Guillaume Moreau;
15;1;16;2:21.272;0;B;38.231;0;1:00.330;0;42.711;0;178.5;1:02:06.199;13:22;0:38.231;1:00.330;0:42.711;277.6;Guillaume Moreau;
16;0;1;3:22.861;0;B;47.949;0;1:32.903;0;1:02.009;0;124.3;3:22.861;12:23;0:47.949;1:32.903;1:02.009;175.6;Emmanuel Collard;
16;0;2;14:01.190;0;B;11:40.664;0;1:22.781;0;57.745;0;30.0;17:24.051;12:37;11:40.664;1:22.781;0:57.745;158.1;Emmanuel Collard;
16;0;3;10:40.171;0;;8:57.450;0;1:05.796;0;36.925;0;39.4;28:04.222;12:48;8:57.450;1:05.796;0:36.925;224.5;Emmanuel Collard;
16;0;4;2:14.713;2;;39.678;1;1:00.292;1;34.743;2;187.2;30:18.935;12:50;0:39.678;1:00.292;0:34.743;260.2;Emmanuel Collard;
16;0;5;2:14.650;0;;38.692;2;1:01.343;0;34.615;0;187.3;32:33.585;12:52;0:38.692;1:01.343;0:34.615;264.1;Emmanuel Collard;
16;0;6;2:42.186;0;B;38.964;0;1:03.675;0;59.547;0;155.5;35:15.771;12:55;0:38.964;1:03.675;0:59.547;264.7;Emmanuel Collard;
16;1;7;15:19.098;0;;13:35.253;0;1:06.697;0;37.148;0;27.4;50:34.869;13:10;13:35.253;1:06.697;0:37.148;225.0;Christophe Tinseau;
16;1;8;2:18.684;0;;40.545;1;1:00.483;1;37.656;1;181.8;52:53.553;13:12;0:40.545;1:00.483;0:37.656;257.1;Christophe Tinseau;
16;1;9;2:27.370;0;B;40.607;0;1:00.265;2;46.498;0;171.1;55:20.923;13:15;0:40.607;1:00.265;0:46.498;256.5;Christophe Tinseau;
2;0;1;4:09.221;0;;2:30.404;0;1:04.700;0;34.117;0;101.2;4:09.221;12:24;2:30.404;1:04.700;0:34.117;198.9;Marcel Fassler;
2;0;2;2:09.884;0;;37.214;0;58.834;0;33.836;0;194.1;6:19.105;12:26;0:37.214;0:58.834;0:33.836;295.1;Marcel Fassler;
2;0;3;2:19.248;0;B;36.464;0;59.922;0;42.862;0;181.1;8:38.353;12:28;0:36.464;0:59.922;0:42.862;300.0;Marcel Fassler;
2;0;4;5:49.711;0;;4:18.299;0;58.361;0;33.051;0;72.1;14:28.064;12:34;4:18.299;0:58.361;0:33.051;261.5;Marcel Fassler;
2;0;5;2:07.847;0;;35.502;0;59.024;0;33.321;0;197.2;16:35.911;12:36;0:35.502;0:59.024;0:33.321;255.3;Marcel Fassler;
2;0;6;2:09.308;0;;35.486;0;59.618;0;34.204;0;195.0;18:45.219;12:38;0:35.486;0:59.618;0:34.204;301.7;Marcel Fassler;
2;0;7;2:05.329;2;;35.564;0;57.240;1;32.525;0;201.2;20:50.548;12:40;0:35.564;0:57.240;0:32.525;300.0;Marcel Fassler;
2;0;8;2:08.809;0;;35.466;1;1:01.137;0;32.206;2;195.7;22:59.357;12:42;0:35.466;1:01.137;0:32.206;302.5;Marcel Fassler;
2;0;9;2:11.185;0;B;35.430;2;56.768;2;38.987;0;192.2;25:10.542;12:45;0:35.430;0:56.768;0:38.987;302.5;Marcel Fassler;
2;2;10;4:19.073;0;;2:45.815;0;1:00.106;0;33.152;0;97.3;29:29.615;12:49;2:45.815;1:00.106;0:33.152;250.0;Benoit Treluyer;
2;2;11;17:35.244;0;B;36.157;0;15:02.240;0;1:56.847;0;23.9;47:04.859;13:07;0:36.157;15:02.240;1:56.847;300.0;Benoit Treluyer;
20;0;1;2:28.373;0;B;36.166;0;1:06.476;0;45.731;0;169.9;2:28.373;12:22;0:36.166;1:06.476;0:45.731;206.5;Miguel Amaral;
20;1;2;5:15.747;0;;3:35.348;0;1:04.069;0;36.330;0;79.9;7:44.120;12:27;3:35.348;1:04.069;0:36.330;222.7;Olivier Pla;
20;1;3;2:16.301;0;;39.028;0;1:00.933;0;36.340;0;185.0;10:00.421;12:30;0:39.028;1:00.933;0:36.340;262.1;Olivier Pla;
20;1;4;2:13.186;0;;38.249;0;59.001;0;35.936;0;189.3;12:13.607;12:32;0:38.249;0:59.001;0:35.936;270.0;Olivier Pla;
20;1;5;2:12.298;0;;38.045;0;59.203;0;35.050;0;190.6;14:25.905;12:34;0:38.045;0:59.203;0:35.050;264.1;Olivier Pla;
20;1;6;2:15.918;0;;37.980;0;1:02.443;0;35.495;0;185.5;16:41.823;12:36;0:37.980;1:02.443;0:35.495;220.4;Olivier Pla;
20;1;7;2:16.918;0;B;37.508;0;57.938;2;41.472;0;184.2;18:58.741;12:38;0:37.508;0:57.938;0:41.472;274.1;Olivier Pla;
20;1;8;6:21.826;0;;4:48.640;0;59.375;0;33.811;2;66.0;25:20.567;12:45;4:48.640;0:59.375;0:33.811;250.6;Olivier Pla;
20;1;9;2:09.901;2;;37.048;2;58.117;1;34.736;1;194.1;27:30.468;12:47;0:37.048;0:58.117;0:34.736;274.1;Olivier Pla;
20;1;10;2:12.937;0;;37.188;0;1:00.177;0;35.572;0;189.7;29:43.405;12:49;0:37.188;1:00.177;0:35.572;272.7;Olivier Pla;
20;1;11;2:25.734;0;;38.794;0;1:03.734;0;43.206;0;173.0;32:09.139;12:52;0:38.794;1:03.734;0:43.206;273.4;Olivier Pla;
20;1;12;2:58.099;0;B;39.381;0;1:09.338;0;1:09.380;0;141.6;35:07.238;12:55;0:39.381;1:09.338;1:09.380;235.3;Olivier Pla;
20;0;13;16:19.223;0;;14:39.692;0;1:04.513;0;35.018;0;25.7;51:26.461;13:11;14:39.692;1:04.513;0:35.018;201.5;Miguel Amaral;
20;0;14;2:18.650;0;;39.265;0;1:03.790;0;35.595;0;181.9;53:45.111;13:13;0:39.265;1:03.790;0:35.595;225.9;Miguel Amaral;
20;0;15;2:13.561;0;;38.523;1;1:00.442;1;34.596;0;188.8;55:58.672;13:15;0:38.523;1:00.442;0:34.596;269.3;Miguel Amaral;
20;0;16;2:32.106;0;;38.891;0;1:02.033;0;51.182;0;165.8;58:30.778;13:18;0:38.891;1:02.033;0:51.182;272.0;Miguel Amaral;
20;0;17;2:14.023;0;;38.960;0;1:00.517;0;34.546;1;188.1;1:00:44.801;13:20;0:38.960;1:00.517;0:34.546;268.0;Miguel Amaral;
23;2;1;3:57.167;0;B;2:02.077;0;1:08.830;0;46.260;0;106.3;3:57.167;12:23;2:02.077;1:08.830;0:46.260;201.9;Giacomo Piccini;
23;2;2;9:14.138;0;B;7:22.698;0;1:05.849;0;45.591;0;45.5;13:11.305;12:33;7:22.698;1:05.849;0:45.591;195.3;Giacomo Piccini;
23;2;3;15:04.296;0;;13:26.766;0;1:02.383;0;35.147;0;27.9;28:15.601;12:48;13:26.766;1:02.383;0:35.147;198.2;Giacomo Piccini;
23;2;4;2:16.686;0;;38.490;1;1:03.286;1;34.910;1;184.5;30:32.287;12:50;0:38.490;1:03.286;0:34.910;238.9;Giacomo Piccini;
23;2;5;2:24.335;0;B;38.142;0;1:00.412;0;45.781;0;174.7;32:56.622;12:52;0:38.142;1:00.412;0:45.781;266.0;Giacomo Piccini;
23;0;6;16:53.656;0;;15:08.355;0;1:08.524;0;36.777;0;24.9;49:50.278;13:09;15:08.355;1:08.524;0:36.777;210.5;Maximo Cortes;
23;0;7;2:17.208;0;;39.091;0;1:03.332;0;34.785;0;183.8;52:07.486;13:12;0:39.091;1:03.332;0:34.785;265.4;Maximo Cortes;
23;0;8;2:13.195;0;;38.823;0;59.371;0;35.001;0;189.3;54:20.681;13:14;0:38.823;0:59.371;0:35.001;265.4;Maximo Cortes;
23;0;9;2:16.008;0;;37.848;2;1:02.051;0;36.109;0;185.4;56:36.689;13:16;0:37.848;1:02.051;0:36.109;269.3;Maximo Cortes;
23;0;10;2:14.399;0;;39.835;0;59.831;0;34.733;2;187.6;58:51.088;13:18;0:39.835;0:59.831;0:34.733;261.5;Maximo Cortes;
23;0;11;2:11.417;2;;38.095;0;58.400;2;34.922;0;191.9;1:01:02.505;13:21;0:38.095;0:58.400;0:34.922;267.3;Maximo Cortes;
26;0;1;4:29.644;0;;2:44.175;0;1:07.293;0;38.176;0;93.5;4:29.644;12:24;2:44.175;1:07.293;0:38.176;205.3;Franck Mailleux;
26;0;2;2:16.548;0;;39.862;0;1:01.560;0;35.126;0;184.7;6:46.192;12:26;0:39.862;1:01.560;0:35.126;254.1;Franck Mailleux;
26;0;3;2:12.118;2;;38.638;0;58.704;2;34.776;0;190.8;8:58.310;12:28;0:38.638;0:58.704;0:34.776;261.5;Franck Mailleux;
26;0;4;2:13.477;0;;38.508;0;1:00.105;0;34.864;0;188.9;11:11.787;12:31;0:38.508;1:00.105;0:34.864;262.1;Franck Mailleux;
26;0;5;2:20.592;0;B;38.555;0;59.695;0;42.342;0;179.3;13:32.379;12:33;0:38.555;0:59.695;0:42.342;264.1;Franck Mailleux;
26;0;6;7:02.146;0;;5:27.198;0;59.959;0;34.989;0;59.7;20:34.525;12:40;5:27.198;0:59.959;0:34.989;254.1;Franck Mailleux;
26;0;7;2:12.416;0;;38.141;1;59.573;0;34.702;0;190.4;22:46.941;12:42;0:38.141;0:59.573;0:34.702;266.0;Franck Mailleux;
26;0;8;2:12.886;0;;38.258;0;59.630;0;34.998;0;189.7;24:59.827;12:44;0:38.258;0:59.630;0:34.998;267.3;Franck Mailleux;
26;0;9;2:12.281;0;;38.276;0;59.393;0;34.612;1;190.6;27:12.108;12:47;0:38.276;0:59.393;0:34.612;266.7;Franck Mailleux;
26;0;10;2:18.270;0;B;38.284;0;58.849;0;41.137;0;182.4;29:30.378;12:49;0:38.284;0:58.849;0:41.137;266.7;Franck Mailleux;
26;2;11;19:47.436;0;;18:06.886;0;1:04.582;0;35.968;0;21.2;49:17.814;13:09;18:06.886;1:04.582;0:35.968;232.3;Soheil Ayari;
26;2;12;2:13.667;0;;38.961;0;59.887;1;34.819;0;188.6;51:31.481;13:11;0:38.961;0:59.887;0:34.819;262.1;Soheil Ayari;
26;2;13;2:15.659;0;;38.084;0;1:02.604;0;34.971;0;185.9;53:47.140;13:13;0:38.084;1:02.604;0:34.971;266.7;Soheil Ayari;
26;2;14;2:13.343;0;;38.116;0;1:00.407;0;34.820;0;189.1;56:00.483;13:16;0:38.116;1:00.407;0:34.820;266.0;Soheil Ayari;
26;2;15;2:15.619;0;;38.078;0;1:02.487;0;35.054;0;185.9;58:16.102;13:18;0:38.078;1:02.487;0:35.054;266.7;Soheil Ayari;
26;2;16;2:12.499;0;;37.972;2;59.935;0;34.592;2;190.3;1:00:28.601;13:20;0:37.972;0:59.935;0:34.592;268.0;Soheil Ayari;
3;0;1;3:27.077;0;;1:42.910;0;1:08.737;0;35.430;0;121.8;3:27.077;12:23;1:42.910;1:08.737;0:35.430;194.2;Dindo Capello;
3;0;2;2:09.352;0;;37.605;0;57.220;0;34.527;0;194.9;5:36.429;12:25;0:37.605;0:57.220;0:34.527;288.0;Dindo Capello;
3;0;3;2:15.600;0;B;35.925;0;58.437;0;41.238;0;185.9;7:52.029;12:27;0:35.925;0:58.437;0:41.238;300.8;Dindo Capello;
3;0;4;6:08.588;0;;4:36.905;0;58.244;0;33.439;0;68.4;14:00.617;12:34;4:36.905;0:58.244;0:33.439;262.8;Dindo Capello;
3;0;5;2:05.420;0;;35.679;1;57.488;0;32.253;0;201.0;16:06.037;12:36;0:35.679;0:57.488;0:32.253;301.7;Dindo Capello;
3;0;6;2:07.921;0;;36.277;0;58.081;0;33.563;0;197.1;18:13.958;12:38;0:36.277;0:58.081;0:33.563;299.2;Dindo Capello;
3;0;7;2:03.844;4;;35.895;0;55.958;2;31.991;2;203.6;20:17.802;12:40;0:35.895;0:55.958;0:31.991;300.0;Dindo Capello;
3;0;8;2:08.525;0;;36.502;0;59.333;0;32.690;0;196.2;22:26.327;12:42;0:36.502;0:59.333;0:32.690;231.8;Dindo Capello;
3;0;9;2:12.784;0;B;36.100;0;56.944;0;39.740;0;189.9;24:39.111;12:44;0:36.100;0:56.944;0:39.740;297.5;Dindo Capello;
3;1;10;4:30.712;0;;2:51.541;0;1:04.540;0;34.631;0;93.1;29:09.823;12:49;2:51.541;1:04.540;0:34.631;224.1;Tom Kristensen;
3;1;11;2:10.246;0;;36.945;0;59.982;0;33.319;0;193.6;31:20.069;12:51;0:36.945;0:59.982;0:33.319;294.3;Tom Kristensen;
3;1;12;2:47.728;0;B;36.063;0;1:06.975;0;1:04.690;0;150.3;34:07.797;12:54;0:36.063;1:06.975;1:04.690;293.5;Tom Kristensen;
3;1;13;15:34.706;0;;13:56.366;0;1:03.897;0;34.443;0;27.0;49:42.503;13:09;13:56.366;1:03.897;0:34.443;246.0;Tom Kristensen;
3;1;14;2:08.697;0;;36.699;1;59.215;1;32.783;1;195.9;51:51.200;13:11;0:36.699;0:59.215;0:32.783;297.5;Tom Kristensen;
3;1;15;2:15.119;0;B;35.975;0;57.998;0;41.146;0;186.6;54:06.319;13:14;0:35.975;0:57.998;0:41.146;297.5;Tom Kristensen;
3;2;16;3:40.273;0;;2:05.495;0;1:00.885;0;33.893;0;114.5;57:46.592;13:17;2:05.495;1:00.885;0:33.893;270.0;Allan McNish;
3;2;17;2:09.623;0;;35.850;0;59.846;0;33.927;1;194.5;59:56.215;13:19;0:35.850;0:59.846;0:33.927;297.5;Allan McNish;
3;2;18;2:16.360;0;;35.571;2;58.138;1;42.651;0;184.9;1:02:12.575;13:22;0:35.571;0:58.138;0:42.651;297.5;Allan McNish;
33;0;1;4:33.326;0;;2:31.048;0;1:19.881;0;42.397;0;92.2;4:33.326;12:24;2:31.048;1:19.881;0:42.397;157.0;Scott Tucker;
33;0;2;3:07.718;0;;45.795;1;1:22.053;1;59.870;1;134.3;7:41.044;12:27;0:45.795;1:22.053;0:59.870;187.5;Scott Tucker;
33;0;3;3:19.992;0;B;59.219;0;1:26.278;0;54.495;0;126.1;11:01.036;12:31;0:59.219;1:26.278;0:54.495;150.2;Scott Tucker;
33;0;4;22:15.477;0;B;20:09.124;0;1:14.872;0;51.481;0;18.9;33:16.513;12:53;20:09.124;1:14.872;0:51.481;145.2;Scott Tucker;
