NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;2:46.210;0;;52.867;0;1:14.845;0;38.498;0;151.7;2:46.210;10:07;0:52.867;1:14.845;0:38.498;199.3;André Lotterer;0:00:13;
1;1;2;2:25.726;0;;40.098;0;1:08.938;0;36.690;0;173.0;5:11.936;10:10;0:40.098;1:08.938;0:36.690;248.8;André Lotterer;;
1;1;3;2:22.121;3;;38.755;2;1:07.673;3;35.693;3;177.4;7:34.057;10:12;0:38.755;1:07.673;0:35.693;260.9;André Lotterer;;
1;1;4;2:24.184;0;;39.030;0;1:08.546;0;36.608;0;174.9;9:58.241;10:14;0:39.030;1:08.546;0:36.608;228.8;André Lotterer;;
1;1;5;2:30.911;0;B;38.942;0;1:09.506;0;42.463;0;167.1;12:29.152;10:17;0:38.942;1:09.506;0:42.463;258.4;André Lotterer;;
1;2;6;3:29.812;0;;1:38.833;0;1:12.594;0;38.385;0;120.2;15:58.964;10:20;1:38.833;1:12.594;0:38.385;209.3;Benoit Tréluyer;0:01:07;
1;2;7;2:32.837;0;;40.578;1;1:13.180;0;39.079;0;165.0;18:31.801;10:23;0:40.578;1:13.180;0:39.079;232.8;Benoit Tréluyer;;
1;2;8;2:34.301;0;;45.104;0;1:12.285;1;36.912;1;163.4;21:06.102;10:26;0:45.104;1:12.285;0:36.912;221.8;Benoit Tréluyer;;
12;0;1;3:21.618;0;;1:20.893;0;1:17.669;1;43.056;1;125.1;3:21.618;10:08;1:20.893;1:17.669;0:43.056;181.2;Nicolas Prost;0:00:41;
12;0;2;2:51.137;0;B;43.846;2;1:17.711;0;49.580;0;147.3;6:12.755;10:11;0:43.846;1:17.711;0:49.580;186.9;Nicolas Prost;;
12;2;3;4:49.693;0;;2:48.095;0;1:18.779;0;42.819;2;87.0;11:02.448;10:16;2:48.095;1:18.779;0:42.819;198.9;Nick Heidfeld;0:02:12;
12;2;4;2:52.807;0;B;45.996;1;1:16.538;2;50.273;0;145.9;13:55.255;10:18;0:45.996;1:16.538;0:50.273;208.9;Nick Heidfeld;;
12;1;5;4:12.272;0;;2:07.900;0;1:19.590;1;44.782;1;99.9;18:07.527;10:23;2:07.900;1:19.590;0:44.782;185.6;Neel Jani;0:01:32;
12;1;6;3:01.891;0;B;48.511;1;1:20.205;0;53.175;0;138.6;21:09.418;10:26;0:48.511;1:20.205;0:53.175;190.8;Neel Jani;;
13;0;1;4:08.787;0;;2:09.486;0;1:17.991;0;41.310;0;101.3;4:08.787;10:09;2:09.486;1:17.991;0:41.310;213.9;Andrea Belicchi;0:01:24;
13;0;2;2:38.835;0;;43.804;0;1:14.291;0;40.740;0;158.7;6:47.622;10:11;0:43.804;1:14.291;0:40.740;218.6;Andrea Belicchi;;
13;0;3;2:33.613;2;;42.478;0;1:12.776;1;38.359;2;164.1;9:21.235;10:14;0:42.478;1:12.776;0:38.359;223.1;Andrea Belicchi;;
13;0;4;2:41.691;0;B;41.355;2;1:13.867;0;46.469;0;155.9;12:02.926;10:17;0:41.355;1:13.867;0:46.469;245.5;Andrea Belicchi;;
13;1;5;4:32.087;0;;2:26.285;0;1:23.032;0;42.770;0;92.7;16:35.013;10:21;2:26.285;1:23.032;0:42.770;192.5;Harold Primat;0:01:49;
13;1;6;2:39.470;0;;44.905;0;1:13.733;0;40.832;0;158.1;19:14.483;10:24;0:44.905;1:13.733;0:40.832;229.3;Harold Primat;;
13;1;7;2:33.811;0;;42.903;1;1:12.181;2;38.727;1;163.9;21:48.294;10:26;0:42.903;1:12.181;0:38.727;235.8;Harold Primat;;
15;1;1;2:51.500;0;;48.428;0;1:20.877;0;42.195;0;147.0;2:51.500;10:07;0:48.428;1:20.877;0:42.195;188.8;Bertrand Baguette;0:00:08;
15;1;2;2:42.518;0;;44.090;0;1:16.787;0;41.641;0;155.1;5:34.018;10:10;0:44.090;1:16.787;0:41.641;203.8;Bertrand Baguette;;
15;1;3;2:39.238;2;;42.945;0;1:16.415;2;39.878;2;158.3;8:13.256;10:13;0:42.945;1:16.415;0:39.878;223.6;Bertrand Baguette;;
15;1;4;2:45.687;0;B;42.341;2;1:17.204;0;46.142;0;152.2;10:58.943;10:15;0:42.341;1:17.204;0:46.142;197.4;Bertrand Baguette;;
15;2;5;4:01.360;0;;2:01.944;0;1:17.249;0;42.167;0;104.5;15:00.303;10:20;2:01.944;1:17.249;0:42.167;213.0;Dominik Kraihamer;0:01:26;
