POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;96;Classified;46;2:00:12.438;-;-;36;1:55.324;170.8;Turner Motorsport;GS;;;BMW M4 GT4 (G82);M;2150;38;5;188;74;3;;14930;;;Robby;Foley;Gold;Randolph, NJ;;;1302;2;Gold;;;Vincent;Barletta;Bronze;Canton, MA;;;1894;1;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;95;Classified;46;2:00:13.118;+0.680;+0.680;37;1:55.164;171.0;Turner Motorsport;GS;;;BMW M4 GT4 (G82);M;2149;38;5;188;74;3;;14929;;;Robert;Megennis;Silver;New York City, NY;;;2412;3;Silver;;;Cameron;Lawrence;Silver;Lakeway, TX;;;446;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;72;Classified;46;2:00:15.022;+2.584;+0.606;37;1:55.294;170.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;2333;212;5;227;7643;3;;14961;;;Kenny;Murillo;Silver;Santa Rosa, CA;;;1820;4;Silver;;;Christian;Szymczak;Silver;Oakland, CA;;;850;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;14;Classified;46;2:00:16.576;+4.138;+1.554;28;1:55.894;170.0;Ave Motorsports;GS;;;Toyota GR Supra GT4 EVO;M;2221;163;5;202;7662;3;;15002;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;1;;;;Thiago;Camilo;Gold;Sao Paulo, Brazil;;;2590;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;56;Classified;46;2:00:16.755;+4.317;+0.179;28;1:55.260;170.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;2334;212;5;227;7643;3;;14962;;;Jeff;Mosing;Bronze;Austin, TX;;;487;2;Bronze;;;Eric;Foss;;Fort Worth, TX;;;488;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;19;Classified;46;2:00:17.745;+5.307;+0.990;37;1:56.326;169.3;van der Steur Racing;GS;;;Aston Martin Vantage GT4;M;2212;341;5;56;73;3;;14995;;;Austin;McCusker;Silver;Glen Head, NY;;;1586;2;Silver;;;Rory;van der Steur;Silver;Chesapeake City, MD;;;2970;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;83;Classified;46;2:00:18.485;+6.047;+0.740;37;1:56.318;169.3;BGB Motorsports;GS;;;Porsche 718 GT4 RS CS;M;1597;157;5;108;112;3;;14963;;;Thomas;Collingwood;Bronze;St. John's, Canada;;;1796;1;Bronze;;;Spencer;Pumpelly;Silver;Atlanta, GA;;;64;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;39;Classified;46;2:00:18.838;+6.400;+0.353;37;1:56.045;169.7;CarBahn with Peregrine Racing;GS;;;Porsche 718 GT4 RS CS;M;2207;378;5;108;112;3;;14993;;;Sean;McAlister;Silver;Beverly Hills, CA;;;1847;1;Silver;;;Jeff;Westphal;Gold;Littleton, CO;;;682;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;46;Classified;46;2:00:19.062;+6.624;+0.224;28;1:55.886;170.0;Team TGM;GS;;;Aston Martin Vantage GT4;M;2137;79;5;56;73;3;;14914;;;Hugh;Plumb;Bronze;Unionville, PA;;;421;3;Bronze;;;Matt;Plumb;Silver;Chadds Ford, PA;;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;69;Classified;46;2:00:19.851;+7.413;+0.789;28;1:56.169;169.6;Motorsports In Action;GS;;;McLaren Artura GT4;M;2215;160;5;201;7651;3;;15001;;;Jesse;Lazare;Silver;Montreal;;;728;1;Silver;;;Alex;Filsinger;Silver;Guelph, Ontario;;;3017;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
