NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
24;1;1;26:27.515;0;;;0;;0;34.406;0;13.4;26:27.515;11:37;;;0:34.406;247.7;Jan CHAROUZ;0:25:24.372;
24;1;2;1:55.013;0;;35.389;0;48.032;0;31.592;0;184.4;28:22.528;11:39;0:35.389;0:48.032;0:31.592;255.9;Jan CHAROUZ;;
24;1;3;1:52.399;0;;33.931;0;47.412;0;31.056;0;188.7;30:14.927;11:41;0:33.931;0:47.412;0:31.056;254.7;Jan CHAROUZ;;
24;1;4;1:52.035;0;;33.892;0;47.107;0;31.036;0;189.3;32:06.962;11:43;0:33.892;0:47.107;0:31.036;254.7;Jan CHAROUZ;;
24;1;5;1:52.148;0;;34.013;0;47.005;2;31.130;0;189.1;33:59.110;11:44;0:34.013;0:47.005;0:31.130;257.8;Jan CHAROUZ;;
24;1;6;1:51.822;2;;33.828;2;47.021;0;30.973;2;189.6;35:50.932;11:46;0:33.828;0:47.021;0:30.973;255.9;Jan CHAROUZ;;
28;0;1;28:26.716;0;;;0;;0;33.805;0;12.4;28:26.716;11:39;;;0:33.805;230.8;James LITTLEJOHN;0:27:25.306;
28;0;2;1:50.343;0;;33.964;0;46.279;0;30.100;2;192.2;30:17.059;11:41;0:33.964;0:46.279;0:30.100;251.7;James LITTLEJOHN;;
28;0;3;1:50.236;2;;33.708;2;45.901;2;30.627;0;192.4;32:07.295;11:43;0:33.708;0:45.901;0:30.627;253.5;James LITTLEJOHN;;
28;0;4;2:00.812;0;;37.887;0;47.956;0;34.969;0;175.5;34:08.107;11:45;0:37.887;0:47.956;0:34.969;234.3;James LITTLEJOHN;;
28;0;5;1:53.248;0;;33.799;0;46.814;0;32.635;0;187.3;36:01.355;11:47;0:33.799;0:46.814;0:32.635;254.7;James LITTLEJOHN;;
