NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;
2;0;6;1:58.516;0;;24.955;0;50.467;0;43.094;0;149.1;29:31.656;17:29;0:24.955;0:50.467;0:43.094;224.1;Tom Kristensen;
2;0;7;1:56.994;0;;24.968;0;49.617;2;42.409;2;151.1;31:28.650;17:31;0:24.968;0:49.617;0:42.409;212.2;Tom Kristensen;
2;0;8;1:56.804;2;;24.229;2;50.073;0;42.502;0;151.3;33:25.454;17:33;0:24.229;0:50.073;0:42.502;231.3;Tom Kristensen;
2;0;9;2:17.777;0;B;25.896;0;52.167;0;59.714;0;128.3;35:43.231;17:35;0:25.896;0:52.167;0:59.714;222.7;Tom Kristensen;
26;2;1;32:58.452;0;;31:15.633;0;55.047;0;47.772;0;8.9;32:58.452;17:32;31:15.633;0:55.047;0:47.772;147.7;Soheil Ayari;
26;2;2;2:06.698;0;;26.570;0;52.200;0;47.928;0;139.5;35:05.150;17:35;0:26.570;0:52.200;0:47.928;197.1;Soheil Ayari;
26;2;3;2:01.717;0;;26.545;0;50.644;0;44.528;0;145.2;37:06.867;17:37;0:26.545;0:50.644;0:44.528;191.8;Soheil Ayari;
26;2;4;1:59.776;2;;25.298;0;50.313;0;44.165;2;147.5;39:06.643;17:39;0:25.298;0:50.313;0:44.165;216.9;Soheil Ayari;
26;2;5;8:40.780;0;B;26.123;0;54.494;0;7:20.163;0;33.9;47:47.423;17:47;0:26.123;0:54.494;7:20.163;225.5;Soheil Ayari;
26;2;6;2:21.004;0;;43.482;0;52.732;0;44.790;0;125.3;50:08.427;17:50;0:43.482;0:52.732;0:44.790;175.9;Soheil Ayari;
26;2;7;2:01.514;0;;25.093;0;50.309;2;46.112;0;145.4;52:09.941;17:52;0:25.093;0:50.309;0:46.112;244.3;Soheil Ayari;
26;2;8;2:01.368;0;;24.957;2;51.109;0;45.302;0;145.6;54:11.309;17:54;0:24.957;0:51.109;0:45.302;252.3;Soheil Ayari;
26;2;9;2:03.350;0;;25.621;0;51.746;0;45.983;0;143.3;56:14.659;17:56;0:25.621;0:51.746;0:45.983;219.5;Soheil Ayari;
26;2;10;2:01.212;0;;25.416;0;51.008;0;44.788;0;145.8;58:15.871;17:58;0:25.416;0:51.008;0:44.788;241.1;Soheil Ayari;
35;0;1;42:36.960;0;;40:43.532;0;1:01.968;0;51.460;0;6.9;42:36.960;17:42;40:43.532;1:01.968;0:51.460;144.0;Andrea Barlesi;
35;0;2;2:11.365;0;;29.030;0;55.317;0;47.018;0;134.5;44:48.325;17:44;0:29.030;0:55.317;0:47.018;168.7;Andrea Barlesi;
35;0;3;2:08.182;2;;26.877;2;54.965;0;46.340;2;137.9;46:56.507;17:46;0:26.877;0:54.965;0:46.340;195.7;Andrea Barlesi;
35;0;4;5:19.072;0;B;27.153;0;54.696;0;3:57.223;0;55.4;52:15.579;17:52;0:27.153;0:54.696;3:57.223;203.4;Andrea Barlesi;
35;0;5;2:27.593;0;;44.392;0;56.690;0;46.511;0;119.7;54:43.172;17:54;0:44.392;0:56.690;0:46.511;156.3;Andrea Barlesi;
35;0;6;2:08.381;0;;27.246;0;54.591;2;46.544;0;137.7;56:51.553;17:56;0:27.246;0:54.591;0:46.544;186.5;Andrea Barlesi;
36;0;1;22:46.066;0;;21:07.198;0;53.445;0;45.423;0;12.9;22:46.066;17:22;21:07.198;0:53.445;0:45.423;136.4;Tommy Erdos;
36;0;2;2:03.780;0;;26.813;0;51.628;0;45.339;0;142.8;24:49.846;17:24;0:26.813;0:51.628;0:45.339;202.6;Tommy Erdos;
36;0;3;2:02.228;0;;26.235;0;51.523;0;44.470;1;144.6;26:52.074;17:26;0:26.235;0:51.523;0:44.470;215.1;Tommy Erdos;
36;0;4;2:02.115;2;;26.211;0;51.394;0;44.510;0;144.7;28:54.189;17:28;0:26.211;0:51.394;0:44.510;202.2;Tommy Erdos;
36;0;5;2:05.185;0;;25.856;2;51.211;2;48.118;0;141.2;30:59.374;17:30;0:25.856;0:51.211;0:48.118;216.4;Tommy Erdos;
36;0;6;2:08.216;0;;28.180;0;54.412;0;45.624;0;137.8;33:07.590;17:33;0:28.180;0:54.412;0:45.624;173.4;Tommy Erdos;
36;0;7;8:52.228;0;B;26.244;0;52.147;0;7:33.837;0;33.2;41:59.818;17:41;0:26.244;0:52.147;7:33.837;208.5;Tommy Erdos;
36;2;8;2:37.150;0;;47.790;0;59.474;0;49.886;0;112.5;44:36.968;17:44;0:47.790;0:59.474;0:49.886;135.5;Ben Collins;
36;2;9;2:15.366;0;;29.460;0;57.568;0;48.338;0;130.6;46:52.334;17:46;0:29.460;0:57.568;0:48.338;162.9;Ben Collins;
36;2;10;2:11.659;0;;28.485;0;57.131;0;46.043;0;134.2;49:03.993;17:49;0:28.485;0:57.131;0:46.043;164.6;Ben Collins;
36;2;11;2:06.626;0;;27.481;0;54.026;0;45.119;0;139.6;51:10.619;17:51;0:27.481;0:54.026;0:45.119;170.3;Ben Collins;
36;2;12;2:04.965;0;;26.337;0;54.004;0;44.624;0;141.4;53:15.584;17:53;0:26.337;0:54.004;0:44.624;205.7;Ben Collins;
36;2;13;2:04.088;0;;26.333;0;52.948;0;44.807;0;142.4;55:19.672;17:55;0:26.333;0:52.948;0:44.807;195.3;Ben Collins;
36;2;14;2:05.077;0;;26.161;0;53.541;0;45.375;0;141.3;57:24.749;17:57;0:26.161;0:53.541;0:45.375;211.8;Ben Collins;
36;2;15;2:02.885;0;;25.920;1;52.557;0;44.408;2;143.8;59:27.634;17:59;0:25.920;0:52.557;0:44.408;204.2;Ben Collins;
36;2;16;2:03.631;0;;25.977;0;52.444;1;45.210;0;142.9;1:01:31.265;18:01;0:25.977;0:52.444;0:45.210;197.1;Ben Collins;
39;1;1;55:48.629;0;;54:05.534;0;56.026;0;47.069;0;5.3;55:48.629;17:55;54:05.534;0:56.026;0:47.069;151.9;Matias Russo;
39;1;2;2:02.499;0;;26.325;0;51.373;0;44.801;0;144.3;57:51.128;17:57;0:26.325;0:51.373;0:44.801;196.7;Matias Russo;
39;1;3;1:59.170;0;;25.661;0;49.814;0;43.695;0;148.3;59:50.298;17:59;0:25.661;0:49.814;0:43.695;208.5;Matias Russo;
39;1;4;1:58.062;2;;25.606;2;49.022;2;43.434;2;149.7;1:01:48.360;18:01;0:25.606;0:49.022;0:43.434;212.2;Matias Russo;
40;0;1;36:30.657;0;;34:45.542;0;57.801;0;47.314;0;8.1;36:30.657;17:36;34:45.542;0:57.801;0:47.314;139.2;Ralph Meichtry;
40;0;2;2:06.858;0;;27.462;0;54.180;0;45.216;0;139.3;38:37.515;17:38;0:27.462;0:54.180;0:45.216;205.3;Ralph Meichtry;
40;0;3;2:03.435;0;;26.237;0;52.795;0;44.403;0;143.2;40:40.950;17:40;0:26.237;0:52.795;0:44.403;206.9;Ralph Meichtry;
40;0;4;2:03.426;0;;25.656;0;53.576;0;44.194;0;143.2;42:44.376;17:42;0:25.656;0:53.576;0:44.194;227.8;Ralph Meichtry;
40;0;5;2:04.424;0;;26.006;0;54.015;0;44.403;0;142.0;44:48.800;17:44;0:26.006;0:54.015;0:44.403;236.8;Ralph Meichtry;
40;0;6;2:07.385;0;;27.956;0;54.037;0;45.392;0;138.7;46:56.185;17:46;0:27.956;0:54.037;0:45.392;192.2;Ralph Meichtry;
40;0;7;4:03.178;0;B;25.861;0;53.600;0;2:43.717;0;72.7;50:59.363;17:50;0:25.861;0:53.600;2:43.717;222.7;Ralph Meichtry;
40;0;8;2:22.733;0;;42.307;0;53.508;0;46.918;0;123.8;53:22.096;17:53;0:42.307;0:53.508;0:46.918;177.6;Ralph Meichtry;
40;0;9;2:04.759;0;;26.148;0;52.800;0;45.811;0;141.7;55:26.855;17:55;0:26.148;0:52.800;0:45.811;211.8;Ralph Meichtry;
40;0;10;2:01.636;2;;25.456;0;52.135;2;44.045;2;145.3;57:28.491;17:57;0:25.456;0:52.135;0:44.045;220.4;Ralph Meichtry;
40;0;11;2:02.969;0;;25.434;2;52.236;0;45.299;0;143.7;59:31.460;17:59;0:25.434;0:52.236;0:45.299;232.3;Ralph Meichtry;
40;0;12;2:02.413;0;;25.494;0;52.578;0;44.341;0;144.4;1:01:33.873;18:01;0:25.494;0:52.578;0:44.341;210.1;Ralph Meichtry;
43;2;1;27:15.319;0;B;13:13.310;0;1:08.729;0;12:53.280;0;10.8;27:15.319;17:27;13:13.310;1:08.729;12:53.280;85.3;Simon Phillips;
43;2;2;8:00.257;0;B;49.132;0;1:05.401;0;6:05.724;0;36.8;35:15.576;17:35;0:49.132;1:05.401;6:05.724;115.8;Simon Phillips;
43;2;3;2:35.499;0;;45.130;0;1:00.599;0;49.770;0;113.6;37:51.075;17:37;0:45.130;1:00.599;0:49.770;142.3;Simon Phillips;
43;2;4;2:14.456;0;;28.381;0;58.473;0;47.602;0;131.4;40:05.531;17:40;0:28.381;0:58.473;0:47.602;175.3;Simon Phillips;
43;2;5;2:14.202;0;;28.024;0;58.935;0;47.243;0;131.7;42:19.733;17:42;0:28.024;0:58.935;0:47.243;191.8;Simon Phillips;
43;2;6;6:12.274;0;B;29.401;0;59.708;0;4:43.165;0;47.5;48:32.007;17:48;0:29.401;0:59.708;4:43.165;160.2;Simon Phillips;
43;2;7;2:31.714;0;;43.329;0;1:00.484;0;47.901;0;116.5;51:03.721;17:51;0:43.329;1:00.484;0:47.901;156.7;Simon Phillips;
43;2;8;2:18.755;0;;28.391;0;58.966;0;51.398;0;127.4;53:22.476;17:53;0:28.391;0:58.966;0:51.398;171.4;Simon Phillips;
43;2;9;2:08.474;0;;27.250;0;55.277;0;45.947;0;137.6;55:30.950;17:55;0:27.250;0:55.277;0:45.947;208.1;Simon Phillips;
43;2;10;2:06.706;0;;27.330;0;54.382;0;44.994;0;139.5;57:37.656;17:57;0:27.330;0:54.382;0:44.994;189.1;Simon Phillips;
43;2;11;2:04.897;2;;26.602;0;53.383;0;44.912;2;141.5;59:42.553;17:59;0:26.602;0:53.383;0:44.912;183.4;Simon Phillips;
43;2;12;2:05.289;0;;26.088;2;52.873;2;46.328;0;141.1;1:01:47.842;18:01;0:26.088;0:52.873;0:46.328;193.5;Simon Phillips;
44;0;1;16:01.117;0;;14:01.130;0;56.615;0;1:03.372;0;18.4;16:01.117;17:16;14:01.130;0:56.615;1:03.372;118.2;Fabien Rosier;
44;0;2;2:56.009;0;B;29.462;0;54.423;0;1:32.124;0;100.4;18:57.126;17:18;0:29.462;0:54.423;1:32.124;149.8;Fabien Rosier;
44;0;3;9:19.341;0;B;;0;;0;;0;31.6;28:16.467;17:28;;;;;Fabien Rosier;
44;0;4;2:57.130;0;;1:11.793;0;57.051;0;48.286;0;99.8;31:13.597;17:31;1:11.793;0:57.051;0:48.286;112.5;Fabien Rosier;
44;0;5;2:06.763;0;;27.180;0;53.242;0;46.341;0;139.4;33:20.360;17:33;0:27.180;0:53.242;0:46.341;191.2;Fabien Rosier;
44;0;6;2:05.158;0;;26.627;0;52.004;0;46.527;0;141.2;35:25.518;17:35;0:26.627;0:52.004;0:46.527;192.5;Fabien Rosier;
44;0;7;2:33.609;0;B;26.460;0;52.293;0;1:14.856;0;115.0;37:59.127;17:37;0:26.460;0:52.293;1:14.856;194.6;Fabien Rosier;
44;0;8;7:01.847;0;B;;0;;0;;0;41.9;45:00.974;17:45;;;;;Fabien Rosier;
44;0;9;2:41.497;0;;59.615;0;56.031;0;45.851;0;109.4;47:42.471;17:47;0:59.615;0:56.031;0:45.851;149.8;Fabien Rosier;
44;0;10;2:07.921;0;;26.410;0;55.704;0;45.807;0;138.2;49:50.392;17:49;0:26.410;0:55.704;0:45.807;201.9;Fabien Rosier;
44;0;11;2:02.604;0;;25.870;0;52.035;0;44.699;2;144.1;51:52.996;17:51;0:25.870;0:52.035;0:44.699;215.1;Fabien Rosier;
44;0;12;2:02.537;2;;26.021;0;51.697;0;44.819;0;144.2;53:55.533;17:53;0:26.021;0:51.697;0:44.819;206.9;Fabien Rosier;
44;0;13;2:29.462;0;B;25.405;2;51.443;2;1:12.614;0;118.2;56:24.995;17:56;0:25.405;0:51.443;1:12.614;226.4;Fabien Rosier;
44;0;14;2:56.722;0;B;;0;;0;;0;100.0;59:21.717;17:59;;;;;Fabien Rosier;
44;0;15;2:36.245;0;;55.951;0;53.538;0;46.756;0;113.1;1:01:57.962;18:01;0:55.951;0:53.538;0:46.756;154.1;Fabien Rosier;
45;1;1;46:54.060;0;;45:14.398;0;54.536;0;45.126;0;6.3;46:54.060;17:46;45:14.398;0:54.536;0:45.126;156.5;Nicolas De Crem;
45;1;2;2:03.391;0;;27.082;0;52.176;0;44.133;0;143.2;48:57.451;17:48;0:27.082;0:52.176;0:44.133;183.1;Nicolas De Crem;
45;1;3;2:02.228;0;;25.575;0;51.985;0;44.668;0;144.6;50:59.679;17:50;0:25.575;0:51.985;0:44.668;210.9;Nicolas De Crem;
45;1;4;1:59.250;2;;24.502;2;50.717;0;44.031;2;148.2;52:58.929;17:52;0:24.502;0:50.717;0:44.031;255.9;Nicolas De Crem;
45;1;5;5:27.823;0;B;25.063;0;50.283;2;4:12.477;0;53.9;58:26.752;17:58;0:25.063;0:50.283;4:12.477;235.8;Nicolas De Crem;
45;1;6;4:06.293;0;;39.326;0;52.060;0;2:34.907;0;71.8;1:02:33.045;18:02;0:39.326;0:52.060;2:34.907;188.2;Nicolas De Crem;
46;2;1;3:05.484;0;;1:20.742;0;57.039;0;47.703;0;95.3;3:05.484;17:03;1:20.742;0:57.039;0:47.703;132.2;Jody Firth;
46;2;2;2:14.277;0;;29.682;0;55.834;0;48.761;0;131.6;5:19.761;17:05;0:29.682;0:55.834;0:48.761;198.9;Jody Firth;
46;2;3;2:12.013;0;;28.824;0;53.760;0;49.429;0;133.9;7:31.774;17:07;0:28.824;0:53.760;0:49.429;205.3;Jody Firth;
46;2;4;2:06.704;0;;28.587;0;51.287;0;46.830;0;139.5;9:38.478;17:09;0:28.587;0:51.287;0:46.830;201.5;Jody Firth;
46;2;5;2:03.763;0;;27.775;0;50.626;0;45.362;0;142.8;11:42.241;17:11;0:27.775;0:50.626;0:45.362;206.9;Jody Firth;
46;2;6;2:02.145;0;;27.324;0;49.664;0;45.157;1;144.7;13:44.386;17:13;0:27.324;0:49.664;0:45.157;220.4;Jody Firth;
46;2;7;2:00.623;0;;26.916;1;48.238;1;45.469;0;146.5;15:45.009;17:15;0:26.916;0:48.238;0:45.469;236.3;Jody Firth;
46;2;8;4:09.799;0;B;28.026;0;51.647;0;2:50.126;0;70.7;19:54.808;17:19;0:28.026;0:51.647;2:50.126;212.6;Jody Firth;
46;0;9;2:22.447;0;;46.284;0;51.383;0;44.780;0;124.1;22:17.255;17:22;0:46.284;0:51.383;0:44.780;113.0;Mathias Beche;
46;0;10;1:59.854;0;;26.365;0;49.794;0;43.695;0;147.4;24:17.109;17:24;0:26.365;0:49.794;0:43.695;201.1;Mathias Beche;
46;0;11;1:57.402;0;;25.652;0;48.443;0;43.307;0;150.5;26:14.511;17:26;0:25.652;0:48.443;0:43.307;241.6;Mathias Beche;
46;0;12;1:56.012;0;;25.090;0;48.141;0;42.781;1;152.3;28:10.523;17:28;0:25.090;0:48.141;0:42.781;254.1;Mathias Beche;
46;0;13;1:55.438;0;;24.830;0;47.648;0;42.960;0;153.1;30:05.961;17:30;0:24.830;0:47.648;0:42.960;255.9;Mathias Beche;
46;0;14;1:55.761;0;;24.736;1;47.319;3;43.706;0;152.7;32:01.722;17:32;0:24.736;0:47.319;0:43.706;255.9;Mathias Beche;
46;0;15;1:56.158;0;;24.839;0;47.890;0;43.429;0;152.1;33:57.880;17:33;0:24.839;0:47.890;0:43.429;255.3;Mathias Beche;
46;0;16;4:30.169;0;B;25.074;0;50.069;0;3:15.026;0;65.4;38:28.049;17:38;0:25.074;0:50.069;3:15.026;246.0;Mathias Beche;
46;1;17;2:23.690;0;;45.067;0;53.446;0;45.177;0;123.0;40:51.739;17:40;0:45.067;0:53.446;0:45.177;157.9;Pierre Thiriet;
46;1;18;1:58.831;0;;26.222;0;49.442;0;43.167;0;148.7;42:50.570;17:42;0:26.222;0:49.442;0:43.167;188.8;Pierre Thiriet;
46;1;19;1:58.966;0;;24.782;0;51.169;0;43.015;0;148.6;44:49.536;17:44;0:24.782;0:51.169;0:43.015;226.9;Pierre Thiriet;
46;1;20;2:00.737;0;;26.869;0;49.756;0;44.112;0;146.4;46:50.273;17:46;0:26.869;0:49.756;0:44.112;212.2;Pierre Thiriet;
46;1;21;1:54.457;2;;24.176;0;47.971;1;42.310;2;154.4;48:44.730;17:48;0:24.176;0:47.971;0:42.310;248.8;Pierre Thiriet;
46;1;22;1:55.978;0;;24.052;2;49.004;0;42.922;0;152.4;50:40.708;17:50;0:24.052;0:49.004;0:42.922;255.3;Pierre Thiriet;
46;1;23;1:57.031;0;;24.755;0;49.447;0;42.829;0;151.0;52:37.739;17:52;0:24.755;0:49.447;0:42.829;256.5;Pierre Thiriet;
46;1;24;1:56.179;0;;24.583;0;48.907;0;42.689;0;152.1;54:33.918;17:54;0:24.583;0:48.907;0:42.689;246.6;Pierre Thiriet;
46;1;25;1:58.648;0;;27.129;0;48.780;0;42.739;0;148.9;56:32.566;17:56;0:27.129;0:48.780;0:42.739;236.3;Pierre Thiriet;
46;1;26;2:00.656;0;;25.060;0;52.920;0;42.676;0;146.5;58:33.222;17:58;0:25.060;0:52.920;0:42.676;241.6;Pierre Thiriet;
46;1;27;1:55.493;0;;24.062;0;48.784;0;42.647;0;153.0;1:00:28.715;18:00;0:24.062;0:48.784;0:42.647;251.2;Pierre Thiriet;
49;1;1;26:42.507;0;B;16:38.120;0;59.503;0;9:04.884;2;11.0;26:42.507;17:26;16:38.120;0:59.503;9:04.884;129.0;Alexandre Premat;
55;1;1;3:06.197;0;;1:22.213;0;56.571;0;47.413;0;94.9;3:06.197;17:03;1:22.213;0:56.571;0:47.413;170.3;Jorg Muller;
55;1;2;2:12.048;2;;28.299;0;53.402;0;50.347;1;133.8;5:18.245;17:05;0:28.299;0:53.402;0:50.347;205.7;Jorg Muller;
55;1;3;12:06.604;0;B;27.983;1;53.229;1;10:45.392;0;24.3;17:24.849;17:17;0:27.983;0:53.229;10:45.392;193.2;Jorg Muller;
55;1;4;2:20.379;0;;41.141;0;52.736;2;46.502;2;125.9;19:45.228;17:19;0:41.141;0:52.736;0:46.502;178.2;Jorg Muller;
56;0;1;33:06.476;0;;31:22.111;0;57.314;0;47.051;0;8.9;33:06.476;17:33;31:22.111;0:57.314;0:47.051;162.9;Dirk Werner;
56;0;2;2:08.460;0;;27.218;0;54.948;0;46.294;0;137.6;35:14.936;17:35;0:27.218;0:54.948;0:46.294;214.7;Dirk Werner;
56;0;3;2:05.062;0;;26.132;0;52.897;0;46.033;0;141.3;37:19.998;17:37;0:26.132;0:52.897;0:46.033;230.8;Dirk Werner;
56;0;4;4:36.758;0;B;26.326;0;52.493;0;3:17.939;0;63.9;41:56.756;17:41;0:26.326;0:52.493;3:17.939;227.8;Dirk Werner;
56;0;5;2:19.260;0;;40.845;0;52.825;0;45.590;0;126.9;44:16.016;17:44;0:40.845;0:52.825;0:45.590;175.0;Dirk Werner;
56;0;6;2:03.049;2;;25.929;2;51.961;0;45.159;2;143.6;46:19.065;17:46;0:25.929;0:51.961;0:45.159;220.9;Dirk Werner;
56;0;7;2:03.426;0;;25.960;0;51.739;2;45.727;0;143.2;48:22.491;17:48;0:25.960;0:51.739;0:45.727;220.0;Dirk Werner;
57;2;1;20:27.446;0;;18:35.063;0;1:02.595;0;49.788;0;14.4;20:27.446;17:20;18:35.063;1:02.595;0:49.788;151.9;Michele Rugolo;
57;2;2;2:18.161;0;;31.217;0;59.335;0;47.609;0;127.9;22:45.607;17:22;0:31.217;0:59.335;0:47.609;198.5;Michele Rugolo;
57;2;3;2:11.374;0;;28.732;0;55.633;0;47.009;0;134.5;24:56.981;17:24;0:28.732;0:55.633;0:47.009;191.8;Michele Rugolo;
57;2;4;2:33.121;0;B;27.647;0;53.717;0;1:11.757;0;115.4;27:30.102;17:27;0:27.647;0:53.717;1:11.757;207.7;Michele Rugolo;
57;2;5;13:54.358;0;;12:12.737;0;54.985;0;46.636;0;21.2;41:24.460;17:41;12:12.737;0:54.985;0:46.636;176.8;Michele Rugolo;
57;2;6;2:06.128;0;;26.840;0;53.562;0;45.726;2;140.1;43:30.588;17:43;0:26.840;0:53.562;0:45.726;210.9;Michele Rugolo;
57;2;7;2:09.821;0;;26.450;0;54.250;0;49.121;0;136.1;45:40.409;17:45;0:26.450;0:54.250;0:49.121;222.7;Michele Rugolo;
57;2;8;2:05.546;2;;26.316;2;53.172;2;46.058;0;140.8;47:45.955;17:47;0:26.316;0:53.172;0:46.058;220.4;Michele Rugolo;
57;2;9;2:29.152;0;B;27.321;0;55.855;0;1:05.976;0;118.5;50:15.107;17:50;0:27.321;0:55.855;1:05.976;204.9;Michele Rugolo;
57;1;10;4:01.225;0;;2:11.751;0;1:00.189;0;49.285;0;73.3;54:16.332;17:54;2:11.751;1:00.189;0:49.285;106.6;Niclas Jonsson;
57;1;11;2:10.181;0;;28.375;0;55.030;1;46.776;0;135.8;56:26.513;17:56;0:28.375;0:55.030;0:46.776;170.6;Niclas Jonsson;
57;1;12;2:10.784;0;;27.789;0;56.515;0;46.480;1;135.1;58:37.297;17:58;0:27.789;0:56.515;0:46.480;182.1;Niclas Jonsson;
57;1;13;2:11.522;0;;27.604;1;57.055;0;46.863;0;134.4;1:00:48.819;18:00;0:27.604;0:57.055;0:46.863;213.4;Niclas Jonsson;
58;0;1;16:42.953;0;;14:53.509;0;57.466;0;51.978;0;17.6;16:42.953;17:16;14:53.509;0:57.466;0:51.978;123.3;Anthony Beltoise;
