NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;4:02.280;0;;1:50.125;0;1:22.835;0;49.320;0;104.1;4:02.280;12:54;1:50.125;1:22.835;0:49.320;130.1; Moseley;;
1;1;2;2:37.827;0;;52.350;0;1:08.379;0;37.098;0;159.8;6:40.107;12:56;0:52.350;1:08.379;0:37.098;168.0; Moseley;;
1;1;3;2:16.581;3;;39.173;0;1:02.562;0;34.846;3;184.6;8:56.688;12:58;0:39.173;1:02.562;0:34.846;262.1; Moseley;;
1;1;4;2:29.898;0;;41.878;0;1:08.043;0;39.977;0;168.2;11:26.586;13:01;0:41.878;1:08.043;0:39.977;231.8; Moseley;;
1;1;5;2:16.787;0;;39.082;0;1:02.153;3;35.552;0;184.3;13:43.373;13:03;0:39.082;1:02.153;0:35.552;262.1; Moseley;;
1;1;6;2:31.410;0;;39.066;2;1:08.533;0;43.811;0;166.5;16:14.783;13:06;0:39.066;1:08.533;0:43.811;262.8; Moseley;;
10;0;1;4:15.017;0;;2:08.724;0;1:25.094;0;41.199;0;98.9;4:15.017;12:54;2:08.724;1:25.094;0:41.199;108.9; Enestedt;;
10;0;2;2:28.310;0;;42.135;0;1:08.670;0;37.505;0;170.0;6:43.327;12:56;0:42.135;1:08.670;0:37.505;211.4; Enestedt;;
10;0;3;2:21.182;2;;40.771;2;1:04.266;2;36.145;2;178.6;9:04.509;12:59;0:40.771;1:04.266;0:36.145;257.1; Enestedt;;
10;0;4;2:28.141;0;;41.594;0;1:07.111;0;39.436;0;170.2;11:32.650;13:01;0:41.594;1:07.111;0:39.436;256.5; Enestedt;;
10;0;5;2:26.040;0;;41.740;0;1:06.525;0;37.775;0;172.7;13:58.690;13:03;0:41.740;1:06.525;0:37.775;257.1; Enestedt;;
10;0;6;2:27.422;0;;41.508;0;1:07.051;0;38.863;0;171.0;16:26.112;13:06;0:41.508;1:07.051;0:38.863;255.9; Enestedt;;
104;1;1;4:53.849;0;;2:52.656;0;1:19.551;0;41.642;0;85.8;4:53.849;12:54;2:52.656;1:19.551;0:41.642;153.8; Van der Snel;;
104;1;2;2:38.400;0;;46.529;0;1:11.208;0;40.663;0;159.2;7:32.249;12:57;0:46.529;1:11.208;0:40.663;218.6; Van der Snel;;
104;1;3;2:58.910;0;;44.782;2;1:09.631;2;1:04.497;0;140.9;10:31.159;13:00;0:44.782;1:09.631;1:04.497;218.2; Van der Snel;;
