NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
15;0;1;3:04.706;0;;1:08.357;0;1:15.195;2;41.154;2;136.5;3:04.706;09:03;1:08.357;1:15.195;0:41.154;171.4;Stephane Raffin ;;
16;0;1;3:14.589;0;;1:19.493;0;1:15.012;0;40.084;0;129.6;3:14.589;09:03;1:19.493;1:15.012;0:40.084;170.3;Olivier Porta;;
16;0;2;2:27.222;0;;43.578;0;1:05.937;0;37.707;0;171.3;5:41.811;09:05;0:43.578;1:05.937;0:37.707;227.8;Olivier Porta;;
16;0;3;9:02.128;0;;7:17.470;0;1:06.763;0;37.895;0;46.5;14:43.938;09:14;7:17.470;1:06.763;0:37.895;213.9;Olivier Porta;;
16;0;4;2:25.138;0;;42.685;0;1:05.106;0;37.347;2;173.7;17:09.076;09:17;0:42.685;1:05.106;0:37.347;232.8;Olivier Porta;;
16;0;5;2:34.283;0;;43.142;0;1:08.457;0;42.684;0;163.4;19:43.359;09:19;0:43.142;1:08.457;0:42.684;228.8;Olivier Porta;;
16;0;6;2:25.512;0;;43.031;0;1:04.950;0;37.531;0;173.3;22:08.871;09:22;0:43.031;1:04.950;0:37.531;233.3;Olivier Porta;;
16;0;7;2:25.524;0;;42.424;2;1:04.611;0;38.489;0;173.3;24:34.395;09:24;0:42.424;1:04.611;0:38.489;233.3;Olivier Porta;;
16;0;8;9:20.310;0;;7:37.106;0;1:05.825;0;37.379;0;45.0;33:54.705;09:33;7:37.106;1:05.825;0:37.379;217.3;Olivier Porta;;
16;0;9;2:24.410;2;;42.633;0;1:04.393;2;37.384;0;174.6;36:19.115;09:36;0:42.633;1:04.393;0:37.384;230.8;Olivier Porta;;
16;0;10;4:47.539;0;;2:58.978;0;1:07.557;0;41.004;0;87.7;41:06.654;09:41;2:58.978;1:07.557;0:41.004;219.5;Olivier Porta;;
16;0;11;2:27.666;0;;43.255;0;1:06.214;0;38.197;0;170.8;43:34.320;09:43;0:43.255;1:06.214;0:38.197;232.3;Olivier Porta;;
16;0;12;2:29.592;0;;43.102;0;1:07.771;0;38.719;0;168.6;46:03.912;09:46;0:43.102;1:07.771;0:38.719;232.8;Olivier Porta;;
16;0;13;2:26.661;0;;43.002;0;1:05.937;0;37.722;0;171.9;48:30.573;09:48;0:43.002;1:05.937;0:37.722;232.3;Olivier Porta;;
16;0;14;2:27.004;0;;43.221;0;1:05.780;0;38.003;0;171.5;50:57.577;09:50;0:43.221;1:05.780;0:38.003;231.8;Olivier Porta;;
18;0;1;3:24.509;0;;1:14.649;0;1:21.576;0;48.284;0;123.3;3:24.509;09:03;1:14.649;1:21.576;0:48.284;153.8;Philippe Macé;;
18;0;2;2:57.114;0;;47.584;0;1:23.362;0;46.168;0;142.4;6:21.623;09:06;0:47.584;1:23.362;0:46.168;181.5;Philippe Macé;;
18;0;3;7:49.441;0;;5:55.549;0;1:11.942;0;41.950;0;53.7;14:11.063;09:14;5:55.549;1:11.942;0:41.950;196.7;Philippe Macé;;
18;0;4;2:43.227;0;;45.607;0;1:15.453;0;42.167;0;154.5;16:54.290;09:16;0:45.607;1:15.453;0:42.167;225.0;Philippe Macé;;
18;0;5;2:34.820;0;;45.528;0;1:09.176;0;40.116;0;162.9;19:29.110;09:19;0:45.528;1:09.176;0:40.116;224.5;Philippe Macé;;
18;0;6;2:33.446;0;;45.046;0;1:08.967;0;39.433;0;164.3;22:02.556;09:22;0:45.046;1:08.967;0:39.433;224.1;Philippe Macé;;
18;0;7;2:33.617;0;;44.908;0;1:08.224;0;40.485;0;164.1;24:36.173;09:24;0:44.908;1:08.224;0:40.485;224.1;Philippe Macé;;
18;0;8;2:33.991;0;;45.113;0;1:08.613;0;40.265;0;163.7;27:10.164;09:27;0:45.113;1:08.613;0:40.265;224.1;Philippe Macé;;
18;0;9;7:01.928;0;;5:15.358;0;1:07.994;0;38.576;0;59.8;34:12.092;09:34;5:15.358;1:07.994;0:38.576;214.3;Philippe Macé;;
18;0;10;2:29.529;0;;45.116;0;1:05.920;0;38.493;0;168.6;36:41.621;09:36;0:45.116;1:05.920;0:38.493;221.3;Philippe Macé;;
18;0;11;2:29.125;0;;44.226;0;1:05.770;0;39.129;0;169.1;39:10.746;09:39;0:44.226;1:05.770;0:39.129;228.3;Philippe Macé;;
18;0;12;2:27.824;0;;43.509;2;1:05.460;2;38.855;0;170.6;41:38.570;09:41;0:43.509;1:05.460;0:38.855;229.8;Philippe Macé;;
18;0;13;2:27.763;2;;43.780;0;1:05.543;0;38.440;2;170.6;44:06.333;09:44;0:43.780;1:05.543;0:38.440;228.3;Philippe Macé;;
18;0;14;2:28.963;0;;43.623;0;1:05.986;0;39.354;0;169.3;46:35.296;09:46;0:43.623;1:05.986;0:39.354;229.3;Philippe Macé;;
20;0;1;3:22.740;0;;1:09.519;0;1:26.200;0;47.021;0;124.4;3:22.740;09:03;1:09.519;1:26.200;0:47.021;146.7;Philippe Alliot;;
20;0;2;3:02.014;0;;48.828;0;1:25.475;0;47.711;0;138.5;6:24.754;09:06;0:48.828;1:25.475;0:47.711;201.9;Philippe Alliot;;
20;0;3;7:44.365;0;;5:43.110;0;1:17.573;0;43.682;0;54.3;14:09.118;09:14;5:43.110;1:17.573;0:43.682;208.5;Philippe Alliot;;
20;0;4;2:46.503;0;;46.882;0;1:15.869;0;43.752;0;151.4;16:55.621;09:16;0:46.882;1:15.869;0:43.752;220.0;Philippe Alliot;;
20;0;5;2:40.216;0;;45.934;0;1:13.362;0;40.920;0;157.4;19:35.837;09:19;0:45.934;1:13.362;0:40.920;228.8;Philippe Alliot;;
20;0;6;2:39.084;0;;44.850;0;1:13.371;0;40.863;0;158.5;22:14.921;09:22;0:44.850;1:13.371;0:40.863;224.5;Philippe Alliot;;
20;0;7;6:00.905;0;;4:12.282;0;1:10.238;0;38.385;0;69.9;28:15.826;09:28;4:12.282;1:10.238;0:38.385;203.4;Philippe Alliot;;
20;0;8;2:24.072;0;;42.581;0;1:04.304;0;37.187;0;175.0;30:39.898;09:30;0:42.581;1:04.304;0:37.187;238.4;Philippe Alliot;;
20;0;9;2:22.874;0;;42.337;0;1:03.320;2;37.217;0;176.5;33:02.772;09:33;0:42.337;1:03.320;0:37.217;241.1;Philippe Alliot;;
