NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
12;0;1;1:36.980;0;;;0;;0;22.693;0;160.0;1:36.980;15:51;;;0:22.693;;Davi COSTA;;
12;0;2;1:43.254;0;;25.920;0;54.851;0;22.483;0;150.2;3:20.234;15:53;0:25.920;0:54.851;0:22.483;246.6;Davi COSTA;;
12;0;3;1:42.644;0;;26.072;0;54.171;0;22.401;0;151.1;5:02.878;15:55;0:26.072;0:54.171;0:22.401;248.8;Davi COSTA;;
12;0;4;1:41.794;2;;25.381;2;53.954;2;22.459;0;152.4;6:44.672;15:56;0:25.381;0:53.954;0:22.459;251.7;Davi COSTA;;
12;0;5;1:42.703;0;;25.633;0;54.807;0;22.263;0;151.0;8:27.375;15:58;0:25.633;0:54.807;0:22.263;251.7;Davi COSTA;;
12;0;6;1:41.956;0;;25.538;0;54.168;0;22.250;2;152.1;10:09.331;16:00;0:25.538;0:54.168;0:22.250;247.7;Davi COSTA;;
144;0;1;1:26.790;0;;;0;;0;22.886;0;178.7;1:26.790;15:51;;;0:22.886;;Marcelos CORTES;;
144;0;2;1:43.199;2;;25.770;2;54.653;2;22.776;0;150.3;3:09.989;15:53;0:25.770;0:54.653;0:22.776;251.2;Marcelos CORTES;;
144;0;3;1:44.791;0;;26.407;0;55.405;0;22.979;0;148.0;4:54.780;15:54;0:26.407;0:55.405;0:22.979;252.3;Marcelos CORTES;;
144;0;4;1:52.925;0;;34.387;0;55.636;0;22.902;0;137.4;6:47.705;15:56;0:34.387;0:55.636;0:22.902;240.0;Marcelos CORTES;;
144;0;5;1:43.994;0;;26.115;0;55.114;0;22.765;2;149.2;8:31.699;15:58;0:26.115;0:55.114;0:22.765;248.8;Marcelos CORTES;;
144;0;6;1:44.227;0;;26.233;0;55.022;0;22.972;0;148.8;10:15.926;16:00;0:26.233;0:55.022;0:22.972;236.3;Marcelos CORTES;;
34;0;1;1:34.387;0;;;0;;0;22.718;0;164.3;1:34.387;15:51;;;0:22.718;;Bruno CORANO;;
34;0;2;1:57.380;0;;25.799;0;1:07.074;0;24.507;0;132.2;3:31.767;15:53;0:25.799;1:07.074;0:24.507;236.3;Bruno CORANO;;
34;0;3;1:42.573;0;;25.913;0;54.584;0;22.076;0;151.2;5:14.340;15:55;0:25.913;0:54.584;0:22.076;272.0;Bruno CORANO;;
