NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
11;0;1;2:09.092;0;;43.872;0;35.320;0;49.900;0;127.2;2:09.092;11:52;0:43.872;0:35.320;0:49.900;73.6;Shohei YUZAWA;0:00:14;
11;0;2;1:42.510;0;;23.214;0;30.175;0;49.121;0;160.2;3:51.602;11:53;0:23.214;0:30.175;0:49.121;235.8;Shohei YUZAWA;;
11;0;3;1:37.841;0;;22.350;2;29.264;0;46.227;0;167.9;5:29.443;11:55;0:22.350;0:29.264;0:46.227;246.6;Shohei YUZAWA;;
11;0;4;1:37.824;2;;22.374;0;29.328;0;46.122;2;167.9;7:07.267;11:57;0:22.374;0:29.328;0:46.122;244.9;Shohei YUZAWA;;
11;0;5;1:37.843;0;;22.357;0;29.214;2;46.272;0;167.9;8:45.110;11:58;0:22.357;0:29.214;0:46.272;242.2;Shohei YUZAWA;;
11;0;6;1:37.960;0;;22.411;0;29.262;0;46.287;0;167.7;10:23.070;12:00;0:22.411;0:29.262;0:46.287;246.6;Shohei YUZAWA;;
13;0;1;2:18.415;0;;49.152;0;35.961;0;53.302;0;118.7;2:18.415;11:52;0:49.152;0:35.961;0:53.302;81.0;Motoyoshi YOSHIDA;0:00:20;
13;0;2;1:42.856;0;;24.502;0;31.112;0;47.242;0;159.7;4:01.271;11:54;0:24.502;0:31.112;0:47.242;233.8;Motoyoshi YOSHIDA;;
13;0;3;1:37.795;0;;22.087;0;29.606;0;46.102;2;168.0;5:39.066;11:55;0:22.087;0:29.606;0:46.102;250.6;Motoyoshi YOSHIDA;;
13;0;4;1:37.109;2;;21.865;0;29.123;2;46.121;0;169.2;7:16.175;11:57;0:21.865;0:29.123;0:46.121;250.6;Motoyoshi YOSHIDA;;
