NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;4:12.453;0;;1:44.237;0;1:41.733;0;46.483;0;99.9;4:12.453;13:29;1:44.237;1:41.733;0:46.483;114.6;Frank BELIEN;;
1;1;2;2:35.856;0;;44.177;0;1:12.063;0;39.616;0;161.8;6:48.309;13:31;0:44.177;1:12.063;0:39.616;229.8;Frank BELIEN;;
1;1;3;2:32.524;2;;42.681;0;1:10.848;2;38.995;2;165.3;9:20.833;13:34;0:42.681;1:10.848;0:38.995;237.4;Frank BELIEN;;
1;1;4;2:32.738;0;;42.311;2;1:11.321;0;39.106;0;165.1;11:53.571;13:36;0:42.311;1:11.321;0:39.106;229.8;Frank BELIEN;;
1;1;5;2:45.879;0;;43.453;0;1:16.789;0;45.637;0;152.0;14:39.450;13:39;0:43.453;1:16.789;0:45.637;198.2;Frank BELIEN;;
10;1;1;10:34.723;0;;8:18.146;0;1:32.922;0;43.655;0;39.7;10:34.723;13:35;8:18.146;1:32.922;0:43.655;113.7;Roger HODENIUS;;
10;1;2;2:31.672;0;;42.378;0;1:10.706;0;38.588;0;166.2;13:06.395;13:38;0:42.378;1:10.706;0:38.588;228.3;Roger HODENIUS;;
10;1;3;2:31.027;0;;42.245;0;1:09.885;2;38.897;0;167.0;15:37.422;13:40;0:42.245;1:09.885;0:38.897;247.7;Roger HODENIUS;;
10;1;4;2:30.460;2;;41.954;2;1:09.991;0;38.515;2;167.6;18:07.882;13:43;0:41.954;1:09.991;0:38.515;255.9;Roger HODENIUS;;
11;1;1;3:59.497;0;;1:45.061;0;1:29.991;0;44.445;0;105.3;3:59.497;13:28;1:45.061;1:29.991;0:44.445;119.1;Nicolas VANDIERENDONCK;;
11;1;2;2:39.181;0;;44.715;0;1:13.444;0;41.022;0;158.4;6:38.678;13:31;0:44.715;1:13.444;0:41.022;226.9;Nicolas VANDIERENDONCK;;
11;1;3;2:38.087;2;;44.399;2;1:13.149;0;40.539;2;159.5;9:16.765;13:34;0:44.399;1:13.149;0:40.539;235.3;Nicolas VANDIERENDONCK;;
11;1;4;2:38.738;0;;44.423;0;1:12.949;2;41.366;0;158.8;11:55.503;13:36;0:44.423;1:12.949;0:41.366;231.8;Nicolas VANDIERENDONCK;;
11;1;5;2:58.315;0;;49.892;0;1:21.510;0;46.913;0;141.4;14:53.818;13:39;0:49.892;1:21.510;0:46.913;201.1;Nicolas VANDIERENDONCK;;
12;0;1;4:29.117;0;;2:03.786;0;1:35.610;0;49.721;0;93.7;4:29.117;13:29;2:03.786;1:35.610;0:49.721;118.7;Philippe RICHARD;;
12;0;2;2:59.484;0;;52.005;0;1:21.737;0;45.742;0;140.5;7:28.601;13:32;0:52.005;1:21.737;0:45.742;187.2;Philippe RICHARD;;
12;0;3;2:56.513;2;;49.787;0;1:21.452;0;45.274;0;142.8;10:25.114;13:35;0:49.787;1:21.452;0:45.274;195.3;Philippe RICHARD;;
12;0;4;2:55.793;0;;49.828;0;1:20.851;2;45.114;2;143.4;13:20.907;13:38;0:49.828;1:20.851;0:45.114;200.4;Philippe RICHARD;;
12;0;5;2:58.254;0;;49.275;2;1:23.005;0;45.974;0;141.5;16:19.161;13:41;0:49.275;1:23.005;0:45.974;198.5;Philippe RICHARD;;
12;0;6;2:58.898;0;;50.075;0;1:22.856;0;45.967;0;140.9;19:18.059;13:44;0:50.075;1:22.856;0:45.967;198.5;Philippe RICHARD;;
14;0;1;3:53.132;0;;1:42.972;0;1:27.109;0;43.051;0;108.2;3:53.132;13:28;1:42.972;1:27.109;0:43.051;126.9;Sven HEYROWSKY;;
14;0;2;2:38.070;0;;44.802;0;1:12.535;0;40.733;0;159.5;6:31.202;13:31;0:44.802;1:12.535;0:40.733;217.7;Sven HEYROWSKY;;
14;0;3;2:36.109;2;;44.516;2;1:11.359;2;40.234;0;161.5;9:07.311;13:34;0:44.516;1:11.359;0:40.234;218.6;Sven HEYROWSKY;;
14;0;4;2:36.614;0;;44.738;0;1:11.655;0;40.221;2;161.0;11:43.925;13:36;0:44.738;1:11.655;0:40.221;222.2;Sven HEYROWSKY;;
15;0;1;4:18.228;0;;1:59.666;0;1:30.112;0;48.450;0;97.6;4:18.228;13:29;1:59.666;1:30.112;0:48.450;144.4;Bernd KLEINBACH;;
15;0;2;2:39.396;0;;45.635;0;1:13.453;0;40.308;0;158.2;6:57.624;13:31;0:45.635;1:13.453;0:40.308;220.4;Bernd KLEINBACH;;
15;0;3;2:34.146;0;;43.455;0;1:11.492;0;39.199;0;163.6;9:31.770;13:34;0:43.455;1:11.492;0:39.199;243.2;Bernd KLEINBACH;;
15;0;4;2:33.060;2;;42.923;2;1:11.278;0;38.859;2;164.7;12:04.830;13:37;0:42.923;1:11.278;0:38.859;235.3;Bernd KLEINBACH;;
15;0;5;2:33.150;0;;43.093;0;1:10.864;2;39.193;0;164.6;14:37.980;13:39;0:43.093;1:10.864;0:39.193;236.8;Bernd KLEINBACH;;
15;0;6;2:46.496;0;;43.604;0;1:14.710;0;48.182;0;151.4;17:24.476;13:42;0:43.604;1:14.710;0:48.182;238.9;Bernd KLEINBACH;;
19;1;1;5:52.599;0;;3:31.080;0;1:31.929;0;49.590;0;71.5;5:52.599;13:30;3:31.080;1:31.929;0:49.590;137.8;Hunter ABBOTT;0:02:50;
19;1;2;2:42.603;0;;49.822;0;1:13.712;0;39.069;0;155.1;8:35.202;13:33;0:49.822;1:13.712;0:39.069;200.7;Hunter ABBOTT;;
19;1;3;2:29.300;0;;42.160;0;1:08.871;2;38.269;2;168.9;11:04.502;13:36;0:42.160;1:08.871;0:38.269;243.8;Hunter ABBOTT;;
19;1;4;2:29.000;2;;41.720;0;1:08.952;0;38.328;0;169.2;13:33.502;13:38;0:41.720;1:08.952;0:38.328;248.8;Hunter ABBOTT;;
19;1;5;2:37.848;0;;41.577;2;1:14.294;0;41.977;0;159.7;16:11.350;13:41;0:41.577;1:14.294;0:41.977;251.7;Hunter ABBOTT;;
2;0;1;4:14.944;0;;1:56.871;0;1:31.686;0;46.387;0;98.9;4:14.944;13:29;1:56.871;1:31.686;0:46.387;152.1;Charles PUTMAN;;
2;0;2;2:36.772;0;;44.247;0;1:12.557;0;39.968;0;160.8;6:51.716;13:31;0:44.247;1:12.557;0:39.968;216.0;Charles PUTMAN;;
2;0;3;2:34.249;0;;43.092;2;1:11.454;0;39.703;0;163.5;9:25.965;13:34;0:43.092;1:11.454;0:39.703;219.5;Charles PUTMAN;;
2;0;4;2:33.290;2;;43.211;0;1:11.118;2;38.961;2;164.5;11:59.255;13:36;0:43.211;1:11.118;0:38.961;213.0;Charles PUTMAN;;
2;0;5;2:34.765;0;;43.686;0;1:11.336;0;39.743;0;162.9;14:34.020;13:39;0:43.686;1:11.336;0:39.743;212.6;Charles PUTMAN;;
2;0;6;2:46.496;0;;43.169;0;1:16.164;0;47.163;0;151.4;17:20.516;13:42;0:43.169;1:16.164;0:47.163;217.3;Charles PUTMAN;;
2;0;7;2:48.193;0;;45.801;0;1:18.242;0;44.150;0;149.9;20:08.709;13:45;0:45.801;1:18.242;0:44.150;183.7;Charles PUTMAN;;
7;0;1;5:51.580;0;;3:29.825;0;1:32.562;0;49.193;0;71.7;5:51.580;13:30;3:29.825;1:32.562;0:49.193;144.0;Paul VAN SPLUNTEREN;;
7;0;2;7:01.696;0;;5:09.524;0;1:13.457;0;38.715;0;59.8;12:53.276;13:37;5:09.524;1:13.457;0:38.715;207.3;Paul VAN SPLUNTEREN;0:04:10;
7;0;3;2:27.878;4;;41.216;4;1:08.668;4;37.994;4;170.5;15:21.154;13:40;0:41.216;1:08.668;0:37.994;252.3;Paul VAN SPLUNTEREN;;
8;0;1;4:00.980;0;;1:47.182;0;1:28.953;0;44.845;0;104.6;4:00.980;13:29;1:47.182;1:28.953;0:44.845;130.3;Carlos RIVAS;;
8;0;2;7:52.083;0;;5:55.625;0;1:16.141;0;40.317;0;53.4;11:53.063;13:36;5:55.625;1:16.141;0:40.317;201.5;Carlos RIVAS;0:05:03;
8;0;3;2:34.154;0;;44.542;0;1:10.416;0;39.196;0;163.6;14:27.217;13:39;0:44.542;1:10.416;0:39.196;203.4;Carlos RIVAS;;
8;0;4;2:30.728;2;;42.173;0;1:09.329;2;39.226;0;167.3;16:57.945;13:41;0:42.173;1:09.329;0:39.226;233.8;Carlos RIVAS;;
8;0;5;2:32.144;0;;42.619;0;1:10.118;0;39.407;0;165.7;19:30.089;13:44;0:42.619;1:10.118;0:39.407;228.3;Carlos RIVAS;;
8;0;6;2:31.012;0;;42.046;2;1:10.032;0;38.934;2;167.0;22:01.101;13:47;0:42.046;1:10.032;0:38.934;234.3;Carlos RIVAS;;
99;1;1;3:57.201;0;;1:42.235;0;1:31.775;0;43.191;0;106.3;3:57.201;13:28;1:42.235;1:31.775;0:43.191;135.5;Jochen HABETS;;
99;1;2;2:34.169;0;;42.660;0;1:11.227;0;40.282;0;163.5;6:31.370;13:31;0:42.660;1:11.227;0:40.282;235.3;Jochen HABETS;;
99;1;3;2:30.923;2;;42.151;2;1:10.286;2;38.486;2;167.1;9:02.293;13:34;0:42.151;1:10.286;0:38.486;249.4;Jochen HABETS;;
