NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;2;1;2:21.528;0;;59.053;0;30.285;0;52.190;0;147.3;2:21.528;08:17;0:59.053;0:30.285;0:52.190;275.5;Alex Brundle;0:00:17;
1;2;2;1:55.296;0;;35.119;0;29.232;0;50.945;0;180.8;4:16.824;08:19;0:35.119;0:29.232;0:50.945;273.4;Alex Brundle;;
1;2;3;1:52.266;0;;34.487;0;28.952;0;48.827;0;185.7;6:09.090;08:21;0:34.487;0:28.952;0:48.827;273.4;Alex Brundle;;
1;2;4;1:51.441;0;;33.708;1;29.741;0;47.992;0;187.1;8:00.531;08:23;0:33.708;0:29.741;0:47.992;273.4;Alex Brundle;;
1;2;5;1:50.802;0;;34.009;0;28.909;1;47.884;3;188.2;9:51.333;08:24;0:34.009;0:28.909;0:47.884;273.4;Alex Brundle;;
1;2;6;2:02.365;0;B;35.772;0;28.976;0;57.617;0;170.4;11:53.698;08:26;0:35.772;0:28.976;0:57.617;273.4;Alex Brundle;;
1;0;7;3:25.957;0;;2:03.816;0;28.923;0;53.218;0;101.2;15:19.655;08:30;2:03.816;0:28.923;0:53.218;278.4;Lucas Ordoñez;0:01:38;
1;0;8;1:51.532;0;;33.963;0;28.913;0;48.656;0;186.9;17:11.187;08:32;0:33.963;0:28.913;0:48.656;274.8;Lucas Ordoñez;;
1;0;9;1:50.192;3;;33.214;3;28.786;2;48.192;1;189.2;19:01.379;08:34;0:33.214;0:28.786;0:48.192;272.7;Lucas Ordoñez;;
1;0;10;1:50.533;0;;33.219;0;28.823;0;48.491;0;188.6;20:51.912;08:35;0:33.219;0:28.823;0:48.491;274.1;Lucas Ordoñez;;
10;2;1;3:30.886;0;;2:10.188;0;30.106;0;50.592;0;98.9;3:30.886;08:18;2:10.188;0:30.106;0:50.592;268.7;Pierre Kaffer;0:01:33;
10;2;2;1:53.213;0;;34.516;0;29.840;0;48.857;0;184.1;5:24.099;08:20;0:34.516;0:29.840;0:48.857;270.0;Pierre Kaffer;;
10;2;3;1:51.398;2;;33.823;2;29.081;2;48.494;2;187.1;7:15.497;08:22;0:33.823;0:29.081;0:48.494;274.1;Pierre Kaffer;;
10;2;4;2:00.842;0;B;35.204;0;29.134;0;56.504;0;172.5;9:16.339;08:24;0:35.204;0:29.134;0:56.504;272.7;Pierre Kaffer;;
10;0;5;3:14.799;0;;1:55.726;0;29.634;0;49.439;0;107.0;12:31.138;08:27;1:55.726;0:29.634;0:49.439;271.4;Luis Perez Companc;0:01:25;
10;0;6;1:52.107;0;;33.927;1;29.102;1;49.078;1;186.0;14:23.245;08:29;0:33.927;0:29.102;0:49.078;274.1;Luis Perez Companc;;
10;0;7;2:01.055;0;B;34.427;0;29.254;0;57.374;0;172.2;16:24.300;08:31;0:34.427;0:29.254;0:57.374;272.0;Luis Perez Companc;;
10;1;8;3:07.536;0;;1:44.265;0;29.618;0;53.653;0;111.2;19:31.836;08:34;1:44.265;0:29.618;0:53.653;272.0;Gianmaria Bruni;0:01:16;
10;1;9;1:54.046;0;;34.209;1;29.177;1;50.660;1;182.8;21:25.882;08:36;0:34.209;0:29.177;0:50.660;272.7;Gianmaria Bruni;;
11;0;1;3:11.161;0;;1:28.393;0;47.791;0;54.977;0;109.1;3:11.161;08:18;1:28.393;0:47.791;0:54.977;251.7;Michel Frey;0:00:45;
11;0;2;2:01.028;0;;35.805;1;33.374;1;51.849;1;172.3;5:12.189;08:20;0:35.805;0:33.374;0:51.849;262.1;Michel Frey;;
11;0;3;5:13.880;0;B;35.117;0;30.808;0;4:07.955;0;66.4;10:26.069;08:25;0:35.117;0:30.808;4:07.955;268.7;Michel Frey;;
11;1;4;2:18.125;0;;52.845;0;30.152;0;55.128;0;150.9;12:44.194;08:27;0:52.845;0:30.152;0:55.128;244.9;Ralph Meichtry;0:03:32;
11;1;5;1:56.220;2;;36.885;1;29.392;1;49.943;1;179.4;14:40.414;08:29;0:36.885;0:29.392;0:49.943;270.0;Ralph Meichtry;;
11;1;6;3:14.652;0;B;34.193;2;29.246;2;2:11.213;0;107.1;17:55.066;08:32;0:34.193;0:29.246;2:11.213;270.0;Ralph Meichtry;;
11;2;7;2:14.589;0;;55.263;0;29.444;0;49.882;2;154.9;20:09.655;08:35;0:55.263;0:29.444;0:49.882;271.4;Jonathan Hirschi;0:01:39;
17;2;1;3:08.886;0;;1:38.395;0;33.551;0;56.940;0;110.4;3:08.886;08:18;1:38.395;0:33.551;0:56.940;259.0;Dean Stirling;0:00:57;
17;2;2;2:00.483;0;;37.187;0;30.509;0;52.787;0;173.0;5:09.369;08:20;0:37.187;0:30.509;0:52.787;272.7;Dean Stirling;;
17;2;3;2:05.392;0;B;35.375;0;29.121;0;1:00.896;0;166.3;7:14.761;08:22;0:35.375;0:29.121;1:00.896;275.5;Dean Stirling;;
17;2;4;3:46.211;0;;2:23.387;0;30.033;0;52.791;0;92.2;11:00.972;08:26;2:23.387;0:30.033;0:52.791;274.1;Dean Stirling;0:01:55;
17;2;5;1:54.963;0;;35.000;0;29.256;0;50.707;0;181.3;12:55.935;08:27;0:35.000;0:29.256;0:50.707;273.4;Dean Stirling;;
17;2;6;1:53.680;2;;34.594;0;29.053;0;50.033;2;183.4;14:49.615;08:29;0:34.594;0:29.053;0:50.033;274.1;Dean Stirling;;
17;2;7;1:54.143;0;;33.991;2;28.974;2;51.178;0;182.6;16:43.758;08:31;0:33.991;0:28.974;0:51.178;275.5;Dean Stirling;;
17;2;8;2:06.911;0;B;36.137;0;29.959;0;1:00.815;0;164.3;18:50.669;08:33;0:36.137;0:29.959;1:00.815;250.0;Dean Stirling;;
18;2;1;2:20.592;0;;51.861;0;32.979;0;55.752;0;148.3;2:20.592;08:17;0:51.861;0:32.979;0:55.752;261.5;Luca Moro;0:00:08;
18;2;2;1:59.332;0;;37.513;0;29.784;0;52.035;0;174.7;4:19.924;08:19;0:37.513;0:29.784;0:52.035;274.8;Luca Moro;;
18;2;3;1:55.688;0;;35.903;0;29.353;0;50.432;0;180.2;6:15.612;08:21;0:35.903;0:29.353;0:50.432;276.2;Luca Moro;;
18;2;4;3:13.693;0;B;34.837;0;29.297;0;2:09.559;0;107.6;9:29.305;08:24;0:34.837;0:29.297;2:09.559;276.2;Luca Moro;;
18;2;5;2:14.336;0;;53.301;0;29.783;0;51.252;0;155.2;11:43.641;08:26;0:53.301;0:29.783;0:51.252;274.1;Luca Moro;0:01:33;
18;2;6;1:53.300;2;;34.386;1;29.162;0;49.752;2;184.0;13:36.941;08:28;0:34.386;0:29.162;0:49.752;276.9;Luca Moro;;
18;2;7;1:53.779;0;;34.468;0;29.004;0;50.307;0;183.2;15:30.720;08:30;0:34.468;0:29.004;0:50.307;279.1;Luca Moro;;
18;2;8;2:01.669;0;;37.039;0;32.224;0;52.406;0;171.3;17:32.389;08:32;0:37.039;0:32.224;0:52.406;276.2;Luca Moro;;
18;2;9;1:56.132;0;;34.481;0;28.894;1;52.757;0;179.5;19:28.521;08:34;0:34.481;0:28.894;0:52.757;278.4;Luca Moro;;
19;1;1;3:34.433;0;;2:08.512;0;31.863;0;54.058;0;97.2;3:34.433;08:18;2:08.512;0:31.863;0:54.058;254.1;Nicolas Minassian;0:01:28;
19;1;2;1:56.285;0;;36.204;0;29.695;0;50.386;0;179.3;5:30.718;08:20;0:36.204;0:29.695;0:50.386;272.0;Nicolas Minassian;;
19;1;3;1:53.999;0;;35.020;0;29.180;0;49.799;0;182.9;7:24.717;08:22;0:35.020;0:29.180;0:49.799;272.0;Nicolas Minassian;;
19;1;4;1:53.172;0;;34.382;0;29.089;0;49.701;0;184.2;9:17.889;08:24;0:34.382;0:29.089;0:49.701;274.8;Nicolas Minassian;;
19;1;5;1:52.802;0;;34.670;0;29.018;0;49.114;0;184.8;11:10.691;08:26;0:34.670;0:29.018;0:49.114;273.4;Nicolas Minassian;;
19;1;6;1:53.024;0;;34.952;0;29.321;0;48.751;0;184.5;13:03.715;08:28;0:34.952;0:29.321;0:48.751;272.7;Nicolas Minassian;;
19;1;7;1:52.107;0;;33.896;0;28.918;2;49.293;0;186.0;14:55.822;08:29;0:33.896;0:28.918;0:49.293;276.2;Nicolas Minassian;;
19;1;8;1:51.111;2;;33.642;0;28.991;0;48.478;2;187.6;16:46.933;08:31;0:33.642;0:28.991;0:48.478;274.8;Nicolas Minassian;;
19;1;9;1:51.201;0;;33.592;2;29.090;0;48.519;0;187.5;18:38.134;08:33;0:33.592;0:29.090;0:48.519;272.7;Nicolas Minassian;;
19;1;10;1:51.350;0;;33.676;0;29.123;0;48.551;0;187.2;20:29.484;08:35;0:33.676;0:29.123;0:48.551;274.1;Nicolas Minassian;;
24;2;1;2:18.479;0;;50.313;0;32.955;0;55.211;0;150.5;2:18.479;08:17;0:50.313;0:32.955;0:55.211;263.4;Dominik Kraihamer;0:00:05;
24;2;2;1:59.154;0;;37.316;0;29.587;0;52.251;0;175.0;4:17.633;08:19;0:37.316;0:29.587;0:52.251;274.8;Dominik Kraihamer;;
24;2;3;1:53.383;0;;34.791;0;29.130;0;49.462;0;183.9;6:11.016;08:21;0:34.791;0:29.130;0:49.462;275.5;Dominik Kraihamer;;
24;2;4;1:53.839;0;;35.571;0;29.072;0;49.196;0;183.1;8:04.855;08:23;0:35.571;0:29.072;0:49.196;277.6;Dominik Kraihamer;;
24;2;5;1:52.176;0;;34.243;0;28.918;0;49.015;0;185.8;9:57.031;08:24;0:34.243;0:28.918;0:49.015;277.6;Dominik Kraihamer;;
