POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;13;10;1:58.724;-;-;180.6;12;ANSA Motorsports;LMP3;;;Ligier JS P3;M;567;168;23;58;7650;3;;4602;;;Roman;DeAngelis;Silver;;Belle River, Ontario;;1379;1;Silver;;;Kyle;Kirkwood;;;Jupiter, FL;;1755;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;11;7;1:58.808;+0.084;+0.084;180.5;12;Simraceway Motorsports;LMP3;;;Ligier JS P3;M;570;247;23;58;7650;3;;4605;;;Maurice;Smith;Bronze;;Cordova, TN;;1748;2;Bronze;;;John;Schauerman;Bronze;;Scottsdale, AZ;;1758;3;Bronze;;;Nico;Rondet;Silver;;San Francisco, CA;;922;1;Silver;;;;;;;;;;;;;;;;;;;;;
3;40;12;2:00.123;+1.399;+1.315;178.5;12;Polestar Motor Racing Inc.;LMP3;;;Ligier JS P3;M;549;231;23;58;7650;3;;4595;;;Keith;Grant;Silver;;Germantown, TN;;1660;1;Silver;;;David;Grant;Bronze;;Germantown, TN;;1661;2;Bronze;;;Katherine;Legge;Silver;;Atlanta, GA;;384;3;Silver;;;;;;;;;;;;;;;;;;;;;
4;64;10;2:01.128;+2.404;+1.005;177.0;11;K2R Motorsports;LMP3;;;Ligier JS P3;M;552;183;23;58;7650;3;;4591;;;Naveen;Rao;;;San Diego, CA;;1393;5;;;;Alex;Barron;;;Menifee, CA;;1647;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;33;11;2:01.539;+2.815;+0.411;176.4;12;Extreme Speed Motorsport;LMP3;;;Ligier JS P3;M;568;44;23;58;7650;3;;4603;;;Lance;Willsey;Bronze;;Chestnut Hill, MA;;664;2;Bronze;;;Max;Hanratty;Silver;;Milwaukee, WI;;980;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;25;9;2:02.589;+3.865;+1.050;174.9;10;P1 Motorsports;LMP3;;;Ligier JS P3;M;564;164;23;58;7650;3;;4599;;;Kenton;Koch;Silver;;Charlotte, NC;;916;1;Silver;;;Joel;Janco;Bronze;;Key Largo, FL;;271;2;Bronze;;;Jonatan;Jorge;Bronze;;Tramandaí, RS Brazil;;1206;3;Bronze;;;;;;;;;;;;;;;;;;;;;
7;6;3;2:03.762;+5.038;+1.173;173.2;4;Atlantic Racing Team;LMP3;;;Adess  03;M;571;248;23;59;7656;3;;4606;;;Robin;Shute;;;Old Buckenham, UK;;1757;1;;;;Jim;Antunes;Silver;;Payerne, Switzerland;;1761;2;Silver;;;Tazio;Ottis;Silver;;Alameda, CA;;1349;3;Silver;;;;;;;;;;;;;;;;;;;;;
8;2;3;2:04.640;+5.916;+0.878;172.0;4;ANSA Motorsports;LMP3;;;Ligier JS P3;M;566;168;23;58;7650;3;;4601;;;Jon;Brownson;;;Breckenridge, CO;;171;1;;;;Dakota;Dickerson;;;San Diego, CA;;1756;2;;;;Neil;Alberico;Silver;;Los Gatos, California;;1762;3;Silver;;;;;;;;;;;;;;;;;;;;;
9;54;9;2:14.226;+15.502;+9.586;159.7;9;JDC-Miller Motorsports;TCR;;;Audi RS3 LMS TCR;M;551;15;26;67;909;3;;4593;;;Michael;Johnson;Silver;;Mount Morris, MI;;261;1;Silver;;;Stephen;Simpson;Silver;;Cape Town, South Africa;;765;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60;5;2:14.260;+15.536;+0.034;159.7;9;Roush Performance / KohR Motorsports;GT4;;;Ford Mustang GT4;M;555;161;25;54;107;3;;4586;;;Nate;Stacy;Silver;;Owasso, OK;;1515;3;Silver;;;Kyle;Marcelli;Silver;;Toronto, Ontario;;88;2;Silver;;;Dean;Martin;Bronze;;Westland,  MI;;1291;4;Bronze;;;;;;;;;;;;;;;;;;;;;
11;22;2;2:15.025;+16.301;+0.765;158.8;10;GMG Racing;GT4;;;Audi R8;M;562;129;25;71;909;3;;4597;;;Jason;Bell;Silver;;Tampa, FL;;1760;2;Silver;;;James;Sofronas;Bronze;;Villa Park, CA;;106;1;Bronze;;;Andy;Lally;Gold;;Northport, NY;;25;3;Gold;;;;;;;;;;;;;;;;;;;;;
12;82;3;2:17.432;+18.708;+2.407;156.0;4;Mark Motors Racing;TCR;;;Audi RS3 LMS TCR;M;569;98;26;67;909;3;;4604;;;Marco;Cirone;Bronze;;Toronto, Ontario;;165;2;Bronze;;;Remo;Ruscitti;Silver;;Vancouver, British Columb;;458;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;93;5;2:17.904;+19.180;+0.472;155.5;10;CarBahn Motorsports;GT4;;;Audi R8;M;563;215;25;71;909;3;;4598;;;Sameer;Gandhi;;;San Francisco, CA;;1560;4;;;;Mark;Siegel;;;San Francisco, CA;;1569;1;;;;Jeff;Westphal;Silver;;San Mateo, CA;;682;3;Silver;;;;;;;;;;;;;;;;;;;;;
14;59;5;2:18.411;+19.687;+0.507;154.9;9;Roush Performance / KohR Motorsports;GT4;;;Ford Mustang GT4;M;556;161;25;54;107;3;;4588;;;Kenny;Wilden;Silver;;Oakville, Ontario;;685;1;Silver;;;Rod;Randall;Bronze;;Tampa, FL;;684;2;Bronze;;;DJ;Randall;;;Tampa, FL;;737;4;;;;;;;;;;;;;;;;;;;;;;
