POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;50;12;1:36.972;+2.438;+0.397;212.7;16;Juncos Racing;DPi;;;Cadillac DPi;M;574;250;27;49;7646;3;;4690;;;Will;Owen;Silver;;USA;;1411;1;Silver;;;Rene;Binder;Gold;;AUT;;1782;2;Gold;;;Agustin;Canapino;Gold;;ARG;;1783;3;Gold;;;Kyle;Kaiser;Gold;;USA;;1784;4;Gold;;;;;;;;;;;;;;;
12;52;10;1:37.083;+2.549;+0.111;212.4;19;PR1 Mathiasen Motorsports;LMP2;;;ORECA  LMP2;M;240;16;28;47;7637;3;;4712;;;Matthew;McMurry;Silver;;USA;;393;1;Silver;;;Gabriel;Aubry;Silver;;FRA;;1769;2;Silver;;;Mark;Kvamme;Bronze;;USA;;656;3;Bronze;;;;;;;;;;;;;;;;;;;;;
13;84;22;1:37.611;+3.077;+0.528;211.3;22;JDC-Miller MotorSports;DPi;;;Cadillac DPi;M;586;15;27;49;7646;3;;4701;;;Simon;Trummer;Gold;;CHE;;1551;1;Gold;;;Stephen;Simpson;Silver;;ZAF;;765;2;Silver;;;Chris;Miller;Silver;;USA;;265;3;Silver;;;Juan;Piedrahita;Silver;;COL;;1763;4;Silver;;;;;;;;;;;;;;;
14;18;10;1:39.200;+4.666;+1.589;207.9;13;DragonSpeed;LMP2;;;ORECA  LMP2;M;623;96;28;47;7637;3;;4721;;;Pastor;Maldonado;;;VEN;;1240;2;;;;Roberto;Gonzalez;Silver;;MEX;;1599;1;Silver;;;Ryan;Cullen;;;;;1240;3;;;;Sebastian;Saavedra;;;;;;4;;;;;;;;;;;;;;;;
15;67;5;1:43.148;+8.614;+3.948;199.9;19;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;20;9;3;9;107;3;;4613;;;Ryan;Briscoe;Platinum;;AUS;;358;1;Platinum;;;Richard;Westbrook;Platinum;;GBR;;16;2;Platinum;;;Scott;Dixon;Platinum;;NZL;;631;5;Platinum;;;;;;;;;;;;;;;;;;;;;
16;911;8;1:43.223;+8.689;+0.075;199.8;16;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;256;208;3;10;112;3;;4615;;;Patrick;Pilet;Platinum;;FRA;;287;4;Platinum;;;Nick;Tandy;Platinum;;GBR;;124;2;Platinum;;;Frederic;Makowiecki;Platinum;;FRA;;863;3;Platinum;;;;;;;;;;;;;;;;;;;;;
17;66;5;1:43.431;+8.897;+0.208;199.4;13;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;4612;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;Sebastien;Bourdais;Platinum;;FRA;;602;3;Platinum;;;;;;;;;;;;;;;;;;;;;
18;912;11;1:43.581;+9.047;+0.150;199.1;19;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;22;208;3;10;112;3;;4625;;;Mathieu;Jaminet;Gold;;FRA;;1449;3;Gold;;;Earl;Bamber;Platinum;;NZL;;651;4;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;62;11;1:43.647;+9.113;+0.066;199.0;17;Risi Competizione;GTLM;;;Ferrari 488 GTE;M;26;26;3;8;106;3;;4702;;;Davide;Rigon;Platinum;;ITA;;679;1;Platinum;;;Miguel;Molina;Platinum;;ESP;;1611;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;4;4;1:43.816;+9.282;+0.169;198.7;22;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;4617;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;Marcel;Fassler;Platinum;;CHE;;348;3;Platinum;;;;;;;;;;;;;;;;;;;;;
21;24;4;1:43.828;+9.294;+0.012;198.6;16;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;4691;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;Chaz;Mostert;;;AUS;;1753;3;;;;Alex;Zanardi;Gold;;ITA;;1794;4;Gold;;;;;;;;;;;;;;;
22;25;9;1:43.843;+9.309;+0.015;198.6;17;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;4692;;;Tom;Blomqvist;Platinum;;GBR;;1718;1;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;Philipp;Eng;Platinum;;AUT;;883;4;Platinum;;;Colton;Herta;Gold;;USA;;1602;5;Gold;;;;;;;;;;;;;;;
23;3;6;1:43.891;+9.357;+0.048;198.5;22;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;23;23;3;6;105;3;;4616;;;Jan;Magnussen;Platinum;;DNK;;11;1;Platinum;;;Antonio;Garcia;Platinum;;ESP;;12;2;Platinum;;;Mike;Rockenfeller;Platinum;;DEU;;625;3;Platinum;;;;;;;;;;;;;;;;;;;;;
24;86;3;1:45.533;+10.999;+1.642;195.4;8;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;4707;;;Mario;Farnbacher;Gold;;CHE;;318;7;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;AJ;Allmendinger;Gold;;USA;;619;4;Gold;;;;;;;;;;;;;;;
25;57;8;1:46.328;+11.794;+0.795;194.0;17;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;4706;;;Jackie;Heinricher;Bronze;;USA;;1182;1;Bronze;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Simona;De Silvestro;Gold;;SWZ;;1775;4;Gold;;;Ana;Figueiredo;Silver;;BRA;;1789;3;Silver;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;
26;11;20;1:46.433;+11.899;+0.105;193.8;20;GRT Grasser Racing Team;GTD;;;Lamborghini Huracan GT3;M;255;151;4;13;1609;3;;4688;;;Rolf;Ineichen;Silver;;CHE;;662;1;Silver;;;Mirko;Bortolotti;Platinum;;ITA;;1102;2;Platinum;;;Christian;Engelhart;Gold;;DEU;;661;3;Gold;;;Kang;Ling;Silver;;CHN;;1813;4;Silver;;;;;;;;;;;;;;;
27;19;4;1:46.476;+11.942;+0.043;193.7;16;Moorespeed;GTD;;;Audi R8 LMS GT3;M;578;101;4;12;909;3;;4626;;;Will;Hardeman;Bronze;;USA;;928;3;Bronze;;;Alex;Riberas;Gold;;ESP;;659;2;Gold;;;Andrew;Davis;Silver;;USA;;329;1;Silver;;;Markus;Winkelhock;Platinum;;DEU;;672;7;Platinum;;;;;;;;;;;;;;;
28;71;7;1:46.592;+12.058;+0.116;193.5;19;P1 Motorsports;GTD;;;Mercedes-AMG GT3;M;413;164;4;45;7643;3;;4704;;;Maximilian;Buhk;Platinum;;DEU;;1751;1;Platinum;;;Fabian;Schiller;Silver;;;;1790;2;Silver;;;Dominik;Baumann;Gold;;AUT;;1619;3;Gold;;;JC;Perez;Silver;;COL;;1339;4;Silver;;;;;;;;;;;;;;;
29;29;14;1:46.695;+12.161;+0.103;193.3;17;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;4705;;;Daniel;Morad;Silver;;CAN;;1144;1;Silver;;;Ricky;Feller;Silver;;;;1787;2;Silver;;;Dries;Vanthoor;Gold;;;;1786;4;Gold;;;;;;;;;;;;;;;;;;;;;
30;44;5;1:46.731;+12.197;+0.036;193.2;16;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;4693;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;Marco;Mapelli;Gold;;CHE;;1283;4;Gold;;;;;;;;;;;;;;;
31;12;13;1:46.734;+12.200;+0.003;193.2;19;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;4697;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;Jeff;Segal;Gold;;USA;;83;4;Gold;;;;;;;;;;;;;;;
32;14;4;1:46.803;+12.269;+0.069;193.1;18;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;4698;;;Richard;Heistand;Bronze;;USA;;1240;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Austin;Cindric;Silver;;USA;;878;3;Silver;;;Nick;Cassidy;;;NZL;;1810;4;;;;;;;;;;;;;;;;
33;51;7;1:46.820;+12.286;+0.017;193.1;17;Spirit of Race;GTD;;;Ferrari 488 GT3;M;89;89;4;16;106;3;;4624;;;Paul;Dalla Lana;Bronze;;CAN;;364;1;Bronze;;;Pedro;Lamy;Platinum;;PRT;;366;2;Platinum;;;Mathias;Lauda;Silver;;AUT;;905;3;Silver;;;Daniel;Serra;Gold;;BRA;;687;4;Gold;;;;;;;;;;;;;;;
34;46;5;1:46.849;+12.315;+0.029;193.0;19;EBIMOTORS SRL;GTD;;;Lamborghini Huracan GT3;M;243;144;4;13;1609;3;;4708;;;Emanuele;Busnelli;Bronze;;ITA;;1097;1;Bronze;;;Fabio;Babini;Gold;;ITA;;1099;4;Gold;;;Phil;Keen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;63;4;1:46.869;+12.335;+0.020;193.0;17;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;4621;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;Dominik;Farnbacher;Gold;;DEU;;238;5;Gold;;;;;;;;;;;;;;;
36;540;19;1:46.950;+12.416;+0.081;192.8;19;Black Swan Racing;GTD;;;Porsche 911 GT3 R;M;611;263;4;14;112;3;;4711;;;Timothy;Pappas;Bronze;;USA;;1158;1;Bronze;;;Marco;Seefried;Silver;;AUT;;374;2;Silver;;;Matteo;Cairoli;Gold;;ITA;;1298;3;Gold;;;Dirk;Werner;Platinum;;DEU;;713;4;Platinum;;;;;;;;;;;;;;;
37;88;19;1:46.957;+12.423;+0.007;192.8;19;WRT Speedstar Audi Sport;GTD;;;Audi R8 LMS GT3;M;605;261;4;12;909;3;;4709;;;Frederic;Vervisch;Gold;;BEL;;1779;1;Gold;;;Kelvin;van der Linde;Gold;;ZAF;;1580;2;Gold;;;Ian;James;Silver;;USA;;453;3;Silver;;;Roman;DeAngelis;Silver;;CAN;;1379;4;Silver;;;;;;;;;;;;;;;
38;99;9;1:47.011;+12.477;+0.054;192.7;20;NGT Motorsport;GTD;;;Porsche 911 GT3 R;M;507;104;4;14;112;3;;4689;;;Juergen;Haering;Bronze;;DEU;;1792;1;Bronze;;;Steffen;Goerig;;;;;1781;4;;;;Sven;Muller;Gold;;DEU;;1101;3;Gold;;;Klaus;Bachler;Gold;;AUT;;663;2;Gold;;;Alfred;Renauer;Silver;;;;1812;5;Silver;;;;;;;;;
39;8;6;1:47.154;+12.620;+0.143;192.5;15;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;4696;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;Ezequiel;Perez Companc;Silver;;ARG;;1242;3;Silver;;;Chris;Haase;Platinum;;DEU;;675;4;Platinum;;;;;;;;;;;;;;;
40;9;11;1:47.312;+12.778;+0.158;192.2;18;PFAFF Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;4694;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;Dennis;Olsen;Gold;;NOR;;1727;4;Gold;;;;;;;;;;;;;;;
41;48;13;1:47.518;+12.984;+0.206;191.8;19;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;4710;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;Andrea;Caldarelli;Gold;;ITA;;1228;4;Gold;;;;;;;;;;;;;;;
42;96;6;1:47.550;+13.016;+0.032;191.8;7;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;4623;;;Bill;Auberlen;Gold;;USA;;39;7;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;Jens;Klingmann;Gold;;DEU;;902;4;Gold;;;;;;;;;;;;;;;
43;47;6;1:47.601;+13.067;+0.051;191.7;17;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;4700;;;Steve;Dunn;Bronze;;USA;;1730;1;Bronze;;;Brandon;Gdovic;Silver;;USA;;954;2;Silver;;;Linus;Lundqvist;Gold;;SWE;;1811;3;Gold;;;Milos;Pavlovic;Gold;;CHE;;1270;4;Gold;;;Don;Yount;Bronze;;USA;;399;5;Bronze;;;;;;;;;
44;73;9;1:48.140;+13.606;+0.539;190.7;16;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;4699;;;Patrick;Lindsey;Silver;;USA;;697;1;Silver;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Matt;Campbell;Gold;;;;1791;4;Gold;;;Nicholas;Boulle;Silver;;USA;;1091;5;Silver;;;;;;;;;;;;;;;
45;13;13;1:51.836;+17.302;+3.696;184.4;18;Via Italia Racing;GTD;;;Ferrari 488 GT3;M;575;104;4;16;106;3;;4695;;;Chico;Longo;;;BRA;;1809;1;;;;Victor;Franzoni;Gold;;BRA;;1777;2;Gold;;;Marcos;Gomes;Silver;;BRA;;689;3;Silver;;;;;;;;;;;;;;;;;;;;;
46;33;3;1:52.288;+17.754;+0.452;183.7;3;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;4713;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Luca;Stolz;Gold;;DEU;;1124;3;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;4;Silver;;;;;;;;;;;;;;;
47;38;0;;;;;0;Performance Tech Motorsports;LMP2;;;ORECA  LMP2;M;442;11;28;47;7637;3;;4719;;;Kyle;Masson;Silver;;USA;;1133;5;Silver;;;Kris;Wright;Silver;;USA;;1119;2;Silver;;;Cameron;Cassels;Bronze;;CAN;;1001;1;Bronze;;;Robert;Masson;Bronze;;USA;;1343;3;Bronze;;;;;;;;;;;;;;;
