POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;55;4;1:34.925;-;-;217.3;20;Mazda Team Joest;DPi;;;Mazda DPi;M;409;201;27;48;110;3;;4619;;;Jonathan;Bomarito;Gold;;USA;;309;1;Gold;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;Olivier;Pla;Platinum;;FRA;;300;3;Platinum;;;;;;;;;;;;;;;;;;;;;
19;25;11;1:44.250;+9.325;+0.074;197.8;23;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;4692;;;Tom;Blomqvist;Platinum;;GBR;;1718;1;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;Philipp;Eng;Platinum;;AUT;;883;4;Platinum;;;Colton;Herta;;;USA;;1602;5;;;;;;;;;;;;;;;;
20;4;23;1:44.291;+9.366;+0.041;197.8;23;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;4617;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;Marcel;Fassler;Platinum;;CHE;;348;3;Platinum;;;;;;;;;;;;;;;;;;;;;
21;66;20;1:44.327;+9.402;+0.036;197.7;20;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;4612;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;Sebastien;Bourdais;Platinum;;FRA;;602;3;Platinum;;;;;;;;;;;;;;;;;;;;;
22;24;7;1:44.447;+9.522;+0.120;197.5;23;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;4691;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;Chaz;Mostert;;;AUS;;1753;3;;;;Alex;Zanardi;Gold;;ITA;;1794;4;Gold;;;;;;;;;;;;;;;
23;540;6;1:45.919;+10.994;+1.472;194.7;24;Black Swan Racing;GTD;;;Porsche 911 GT3 R;M;611;263;4;14;112;3;;4711;;;Timothy;Pappas;Bronze;;USA;;1158;1;Bronze;;;Marco;Seefried;Silver;;AUT;;374;2;Silver;;;Matteo;Cairoli;;;ITA;;1298;3;;;;Dirk;Werner;Platinum;;DEU;;713;4;Platinum;;;;;;;;;;;;;;;
24;86;16;1:45.945;+11.020;+0.026;194.7;24;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;4707;;;Mario;Farnbacher;Gold;;CHE;;318;7;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;AJ;Allmendinger;Gold;;USA;;619;4;Gold;;;;;;;;;;;;;;;
25;51;5;1:46.055;+11.130;+0.110;194.5;31;Spirit of Race;GTD;;;Ferrari 488 GT3;M;89;89;4;16;106;3;;4624;;;Paul;Dalla Lana;Bronze;;CAN;;364;1;Bronze;;;Pedro;Lamy;Platinum;;PRT;;366;2;Platinum;;;Mathias;Lauda;Silver;;AUT;;905;3;Silver;;;Daniel;Serra;Gold;;BRA;;687;4;Gold;;;;;;;;;;;;;;;
26;63;30;1:46.147;+11.222;+0.092;194.3;31;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;4621;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;Dominik;Farnbacher;Gold;;DEU;;238;5;Gold;;;;;;;;;;;;;;;
27;13;18;1:46.193;+11.268;+0.046;194.2;30;Via Italia Racing;GTD;;;Ferrari 488 GT3;M;575;104;4;16;106;3;;4695;;;Chico;Longo;;;BRA;;1809;1;;;;Victor;Coelho Franzoni Da Silva;Gold;;BRA;;1777;2;Gold;;;Marcos;Gomes;;;BRA;;689;3;;;;;;;;;;;;;;;;;;;;;;
28;11;11;1:46.342;+11.417;+0.149;193.9;32;GRT Grasser Racing Team;GTD;;;Lamborghini Huracan GT3;M;255;151;4;13;1609;3;;4688;;;Rolf;Ineichen;Silver;;CHE;;662;1;Silver;;;Mirko;Bortolotti;Platinum;;ITA;;1102;2;Platinum;;;Christian;Engelhart;Gold;;DEU;;661;3;Gold;;;Kang;Ling;;;CHN;;1813;4;;;;;;;;;;;;;;;;
29;12;27;1:46.397;+11.472;+0.055;193.8;28;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;4697;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;Jeff;Segal;Gold;;USA;;83;4;Gold;;;;;;;;;;;;;;;
30;71;17;1:46.420;+11.495;+0.023;193.8;27;P1 Motorsports;GTD;;;Mercedes-AMG GT3;M;413;164;4;45;7643;3;;4704;;;Maximilian;Buhk;Platinum;;DEU;;1751;1;Platinum;;;Fabian;Schiller;Silver;;;;1790;2;Silver;;;Dominik;Baumann;Gold;;AUT;;1619;3;Gold;;;JC;Perez;Silver;;COL;;1339;4;Silver;;;;;;;;;;;;;;;
31;33;14;1:46.440;+11.515;+0.020;193.8;23;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;4713;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Luca;Stolz;Gold;;DEU;;1124;3;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;4;Silver;;;;;;;;;;;;;;;
32;29;18;1:46.608;+11.683;+0.168;193.5;27;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;4705;;;Daniel;Morad;Silver;;CAN;;1144;1;Silver;;;Ricky;Feller;Silver;;;;1787;3;Silver;;;Dries;Vanthoor;Gold;;;;1786;4;Gold;;;;;;;;;;;;;;;;;;;;;
33;14;21;1:46.639;+11.714;+0.031;193.4;31;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;4698;;;Richard;Heistand;Bronze;;USA;;1240;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Austin;Cindric;Silver;;USA;;878;3;Silver;;;Nick;Cassidy;;;NZL;;1810;4;;;;;;;;;;;;;;;;
34;96;8;1:46.650;+11.725;+0.011;193.4;28;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;4623;;;Bill;Auberlen;Gold;;USA;;39;7;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;Jens;Klingmann;Gold;;DEU;;902;4;Gold;;;;;;;;;;;;;;;
35;44;11;1:46.706;+11.781;+0.056;193.3;29;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;4693;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;Marco;Mapelli;Pro;;CHE;;1283;4;Pro;;;;;;;;;;;;;;;
36;73;9;1:46.734;+11.809;+0.028;193.2;29;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;4699;;;Patrick;Lindsey;Silver;;USA;;697;1;Silver;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Matt;Campbell;Pro;;;;1791;4;Pro;;;Nicholas;Boulle;Silver;;USA;;1091;5;Silver;;;;;;;;;;;;;;;
37;57;27;1:46.750;+11.825;+0.016;193.2;30;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;4706;;;Jackie;Heinricher;Bronze;;USA;;1182;1;Bronze;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Simona;De Silvestro;Gold;;SWZ;;1775;4;Gold;;;Ana;Figueiredo;;;BRA;;1789;3;;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;
38;47;18;1:46.765;+11.840;+0.015;193.2;32;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;4700;;;Steve;Dunn;Bronze;;USA;;1730;1;Bronze;;;Brandon;Gdovic;Silver;;USA;;954;2;Silver;;;Linus;Lundqvist;;;SWE;;1811;3;;;;Milos;Pavlovic;Gold;;CHE;;1270;4;Gold;;;Don;Yount;Bronze;;USA;;399;5;Bronze;;;;;;;;;
39;48;9;1:46.944;+12.019;+0.179;192.9;22;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;4710;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;Andrea;Caldarelli;Gold;;ITA;;1228;4;Gold;;;;;;;;;;;;;;;
40;19;6;1:46.970;+12.045;+0.026;192.8;19;Moorespeed;GTD;;;Audi R8 LMS GT3;M;578;101;4;12;909;3;;4626;;;Will;Hardeman;Bronze;;USA;;928;3;Bronze;;;Alex;Riberas;Gold;;ESP;;659;2;Gold;;;Andrew;Davis;Silver;;USA;;329;1;Silver;;;Markus;Winkelhock;Platinum;;DEU;;672;7;Platinum;;;;;;;;;;;;;;;
41;50;2;1:47.080;+12.155;+0.110;192.6;6;Juncos Racing;DPi;;;Cadillac DPi;M;574;250;27;49;7646;3;;4690;;;Will;Owen;Silver;;USA;;1411;1;Silver;;;Rene;Binder;Gold;;AUT;;1782;2;Gold;;;Agustin;Canapino;Gold;;ARG;;1783;3;Gold;;;Kyle;Kaiser;Gold;;USA;;1784;4;Gold;;;;;;;;;;;;;;;
42;8;11;1:47.381;+12.456;+0.301;192.1;12;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;4696;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;Ezequiel;Perez Companc;Silver;;ARG;;1242;3;Silver;;;Chris;Haase;Platinum;;DEU;;675;4;Platinum;;;;;;;;;;;;;;;
43;46;21;1:47.518;+12.593;+0.137;191.8;27;EBIMOTORS SRL;GTD;;;Lamborghini Huracan GT3;M;243;144;4;13;1609;3;;4708;;;Emanuele;Busnelli;;;ITA;;1097;1;;;;Fabio;Babini;;;ITA;;1099;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;9;19;1:47.573;+12.648;+0.055;191.7;27;PFAFF Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;4694;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;Dennis;Olsen;Gold;;NOR;;1727;4;Gold;;;;;;;;;;;;;;;
45;88;25;1:47.853;+12.928;+0.280;191.2;26;WRT Speedstar Audi Sport;GTD;;;Audi R8 LMS GT3;M;605;261;4;12;909;3;;4709;;;Frederic;Vervisch;Gold;;BEL;;1779;1;Gold;;;Kelvin;van der Linde;Gold;;ZAF;;1580;2;Gold;;;Ian;James;Silver;;USA;;453;3;Silver;;;Roman;DeAngelis;Silver;;CAN;;1379;4;Silver;;;;;;;;;;;;;;;
46;99;7;1:49.009;+14.084;+1.156;189.2;26;NGT Motorsport;GTD;;;Porsche 911 GT3 R;M;507;104;4;14;112;3;;4689;;;Juergen;Haering;Bronze;;DEU;;1792;1;Bronze;;;Steffen;Goerig;;;;;1781;4;;;;Sven;Muller;Gold;;DEU;;1101;3;Gold;;;Klaus;Bachler;Gold;;AUT;;663;2;Gold;;;Alfred;Renauer;Silver;;;;1812;5;Silver;;;;;;;;;
47;84;0;;;;;1;JDC-Miller MotorSports;DPi;;;Cadillac DPi;M;586;15;27;49;7646;3;;4701;;;Simon;Trummer;Gold;;CHE;;1551;1;Gold;;;Stephen;Simpson;Silver;;ZAF;;765;2;Silver;;;Chris;Miller;Silver;;USA;;265;3;Silver;;;Juan;Piedrahita;Silver;;COL;;1763;4;Silver;;;;;;;;;;;;;;;
