NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
007;2;1;4:55.757;0;;1:45.704;0;1:25.831;0;1:44.222;0;164.1;4:55.757;14:14:55.757;1:45.704;1:25.831;1:44.222;288.4;Tom GAMBLE;0:01:05.793;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;105.704;85.831;104.222;
007;2;2;3:37.451;0;;33.241;0;1:21.901;0;1:42.309;0;225.6;8:33.208;14:18:33.208;0:33.241;1:21.901;1:42.309;241.6;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.241;81.901;102.309;
007;2;3;3:31.716;0;;32.803;0;1:19.645;0;1:39.268;0;231.7;12:04.924;14:22:04.924;0:32.803;1:19.645;1:39.268;337.6;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.803;79.645;99.268;
007;2;4;3:27.059;0;;32.612;0;1:19.195;0;1:35.252;0;236.9;15:31.983;14:25:31.983;0:32.612;1:19.195;1:35.252;332.5;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.612;79.195;95.252;
007;2;5;4:07.527;0;B;58.084;0;1:25.666;0;1:43.777;0;198.2;19:39.510;14:29:39.510;0:58.084;1:25.666;1:43.777;332.5;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;58.084;85.666;103.777;
007;1;6;10:00.828;0;;7:01.716;0;1:21.440;0;1:37.672;0;81.6;29:40.338;14:39:40.338;7:01.716;1:21.440;1:37.672;329.5;Harry TINCKNELL;0:06:37.208;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;421.716;81.440;97.672;
007;1;7;3:29.180;0;;32.973;0;1:20.502;0;1:35.705;0;234.5;33:09.518;14:43:09.518;0:32.973;1:20.502;1:35.705;321.7;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.973;80.502;95.705;
007;1;8;3:38.534;0;B;33.618;0;1:20.932;0;1:43.984;0;224.5;36:48.052;14:46:48.052;0:33.618;1:20.932;1:43.984;321.7;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.618;80.932;103.984;
007;1;9;34:13.877;0;B;31:08.844;0;1:22.727;0;1:42.306;0;23.9;1:11:01.929;15:21:01.929;31:08.844;1:22.727;1:42.306;296.2;Harry TINCKNELL;0:30:40.642;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;1868.844;82.727;102.306;
007;1;10;4:50.307;0;;1:47.394;0;1:23.217;0;1:39.696;0;169.0;1:15:52.236;15:25:52.236;1:47.394;1:23.217;1:39.696;328.5;Harry TINCKNELL;0:01:19.472;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;107.394;83.217;99.696;
007;1;11;3:29.222;0;;33.154;0;1:19.959;0;1:36.109;0;234.5;1:19:21.458;15:29:21.458;0:33.154;1:19.959;1:36.109;319.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.154;79.959;96.109;
007;1;12;3:29.586;0;;33.070;0;1:20.691;0;1:35.825;0;234.0;1:22:51.044;15:32:51.044;0:33.070;1:20.691;1:35.825;326.5;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.070;80.691;95.825;
007;1;13;3:27.872;0;;32.758;1;1:19.589;1;1:35.525;0;236.0;1:26:18.916;15:36:18.916;0:32.758;1:19.589;1:35.525;321.7;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.758;79.589;95.525;
007;1;14;3:28.945;0;;33.572;0;1:20.270;0;1:35.103;1;234.8;1:29:47.861;15:39:47.861;0:33.572;1:20.270;1:35.103;322.6;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.572;80.270;95.103;
007;1;15;3:29.722;0;;33.161;0;1:20.278;0;1:36.283;0;233.9;1:33:17.583;15:43:17.583;0:33.161;1:20.278;1:36.283;313.3;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.161;80.278;96.283;
007;1;16;5:14.353;0;;32.852;0;3:03.883;0;1:37.618;0;156.0;1:38:31.936;15:48:31.936;0:32.852;3:03.883;1:37.618;80.8;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.852;183.883;97.618;
007;1;17;3:33.769;0;B;32.774;0;1:19.702;0;1:41.293;0;229.5;1:42:05.705;15:52:05.705;0:32.774;1:19.702;1:41.293;317.9;Harry TINCKNELL;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.774;79.702;101.293;
007;3;18;12:45.743;0;;9:48.048;0;1:21.191;0;1:36.504;0;64.1;1:54:51.448;16:04:51.448;9:48.048;1:21.191;1:36.504;332.5;Ross GUNN;0:09:22.957;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;588.048;81.191;96.504;
007;3;19;3:29.653;0;;33.385;0;1:20.410;0;1:35.858;0;234.0;1:58:21.101;16:08:21.101;0:33.385;1:20.410;1:35.858;316.0;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.385;80.410;95.858;
007;3;20;3:29.176;0;;33.335;0;1:20.221;0;1:35.620;0;234.5;2:01:50.277;16:11:50.277;0:33.335;1:20.221;1:35.620;317.0;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.335;80.221;95.620;
007;3;21;3:30.643;0;;33.841;0;1:20.833;0;1:35.969;0;232.9;2:05:20.920;16:15:20.920;0:33.841;1:20.833;1:35.969;313.3;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.841;80.833;95.969;
007;3;22;3:31.208;0;;33.468;0;1:19.970;0;1:37.770;0;232.2;2:08:52.128;16:18:52.128;0:33.468;1:19.970;1:37.770;315.1;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.468;79.970;97.770;
007;3;23;3:31.176;0;;33.295;0;1:20.266;0;1:37.615;0;232.3;2:12:23.304;16:22:23.304;0:33.295;1:20.266;1:37.615;315.1;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.295;80.266;97.615;
007;3;24;3:28.540;0;;33.281;0;1:20.031;0;1:35.228;0;235.2;2:15:51.844;16:25:51.844;0:33.281;1:20.031;1:35.228;315.1;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.281;80.031;95.228;
007;3;25;3:29.119;0;;33.281;0;1:19.723;1;1:36.115;0;234.6;2:19:20.963;16:29:20.963;0:33.281;1:19.723;1:36.115;317.0;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.281;79.723;96.115;
007;3;26;3:28.291;0;;33.146;0;1:19.870;0;1:35.275;0;235.5;2:22:49.254;16:32:49.254;0:33.146;1:19.870;1:35.275;315.1;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.146;79.870;95.275;
007;3;27;3:28.628;0;;32.973;1;1:20.568;0;1:35.087;1;235.1;2:26:17.882;16:36:17.882;0:32.973;1:20.568;1:35.087;316.0;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.973;80.568;95.087;
007;3;28;5:03.576;0;B;33.767;0;1:20.115;0;3:09.694;0;161.6;2:31:21.458;16:41:21.458;0:33.767;1:20.115;3:09.694;336.6;Ross GUNN;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.767;80.115;189.694;
007;2;29;12:05.793;0;;9:01.284;0;1:23.788;0;1:40.721;0;67.6;2:43:27.251;16:53:27.251;9:01.284;1:23.788;1:40.721;329.5;Tom GAMBLE;0:10:02.743;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;541.284;83.788;100.721;
007;2;30;4:17.051;0;;32.942;0;2:03.902;0;1:40.207;0;190.8;2:47:44.302;16:57:44.302;0:32.942;2:03.902;1:40.207;335.6;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.942;123.902;100.207;
007;2;31;3:26.705;2;;32.749;0;1:19.467;0;1:34.489;2;237.3;2:51:11.007;17:01:11.007;0:32.749;1:19.467;1:34.489;337.6;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.749;79.467;94.489;
007;2;32;3:36.198;0;;33.141;0;1:25.498;0;1:37.559;0;226.9;2:54:47.205;17:04:47.205;0:33.141;1:25.498;1:37.559;252.3;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;33.141;85.498;97.559;
007;2;33;3:26.754;0;;32.607;2;1:19.032;2;1:35.115;0;237.3;2:58:13.959;17:08:13.959;0:32.607;1:19.032;1:35.115;336.6;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.607;79.032;95.115;
007;2;34;3:35.543;0;B;33.921;0;1:20.704;0;1:40.918;0;227.6;3:01:49.502;17:11:49.502;0:33.921;1:20.704;1:40.918;298.7;Tom GAMBLE;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;FF;33.921;80.704;100.918;
009;1;1;4:53.091;0;;1:43.881;0;1:27.176;0;1:42.034;0;165.6;4:53.091;14:14:53.091;1:43.881;1:27.176;1:42.034;302.8;Alex RIBERAS;0:01:03.794;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;103.881;87.176;102.034;
009;1;2;3:33.876;0;;34.422;0;1:20.692;0;1:38.762;0;229.4;8:26.967;14:18:26.967;0:34.422;1:20.692;1:38.762;323.6;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.422;80.692;98.762;
009;1;3;3:26.634;0;;32.765;0;1:19.438;0;1:34.431;0;237.4;11:53.601;14:21:53.601;0:32.765;1:19.438;1:34.431;332.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.765;79.438;94.431;
009;1;4;3:28.699;0;;34.457;0;1:19.291;0;1:34.951;0;235.0;15:22.300;14:25:22.300;0:34.457;1:19.291;1:34.951;333.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;34.457;79.291;94.951;
009;1;5;3:55.493;0;;58.351;0;1:22.754;0;1:34.388;0;208.3;19:17.793;14:29:17.793;0:58.351;1:22.754;1:34.388;325.5;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;58.351;82.754;94.388;
009;1;6;4:41.377;0;B;32.719;0;2:24.696;0;1:43.962;0;174.3;23:59.170;14:33:59.170;0:32.719;2:24.696;1:43.962;335.6;Alex RIBERAS;;HYPERCAR;;Aston Martin Thor Team;Aston Martin;GF;32.719;144.696;103.962;
