POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;31;20;1:46.940;-;-;202.6;24;Whelen Engineering Racing;DPi;;;Cadillac DPi;M;741;159;27;49;7646;3;;7076;;;Felipe;Nasr;Platinum;;BRA;;1598;1;Platinum;;;Pipo;Derani;Platinum;;BRA;;1083;3;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;20;1:47.212;+0.272;+0.272;202.1;23;JDC-Miller MotorSports;DPi;;;Cadillac DPi;M;758;270;27;49;7646;3;;7080;;;Joao;Barbosa;Gold;;PRT;;182;1;Gold;;;Sebastien;Bourdais;Platinum;;FRA;;602;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;7;19;1:47.348;+0.408;+0.136;201.8;22;TEAM PENSKE;DPi;;;Acura DPi;M;408;200;27;65;7641;3;;7077;;;Helio;Castroneves;Platinum;;USA;;1525;4;Platinum;;;Ricky;Taylor;Platinum;;USA;;608;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;20;1:47.648;+0.708;+0.300;201.3;21;TEAM PENSKE;DPi;;;Acura DPi;M;407;200;27;65;7641;3;;7078;;;Dane;Cameron;Gold;;USA;;54;4;Gold;;;Juan Pablo;Montoya;Platinum;;COL;;1329;1;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;77;20;1:48.054;+1.114;+0.406;200.5;23;Multimatic Motorsports;DPi;;;Mazda DPi;M;859;4;27;48;110;3;;7110;;;Oliver;Jarvis;Platinum;;GBR;;1999;1;Platinum;;;Tristan;Nunez;Gold;;USA;;169;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;10;22;1:48.121;+1.181;+0.067;200.4;26;Wayne Taylor Racing, LLC;DPi;;;Cadillac DPi;M;252;81;27;49;7646;3;;7079;;;Renger;van der Zande;Gold;;NLD;;1998;1;Gold;;;Ryan;Briscoe;Platinum;;AUS;;358;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;85;26;1:48.138;+1.198;+0.017;200.4;27;JDC-Miller MotorSports;DPi;;;Cadillac DPi;M;792;270;27;49;7646;3;;7106;;;Stephen;Simpson;Silver;;ZAF;;765;1;Silver;;;Tristan;Vautier;Gold;;FRA;;635;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;55;22;1:48.450;+1.510;+0.312;199.8;23;Multimatic Motorsports;DPi;;;Mazda DPi;M;858;4;27;48;110;3;;7111;;;Jonathan;Bomarito;Gold;;USA;;309;1;Gold;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;81;20;1:49.695;+2.755;+1.245;197.5;22;DragonSpeed USA LLC;LMP2;;;ORECA LMP2 07;M;797;305;28;85;7637;3;;7130;;;Henrik;Hedman;Bronze;;SWE;;1142;1;Bronze;;;Gustavo;Menezes;Gold;;USA;;415;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;8;19;1:50.239;+3.299;+0.544;196.6;20;Starworks;LMP2;;;ORECA LMP2 07;M;788;151;28;85;7637;3;;7113;;;John;Farano;Bronze;;CAN;;441;1;Bronze;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
